arith.div_active,arith.divider_active,arith.fp_divider_active,arith.idiv_active,arith.int_divider_active,assists.any,br_inst_retired.all_branches,br_inst_retired.cond,br_inst_retired.cond_ntaken,br_inst_retired.cond_taken,br_inst_retired.far_branch,br_inst_retired.indirect,br_inst_retired.near_call,br_inst_retired.near_return,br_inst_retired.near_taken,br_misp_retired.all_branches,br_misp_retired.cond,br_misp_retired.cond_ntaken,br_misp_retired.cond_taken,br_misp_retired.indirect,br_misp_retired.indirect_call,br_misp_retired.near_taken,br_misp_retired.ret
80224,93761,0,57291,190553,12810,26126896,22260476,15955988,9926092,15684,140577,2498653,2320980,16677120,269565,235957,130090,149325,15391,3668,111381,4621
0,0,0,0,0,0,0,0,0,0,0,122,6656,6656,28800,272,198,89,109,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,99,50195,50195,213602,798,688,284,404,102,0,0,0
4075,3805,0,3670,3670,21562,5704379,3764378,3901538,2908759,18958,200859,1135534,1071025,8766673,143329,90978,31643,33553,5683,904,8185,134
60183,60204,3531,12231,11993,1102,2432712,1538149,935387,418992,3417,34828,773286,918440,8494622,151601,120862,60715,74343,14954,3967,82199,18583
11691,11047,0,11508,11125,1082,6290694,4111750,2735735,1368796,230,9790,731518,749596,3203951,22969,5966,2423,3775,6010,1461,21074,12487
9991,10228,0,10489,10166,988,5699240,3920125,2707055,1343826,230,14724,811126,806268,3452485,17319,2296,1012,1175,6115,1113,13782,7268
11762,11881,0,11514,11903,941,5669761,3905898,2606100,1299968,198,5496,724209,715777,3071429,17185,1847,1060,1166,5996,1426,17021,9213
10244,10268,0,10560,10568,1041,5980067,4226692,2812953,1401419,232,13116,803510,797458,3426369,12788,1999,911,1137,6328,1130,10963,4499
11484,10814,0,11573,11595,1058,5759494,3963379,2644381,1318213,212,5500,729520,720991,3099898,12005,2108,1035,1138,6067,1414,12272,4555
10907,11996,0,10519,10456,1103,6235355,4226724,2812042,1352361,212,12120,762478,751473,3110277,11706,1746,788,1017,5587,1169,10959,4401
10373,10320,0,10355,10355,994,5750022,3956065,2638269,1315373,215,14496,774490,767809,3473056,14141,2365,1082,1105,6213,1483,11713,4505
11858,11540,0,12107,11570,1242,6085803,4158700,2662076,1311481,201,5534,729933,720694,3091360,11720,1597,708,885,6077,1446,11669,4571
10134,10268,0,10315,10048,1047,5997480,4102584,2736102,1413186,240,20517,804947,762461,3267755,12833,2036,776,940,5625,1189,11062,4532
11611,11483,0,10753,11720,1056,6024519,4127887,2665632,1316365,198,5637,738495,729578,3308224,12947,2160,874,1260,6714,1772,12452,4594
10868,10876,0,10033,10821,1116,6074854,4149263,2759537,1430190,216,20903,772072,763196,3256902,12621,2014,931,943,5577,1154,11038,4496
10847,10848,0,10422,10815,993,5803260,3996459,2669996,1324173,203,5607,740798,772494,3293761,12893,2003,863,1233,7019,1925,11893,4545
11214,11234,0,12186,11856,1056,6392823,4182619,2793515,1397993,206,5574,736263,726712,3116363,11917,1717,803,893,5582,1121,11048,4598
10562,10123,0,10284,10075,1035,5772553,3969864,2743692,1360637,205,13149,802480,793462,3385039,13570,1990,964,1051,6287,1131,11087,4491
10893,10690,0,11532,11530,1066,6000204,4124625,2748843,1377513,198,5603,736335,726241,3112815,13592,2737,1222,1454,6654,2105,13256,4699
10996,10670,0,10841,10654,960,6377015,4318188,2880704,1432300,225,29274,841167,830230,3264120,13173,2057,943,1056,5581,1148,11373,4667
10528,10902,0,10892,11014,978,5830721,4015538,2671455,1332241,208,5607,740241,729252,3127594,12765,1876,870,987,6279,1987,12603,4572
10239,11093,0,11043,11055,1002,6358274,4338733,2898919,1380412,206,15712,778046,767204,3117871,11950,1921,901,933,5558,1128,10954,4466
10643,10309,0,10266,10303,1017,5820117,4004633,2668605,1334629,212,13097,773023,764610,3360989,13439,2216,1076,1118,6335,1604,12149,4566
11350,11214,0,11347,10886,1039,6242524,4264202,2766656,1377413,210,15406,787056,732753,3141228,12022,1865,840,1005,6169,1471,11768,4587
11314,11347,0,11233,11228,1047,5817336,4003353,2678146,1391420,198,14168,779871,766879,3407188,13420,2165,1035,1078,6169,1493,11807,4535
11169,11153,0,10576,10654,1036,6002467,4114875,2667825,1322150,190,5617,739589,730877,3138227,11931,1827,814,1049,6291,1556,11853,4595
10548,10542,0,10682,11173,1077,6053373,4155206,2777734,1457189,236,28116,786848,774752,3298109,13016,2035,967,972,5563,1124,11025,4490
11621,11667,0,10170,10204,909,5788487,3982159,2666584,1318190,193,5556,736632,762188,3257019,12546,1953,886,1132,6792,1890,11970,4576
10676,10412,0,11436,11217,1040,6221573,4115770,2741565,1372164,203,9279,740092,733765,3147435,12076,1911,981,979,5578,1126,11077,4585
11498,11821,0,11346,11378,1039,5793035,3987826,2780518,1379285,205,14747,816445,803270,3415522,13226,1853,981,1013,6692,1478,11791,4639
10374,10398,0,11030,11024,1020,6024892,4135140,2747353,1375830,205,5600,739132,729632,3132025,12013,1874,978,907,5649,1185,11947,4600
10876,10877,0,10611,11213,1005,5809234,4146077,2773138,1380136,221,16474,838428,825838,3497280,12959,2073,1019,1001,6194,1097,11008,4550
12207,11653,0,11403,11058,1023,5815942,4022654,2685144,1337314,204,5568,741347,733243,3151562,12031,2146,1060,1156,6162,1500,12737,4585
10453,9989,0,10564,10819,1015,6021599,4250514,2840922,1413477,210,13907,781361,774941,3319028,12098,1939,885,908,5598,1115,11136,4588
10787,11076,0,11100,11185,1116,5799180,4005642,2666645,1333273,192,15477,783027,773131,3293874,13592,2265,1060,1116,6132,1774,12347,4558
10203,10623,0,11129,10886,1064,6499926,4392871,2920861,1419617,207,13127,772782,764422,3440869,25850,8867,3973,5435,13710,4888,26077,4583
50210,50160,0,49144,49041,77,2579180,1617285,1084799,645192,5378,89554,441399,369843,1155875,49080,2153,787,1755,52467,32347,73856,5702
11582,11940,0,12071,11735,11,397750,228566,143677,16371,118,1387,12781,12320,46364,2099,410,162,202,1934,1581,3040,369
10454,10168,0,10156,10184,15,313557,189043,124068,65299,145,18346,98100,61252,250416,6116,2045,824,640,1370,1158,1926,357
13040,14144,1530,15190,15164,49,616001,388660,109787,41131,120,1371,12773,12291,220313,3464,971,477,439,2507,1882,3614,365
18615,17025,293,18461,20413,489,5191666,4016536,2543490,1653054,1904,54734,427662,346933,2540153,42339,8595,3777,3934,26087,11175,37554,8324
11282,11340,0,10875,10940,99,2984580,2425155,1622879,737003,224,5485,231190,281486,1624705,16630,4254,1132,3031,6514,2169,15781,6852
11680,11679,0,12196,12746,152,3459671,2560035,1751032,778416,270,14799,256336,251447,1421904,15097,2746,827,1893,5698,1560,15203,6737
10467,10662,0,10414,10468,115,3055175,2432608,1570802,753410,242,13132,322460,327044,1718719,16950,3327,709,2414,6393,1486,14268,7016
12010,11466,0,12375,12413,132,3290647,2576719,1634341,829040,218,5533,252743,247700,1336752,14338,3021,762,2271,6016,1716,15807,6854
10890,10921,0,9901,9935,89,3069526,2494700,1684905,793601,253,20643,328235,328128,1632326,16777,3189,817,2370,5466,1523,13995,7143
11360,11032,0,11342,11407,105,2950366,2298011,1503642,728112,245,6062,264818,255877,1389891,15472,3012,787,2162,6232,2141,16342,7230
10885,11853,0,11890,12038,125,3755697,2844877,1872601,860519,254,14437,285897,280504,1311645,15901,3127,723,2531,5627,1477,14484,6883
11256,10910,0,10934,10929,78,2290390,1660564,1131113,558730,212,11945,208962,204850,1151759,13266,2541,784,1893,5883,1947,16155,7595
11162,11937,0,11807,11486,20,346207,216971,146759,21702,154,1797,15917,15450,58636,2530,332,214,127,2239,1722,2860,483
65129,146837,986,363588,374651,4316,16409768,11576408,6543645,3336675,5872,156822,981540,1109347,8404411,151300,46342,22777,25693,83577,31180,70683,5914
137290,133277,0,123597,120313,646,11136431,6246055,3643799,1667849,7234,179453,823264,689468,2846868,119131,3279,1215,1764,152800,81094,176272,6673
180790,184552,0,187149,186955,131,7460065,4585647,2927321,1626931,12825,234937,1211978,1200835,4534441,227352,1608,783,986,214976,109520,221715,6503
63582,62035,0,60949,62438,1229,13011298,8240247,5056970,2633344,3303,287956,1319399,1179034,4403876,44233,6740,3175,4532,54090,28805,83681,7668
47306,53934,0,55720,47699,596,7399329,4430354,2407058,1208962,2145,157848,989338,1221556,5327566,60375,7760,3410,4977,55518,32418,78795,9853
19344,20090,0,18560,16050,272,4794523,3496141,2630619,1393518,972,116042,618447,550688,2384185,24305,6904,2551,3333,15417,7120,19844,4158
84723,84915,0,85437,87965,1435,9610406,5818956,3722163,1890167,14884,189980,1275037,1393079,5452924,165213,8670,4104,5027,125989,60764,142405,12877
138855,142127,0,139255,137316,1527,10995407,6743319,4400529,2247718,18898,242125,1517033,1478226,5655088,220079,7088,4111,2886,209322,100206,238003,12544
68574,68825,0,68848,68882,40,3611918,2290526,1458925,840138,6674,133113,689209,685542,2653204,114916,649,370,420,107171,52437,112831,5713
69490,69839,0,69976,69383,44,3606769,2148264,1363780,787663,6665,114669,598294,589287,2235686,113723,545,297,230,108433,53489,113898,4699
68205,68927,0,68596,68918,40,4049659,2415820,1532177,833130,6614,128790,665505,662297,2387466,117394,497,318,156,110011,55209,117358,6837
69470,69443,0,69684,69407,30,3625975,2163480,1371027,790393,6686,115468,598433,590567,2246089,116709,439,296,140,111756,56679,116103,4074
69303,69883,0,69545,69480,68,4154121,2457583,1550004,835700,6626,121791,630361,589055,2236202,113813,405,301,141,107556,52951,113012,5268
68312,68412,0,68787,68742,47,3830896,2282379,1366604,787422,6644,123105,639167,633844,2607313,114376,495,325,124,107536,53004,113156,5504
70073,70021,0,70188,70028,88,3928599,2347993,1364006,786758,6647,114911,597572,590291,2243192,111386,317,237,82,106943,53245,110474,3618
68506,68559,0,68505,68884,56,3827291,2276853,1445994,880753,6637,129025,662919,623077,2382348,115603,561,311,191,110933,56408,115055,3620
69234,69164,0,69455,69437,92,4041177,2407038,1529164,878534,6626,121715,631828,626356,2230242,109986,404,260,109,105543,51526,109931,3639
68642,68496,0,68725,68720,74,3599054,2144407,1361675,786935,6622,125036,644429,634600,2571855,109623,500,332,132,104655,50129,108474,3561
70684,70128,0,69673,69066,42,4098385,2293898,1364453,786250,6629,114870,597733,591719,2244680,111211,367,248,116,106312,51478,110525,3931
68159,68455,0,68647,69102,40,3831239,2287767,1451915,892145,6616,132305,683884,633887,2431630,114593,413,256,125,107801,53032,114579,6803
69837,69556,0,69295,69454,62,3605520,2143589,1355675,782665,6615,114000,592786,586053,2362079,113009,393,270,157,108957,53994,113482,4068
68348,68709,0,68810,68974,76,4023712,2394257,1527612,878213,6586,128627,629497,623698,2385443,110547,366,227,144,106385,52946,110986,3601
68688,68636,0,68689,68731,91,3597203,2144356,1356067,783797,6618,114833,596167,637616,2420893,112279,484,333,205,108080,53495,111527,3628
69845,69940,0,69684,69506,134,4421518,2452703,1454409,834569,6613,114079,593725,585185,2220154,110682,320,235,95,107139,52584,110949,3663
68220,68417,0,68378,68498,62,3595660,2141785,1442265,831895,6829,131495,792502,827732,3370583,147911,4080,2198,1371,124415,56020,118835,5222
69823,69994,0,69806,69490,53,3595522,2140616,1352346,780075,6607,114284,593924,587736,2228863,111444,395,287,170,106775,52234,110439,3660
68052,68273,0,68615,68993,81,3827265,2399942,1523985,874017,6558,120719,659721,652589,2504343,108648,503,333,151,105019,49711,107447,3630
69247,69022,0,68834,68783,36,3586146,2134001,1355228,781752,6595,113994,594803,588947,2229483,116379,472,294,120,105994,51566,116634,10079
68849,68883,0,69825,69296,60,4175308,2465165,1553962,888635,6584,121475,627204,620654,2228615,114215,318,222,97,105259,50482,112737,7493
68003,68133,0,67922,68196,52,3585272,2133222,1354345,782287,6602,122066,633468,627878,2402497,120979,611,407,176,110589,55800,120475,9986
68743,69501,0,69621,69837,46,3873183,2315083,1476942,780432,6594,114028,592542,585145,2217921,119434,295,226,52,109401,54922,118247,9345
67979,67837,0,67968,67946,61,3838668,2278047,1438155,827595,6586,128489,661896,655537,2363780,118660,460,306,140,108859,54129,118292,9720
68546,69285,0,69370,68841,70,3825164,2282575,1452465,784540,6636,114299,593627,586382,2220795,118046,359,271,83,110660,56091,117459,6891
68923,68945,0,68649,69106,67,3902366,2306962,1458792,885933,6578,129271,661672,615675,2339483,119923,362,245,97,110268,55807,119396,8886
68276,68398,0,67870,67846,75,3584540,2136332,1351981,779289,6573,113815,592145,584789,2378331,116403,426,308,153,107379,52536,117652,10050
68680,68617,0,69024,69589,85,4117316,2468865,1468076,848958,6618,135165,640458,630655,2389902,116472,775,296,114,108341,53715,115188,6613
68929,68726,0,68227,68319,31,3602013,2147560,1360196,834406,6630,121508,626813,652900,2491199,111022,457,267,149,106506,52854,110947,3799
69062,69213,0,68884,69156,77,4022331,2265579,1442754,832787,6602,122552,593871,586860,2230972,114013,304,249,174,109912,55759,113788,3620
68557,68656,0,68898,68906,65,3579253,2136612,1478021,846915,6610,123239,634943,660649,2512623,113854,365,240,110,109804,55541,113966,3600
69591,69729,0,68878,68667,55,3666454,2139226,1352817,780331,6604,113974,593612,586480,2218024,110881,373,279,150,107836,53464,112621,3701
68559,68694,0,69138,69566,69,3845002,2447541,1563863,905357,6592,124462,643202,633221,2403387,110628,325,224,103,106985,52433,110874,3553
69614,68894,0,67968,67470,68,3568460,2126526,1348722,836927,7662,128883,763502,783461,3067038,132556,2133,1030,552,110686,49999,107489,3664
68655,68745,0,69225,69430,62,3813256,2406825,1526898,878797,6621,122271,635320,630955,2413409,105698,359,210,102,101214,46301,104591,3614
69319,69154,0,69356,69348,38,3624185,2153362,1361434,785290,6629,124194,639330,628565,2384526,105143,413,285,117,101778,48550,106159,3669
69328,68792,0,68880,69199,68,3831735,2280194,1445167,832981,6652,114833,597006,589454,2238657,106030,374,255,135,101579,46822,105608,3691
68413,68372,0,68734,68613,65,3804189,2274018,1445821,835097,6574,132612,687370,685301,2421857,104912,386,277,119,100920,46513,104703,3535
69576,69300,0,69190,68578,60,3590669,2138456,1357018,783213,6621,114563,596635,589841,2232252,104461,335,235,97,100482,46950,104510,3617
68372,68834,0,68859,68754,95,4021441,2387459,1515991,824686,6547,128344,665454,624501,2383956,104680,371,226,99,100614,45889,104193,3575
68473,68496,0,69121,68780,91,3573547,2136425,1352046,780281,6590,114166,594172,589502,2403692,108905,384,274,116,104933,49900,108706,3613
70088,69740,0,69304,69466,73,4116835,2438179,1450767,832253,6614,121499,627408,586619,2225735,106450,463,340,140,102065,47551,105881,3545
68472,68418,0,68386,68419,90,3582392,2136924,1355012,833968,6590,123072,639206,635583,2635535,108028,447,277,87,103799,48907,106935,3575
69590,69476,0,69060,69198,97,3915654,2325790,1358815,784256,6630,114166,594519,586994,2226691,107916,285,213,97,102061,49897,107719,6377
68264,68296,0,68800,69075,103,4038755,2274179,1529592,877068,6595,128427,627679,621576,2368654,112170,406,262,148,105397,51384,112374,6784
69125,69011,0,69266,69227,68,4103184,2296957,1464219,846473,6635,114725,596118,635018,2412978,108974,383,285,146,104644,50710,109003,4263
69220,69285,0,69378,68763,63,3877689,2298699,1541339,881962,6590,121070,626681,619627,2362011,109326,323,230,112,105069,49926,108509,3599
68361,68156,0,68535,68480,89,3583363,2133764,1354339,780648,6586,122462,635946,632193,2415663,109136,456,360,120,105053,50525,108997,3595
69679,69804,0,70467,70468,80,3922095,2336148,1475949,846110,6641,114033,593744,589011,2237291,110120,315,217,87,104979,50220,110140,4646
68441,68542,0,68493,68990,66,3820025,2273437,1442136,829374,6605,128351,660941,656767,2375095,113792,417,323,98,107567,52998,112312,5146
68943,69385,0,68983,68858,85,3930436,2566236,1792079,998184,9446,145927,848081,827415,3057729,130674,2092,1018,282,103780,49383,107097,3634
68792,69104,0,68547,68280,82,3875415,2302046,1455600,837029,6595,129008,662690,622777,2369109,105663,415,287,104,99078,48231,102475,3629
68801,68765,0,69087,68749,37,3594185,2139320,1353507,780707,6608,113982,592672,587263,2397618,113971,369,263,102,108687,55712,111099,3641
69645,69372,0,69630,69590,60,4206706,2529176,1490261,856068,6608,123674,637414,587477,2228293,114051,363,242,117,109496,55722,112250,3566
67937,68146,0,68078,67976,67,3584578,2134348,1353022,829876,6609,121665,630246,623864,2511828,113611,491,288,139,110039,55689,114415,3623
69291,69137,0,68614,69439,62,4049156,2420659,1450612,837531,6555,123256,591781,584641,2218368,115710,298,220,122,108764,54157,115511,6816
68817,68711,0,68739,69210,30,3580115,2135239,1439065,830276,6609,120646,622433,647011,2472044,117168,414,257,132,109665,55786,116287,6814
68821,68899,0,68364,68204,60,3811170,2137127,1354871,781651,6599,114267,596254,589066,2234968,118336,338,294,119,110956,56136,117638,6836
68326,68469,0,69746,69700,50,3865746,2311116,1587041,919327,6603,124223,638108,628507,2382973,117573,341,249,88,109120,55934,115892,6819
69250,68603,0,68002,68094,33,3587226,2138404,1355549,782812,6605,114030,625780,619437,2355490,115617,451,347,163,108982,54273,115389,6563
69060,69070,0,69316,69404,72,3813099,2268993,1442194,887410,6595,122580,635924,632502,2423217,116556,486,227,83,109453,54832,115433,5920
69187,68523,0,69158,69306,58,3586531,2330871,1474985,845638,6632,122904,670772,659475,2508958,115367,430,315,150,109716,55055,114474,4644
68860,68459,0,68700,68627,61,3786718,2255607,1434663,825498,6574,113994,593104,585494,2226070,114995,385,277,126,109115,54283,113274,3646
68486,68485,0,68779,69002,30,3842355,2296571,1466263,844126,6585,135178,693007,678542,2398501,115287,369,264,99,108991,55910,116220,6685
68892,69395,0,68898,68954,52,3593158,2142158,1356775,783483,6628,114604,594518,587244,2230333,114715,377,269,139,110438,56319,115028,3665
68474,69108,0,69391,68959,60,4029891,2405590,1529670,834976,6638,122922,637492,633962,2239779,111901,310,226,101,107452,52988,111370,3579
69128,69204,0,69215,69124,33,3608194,2146069,1356787,779519,6571,122739,632578,623482,2362569,111229,443,305,92,107370,52795,111410,3688
68676,69166,0,68778,68703,95,4581499,2861309,1910634,1054124,9034,143675,799422,726094,2621364,121316,776,328,84,106809,51397,109724,3607
68596,68749,0,68909,68939,25,3609944,2147141,1360607,798953,6623,123293,639504,632684,2594971,111598,439,296,121,106908,52710,110786,3600
70026,69854,0,68947,68983,50,3899956,2304754,1355534,781979,6610,114107,594184,587464,2226532,108748,340,245,115,105985,51126,109769,3631
68430,68360,0,68569,69494,57,3826439,2280336,1444929,880808,6622,129941,634299,629005,2402329,109429,456,238,120,105272,49938,108528,3604
69064,69475,0,69351,69287,46,3894137,2152284,1366904,788038,6678,114778,597070,632347,2399607,109194,410,285,162,105490,50333,108729,3670
69277,68977,0,68916,69504,61,3844757,2281823,1531027,878450,6607,128774,629816,622738,2372768,111648,340,255,81,107044,52219,110356,3551
68962,68934,0,68687,68769,35,3606604,2147403,1362068,784412,6624,114457,597107,638289,2442836,110777,377,301,124,107157,52250,111094,3662
69228,69307,0,69811,69231,63,4244779,2324357,1471502,844009,6615,114854,597230,590649,2238021,111004,355,252,90,106439,51521,109840,3658
68113,68138,0,68648,68775,32,3604793,2275047,1442212,830413,6601,121056,663989,660008,2532902,114843,393,278,131,109381,54440,115928,6393
69273,68604,0,69825,69672,74,3861748,2310360,1474135,853235,6626,114630,595571,588057,2230788,111232,376,253,127,107720,52959,112356,4124
69890,69772,0,68791,68811,50,3610243,2299098,1454585,835630,6655,129256,665546,658909,2513997,109796,400,291,124,105748,51165,109534,3572
69111,68850,0,69061,69037,40,3603806,2144772,1362555,786081,6640,114618,596253,589424,2234596,108504,397,277,121,104468,50290,108685,3694
69667,69645,0,70014,69985,55,4257793,2539680,1601364,912563,6611,123102,633920,624547,2229943,108143,327,252,72,104527,49736,108558,3634
67930,67964,0,67962,68444,55,3599174,2145473,1362110,786420,6632,121867,630859,625282,2386067,106099,441,300,153,102239,48070,106286,3621
68897,69234,0,69100,68992,90,3851122,2308132,1472349,790068,6689,115374,598740,590700,2241111,106825,273,201,108,101034,46744,105666,4746
69126,69072,0,69075,68903,55,3884340,2309843,1461259,838916,6623,129027,661616,621185,2499482,107682,412,315,104,101041,46843,105664,4944
69637,69096,0,70287,73071,152,4605529,2877629,1842150,1062918,9543,141721,765888,715441,2632491,117587,812,236,91,104250,49641,108018,3690
31012,30504,0,31238,30720,949,13428164,8549764,5481059,3092205,2888,346575,1846925,1793702,7580141,67642,8984,3215,5519,32726,16921,44500,7570
31633,31596,0,31851,32200,925,13709390,8740202,5695829,3084544,1867,362622,1859193,1821835,7808384,50350,6231,2126,4204,34665,18492,48413,9227
31378,31658,0,31809,32373,1002,14183026,8818241,5690829,3144979,1906,373136,1961396,1904239,8077422,51488,6387,2215,4149,35439,18261,49118,9624
33773,32650,0,33989,33089,975,13345530,8685947,5644190,3055720,1842,359404,1929143,1969122,8363683,52728,6500,2444,4120,38157,19630,51517,9713
32210,33047,0,32579,32196,1023,13916722,8788183,5700457,3076708,1835,361397,1897175,1883728,8006084,51099,6130,2308,3949,35648,18451,49322,9500
32613,32277,0,32057,32809,1008,13733729,8876974,5710248,3039123,1901,364173,1894679,1873284,8090676,51676,6262,2301,3914,36416,19255,50966,9949
30574,30881,0,30533,30419,955,13845985,8823910,5728148,3099041,1866,366809,1945572,1972158,8356250,53338,6505,2469,4075,37849,18855,47395,9385
33098,33022,0,33967,33857,1009,14485345,9055786,5878436,3183991,1894,366979,1890011,1881185,8008243,50864,6273,2319,3993,35374,18651,49414,9651
22224,20291,0,17817,17534,294,3816646,2333811,1544204,921141,747,132119,729426,724190,3054404,21278,2426,958,1534,16198,8780,23067,4434
19371,19092,0,19188,19334,357,4745239,3031066,1962331,971381,687,90454,405235,419999,1870050,16410,2473,1010,1993,16564,9244,23734,3957
31131,31170,0,31353,31152,948,13866459,9015275,5894304,3154270,1882,386963,2019865,1999603,8471594,50230,6466,2373,4204,34796,17824,47246,8307
33108,32387,0,32085,32212,945,14042037,8950118,5851664,3170789,1887,375466,1971208,1954319,8216947,49673,6233,2377,3868,35483,18249,47845,8195
31922,31950,0,32244,32050,961,14661981,9332270,6067893,3297587,1911,391132,2050860,1980353,8334447,52339,6406,2247,4114,35475,18006,49216,9676
31511,31942,0,31878,30759,897,13650626,8737571,5669750,3070709,1818,367980,1933004,1954528,8302313,52691,6354,2365,3969,36305,18558,50376,9799
32186,32760,0,32427,32692,1062,14356159,9144332,5927851,3162914,1895,381127,1997468,1955522,8286743,51444,6145,2202,3977,35078,18271,49355,9630
31188,31524,0,32084,32228,892,14012650,8947615,5805725,3121876,1844,373964,1959036,1940228,8429143,52709,6439,2332,4067,35915,18365,50166,9885
33355,33352,0,32987,32424,987,14094601,8984052,5740718,3114191,1870,368569,1936946,1920881,8166720,50230,6183,2401,3807,36619,19018,48668,8089
31793,31720,0,31401,31385,1018,14115268,8993401,5846015,3165310,1904,377532,1983236,1925291,8185099,50575,6378,2398,3925,35748,18387,47496,8050
32542,32409,0,31895,31522,1000,13932388,8894463,5765554,3117672,1859,369195,1935429,1919066,8294063,50837,6134,2365,3788,37056,19224,49132,8185
32145,32350,0,32180,32798,1010,14362470,9126322,5853736,3212912,1878,383183,2019545,2011932,8550080,52168,6330,2327,3915,37062,18390,47727,8123
32047,32279,0,31798,33053,1030,14234173,9069021,5884800,3198895,1974,385375,1955832,1848960,8059404,49497,6367,2384,3976,34721,18028,48106,8367
32327,32402,0,32370,33170,1012,14404499,9044547,5819252,3127336,1872,367361,1940819,1934204,8306177,52268,6203,2489,3771,35259,18616,48307,9179
31510,31358,0,31109,31248,999,13944759,8883201,5768044,3143418,1868,372955,1951489,1986173,8422464,52301,6420,2423,3918,37762,19688,49273,8545
31211,31061,0,31179,31159,980,14107455,8963344,5811217,3149521,1897,377235,1984105,1929584,8193874,50763,6438,2433,3833,36149,18693,47918,8274
12280,12333,0,12369,12632,30,448523,282440,61040,32192,243,24642,237472,324163,1878463,16397,1993,731,1178,9759,4849,9266,1103
9999,10564,0,10396,11154,236,2036667,1366059,816295,332623,2515,46236,260025,259223,960925,12918,4851,1441,2843,4020,1518,9660,3085
11748,12153,0,11607,11591,59,615597,388575,445880,313346,3415,70950,481345,494719,1976522,76531,3618,1368,1489,26874,9069,8838,539
10661,10785,0,10169,10505,13,91793,57824,39139,18722,150,1661,14708,14586,207044,3982,1332,590,1353,3131,2385,5345,505
11056,11056,0,11342,12146,26,612195,382963,150219,82269,171,12529,15158,14631,55165,2700,594,207,374,1635,1402,2317,450
15857,12311,0,11136,10515,0,93922,58093,39395,73307,485,13269,74456,109382,432893,16559,3410,1088,1706,16348,8875,20287,1625
11070,11095,0,11177,11861,338,2604492,1775242,1295607,687704,208,12134,409000,417170,1904635,12593,3272,1204,2221,5279,1376,14690,6351
11427,11396,0,10886,10858,1025,5791081,4000525,2794406,1367453,266,15677,769148,797168,3385011,13815,2368,1153,1138,6253,1628,11262,4456
9857,9417,0,9188,9962,529,3698363,2553429,1823064,944781,234,5086,608099,587459,2371410,8874,1306,707,617,3997,1467,6283,2150
8930,8924,0,8926,8835,601,3832062,2650783,1747301,776443,252,17289,330046,312311,1093051,6634,2033,719,789,2951,1171,5234,1777
11773,11941,0,12115,11352,906,5670843,3919413,2627715,1283359,246,5673,714217,706150,3035477,13402,2748,1288,1335,6675,1941,12810,4529
10299,10986,0,10672,10683,1048,6133027,4164853,2789217,1327981,270,20413,778916,736805,3159712,13174,2340,1160,1096,5737,1442,11236,4454
11343,11343,0,11593,10879,1011,5692094,3922891,2634910,1291775,256,5735,720994,711187,3239280,17252,2356,1232,1128,6756,1953,16519,8697
12058,11932,0,11921,11432,921,6281004,4250412,2732572,1338695,252,13751,751749,709033,3052640,12255,2092,1051,1044,5699,1390,11160,4413
10644,10686,0,10240,10397,915,5672114,3920867,2634935,1337197,263,13617,757080,749154,3389390,14156,2608,1151,1163,6500,1780,11997,4423
11323,11598,0,11486,11563,922,5925577,3989562,2636140,1284508,233,5694,718206,710762,3053537,11995,1931,947,1038,6110,1601,11690,4422
11116,10766,0,10281,10932,956,5920469,4048444,2801467,1378097,252,20794,749874,776707,3326151,13789,2431,1234,1036,6307,1702,11126,4415
11910,11149,0,11473,11476,470,2964099,2302610,1733875,951320,217,4951,569012,556367,2194211,11116,1343,664,499,3734,1699,7986,3285
11941,11806,0,11906,11983,30,425365,421608,262905,133929,167,9536,50480,48203,188837,2315,322,230,673,2564,1946,3945,534
11304,10769,0,10388,10341,7,94932,58643,39726,18741,160,16877,90942,93508,388127,4794,1516,608,238,2507,1863,3076,498
10865,10862,0,11999,12169,26,383619,240860,164184,90907,150,1660,14208,13791,52193,2257,144,77,84,1619,1722,2778,520
11170,10724,0,10490,10288,33,369351,214465,136421,69152,177,16716,86350,85519,196153,3589,266,124,122,2337,1851,3102,603
7102,7322,0,7975,4798,16,40341,24988,16798,8095,64,707,7671,7426,28034,1290,245,85,168,2968,1732,4422,612
1894,1894,0,1894,0,0,0,0,0,0,0,0,64621,64205,259239,2169,208,116,91,1412,684,1728,285
4641,4641,0,4641,0,0,0,0,0,0,0,0,45442,45252,184278,1900,133,75,58,1415,1513,3027,807
1883,1883,0,1883,0,0,0,0,0,0,0,0,44213,44031,179710,1704,142,68,73,1257,1506,2542,753
1472,1472,0,1472,0,0,0,0,0,0,0,0,42608,42447,173876,1378,120,72,47,978,1067,1840,589
2453,2453,0,2453,0,0,0,0,0,0,0,0,57383,57156,232993,1609,136,81,54,1171,1226,2253,684
2480,2480,0,2480,0,0,0,0,0,0,0,0,43446,43283,177479,1366,92,60,31,999,1052,1916,601
1471,1471,0,1471,0,0,0,0,0,0,0,0,43017,42857,175481,1364,102,74,28,991,956,1765,588
1516,1516,0,1516,0,0,0,0,0,0,0,0,42626,42465,173908,1337,82,64,17,988,1213,2047,606
6181,6181,0,6181,0,0,0,0,0,0,0,0,41986,41835,171179,1305,92,63,28,966,1814,3628,1074
12594,12609,0,12897,12671,41,370900,239669,52183,26171,200,2417,22198,21748,271973,5685,2152,600,1495,3117,2149,5568,735
