arith.div_active,arith.divider_active,arith.fp_divider_active,arith.idiv_active,arith.int_divider_active,assists.any,br_inst_retired.all_branches,br_inst_retired.cond,br_inst_retired.cond_ntaken,br_inst_retired.cond_taken,br_inst_retired.far_branch,br_inst_retired.indirect,br_inst_retired.near_call,br_inst_retired.near_return,br_inst_retired.near_taken,br_misp_retired.all_branches,br_misp_retired.cond,br_misp_retired.cond_ntaken,br_misp_retired.cond_taken,br_misp_retired.indirect,br_misp_retired.indirect_call,br_misp_retired.near_taken,br_misp_retired.ret
144485,90048,0,52769,187781,13055,26229978,22267020,15969375,9949192,15700,140759,2496906,2310941,16682267,270991,236837,128567,150561,16248,3608,112790,4555
0,0,0,0,0,0,0,0,0,0,0,162,7206,7206,30941,338,252,102,150,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,99,50566,50566,213909,743,632,261,371,115,0,0,0
4069,3935,0,3668,3668,21846,5700087,6216184,4038441,3017088,18764,205324,1137326,1072569,8904457,120547,87949,26474,32373,5579,895,7906,117
60031,62150,0,12398,11855,1050,2246113,1393620,818654,531335,8548,81435,918429,1391880,9258706,156621,113980,65348,67509,12939,3552,71188,31941
11371,10904,0,11520,15350,905,6119991,4165661,2780179,1378487,325,9778,771131,760285,3447524,24487,7433,2334,4285,6042,1219,21688,11640
10225,10481,0,10356,10163,916,5660033,4033198,2697956,1345887,227,15167,812213,809801,3460925,13232,2190,1019,1228,5994,1028,12384,6105
11896,11465,0,11629,12059,885,5686291,3910618,2612172,1294783,203,5488,724924,716550,3078834,12264,1893,735,1226,6043,1473,13204,5190
10253,10286,0,10562,10568,908,5982963,4207602,2804726,1402939,212,20481,800641,796160,3421908,13941,2028,989,1036,5567,1131,12425,5795
11610,11144,0,11612,11652,852,5736669,3936985,2626838,1304454,184,5548,726248,717268,3074072,12714,2042,855,1072,6052,1731,13777,6144
10899,11083,0,10585,10519,963,6244374,4240479,2816358,1400999,222,12890,763759,753825,3101836,12704,1602,717,899,5536,1127,12053,5699
10409,10360,0,10623,10619,888,5750867,3955808,2639044,1312338,232,14388,773444,766160,3276551,15574,2456,1095,1198,6238,1516,13340,5890
11220,11446,0,11600,11371,908,6055666,4143101,2763524,1312992,210,5495,730483,720517,3093087,15438,1426,640,823,5959,1378,14949,7971
10397,10496,0,10301,10323,857,5964370,4083370,2721958,1357967,227,20113,799230,759968,3251110,15003,2079,985,931,5596,1173,13406,6932
11356,11222,0,11482,11387,929,6004383,4118137,2652757,1317338,209,5600,734863,725025,3302011,14662,1979,884,968,6629,1723,14673,6839
11220,11238,0,10425,10124,839,6017552,4108163,2730307,1412017,219,20806,798737,757515,3235976,14291,1859,793,895,5567,1142,12828,6293
10581,10591,0,10482,10610,878,5794346,3973859,2667015,1325716,208,5565,740625,731247,3310744,14622,1920,930,1106,6970,1919,14215,6480
11225,11243,0,11217,11795,905,6339570,4147965,2771473,1385769,212,15398,734614,726813,3114245,13848,1632,743,850,5549,1124,12712,6150
10545,10101,0,10185,10297,833,5746909,3943323,2718570,1355498,210,13032,764533,789653,3378150,14641,1870,827,1001,6252,1591,12937,6504
11608,10806,0,11341,11338,918,6007039,4128171,2751577,1376736,199,5599,733076,723084,3096792,13196,2977,1341,1586,6572,1685,15030,6353
11310,11337,0,11596,11005,837,6070466,4296963,2852960,1421576,222,28984,838759,828786,3396484,15065,2031,873,1136,5555,1122,13083,6532
11623,10705,0,10715,11083,837,5758820,3981470,2656591,1321672,206,5561,733376,724398,3103352,18675,2022,914,1167,6320,1998,19214,11171
10552,10963,0,11109,11046,833,6311929,4308994,2888334,1445753,209,15501,772847,760326,3097108,18031,1806,799,983,5533,1118,18211,11643
9826,9878,0,9898,9955,826,5751359,3952717,2641087,1317983,195,12251,764822,756272,3237386,15910,2106,971,1095,6264,1589,14496,7090
10825,11414,0,11224,10560,951,6204712,4245071,2839116,1370554,208,15205,779345,724874,3116601,14292,1819,817,933,6149,1440,14185,7208
10961,11037,0,11241,11279,848,5802970,4002682,2664449,1327648,224,13648,771832,761970,3374339,16305,2268,1118,1101,6101,1474,14392,7032
11464,11110,0,11088,10858,830,5981567,4090696,2646731,1313095,187,5589,733816,724556,3108719,17415,1878,861,986,6295,1561,16873,9448
10812,10809,0,10968,10964,798,6025393,4137273,2762209,1446024,244,27649,825652,765924,3257598,19460,1929,932,907,5547,1131,17828,11283
11385,10634,0,9838,9815,818,5739676,3955094,2642768,1313721,207,5549,733826,759133,3248243,20299,1981,1005,1141,6895,1962,19356,11804
10934,10952,0,11421,11414,805,6074485,4105409,2747664,1381519,225,5573,737890,728260,3126570,14070,1794,832,991,5540,1100,13765,6758
11239,10475,0,11028,11048,906,5786686,4160332,2779232,1375753,222,14203,811107,798414,3395883,15036,2027,1059,1010,6618,1427,13591,6478
10717,10736,0,11254,10960,964,6012236,4121494,2748610,1372150,205,5568,737278,729299,3122747,14511,1902,933,973,5628,1122,14356,6774
10551,10546,0,10912,11330,828,5784746,4138513,2774396,1382140,247,27856,833470,817951,3469442,19817,1946,1020,916,5527,1111,17554,11218
12323,11737,0,10633,10554,964,5754691,3957530,2643244,1316581,194,5576,740216,731687,3141054,14728,2022,1026,986,6184,1874,15359,7213
10308,10261,0,11082,11086,797,6182519,4211783,2811928,1406153,209,14121,772072,766817,3126268,19101,1884,935,870,5553,1110,17934,11321
11100,11113,0,11153,10247,850,5735294,3958906,2644620,1319437,214,13801,774020,764343,3255866,19910,2155,1073,1010,6653,1761,19134,11576
10113,10853,0,11481,11153,919,6416042,4344907,2905014,1408732,237,13034,768686,728705,3132722,14549,1937,1019,933,5640,1156,12733,6073
32990,38862,100,48555,54937,62,2804345,1756392,1185174,755829,6252,125081,649681,695668,2690008,93531,2104,876,1270,36912,16946,41406,2851
11931,11996,0,11119,10707,23,376230,51794,35267,16559,118,2038,26774,26381,110197,3816,2009,825,1745,1991,1579,3183,468
11234,10204,0,10484,10819,20,308156,186722,211281,115861,153,18074,55295,56818,234762,4130,1005,330,474,3040,1917,3781,403
11537,11660,0,11503,11538,22,399664,56688,36203,16528,116,1365,12777,53126,203055,3383,1060,748,788,2462,1806,2823,437
28409,26681,1692,22660,20135,257,3670793,3021502,1897972,1255152,1496,53102,453295,448203,2785891,52210,13658,5509,6909,30288,14394,45550,5788
11362,10632,0,10945,11286,174,3121542,2349312,1528285,717005,249,5886,308281,300582,1526543,15722,3818,1124,2863,6499,1845,14498,6317
11715,11898,0,12553,11805,133,3302076,2476679,1798332,876776,232,5544,258795,237126,1382240,14557,2937,656,1988,5850,1564,14451,6319
10955,10968,0,10971,10840,150,3192855,2568620,1804891,858950,250,21039,335584,327376,1721576,16033,3216,779,2811,5356,1450,14366,6280
11825,11375,0,12215,12280,176,2968580,2349617,1712089,762147,229,5372,249528,222118,1331630,15698,2752,631,2056,6253,2111,17808,8788
10805,10894,0,11734,11725,140,3081900,2445863,1568077,749591,250,5960,257209,253558,1440597,15974,3047,699,2122,5845,1460,17139,8113
11790,11813,0,11877,11583,110,3210253,2712896,1781670,861119,244,21390,322222,320497,1619591,17293,3140,801,2548,5529,1407,14771,7298
11500,10848,0,10878,11203,141,2992722,2304720,1518603,740675,242,5736,262071,256337,1386253,16072,2933,648,2196,6212,2404,17452,8776
10941,10875,0,11016,11574,95,2925914,2224650,1584961,821226,251,16071,297115,285746,1415439,17218,3357,692,2597,5421,1445,14450,6908
10553,10889,0,10916,10748,13,100778,63506,42752,21304,148,9171,50192,49441,196196,3924,445,202,252,2350,1855,3257,627
198092,260508,727,259303,255032,2965,13649477,8352202,3497261,2188204,6669,171834,979872,958794,6511195,95701,36209,12598,8367,17617,6816,22002,3491
116673,103071,0,108883,106702,456,8341957,4680225,2764174,1495036,6410,158395,872058,922843,5021434,176837,28121,11641,13514,159591,81965,168912,7497
185557,185545,0,185939,186137,122,7193782,4290229,2760872,1540885,12893,237486,1224826,1213480,4628287,235287,1180,606,438,226224,118709,232942,6577
52653,50344,0,42678,41860,824,8994860,5561379,3529893,1740424,5101,200893,1050688,1081161,4425220,108562,8619,4102,5570,79576,37939,86788,8569
69879,61124,0,53967,50472,744,8887260,5585593,3258319,1629338,2533,229201,1344797,1392082,6518435,67264,10129,3900,6171,94808,47762,120529,10617
19866,16066,0,14982,15138,167,2975385,2209343,1505495,777945,368,25895,337915,336068,1793379,20078,6100,2197,3171,12952,5661,20350,4810
71797,71431,0,76279,79508,1615,10626292,6461337,3930208,2131366,11198,244575,1359655,1397156,5616846,147764,8433,3661,4441,115204,53987,125953,10881
131113,130734,0,130286,130576,1530,10382952,6391301,4187060,2148544,18530,244325,1570393,1577807,6263317,245083,9178,5394,3754,225112,104767,239849,13834
69127,70106,0,70123,70314,235,4316566,2800928,1884238,1045377,9180,137754,770949,758695,2730207,127711,956,432,142,109009,54160,116204,6882
68290,68238,0,68413,68281,210,3819393,2274988,1443519,832726,6635,129639,670466,666143,2399435,121772,530,301,111,110835,55678,120112,9508
69081,69477,0,70141,69853,264,3878988,2317848,1476168,786236,6631,114697,597290,589488,2237662,118427,442,281,145,108225,53058,118583,10082
69615,68971,0,68309,68351,106,3861730,2292953,1450398,833842,6637,128875,663161,623052,2373482,108247,450,255,132,99929,47295,106715,7090
68977,69405,0,69567,69353,90,3610861,2150128,1360995,785138,6632,114716,595845,588908,2432446,110714,417,282,154,100100,47840,110504,10114
69306,69689,0,69225,69169,182,4266733,2532876,1482525,847804,6631,122753,632255,587824,2360730,105983,566,300,245,99143,46764,106289,6857
68542,68374,0,68609,68521,281,3589883,2139138,1359458,832648,6635,121837,631322,631255,2521244,115449,504,277,180,107966,53434,114119,6878
68678,68736,0,68893,69281,232,3859034,2145194,1358205,783999,6640,114638,594031,587833,2229068,116304,315,241,91,106486,51981,116120,9543
68936,68998,0,68414,68929,286,3859961,2292970,1542453,881029,6559,127626,625090,652352,2490235,112905,468,284,173,101429,46699,110987,9922
69214,69134,0,69211,69138,125,3819654,2141550,1357845,783208,6602,114319,596030,587628,2227227,107702,311,312,150,99283,46708,107671,8174
68546,68679,0,69367,69226,242,4246203,2721189,1708596,968419,6589,131037,670911,624762,2373132,112725,310,225,97,102578,50996,112075,9012
69149,68795,0,68740,68860,241,3606022,2151630,1362851,786107,6624,121818,629313,623978,2380645,110209,509,363,155,105560,53305,109355,3899
68903,69345,0,68989,69173,113,3830259,2289081,1458098,841983,6627,114281,596550,590179,2237028,104578,312,213,118,101129,48883,105234,3646
69602,69697,0,69291,68647,33,3892088,2309483,1463058,840033,6653,129459,664729,657589,2373855,101433,485,340,136,96653,46819,100686,3688
68277,68593,0,68803,68357,342,3790670,2261073,1438152,782223,6597,114534,596433,587867,2235566,104521,389,247,119,101874,51003,106012,3615
69250,69226,0,69212,69105,183,3897277,2335131,1488026,853686,6622,132454,676512,662034,2521632,105410,563,338,195,100286,49570,104163,3604
76132,78998,0,81950,82471,417,4935809,2857320,1701703,891606,7297,117434,597684,590396,2379556,100651,541,402,158,98169,49406,102706,4093
68459,68410,0,68427,68053,186,4016710,2403763,1439381,830228,6513,122849,641961,587194,2231595,119109,352,225,127,107043,53290,115445,9008
69036,68921,0,68866,68593,149,3565851,2121575,1348160,835708,6565,120964,625175,617819,2484194,114275,463,277,150,107453,56138,115016,6862
68402,68250,0,68653,68812,195,3781216,2255519,1431959,824551,6578,113743,590484,583016,2208229,111816,330,217,108,104012,52471,111616,6784
68059,68522,0,68302,68156,112,3548894,2302474,1470487,846912,6587,122873,676506,663485,2525167,118596,414,294,117,111241,57511,117910,6736
69070,68197,0,68664,68744,118,3561795,2118288,1344136,774836,6545,112880,586428,579201,2198604,117177,412,298,142,110432,58898,118046,6798
68217,68093,0,68435,68148,237,3776178,2396573,1533207,885361,6522,122307,637532,632029,2414449,115967,347,228,88,108980,58460,115873,6721
69266,69073,0,69381,69091,60,3566089,2118503,1346602,776382,6552,121052,624668,617595,2351631,114747,435,307,127,108215,58884,115220,6789
67808,67839,0,68245,68343,97,4006721,2379067,1509858,869377,6559,120187,623671,616549,2199565,115926,313,235,94,108336,57238,115890,6795
68166,68353,0,68711,68650,208,3558073,2123509,1345292,774774,6548,122688,631418,622439,2361098,120921,492,330,131,112595,58747,119085,6854
68812,68824,0,68457,67791,343,3800812,2260487,1431648,774902,6548,112973,588681,581733,2207470,120348,365,257,104,113672,59037,120565,6797
67840,68285,0,68582,68275,352,3789587,2258486,1435133,827524,6554,129450,671116,625437,2387108,121778,897,375,467,110720,58953,120227,9055
69002,69043,0,69010,68920,455,3561409,2116249,1341407,773273,6516,113074,589177,617149,2344257,116815,408,290,137,109530,55166,114760,5183
68033,67844,0,67836,68086,455,4011791,2261407,1516304,872405,6558,127787,628311,621664,2370919,113071,356,237,115,107197,52537,110710,3628
68711,68961,0,68805,68884,527,3574515,2133084,1350105,776002,6589,113582,589816,628013,2378190,116159,503,344,197,112416,57894,115961,3573
68814,68765,0,68551,68377,325,3960837,2272811,1441803,826661,6565,113693,590631,583380,2212859,114141,322,248,99,110176,55642,114534,3599
68152,67847,0,68148,68202,400,3563661,2253246,1436099,828744,6604,122192,676231,672938,2589827,110086,409,305,106,107534,52968,111119,3592
80347,77747,0,73401,71318,477,3560728,2125121,1346107,776343,6600,113675,591609,584656,2221060,114890,1003,803,683,127860,64994,137744,5629
68117,68200,0,68100,68144,352,3785530,2381198,1511431,869767,6549,127456,657149,651517,2504058,116622,434,286,173,108890,54176,115722,6655
68655,68511,0,68744,69011,368,3548526,2113320,1346331,774981,6572,113304,590120,582278,2215777,120161,389,251,138,109998,55782,120368,9868
68420,68256,0,68067,67935,440,4135819,2450878,1543639,881915,6587,120746,623746,614477,2210412,116223,307,205,108,106593,52374,117030,9954
67781,67783,0,67855,68285,378,3570746,2123666,1344363,778942,6613,120419,623957,619780,2369838,117558,561,349,123,106048,51576,115517,9938
68572,69200,0,69569,69137,429,3840584,2300573,1468986,774670,6543,112900,587098,582034,2206821,115216,387,263,97,105229,50673,115365,10023
68588,67703,0,67860,67685,490,3786337,2253467,1426708,822772,6545,127339,656212,617407,2477909,112558,486,336,133,103326,48942,111888,8381
68766,68991,0,68820,68333,482,3782359,2255513,1342196,775178,6545,113319,590555,584509,2211777,107899,318,240,88,100603,46200,107777,6873
68368,68272,0,68238,68326,285,3873576,2298855,1450940,891104,6571,129128,662224,618421,2347453,111035,413,252,120,102260,48110,110135,7575
68573,68757,0,68452,68532,328,3566911,2122547,1342737,773866,6537,112668,586692,579877,2361077,107965,463,319,192,101300,46655,108693,7290
68111,68449,0,68824,69146,547,4086688,2450679,1457095,841859,6562,123448,589471,581222,2208860,113042,322,235,87,104952,50448,112089,6752
69557,68853,0,68623,68649,360,3835576,2281275,1533122,876877,6612,120914,625538,649434,2483256,110760,391,258,127,105090,50672,112114,6163
68283,68426,0,68508,68652,355,3998170,2384933,1520795,878828,6569,122147,634466,630480,2415989,111377,348,282,122,103992,49711,110644,6759
68677,68836,0,68197,68191,353,3564794,2118509,1453357,832835,6524,121392,663609,654611,2486612,107961,398,318,82,99469,45151,105809,6872
69283,68952,0,68939,68965,335,3585943,2133096,1347026,776905,6560,113206,589132,581212,2204222,109097,471,362,140,99924,46582,108673,7267
67611,67877,0,68524,68645,386,4082566,2443583,1567445,907238,6588,124313,639257,629030,2208755,119910,393,282,107,109148,55212,119050,9917
68964,69012,0,68213,67965,345,3577452,2129151,1347312,777487,6567,120683,623941,617273,2350152,118086,442,324,145,109902,55755,116527,6783
68510,68251,0,68650,68571,497,4000706,2380242,1516110,831244,7324,136092,772868,763556,3088986,146187,3043,1447,1014,118147,55441,115118,4459
68929,68868,0,68450,68228,418,3548848,2115518,1343053,775954,6537,122203,629140,619643,2499965,109269,446,280,167,101596,47149,107605,5672
68777,68525,0,68786,68337,320,3788784,2252218,1344468,777393,6563,113558,589873,583644,2209548,107664,390,281,87,101604,46680,104721,3602
68190,67988,0,68207,68851,388,3813987,2279673,1447538,895806,6563,133626,688576,631360,2392260,115478,375,227,90,107180,53242,114538,6666
68557,69227,0,68469,68368,310,3577180,2131962,1352043,780297,6572,113489,591652,582649,2338119,107494,404,302,121,103472,49105,107255,3604
68376,68223,0,68325,68743,322,3990720,2378197,1485522,865274,6555,128343,625265,619693,2373581,108701,412,221,126,103901,49302,107602,3500
68992,69127,0,68752,68707,464,3578673,2128832,1347730,775835,6558,113451,591076,621698,2361399,109933,398,307,142,106119,51728,110199,3579
68626,68452,0,68831,68784,446,3790943,2252689,1427922,824265,6567,113425,589834,582392,2202771,112169,350,224,132,108347,53733,112480,3759
68301,68265,0,68109,68110,341,3579485,2275528,1453799,839559,6610,133492,691671,685707,2599345,111250,456,290,170,107288,52663,110981,3564
69487,69268,0,69866,69142,334,3564357,2123238,1348291,778190,6578,113914,591410,585392,2220522,111362,425,270,155,106948,52748,111228,3621
68116,67999,0,68424,68894,370,4006723,2387628,1511477,868349,6522,120816,662901,658681,2368334,116847,560,320,233,112853,58333,116100,3490
68404,69284,0,69312,68763,518,3559207,2116621,1344805,772833,6529,122382,632055,621585,2362619,117207,461,281,165,113741,59062,117454,3567
67762,68721,0,68335,68370,391,4053650,2400982,1515053,821125,6549,120296,621934,582267,2208360,116666,360,249,98,113032,58742,116777,3558
67895,68334,0,68146,68042,528,3567554,2128413,1350079,777316,6597,122817,638081,631186,2625372,118438,580,358,174,112625,57974,116027,3530
69589,69615,0,69609,69320,326,3883155,2297408,1340141,772225,6542,112746,587963,580415,2208097,110464,360,240,115,106331,51758,110080,3565
67858,67870,0,67736,67723,360,3789584,2258009,1429935,870452,6559,127350,659416,619217,2366234,110143,408,240,123,105926,51185,109309,3542
68676,68822,0,68892,69312,472,3831952,2291411,1354484,778567,6577,113622,589012,581908,2388347,111055,464,311,151,103861,49421,110705,6786
68616,68580,0,67978,73404,427,4731297,2938116,1967294,1123011,8997,148871,755469,704787,2573909,119440,565,271,162,106869,52403,114151,6797
68577,68682,0,68328,68242,207,3562855,2127631,1350631,777221,6562,113490,591481,628594,2404474,108041,435,351,199,102551,47931,107232,4736
68961,68870,0,69621,69420,162,4198973,2317114,1462512,838552,6571,113719,590892,583506,2216972,104723,292,217,85,100761,46202,104534,3642
67792,67893,0,68024,67772,165,3571334,2127341,1429086,823571,6557,120145,655937,650942,2493898,108642,481,305,181,104145,49585,107945,3561
69185,68992,0,69108,69661,132,3822603,2283336,1457475,843627,6608,114677,598474,590800,2238914,110468,321,248,159,106232,51212,109767,3620
69301,69219,0,68384,68188,69,3600586,2312300,1461625,840151,6663,122264,665175,657498,2510315,113051,460,292,184,106638,51284,111790,5480
69347,68520,0,68958,69202,67,3591928,2137296,1357030,783932,6627,114420,594653,587564,2235402,117911,475,285,158,111393,56342,118604,6801
69170,69157,0,69826,69900,92,4177057,2508251,1606071,918804,6609,123490,635464,626074,2226817,114935,336,220,100,111019,56161,114899,3618
68427,68049,0,68248,68269,76,3602658,2146207,1361189,785393,6624,121573,629830,622849,2376383,116030,507,354,156,111434,56292,115004,3619
69725,69532,0,69657,69267,70,3840166,2296444,1363483,785097,6631,114168,593952,587463,2229404,110493,323,238,91,107251,52298,111158,3633
68916,69005,0,69103,68644,121,4152684,2456780,1454438,890239,6646,129000,661243,623369,2508956,111385,437,252,147,104875,49714,110361,5506
69156,69160,0,68671,69265,325,3788984,2250638,1344704,775169,6554,112857,586635,581672,2206824,115048,395,294,112,110500,55502,114913,4944
68284,68545,0,68483,69213,455,3853335,2303821,1473574,915964,6536,132186,630987,622970,2367662,116618,376,259,72,109845,55374,115340,5686
68830,68485,0,67747,67631,514,3579641,2129588,1346724,777978,6551,113184,587564,613469,2330947,114923,450,377,167,109492,54962,114996,5694
68296,68323,0,68859,68671,508,4016557,2258210,1438105,832147,6604,113733,591297,583759,2206680,113449,327,221,108,107537,53395,112521,4671
68652,68930,0,68656,68956,480,3556076,2124232,1451540,829771,6521,120787,658905,648930,2470138,115954,453,337,137,109230,54630,115719,6741
78826,81413,0,84939,86552,774,5477397,3421585,2298511,1309836,7331,175830,926739,897051,3603632,103273,1576,569,388,110557,55642,119981,4654
29834,29759,0,29905,29742,950,13096169,8499005,5527425,2929962,1767,348955,1886914,1871930,8114126,48014,7098,2870,4179,33535,16403,42768,7434
30769,30978,0,30774,31283,936,13700819,8711112,5647481,3053064,1861,363817,1909842,1891444,7985920,47773,6183,2348,3833,33266,17306,44412,7595
32054,32580,0,32305,32234,938,14316438,9067187,5902291,3114227,1917,368082,1930334,1868061,7819745,48582,6136,2463,3627,34650,18352,46334,8011
31696,31035,0,30787,30219,944,13719857,8635365,5757462,3113939,1926,372633,1962122,1911478,8251849,49147,6442,2592,3823,35466,18830,46706,7903
32030,31967,0,32252,31823,970,14084580,9071269,5807956,3173911,1906,370203,1908731,1886147,7795443,50012,6628,2638,4087,33634,18188,49107,9611
30913,31138,0,32284,32882,997,13823023,8884156,5692206,3087711,1908,358745,1848384,1779874,7920521,51213,6823,2741,3975,35003,18581,47035,8111
32318,32376,0,31938,32462,977,13786339,8789951,5607163,3040189,1868,363786,1909720,1894722,8066652,49269,6289,2539,3861,34610,18344,46269,7881
32513,32374,0,32037,32476,1256,13774640,8725367,5674788,3066082,1840,363599,1896364,1884877,7859301,49195,6472,2496,3886,35397,18814,47518,8219
18364,17764,0,15216,14386,90,530130,91386,60518,210820,408,60019,402021,470782,2269860,17666,2445,1025,1401,14266,7899,18479,2822
19434,19303,0,19364,18929,345,4954078,3267988,2119659,1205824,930,175946,1000902,1033327,4566307,29797,4391,1568,2373,19278,9425,24470,4060
32230,31724,0,32023,31801,996,13725211,8752435,5676980,3069301,1848,370384,1968423,1963284,8321987,50288,6438,2547,3913,35626,19216,47694,8028
31112,31485,0,31959,32798,1009,14202841,9015818,5845149,3155784,1889,367949,1942654,1931142,8204564,49964,6266,2368,3995,35254,18520,46455,8070
32023,32025,0,31605,31630,1052,14018578,8943115,5791767,3087103,1864,373099,1956235,1940379,8070480,49753,6230,2336,3801,35960,18935,47845,8130
32764,32755,0,32870,32923,1009,14028473,8934246,5723888,3178696,1895,375510,1968316,1954203,8291598,50770,6238,2337,3868,35807,19343,48440,8155
31055,32259,0,32023,31565,965,13869647,8853078,5797697,3127339,1893,377718,1976969,1949981,8285240,52669,6461,2325,4194,35772,18663,50102,10207
32709,32558,0,31860,31339,965,13835478,8823612,5739054,3107560,1883,367221,1932033,1930562,8214651,50605,6114,2248,3985,35734,18533,48170,9342
32866,32615,0,32754,33277,1118,14416354,9150984,5810751,3136570,1895,371448,1947136,1902118,8097534,51740,6335,2186,4053,36615,19304,50123,9481
31995,31781,0,31523,31399,992,13729666,8814297,5718592,3114579,1938,375720,2003826,1896165,8255527,51452,6350,2328,3931,37191,19918,49300,8023
32486,32434,0,31767,32033,959,13932957,8893024,5663708,3058856,1874,368167,1931670,1921273,8140053,49717,5961,2314,3628,36334,19328,48020,8021
31509,31616,0,31809,32493,973,14236312,9046935,5857204,3217722,1889,379271,1955153,1939689,8251763,51020,6205,2415,3729,35811,19095,47343,7929
32842,32454,0,32342,32201,1138,13810701,8920818,5775398,3129874,1879,372727,1957213,1945027,8257412,49664,6061,2326,3838,36990,19446,48648,8220
31983,32115,0,31646,31325,967,13799896,8860646,5742581,3108907,1855,369230,1984373,1972401,8384632,51034,6207,2481,3736,36417,18929,47555,8145
32045,32199,0,33280,33579,1017,14158590,8904841,5781742,3113949,1854,359447,1894335,1883031,8012095,49600,6010,2348,3637,35651,18802,48248,8110
31903,31920,0,31499,31593,970,13815541,8821203,5712036,3094385,1865,349430,1800387,1783438,7551403,47480,5611,2138,3394,35042,19012,47928,8547
12784,11863,0,12654,13148,62,411586,256939,173342,96068,240,3349,23968,22604,92990,4087,431,205,228,3818,2476,5113,577
10057,10054,0,15142,19839,295,2618756,1848477,1424507,811550,6806,96406,549788,512911,2145159,51588,4232,837,2549,4149,1578,9026,3295
11064,11065,0,11534,11857,981,6203225,4182009,2709751,1374282,259,28756,823038,851613,3586227,28514,3785,1409,2088,6376,1659,15360,8124
12982,12217,0,10802,10798,1027,6067504,4024274,2710323,1322701,245,5801,739537,730885,3152514,12504,2114,1057,1179,6473,1798,12232,4591
10126,10454,0,11578,11316,1036,6050907,4160930,2879132,1421210,284,14958,775540,768909,3302264,13413,2204,1100,1109,5738,1311,11375,4535
11748,11764,0,11169,11716,404,2380985,1465735,934496,429544,176,2828,248418,255947,1176134,6416,1171,903,1148,4024,1717,6732,1967
11361,11364,0,11865,11817,25,321010,329849,215491,114416,175,9042,50520,51341,210182,2576,459,230,236,1660,1419,3637,516
11342,10330,0,10782,11028,2,95789,60063,40809,19279,152,1659,66572,62895,237954,4240,2003,862,1029,2733,1706,3218,470
11806,14211,0,14794,14505,69,898020,728721,463994,200584,1282,15081,96790,95676,224806,2895,482,212,211,1642,1423,3310,477
10554,10595,0,10787,11043,365,2438815,1901486,1389804,714154,230,20381,508191,461360,1688312,11873,1507,515,663,1922,1448,4322,2544
11152,11808,0,11713,11730,798,5774571,3994415,2674550,1314082,246,5775,728563,719348,3099299,24832,2711,1203,1441,6177,1916,23597,15378
10709,11792,0,11321,11027,876,5725345,3737882,2397932,1081133,260,19130,562681,558458,2304292,15974,2103,1017,962,5274,1387,18883,12419
9639,9076,0,9081,7702,169,1338387,899056,567386,319153,144,2307,188390,159922,524262,2805,1039,356,718,3314,1576,6874,1796
11115,11398,0,11427,11425,948,5967559,4097350,2752934,1417062,266,25102,748760,699231,2992664,16520,2378,938,1166,5509,1346,15348,8601
10894,10887,0,10006,10305,870,5708891,3944915,2644180,1294703,247,5700,722142,711684,3194587,12906,2233,1062,1298,6913,2069,12936,4418
11574,11257,0,11187,11719,926,6113855,4142012,2734222,1342770,263,15705,721104,710971,3077668,12144,2046,1036,1003,5657,1332,11050,4398
11523,11724,0,11141,11218,916,5701555,3930418,2727536,1342867,265,13822,751136,774184,3317346,13303,2152,1165,1146,6743,1997,11874,4447
10783,10855,0,11776,11173,901,6135141,4051325,2713265,1332090,250,5744,720254,711915,3056187,16574,2111,1076,1016,5706,1325,15405,8691
10846,10856,0,11516,11704,871,5722079,3953071,2764343,1370751,251,16311,810923,797446,3391642,17888,2248,1171,1016,6173,1329,15317,8709
12816,12317,0,10788,10788,853,5666729,3904095,2622342,1283899,247,5678,719402,710638,3055124,13311,2811,1282,1747,6847,2095,14039,4522
10587,10852,0,11248,11187,742,4169111,2722561,1671552,809414,225,12799,387082,381449,1723664,7425,1368,799,833,4751,1359,10210,4160
11927,11336,0,11611,11656,7,92689,59913,56511,27418,203,2862,59752,56860,217133,4218,785,315,337,2575,1989,4109,539
10322,10378,0,11116,10826,28,551172,330839,216205,114696,162,9056,50860,51715,56758,2254,243,124,135,1591,1363,2101,454
10528,10853,0,11507,11510,5,95223,59746,40387,19366,153,12776,66713,63069,239051,3887,392,204,173,2194,1697,2780,485
11723,13132,0,11748,11640,19,382146,221465,140620,19108,151,1659,15062,14534,55590,2263,157,57,125,1668,1784,2960,499
6478,6511,0,6821,6820,0,268623,163527,231079,131346,235,19056,114609,123535,333513,5883,115,36,74,993,879,1392,327
0,0,0,0,0,0,0,86361,120949,65090,132,7027,44267,44075,179368,1850,0,0,0,0,0,0,0
0,0,0,0,0,0,0,15090,156489,84391,142,9995,58422,58163,235840,2128,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,123886,66550,136,7034,45089,44897,182936,1801,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,115510,61976,100,6614,41862,41700,170550,1315,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,114309,61367,96,6538,41395,41233,168759,1283,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,114628,61480,100,6539,41511,41349,169127,1301,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,149999,80753,106,9520,55604,55376,225453,1566,0,0,0,0,0,0,0
