topdown.memory_bound_slots
101216
105530
105537
100496
103015
99951
101393
104280
97258
103736
103019
102264
99054
99772
101038
101758
100314
96713
104637
97789
97067
99600
102953
95988
97706
97379
103193
101394
104632
100645
96174
103728
96318
99055
103378
97603
101212
99411
104094
102655
103924
100444
100493
103736
103905
105170
98154
98522
103377
101754
101935
105716
104090
105184
103022
99778
100086
105893
98327
100130
99596
98958
101213
105835
104988
104636
105538
105715
105882
105895
105716
99417
99414
101038
104097
102644
105896
103563
101933
105000
100861
102474
105177
103021
101751
102110
98819
97792
103376
101758
105175
104632
96356
101031
102429
102429
101121
104800
105896
99026
102475
103005
105286
100490
96668
99711
104095
105157
105177
105898
98692
105353
99953
105192
101936
102560
105300
100673
102835
103557
98340
103737
102256
102458
103009
105884
104818
97430
104740
104629
105678
103377
103738
99393
104274
100303
103194
99021
102454
105354
105718
102287
104951
103557
105268
102115
102473
100674
103380
104459
96651
101391
97252
101397
101576
104996
104268
102832
100643
98512
103195
98333
100500
103556
101933
104817
97779
102945
103375
99201
105718
104091
103558
105902
101152
105351
99416
104096
98513
103733
105161
100494
96353
96168
102117
101392
103102
99057
99176
102481
103018
103913
103380
99050
97608
98117
101755
105349
104991
96517
97421
103736
97249
104099
100674
99053
103909
99597
100313
100497
101725
103184
105297
96892
101752
97253
101393
104458
96530
103551
101126
97583
104819
98834
103735
103909
104638
105360
103161
97621
101935
99413
100647
100496
104812
100126
99774
104455
105293
105715
102481
104090
104950
104641
105528
99773
104089
97253
96890
103371
96211
104269
101393
105356
102783
97972
103193
97785
97622
97432
101572
100856
97199
103374
102476
96715
103914
103371
101188
99957
96670
98092
99375
103375
95992
103377
97433
100294
97774
101036
99773
102292
98326
103524
99956
101035
104246
105901
104974
104635
103366
100465
100471
104282
103917
105715
100854
104098
103359
100279
105707
102112
104992
103018
99414
101942
101397
96095
101394
96653
103735
104461
104101
104102
103025
105712
101392
99948
104457
101941
104242
103194
104634
101216
104097
99743
97245
104454
98153
105894
98489
96130
101536
105537
95982
102654
101397
96352
99403
97249
97788
96891
101697
103734
99021
104996
100443
99961
102842
102832
104636
102115
105719
105532
103370
103369
101394
104019
105719
104816
101212
105892
103326
100856
101538
103740
103544
98508
100494
105356
106055
105888
103369
105006
104277
105358
101574
103724
97607
98814
105178
104640
101394
101929
104096
104449
103152
102296
99054
103554
105898
103553
97969
105896
101573
102657
103706
102116
102656
97610
96166
96359
103912
98847
102293
102830
101744
105893
103174
103013
105902
104454
102477
99952
103376
101936
104276
96530
100500
103917
105001
104815
97435
105358
101215
105166
105897
103738
105714
101705
103737
101037
102475
105539
101752
104815
105715
102654
99235
102653
105176
98332
102476
105717
103376
105340
103019
102464
101216
103744
105178
104278
100312
100314
102840
104097
105302
104104
104636
101396
97069
103916
103730
98425
99593
104446
100315
104458
102476
98872
105357
96893
100134
103363
102471
104996
103559
101505
105001
104819
102839
101733
105545
105897
100783
104100
99955
105258
102475
99413
101574
102656
100495
104087
104632
101215
101035
101393
104996
103366
100310
100848
96652
105902
104461
104435
104460
104278
105153
102294
102837
102478
104275
106033
105716
101937
102833
105179
104457
