arith.divider_active
12382
12293
12196
12256
11981
12640
12197
12358
12480
12794
12016
12044
12114
12688
12731
12541
12816
12989
12683
12507
12064
13069
12614
12417
12962
12583
12456
12987
12630
12295
12373
12880
12270
12403
12116
12518
11993
12377
12810
12738
12636
12957
12529
12353
13172
12965
12690
12208
11996
12558
12124
12426
13049
13189
12340
12636
12950
12727
12574
12243
13077
12643
13093
12287
12390
13172
12859
12383
12593
13124
13135
12829
13074
12972
12313
13056
12308
13039
12765
11978
12704
12991
12092
12082
12614
12688
12178
13168
12338
12822
12120
12936
13192
12905
12679
12718
12108
12203
11988
12019
12538
12003
12912
12818
12708
12984
12367
12924
12333
12338
12922
12353
12571
12478
12093
12177
13113
12558
12483
12841
12842
11967
13181
12348
12753
12759
12867
12859
12801
13098
12508
12865
12944
12967
13063
12622
13179
12103
12567
13171
12754
12470
13133
12628
12996
12974
12123
12473
13194
12650
12588
12848
12603
12763
12428
12723
12927
12843
12363
12743
12628
12592
12200
13094
12708
12784
12924
12557
13141
12263
12982
12664
12815
12235
12849
12962
12668
12369
12453
12271
12354
12346
12610
12735
13216
11997
13170
12472
13146
12432
12869
12292
12320
12499
12421
12644
12438
12635
12969
13074
12373
12624
12592
12928
12881
12389
12645
12246
12743
12333
13113
12076
12609
12226
11982
13144
13101
12578
13049
12936
12616
13210
12223
12487
12581
12836
12779
12907
12876
12969
13219
12458
12155
13157
13208
13199
12955
12680
12219
12088
13160
12797
12983
12583
12295
12809
12672
12349
12584
13184
12493
12193
13084
12801
12227
12623
12644
12862
12719
12777
12818
13220
12875
13063
12179
12648
12089
13192
12233
12253
12670
12475
12944
12596
12303
12704
13042
12439
12436
13103
12710
12568
12473
12643
12093
13119
12456
12839
12398
12771
12844
12730
12605
12563
12566
13039
12576
12713
12601
13143
12637
12403
13059
12417
12314
12751
13168
13205
12751
13128
12428
12704
12808
12531
12699
13119
12555
13074
12865
12103
12000
11983
12593
12879
13153
12977
12663
12662
13111
12713
13086
12909
12325
12588
12245
12811
12353
12455
12703
12601
12993
12666
12924
12929
12956
12320
13199
13075
12608
12713
11988
12593
13123
13121
12225
12843
12126
12463
12877
12347
12956
12466
12942
12784
12758
12526
12158
13217
12806
12258
13158
12943
12899
12404
13009
12864
12768
12681
12478
12548
13022
12694
12865
12917
12520
12393
12694
13010
12268
12413
12257
12435
12883
13157
12391
12860
12638
12983
12527
11975
13103
12787
13169
12856
12004
12613
12824
12021
11979
12867
12165
12964
12378
12925
12832
12535
12438
12861
12963
12652
12002
12502
13206
12017
12865
13217
12981
12487
12808
12436
12320
12053
12040
12449
12681
12039
12053
11965
11983
12428
12708
12138
13159
12884
12173
12833
12813
12038
12221
12348
12232
12841
12173
12123
12969
12570
12445
12824
12508
12152
12088
12635
12913
12363
12325
12047
12581
12152
12678
12488
12911
12576
13032
12313
12883
12058
12995
12168
12610
12565
13109
13031
12536
12818
12128
12829
12223
12854
13077
12158
12925
12728
12353
13154
13045
12819
12528
12445
12371
12910
12886
12883
12583
12733
12842
13056
12484
12363
12361
11966
12048
12278
12739
12661
13091
11980
12732
12385
12292
12944
12704
12028
12921
12578
12814
12223
12044
12451
12818
13197
12338
13034
12125
12428
12619
12514
12301
12988
12573
13097
12632
12093
13199
12508
12019
12985
12728
12465
12950
12582
12533
12603
12974
12425
12611
13151
12911
12967
12028
12344
12688
12623
13067
12238
12226
12395
11998
13047
12628
12874
12602
13139
12583
12689
13019
12511
12810
12753
12549
12015
13180
12953
12608
12363
13109
12227
12683
12204
13024
13104
12863
12490
12965
12697
12764
12243
13174
12203
12690
12188
12291
13048
12778
12093
12463
13184
12770
12123
13131
12759
12575
12726
12458
12319
12583
12300
12786
13127
12800
12189
12077
13219
12616
12737
13018
12493
12819
12127
12423
12127
13159
12145
12943
12869
13170
12253
12932
12147
13219
12796
13122
12592
13044
13031
13124
13036
12305
12438
13071
13102
13032
12078
12219
12964
13165
12038
12512
12447
12168
12216
13093
12801
12193
13064
12613
12233
12873
13118
12759
12121
13024
13115
12906
12950
12208
13083
12972
12588
12607
12085
12531
12974
12852
12077
13015
12681
12553
12140
12412
12178
12486
12774
12434
12702
12935
12070
12363
13139
12864
13217
12699
12745
12908
12353
12547
12612
12114
12869
12825
12250
12749
12571
12346
12554
12803
12836
12774
12783
11969
13209
12638
12586
12647
12836
13086
12508
12531
12558
12785
12573
12418
13086
12149
12643
12418
12135
12886
12021
12915
12586
12480
12530
12726
12937
12623
13015
12410
12658
12128
12778
12633
12184
12061
12804
12714
12974
12859
12573
12701
13199
12336
12387
13162
12783
13036
12566
12868
12640
12750
12637
12502
12628
12678
13192
12178
12929
13169
12448
12653
13185
12360
12652
13146
12713
12121
13054
12556
12133
12628
12280
12526
12433
12268
12950
12766
12048
12298
12794
12468
12151
12473
12858
13048
12588
12462
12841
12552
12563
12713
12967
12553
12198
12963
12214
12954
12111
13111
12878
12336
12941
12502
13184
12336
13155
12489
12673
12328
12580
12834
13091
12155
12379
13209
12921
12073
12072
12815
12850
12720
12530
13145
12549
12881
12683
12023
12429
12552
12952
12118
11980
12178
12301
13219
12493
12877
11974
12236
13079
12496
12995
12170
13052
12243
12209
12460
12883
12608
12931
12826
13103
12388
12069
13219
12731
13118
12387
12718
12503
12167
12942
13155
12301
12137
12758
12870
12626
13206
12734
12747
12146
12443
12739
12589
12559
13155
12356
13194
12998
12724
12579
12661
12493
12854
12851
12716
12937
12093
13171
13069
12433
12920
13072
12937
12625
12207
12337
12545
12034
12073
12307
12036
12862
12622
12538
13129
12168
12470
12107
12438
12700
12688
12082
12306
12437
12461
12215
12940
12517
12323
13129
13166
12118
12536
12696
12193
12563
12531
11978
12243
13209
13118
12230
13136
11992
12066
12418
12495
13021
12979
12024
12359
12571
12093
13004
12350
12268
13024
12614
12569
12358
12791
13196
12911
13014
12574
12688
12678
12834
12578
12780
12210
12062
12560
12362
12468
12777
12133
12687
12805
12213
12889
11997
12129
12000
12436
12883
12172
12485
12298
12181
12091
12918
12040
12643
12574
12863
12659
12741
12730
12853
12981
12686
12782
12353
12993
12483
13062
13088
12904
12186
12086
12598
12606
12205
12115
12383
12380
13018
12945
12986
12335
12433
13160
12670
12305
12758
12498
13000
12693
13184
12944
12847
12504
13128
12854
12692
13158
12669
12483
12713
12740
12613
12563
12031
12458
12326
12398
13104
12700
12339
12112
12752
13161
12697
12286
12884
13198
12868
12813
12951
12768
12215
12553
12083
12683
12589
12944
12059
13129
12178
12704
12843
12815
12612
12924
12358
12533
12922
13157
12824
12111
12051
12368
12146
12203
12741
12648
12170
12829
13150
13118
12689
12883
12568
12843
12379
12359
12143
12158
12103
12914
12403
12251
12508
12608
12535
12353
12852
12492
12863
12903
12858
12518
12128
13148
12528
12564
12027
12814
12991
13149
11989
12920
12898
13000
12182
12563
13033
12758
12625
12730
12899
12344
12832
12418
12366
12028
13126
12320
13154
13135
13061
12446
12222
12543
13085
12448
12236
13081
12193
11998
12643
12091
12560
13214
12313
13034
12979
12791
12348
12859
12061
12158
13049
12308
12552
12336
12929
12163
13091
12358
12219
13038
13129
12353
12742
12805
12095
12197
12636
12543
11973
12207
13046
12374
12867
12479
12891
12922
12300
13109
12107
12106
12657
12519
12364
13219
13183
13069
12757
13077
12493
13097
13032
12314
12903
12412
12998
12800
12844
12163
12160
13119
12782
13019
12658
12726
12604
12470
12741
12984
12985
12763
13155
12233
12838
12369
12648
12492
13073
12829
12098
12576
13154
12829
13200
12048
12624
13154
12877
12198
12826
12479
12028
12754
13037
12193
12755
13022
13049
12198
12584
12491
13040
12233
12783
12687
12433
12161
12452
13032
12526
12611
12969
12850
12725
12214
13001
12821
12133
12443
12393
12308
12605
13198
13221
12929
13016
12425
12884
12707
13040
13029
12388
12286
12437
12842
12328
12430
13074
13034
12483
12829
12840
12419
12226
12567
12280
12460
12968
12827
12589
12622
12756
12115
12333
12132
12434
12308
12335
13209
12877
13067
12593
12548
12559
12851
12324
12775
12173
12094
12999
12535
12568
13128
12569
12879
12093
12804
12856
12043
13112
12842
12328
12357
12116
12595
12263
12799
12613
12413
13043
12384
12750
12862
12968
12962
12758
12409
12358
12999
12867
12772
12410
12507
12481
