br_misp_retired.ret
594
580
570
561
579
568
600
585
585
611
593
590
580
574
590
605
588
579
603
561
605
607
570
602
606
586
614
600
608
593
611
600
595
569
580
590
598
587
588
592
599
582
559
586
573
608
579
588
584
573
604
617
569
595
565
596
570
597
593
597
578
595
611
598
574
568
581
615
591
580
582
582
570
581
589
590
604
568
587
605
605
608
612
572
568
579
605
583
611
614
583
598
588
612
582
562
600
605
594
597
595
598
562
585
589
591
616
593
568
567
573
589
576
583
613
573
595
595
602
580
596
589
611
596
562
577
612
613
578
567
569
608
613
601
583
605
601
601
600
602
589
615
605
598
559
609
590
570
561
588
603
595
576
575
593
562
617
564
603
585
579
563
583
591
604
587
615
572
598
568
592
616
564
575
560
614
593
580
601
565
591
562
595
588
600
565
592
577
592
605
570
590
615
570
609
584
600
604
615
575
600
604
590
568
561
585
593
567
605
567
600
598
580
598
595
606
595
578
611
583
563
593
563
576
596
588
614
610
597
608
580
560
598
575
602
590
617
582
584
591
570
570
589
614
589
574
589
581
600
564
605
565
563
587
613
605
583
583
597
600
590
586
589
566
597
570
560
614
588
583
573
565
592
583
569
564
595
614
585
596
585
583
565
578
579
598
578
604
584
576
581
595
605
582
585
567
565
608
565
606
590
574
583
595
598
600
611
593
597
583
569
594
605
597
583
617
588
575
597
617
573
566
601
600
575
563
562
609
580
606
590
595
593
588
584
602
597
599
602
605
615
608
610
575
598
605
610
568
581
589
570
604
577
589
580
593
613
569
586
604
615
569
609
601
607
594
573
607
570
595
611
576
566
571
568
599
603
608
600
565
610
615
590
585
588
573
589
588
597
590
598
598
575
602
590
600
584
610
581
600
563
572
600
600
588
580
601
591
594
583
602
596
608
559
583
571
617
583
600
593
603
575
602
599
591
615
596
592
605
596
595
569
588
591
582
570
588
604
583
602
609
597
567
602
606
608
568
607
606
608
598
597
561
588
563
587
593
595
590
581
585
561
576
604
598
599
570
593
587
617
567
585
608
565
588
600
604
594
595
593
610
582
603
608
570
562
588
607
585
597
605
571
577
596
560
608
597
593
601
590
580
601
583
605
613
593
580
561
605
604
604
590
568
588
602
598
595
583
610
614
591
593
590
593
565
561
574
578
586
615
564
613
588
581
566
592
583
610
586
568
591
588
571
562
573
574
580
563
587
595
592
578
588
577
568
610
570
589
573
604
586
600
574
609
607
568
570
603
585
595
598
604
591
566
602
575
591
578
603
598
610
592
611
592
595
562
594
560
605
615
560
569
562
586
612
571
598
612
596
567
582
574
598
561
593
611
612
588
580
581
589
582
600
561
578
601
566
597
600
568
573
600
610
564
603
580
616
588
586
582
578
609
593
562
612
593
617
588
593
578
583
583
607
598
605
563
610
604
597
610
562
602
559
573
617
589
601
588
598
566
561
580
610
585
612
608
612
578
598
611
594
611
612
568
565
597
571
581
598
595
578
606
578
609
571
578
575
613
608
608
582
592
608
570
573
608
617
577
575
599
577
590
585
604
588
583
611
577
590
599
611
603
568
603
600
569
600
583
588
566
616
587
599
585
583
617
590
573
611
610
597
606
562
591
588
597
559
568
588
575
596
603
600
607
585
603
586
574
597
583
612
588
612
567
598
583
588
600
575
587
593
598
584
590
563
578
576
574
607
591
598
582
580
616
575
583
615
566
611
583
605
597
615
574
610
578
563
561
605
603
585
592
563
559
560
584
590
583
560
595
570
604
595
613
585
579
587
583
590
559
599
611
594
592
588
592
567
598
593
600
561
576
598
605
561
607
582
601
563
568
586
610
591
615
578
583
607
583
559
564
610
583
605
593
589
608
588
602
568
596
575
559
598
596
561
594
575
565
585
598
603
601
583
603
615
575
600
572
591
598
562
596
580
584
598
573
600
564
587
588
565
590
586
587
614
605
615
566
579
594
604
595
570
581
607
592
565
586
585
559
582
582
604
603
597
586
612
559
580
608
567
611
583
577
607
563
617
603
599
562
588
603
581
604
601
605
610
564
578
581
598
583
592
617
580
608
611
575
559
588
593
565
593
583
561
595
560
586
587
593
593
596
602
559
615
595
594
566
560
575
613
583
596
610
560
559
603
583
560
566
585
599
570
605
585
604
617
587
578
615
564
597
593
608
568
604
600
615
573
587
599
560
571
616
615
614
565
609
602
602
592
590
602
559
578
586
588
616
595
583
601
590
604
614
595
599
564
602
606
580
593
600
595
611
577
606
596
592
579
578
565
617
582
575
606
600
561
565
606
611
615
574
597
560
560
606
614
590
563
603
575
572
613
605
584
560
583
559
616
577
607
614
593
588
603
580
559
588
592
590
603
590
615
615
579
577
569
608
593
589
587
573
566
570
559
610
585
589
605
567
611
614
598
568
613
590
578
563
599
604
569
606
568
615
560
589
610
605
580
580
613
591
604
600
590
613
599
578
587
565
585
612
588
577
593
583
608
588
572
617
590
597
592
603
592
593
608
585
612
574
608
611
594
603
615
577
611
590
565
604
585
587
607
573
597
583
615
567
583
604
592
606
605
604
584
577
582
585
613
610
572
584
582
610
569
596
605
588
563
589
610
571
611
594
616
607
613
608
566
610
593
588
615
568
578
585
616
591
597
575
599
563
592
606
582
615
592
574
600
590
606
608
617
603
605
590
593
613
561
608
590
605
595
598
603
615
590
598
605
597
603
615
605
573
604
565
578
600
615
565
594
590
594
563
608
592
585
604
562
602
586
599
599
585
575
566
592
570
590
582
583
597
560
588
599
569
559
582
596
594
606
595
605
600
592
585
560
585
616
561
615
563
604
588
609
587
611
599
588
584
563
594
573
598
580
604
592
590
604
599
607
604
568
599
603
605
614
590
590
582
578
608
593
585
593
615
560
600
591
598
615
580
564
579
566
608
594
569
583
605
590
565
578
610
565
585
585
602
579
559
595
598
598
597
589
580
611
585
595
587
605
565
595
582
578
570
604
578
602
591
595
590
587
585
578
597
564
575
607
585
613
573
575
560
593
575
616
600
600
599
587
599
588
595
598
573
595
592
605
599
572
560
584
568
616
584
594
614
560
590
567
591
601
598
614
598
590
613
586
610
562
582
598
616
575
608
590
560
560
573
579
589
566
606
607
613
587
600
588
585
560
593
589
612
586
604
604
606
577
590
598
559
590
612
600
586
598
615
564
583
593
615
561
591
604
595
598
595
601
604
587
590
561
614
599
595
598
593
577
608
574
560
593
581
593
603
603
604
593
605
616
600
605
577
594
605
578
567
586
600
573
562
593
610
579
605
564
600
579
606
565
594
603
570
606
565
612
560
593
580
570
600
577
613
580
566
611
609
598
572
609
580
600
578
570
611
573
613
567
559
565
617
598
582
617
582
563
577
598
602
580
617
604
574
589
578
603
614
592
593
598
592
612
608
590
606
583
569
572
606
591
615
608
597
583
600
586
583
560
593
615
573
610
592
561
615
584
588
586
595
600
575
559
610
584
590
612
585
597
587
598
608
583
597
605
560
597
578
597
560
584
595
617
606
602
603
613
585
588
595
603
568
587
597
560
589
583
602
596
602
607
589
561
608
560
617
583
604
598
575
601
569
585
599
597
580
591
580
615
563
615
617
603
588
568
607
590
590
582
612
590
611
561
581
612
577
566
583
604
597
598
604
615
568
590
590
594
611
585
616
575
567
600
568
601
590
562
605
595
561
593
597
599
566
569
593
581
605
585
582
610
578
563
589
588
604
582
613
563
585
593
560
561
577
565
581
560
605
592
580
592
596
616
588
585
600
593
591
564
580
573
572
562
585
590
613
564
604
578
598
593
563
599
590
565
612
561
593
583
612
589
606
565
611
588
617
569
600
593
585
581
608
576
590
599
563
580
588
570
593
589
588
604
561
580
604
588
607
560
583
599
583
615
559
603
593
607
602
598
585
615
587
576
603
596
590
564
604
565
564
580
596
583
606
606
590
568
586
594
613
568
590
607
600
598
606
613
591
607
583
613
595
583
613
590
592
590
581
597
596
602
583
604
561
598
563
561
576
615
583
612
596
588
595
593
606
590
569
588
559
617
575
603
596
599
603
588
611
560
561
598
583
559
587
559
604
568
605
590
614
592
600
604
616
591
610
563
574
584
585
563
608
575
610
607
589
595
588
587
567
615
573
597
615
601
582
592
588
590
585
596
604
601
594
584
566
594
583
606
589
615
610
583
614
592
615
567
610
575
564
605
573
608
617
586
561
601
605
595
602
563
592
598
559
585
605
562
609
600
590
599
613
614
561
583
583
596
590
571
611
615
617
579
600
610
560
593
589
583
596
559
615
581
597
593
589
578
575
610
595
603
602
616
615
605
613
579
604
599
559
607
615
605
605
598
595
565
615
581
585
581
610
590
560
614
574
606
594
574
567
580
590
609
578
603
574
603
569
604
573
585
613
615
560
576
578
573
596
608
563
578
612
617
595
573
595
570
594
565
578
607
575
615
585
594
598
594
578
560
572
569
581
580
611
584
560
606
571
563
603
562
562
576
563
616
570
582
585
564
610
560
594
600
576
568
581
561
593
590
569
580
607
568
583
591
602
567
605
601
590
611
583
590
610
589
595
580
608
586
600
565
587
578
565
562
578
593
598
586
589
574
603
596
587
583
615
605
574
560
590
563
594
581
610
607
590
608
585
594
611
616
563
579
609
559
583
613
605
585
576
596
568
608
590
617
591
565
589
576
588
575
605
583
569
596
594
571
566
600
578
597
599
612
582
612
600
599
566
588
568
610
588
607
604
570
615
559
598
606
575
606
580
573
565
601
585
595
595
575
559
608
578
604
569
594
565
606
583
610
577
583
589
580
598
590
585
561
569
590
563
578
588
595
596
565
593
580
612
600
603
578
600
590
561
600
575
603
593
596
586
563
575
560
615
601
566
609
560
593
591
598
614
600
603
612
570
578
580
616
604
607
615
590
590
608
605
600
610
593
609
565
600
565
585
564
588
573
568
604
575
570
615
586
595
609
563
600
603
595
601
605
616
615
578
576
615
578
610
589
611
562
603
585
595
599
575
607
588
606
614
566
603
588
602
615
583
588
560
596
588
560
604
604
604
611
600
580
590
580
569
607
584
601
597
617
607
604
613
603
580
588
566
585
585
588
599
604
590
570
585
561
612
603
566
611
566
571
597
570
609
598
615
603
592
613
560
593
570
586
586
614
597
573
593
586
580
594
588
601
592
559
598
590
606
568
597
569
596
596
600
603
586
585
614
590
600
598
588
574
577
598
562
599
578
590
595
562
605
583
603
608
591
585
590
559
600
601
616
583
582
600
613
588
599
590
614
585
563
610
582
610
607
583
559
565
600
595
594
599
568
599
573
601
614
606
572
593
607
599
560
594
608
585
605
602
601
567
594
608
580
612
613
605
565
565
601
605
593
595
563
598
597
578
588
611
568
605
595
611
598
564
604
601
585
592
610
591
604
617
590
605
617
