idq_uops_not_delivered.core
4646698
4761199
4709491
4998737
4658295
4672010
4652874
5116256
5018528
4790581
4919223
4761219
4708339
4937921
4724021
4673898
4782356
4941256
4784848
4640059
4757912
4688072
4731003
4686705
4768533
4645233
4684288
4784912
4835369
4891776
5008228
4872248
4963972
5112581
4968119
4877209
4658289
5110903
5094341
5062681
4958480
4989159
5081338
5115039
5041749
4668375
4745593
4836839
4723864
4806372
4862697
4900363
4780551
5012285
5068151
5097562
5107090
5099471
4846168
4779485
4678025
4873837
4661379
4992413
4684718
4972642
5111382
4910356
4841114
5051248
5094203
4956040
4877041
4825392
4867381
4899224
4800421
4757014
4876027
4882814
4862006
4895675
4830071
5038105
4845879
4970815
4968547
5051175
4955714
4925082
4934497
5034924
4817276
4999185
4668579
4751944
4893016
4745364
4722122
4718521
4673355
4947826
4758267
4773666
4782985
4753518
5014773
4801459
4679726
4940293
4664804
4681514
5060618
4662562
4712923
5029052
4701553
4652071
4898700
4889533
4899192
4744738
5077607
4772927
5112291
4778398
4743880
4904415
4760351
4707659
4874238
4871895
4968332
4852881
4672245
4763481
4820764
5062132
4674246
4986132
4674078
4830407
4832943
5043350
5103753
4714902
5006505
4853718
4944731
5090090
4902121
5072698
4966373
4939746
5120399
5086843
5028961
5030255
5008077
5048517
4978828
4962755
4843557
4957649
4833818
4882003
4950472
4792806
4766748
4805331
4964496
4678022
4871996
4861950
4727787
4675018
4683112
5007051
4730439
4685546
4727309
4646506
4813194
4996590
5054872
4648911
4871648
4686773
4680502
4709691
4711474
4881759
4889528
4642433
4838337
4690711
4870137
4838974
4692937
4791528
4966014
4683237
4735530
4853486
4882906
4638232
4916418
4753763
4838878
4944603
4761763
4709519
4798554
5021211
4867444
4750058
4752253
4995352
5025995
5082143
4895720
4638247
5051499
5043311
5005184
4829796
4963759
4779488
4996648
4941481
5069819
4982325
5086017
4848518
5118347
5039435
4778400
4776500
4642959
4706391
4909683
4770075
4844695
4934720
4830131
4689577
4819441
4650929
4800112
5092030
4898941
4816646
4704708
4853218
4698761
4657057
4883388
4642498
4887060
5007169
4816519
4929143
4956263
4798602
4656800
4958822
4970580
4731846
5052709
4717308
4962325
4788594
4726472
4874411
5021706
4761586
4738718
4664768
5052900
4959456
5048250
4799977
4782214
5032790
4703511
4764935
5026309
4989947
4870284
4791394
4842518
4942177
4728457
4763479
4673036
