l2_rqsts.references
105887
105695
105167
108018
105207
105403
105431
110765
105050
106715
109647
109874
109265
108883
109321
106609
108056
105105
108483
110859
106926
111624
112288
109046
110381
112680
110687
108376
112513
110648
108566
113889
108918
114314
109948
110431
108964
109550
108572
107780
106811
106766
109489
108298
111795
108885
109815
111653
114560
109992
110334
109804
111302
108988
112935
112211
111717
113630
108259
104519
104629
114783
115186
113221
113937
114946
113324
108696
108739
109437
113651
114041
109535
108009
106101
106346
109108
111164
110643
107194
111794
108205
107404
108939
109804
109311
110218
109821
105515
111535
110336
106550
106410
105795
107549
107542
111616
108682
111401
107366
110426
109250
109670
106952
109944
114533
112809
109723
108522
106909
106027
105439
107776
105446
107268
105195
106912
106577
105664
105918
106426
108647
106646
108531
108453
106902
105379
110564
107871
110437
113405
109565
113295
104750
109764
111723
110703
112043
106878
107517
114699
106733
110019
107579
106484
111493
108193
109911
108048
110076
104802
105725
106668
107843
106411
108350
105662
105250
106813
105365
108405
104477
109742
108503
113851
106190
112292
107365
108072
108062
109505
107391
108917
106735
105941
108668
110641
108691
107444
111185
110915
114988
114642
111512
112748
114741
113572
109556
108586
108016
111799
110500
112388
110017
113839
111236
115018
110621
113537
114747
113314
108188
109415
111686
107458
110802
109796
110564
107209
109636
110134
106651
108747
107789
109441
108638
107371
111188
107836
106565
112323
107159
110463
105630
111151
104867
108602
105056
108853
106232
104595
104834
105484
108178
109083
108617
106753
113164
107523
110120
106666
104841
108941
108893
112138
107715
112126
111200
111903
110947
114084
110128
108396
108702
107097
111974
106817
106387
108504
107380
109714
107414
108961
111189
110880
109689
109500
109982
106356
105913
105575
108821
109704
111171
105161
105168
106142
104427
110637
107725
110240
107393
109420
107313
107759
106444
111698
107390
109088
111664
105878
109355
109420
110941
107944
109209
106621
109642
109482
112216
108172
109854
107275
111515
106531
107387
104990
112105
110904
115047
106901
106515
108751
108701
107153
107037
106668
107420
107600
106508
105764
106003
110120
107302
104507
105814
106883
111493
113688
113467
107579
111048
105957
110038
109203
110388
104708
106343
107022
105789
108859
108295
106434
105221
111713
105163
104627
112509
105109
111057
109351
104543
107136
107593
105888
109683
109340
110018
112782
113009
113704
111816
112621
109518
110663
108992
105556
109076
105862
111331
108105
111031
108822
111362
106764
109230
110505
107767
108748
110506
107249
107563
106348
110508
109899
111330
109372
105781
107917
106112
106903
109464
109619
114893
112565
111571
108607
108817
105104
108983
106332
107980
110472
106501
108198
104520
109558
109908
111205
106590
110719
109862
113551
112772
112118
112013
111327
113440
112201
113069
105990
107304
104417
106719
106932
112240
110167
106814
110351
111704
106835
110563
109980
106925
110668
113055
112401
108049
107315
109156
107818
108291
112208
110534
113191
110169
113078
111953
112880
110131
108696
112746
109963
112381
111964
108646
111689
108494
111947
109820
113870
110524
112976
108071
111911
107081
107069
112552
109145
114111
110978
112525
108949
110659
112946
112104
115032
112589
113656
111512
110844
113917
110111
110462
110233
112148
112628
113282
111911
112861
113194
111854
110451
107180
111324
111706
108322
112723
109722
110649
109633
110581
109147
113165
113992
109853
109202
108964
110620
113603
112713
109107
111282
111111
113430
113192
115154
112161
114265
108438
108660
111606
113890
114648
107354
112416
111167
112669
110669
112750
114018
112240
105094
108496
108733
109563
113292
115090
109766
109248
110276
108619
111936
105278
104429
107880
110161
106236
106631
109080
106625
106829
111418
104976
107237
105875
106534
104324
106409
106235
107081
107162
105352
106108
106541
112410
108101
106134
107637
110652
106131
111490
104963
105023
108030
111176
111548
105723
107389
105262
104770
108010
105244
108459
107659
106388
108664
105946
109644
110243
114027
111312
114531
113415
109715
108021
111068
111057
110364
113056
111257
104937
106559
105009
107324
107625
105132
111276
105620
106452
112941
115055
110525
112064
111166
111189
110226
110137
114171
114058
110117
111258
112587
113192
111432
108461
112019
108474
107936
114178
111557
105151
107705
111980
109521
110444
112323
107503
105018
111749
107727
110130
110824
112144
108069
108188
108870
109448
110603
110012
110046
109411
110524
106467
112058
108600
107774
106413
110306
109139
108773
107017
106854
105810
108271
104891
110793
105177
110325
104741
105194
106383
104602
106781
106576
107485
111267
107917
107419
109009
109812
109944
113431
109378
108402
114468
109454
111837
108582
110596
108538
111670
108138
107022
110824
104363
106043
104290
114196
112031
111903
110317
115135
107134
105084
106004
109003
110803
111488
114591
113942
111862
110898
105827
104840
105710
105683
112186
106310
106761
104455
106227
105461
111168
106792
110490
106792
110474
105649
104930
106787
107048
110557
112187
108394
105880
109129
106373
106366
104607
104584
109640
104384
112670
107121
106289
104455
104946
112583
109864
104479
106286
106416
107902
108857
107162
105140
104602
107339
104777
106775
104424
108645
108197
107491
104901
106872
105559
107455
106083
108216
110682
107686
109707
112284
114248
113308
107760
112405
111344
113176
109173
113528
111497
114578
115106
114560
113828
107900
105659
110758
111796
109363
112430
109043
108837
106103
105345
108079
109565
114950
109440
107723
109355
107503
109401
108782
107306
109076
105816
109133
105442
104623
113250
112379
104917
108687
106771
105912
109781
109893
