Value
9207
9188
9105
9281
9048
9175
9241
9394
9427
9055
9065
9119
9119
9257
9195
8971
9368
8881
9352
9292
8968
9081
9508
9439
9337
9180
9168
9385
9191
9073
9245
9035
8988
9496
9394
9198
9195
9173
9210
9181
9107
8893
8994
9060
8829
9259
8852
9157
8880
8905
8832
9176
9277
8766
9013
8956
8881
9098
8914
8626
8777
9491
9232
9386
8684
8774
8886
8851
8982
9222
8865
8720
9005
8927
9192
9201
9000
9127
8680
9130
8708
8735
8818
8836
9123
9011
9101
9237
8682
8624
9328
8722
9294
8989
