Value
9742
9865
10097
9635
9816
9592
10265
9988
9596
10264
10138
9862
10023
10234
10051
10025
9783
10076
9793
10341
9893
10070
9922
10265
10108
9784
9705
9553
9964
9837
9629
9843
9594
9976
9594
9934
10012
9686
9582
9968
9826
9812
9969
10031
9926
10215
9544
9592
9702
9978
9833
10071
9742
10125
9471
9888
9588
9688
9695
10037
9911
9441
9541
10165
9650
9748
9988
10260
10077
9653
9547
9825
9961
10340
9995
10308
9644
9989
9628
9745
9851
9620
9430
9874
9745
9917
9671
9668
9793
9750
9756
9900
9782
9961
9566
9819
9800
9947
