Value
10622
10181
10670
10309
10021
10371
10033
10201
10662
10241
10488
10190
10840
10098
10004
10692
10594
10328
10774
10239
10260
10182
10639
10783
10520
10501
10237
10191
10675
10302
10388
10148
10890
9989
10325
10653
10380
10567
10008
10183
10978
10363
10897
10550
10460
10301
10715
10824
10473
10283
10120
10449
10531
10060
10547
10165
10576
10381
10366
10731
10531
10965
10367
10186
10567
10923
10496
10419
10462
10422
10732
10952
10644
10478
10228
10772
10311
10428
10382
10556
10392
10077
10124
10820
10249
10403
10307
10688
10156
10592
10368
10174
10583
10414
10523
10234
10578
10506
10048
10990
10291
10145
10405
10441
10312
10346
10090
10809
10601
10344
10963
10295
10483
9989
10367
10677
10170
10536
