uops_retired.slots
774158
776198
741927
795880
781747
795745
784680
781514
776226
749562
783551
785037
784624
774333
781357
786050
784562
770174
787515
768154
780838
800548
786093
796511
781387
792336
778666
788750
775550
773666
790872
785237
790059
769176
733913
784314
804012
797977
804265
781259
802380
796250
785642
805545
791144
777263
791008
773433
780463
776543
782663
801262
773743
796103
797205
795864
784882
792118
795811
797071
787592
766493
783928
786180
781441
788984
790094
787830
786193
796910
781197
795586
777461
773746
794365
784442
783195
774112
777039
787552
799392
792441
773774
796072
791817
796086
790276
782675
781424
793294
772043
767857
798287
777709
793600
793607
777361
794299
783295
784317
782193
766864
795857
777760
777933
777818
793306
792759
793494
771229
781194
781089
802482
775795
782482
781797
773463
794307
785592
785944
793495
800223
782476
784556
796860
789267
781265
802285
784173
798426
793259
785048
787176
776361
774447
796437
795857
781280
782072
800895
773825
790828
793400
793094
788693
785733
786772
784330
785060
783708
795719
796006
757083
777049
775221
798234
787917
799564
794091
781832
773819
784388
782648
793959
790361
782248
793745
788929
785303
794241
784949
805695
785291
766865
774568
769668
794091
802840
787983
803459
773897
785537
782136
785287
786174
759964
770058
775628
785545
793735
760194
794685
751722
778819
785383
801067
796484
777371
777613
774817
797457
777493
785013
793151
802236
775166
790026
792013
786121
782380
787897
770683
799397
781505
782174
762998
776610
798650
796453
796374
802380
775242
797958
803256
790789
797330
767653
800495
778119
784400
801197
785429
778291
783643
739337
783177
774494
784775
788582
777372
776670
782122
774521
793175
788268
775317
795651
794184
771838
767067
775270
794642
782470
797003
783566
783001
805652
794966
795376
778532
760009
791972
781947
785505
782985
796193
784379
784988
802187
785483
778736
786303
795164
781763
792323
784408
804163
777252
781210
780297
761789
774462
797315
800336
785569
781805
769231
785298
794112
786033
778064
777360
794022
784905
759250
774736
794173
783849
759906
804451
796774
782176
778195
802267
785404
803163
797095
790217
782323
783479
790287
800348
796223
785091
796960
786019
798649
782748
784214
773905
773422
777606
781433
748697
777633
783781
802535
772479
797094
800967
797099
761553
804283
788918
783877
782799
780494
788856
805375
793636
793933
805454
784206
784464
793247
781855
785166
774823
784988
796742
793427
774339
784431
767973
795967
798315
782569
802264
781954
802838
794420
794225
789691
785052
784362
776909
776966
781996
776161
793440
797627
793891
784993
790875
775385
786673
799047
754857
736465
756738
783382
793332
754216
789473
794412
779861
803522
784941
781698
779184
778695
793864
777843
795709
795976
780607
775873
796892
740745
775458
775440
785551
779170
804572
782983
749115
778205
777757
742876
783452
794659
798905
785655
795606
791938
797751
775439
783511
792775
783473
794731
793916
782192
781515
774947
736612
787308
803280
796182
787420
782632
775791
785234
798319
787609
788946
784276
784150
798326
786588
791620
776524
778837
742189
781901
796134
777390
793830
784795
796660
781828
784720
789899
785464
805859
803545
781890
781604
784070
792711
789413
778779
781537
801157
783536
773274
787172
796140
793653
782525
803130
777196
785005
746608
757411
791553
773130
736121
804568
796097
775945
797175
777902
785281
759766
804905
777619
794153
785877
730297
793980
784160
788242
784820
780014
776463
781774
803340
785124
775127
770218
788883
793892
774431
785160
800115
792690
796053
797544
773221
781171
785797
772796
801745
785488
794163
775036
774780
776291
797205
776748
784831
796660
775040
785247
777139
784142
782986
777429
787591
783747
793412
805005
782899
793552
783386
804702
792675
788751
796758
765287
782841
795904
803091
774730
785148
798436
785461
799731
795655
774736
799246
803328
788890
792840
801940
787227
777945
780808
793995
771079
774510
785039
792800
792708
786086
789167
781666
772480
793886
760274
782466
792334
784742
777200
787823
793279
796098
790127
793691
778940
780941
784783
774350
795732
797448
792928
793210
784831
803180
781708
788311
792607
798108
788519
786248
781242
799911
794308
791716
774465
791002
775828
777331
779434
777739
774878
776779
771179
793117
805121
784823
774611
774854
785665
798237
779410
774019
784809
784676
781270
783230
793068
801387
781974
777719
795819
793362
792906
769881
781645
794235
799807
797565
789395
793278
781418
798183
774942
782235
805154
796093
796604
786897
775554
791108
792846
795108
796778
777688
777321
796044
804143
799259
777464
803009
788869
800434
789086
803594
794402
784548
778789
794134
796539
733838
783838
783683
789867
805925
798298
796774
777774
786355
794638
796254
785403
795444
796445
785853
794105
796201
792393
774160
782285
775561
767604
785463
771375
787115
767505
775713
786357
782983
773354
774187
769141
791980
776773
804054
785685
790169
786033
782131
778726
775074
803918
775354
750313
794722
752541
785811
781465
793292
797762
804659
793848
799698
789327
796136
787565
794139
785330
751478
799014
799475
788658
784376
777738
783031
794622
776930
781920
788515
775776
781619
790509
791093
784460
792247
784066
792476
786953
796373
793495
774325
798821
779054
768405
803007
774062
798655
793368
782278
778414
797152
780648
747648
759532
775173
784973
782872
783394
794504
781858
780997
797178
785951
781787
775465
785322
791035
781925
779982
786954
794288
801687
766641
795501
803864
787227
793682
796935
766580
774495
805765
774975
784753
777985
797902
736205
787223
782626
805792
801203
799115
781785
796266
774874
784718
795473
801792
784775
778684
783012
783626
795973
780184
777488
784144
802706
777259
795954
775114
796642
777352
775635
794692
786313
738954
794600
778913
794693
783564
794262
776630
796130
800914
795580
792715
796310
768978
782551
763426
782286
790286
797281
776570
781403
781370
781749
791228
785874
787267
793097
770784
803914
785609
795657
799369
793105
802626
804821
782394
803384
746895
796793
796926
795098
774529
795041
781667
797898
781497
795574
796160
794582
784836
793213
758933
798194
784448
797294
793842
776886
777500
774587
783323
784540
781790
790354
795494
800421
782371
789199
790198
780949
785632
802373
793413
799918
784868
796231
769783
766760
780882
777244
790902
767111
781959
768333
784956
784177
796753
791790
793619
