ld_blocks.store_forward
653
655
622
623
653
630
608
660
630
638
660
657
668
660
653
660
653
653
637
615
615
623
645
668
645
660
638
638
645
645
608
660
638
638
655
660
667
653
668
608
653
668
660
630
667
668
668
643
615
668
623
630
660
660
660
645
630
667
653
668
660
660
660
630
645
652
646
638
630
615
653
667
653
668
653
623
668
660
638
655
660
614
615
623
638
615
608
660
653
623
645
645
660
660
668
668
645
660
660
608
668
615
645
611
623
641
653
638
660
624
660
632
660
668
638
630
668
663
645
667
615
623
668
638
615
608
645
653
635
638
660
630
652
660
641
645
638
668
652
664
608
668
630
630
622
660
645
608
645
645
668
653
608
668
645
660
660
623
645
630
660
652
615
660
615
668
668
645
645
660
660
623
660
638
622
615
645
608
615
645
638
652
630
668
645
643
615
623
668
608
653
615
645
663
665
667
608
660
638
668
645
660
623
650
660
660
668
660
661
653
667
660
668
668
660
653
668
668
653
645
656
637
630
645
636
637
645
630
660
638
630
630
653
621
667
645
668
653
645
615
630
645
653
657
645
651
645
645
652
660
660
630
638
653
668
668
668
668
653
638
660
645
660
660
668
653
622
668
660
638
645
668
645
637
638
645
668
653
649
637
645
638
645
623
645
615
660
660
660
668
638
615
660
638
663
638
652
648
660
608
668
645
645
630
608
668
638
623
652
653
623
608
638
645
609
623
668
630
668
660
664
638
668
645
660
637
637
668
615
664
645
660
660
668
615
638
660
637
623
668
651
608
620
637
630
615
645
608
668
638
643
614
623
660
653
660
621
608
668
615
652
638
638
668
645
630
660
644
630
638
645
668
660
638
630
660
660
637
615
645
660
608
607
630
653
623
653
623
653
667
653
623
623
623
630
638
637
642
640
658
629
622
660
660
660
660
623
638
667
654
632
635
630
668
660
653
645
668
653
630
668
656
660
623
660
645
668
623
645
653
660
623
630
645
645
645
653
615
653
615
645
645
645
668
652
630
660
665
615
660
623
668
660
668
645
668
638
623
638
638
652
668
660
653
668
668
668
660
668
637
608
644
668
668
660
630
668
653
660
638
660
623
645
660
651
645
652
630
630
660
638
668
638
610
623
645
649
668
653
630
630
653
660
630
615
664
638
645
638
638
615
660
651
645
660
667
645
645
667
634
645
667
615
653
660
623
615
645
630
653
630
653
622
623
630
615
615
660
638
668
660
653
657
648
638
653
660
668
645
615
668
660
643
637
660
608
668
623
660
638
667
638
632
645
653
653
638
615
658
662
608
668
653
623
652
630
622
610
653
668
638
653
630
660
606
606
645
668
652
668
638
623
652
660
615
645
645
660
638
668
668
665
615
630
608
638
630
668
653
653
630
630
641
645
660
645
645
653
660
622
663
623
607
638
653
645
668
638
653
660
653
668
608
645
653
645
646
615
666
653
668
663
638
638
630
624
608
668
653
668
660
668
660
645
668
653
638
638
653
645
645
608
638
645
638
629
667
668
660
623
644
615
616
645
630
615
645
608
660
667
639
638
653
623
615
630
630
653
638
653
638
668
630
638
615
652
630
645
626
639
668
608
607
653
630
660
615
623
668
623
638
653
630
638
615
653
637
653
653
667
607
623
653
645
662
668
660
623
653
660
653
615
615
623
608
623
630
630
638
668
630
630
638
638
653
631
625
608
630
660
660
630
667
668
660
643
650
615
630
645
630
660
660
623
627
616
660
660
627
656
668
630
653
645
615
660
630
647
667
623
668
623
638
653
653
615
653
660
653
660
645
615
638
660
638
608
623
645
668
648
623
637
653
653
653
645
634
623
645
653
638
653
630
645
651
638
668
623
623
615
638
638
661
623
647
657
630
615
638
615
645
615
615
653
608
623
644
645
668
623
608
660
623
638
615
608
615
615
611
645
668
640
668
608
645
660
615
630
608
615
638
638
608
608
622
660
615
608
615
615
608
615
660
638
623
630
653
660
658
625
660
651
661
668
630
608
668
623
608
645
638
627
607
645
653
667
659
631
668
667
652
653
660
653
630
622
668
638
615
645
665
638
642
668
653
668
638
638
653
653
668
623
623
653
668
623
668
630
645
660
645
