cpu_clk_unhalted.one_thread_active
9467
9352
8822
9275
9407
8964
9167
8985
9160
8964
8987
9217
9092
8755
8784
8851
9280
9021
9468
9332
9114
9108
9138
9258
9422
9307
9239
9414
9430
9198
9227
9265
9310
9384
9392
9325
9317
9242
9363
9145
9399
9378
9257
9354
9400
9207
9250
9370
9244
9194
9452
9265
9452
9459
9354
9242
9377
9392
9362
9220
9332
8896
9263
8836
8784
9085
9370
9295
8995
9212
9287
9203
9417
9103
9220
9001
9062
9144
9347
9404
9407
9052
8965
9039
9452
9317
9332
9031
9159
9084
9077
9296
9113
9229
9069
9265
9384
9301
9446
9384
9048
8913
9400
9332
9445
9399
9047
9452
8919
9130
9400
9268
9294
9340
9106
9047
9174
9288
9201
9467
9317
9332
8979
8656
8931
9412
9288
9167
9452
9227
9249
8822
9075
9127
9093
9016
8847
9126
8692
8650
9356
9001
9256
9205
9408
8807
9107
9355
9018
9362
9438
9234
9468
9392
9422
9362
9408
9393
9452
9468
8911
8957
9088
8889
8947
8754
9373
9430
9404
9071
9098
8634
9393
8822
9015
9318
9355
9220
9023
9219
9228
9077
9047
9339
9175
8908
9430
9354
9070
8994
9340
8957
9176
9400
9008
9040
9010
9391
8882
8852
8911
8942
9339
9250
8927
9370
8897
9409
8985
9451
8956
9023
9280
9197
9221
8769
8912
8829
8859
9241
9445
8949
8664
9226
9265
8829
8859
9054
9287
9174
9369
9346
8882
9183
9369
9227
9047
9234
9378
9428
9339
9242
9279
9362
9032
9332
9280
9212
9130
9092
9145
9369
9212
9390
9452
9310
9212
9257
9423
9166
9332
9201
9302
9423
9031
9208
9197
9317
9234
9182
9212
9415
9220
9287
9429
9168
9317
9453
9265
9340
9431
9129
9189
9309
9114
9287
9167
9032
9407
9227
9194
8859
8674
8741
9220
8792
8912
9385
8912
8752
9179
9406
9392
9378
8932
9291
9153
8856
9439
8796
8704
8969
8621
8755
9369
9383
8805
9350
9385
9441
9272
8790
8958
9289
9222
9122
9309
9437
9287
9402
8686
8884
9452
9369
9261
9407
9039
9393
9414
9380
9394
9197
9100
9129
9392
9280
8603
9047
8764
8824
9009
8949
8664
9002
9259
9025
8994
9100
9017
9400
9423
9384
9332
9335
9460
9423
9379
9234
9377
9287
9400
9468
9460
9302
9454
9430
9370
9467
9249
9347
9295
9295
9126
9027
9272
9347
9287
8957
9219
9213
9468
9315
8829
9044
8989
9439
9137
8573
8664
8823
9097
9165
8807
8670
9152
9055
9076
9385
9093
8994
9287
9346
9437
9372
9257
9302
9430
9444
9461
9446
9370
9407
9430
9212
9375
9197
9242
9437
9430
9346
9407
9340
9427
9467
9460
9225
9430
8709
8591
9444
8685
8585
9107
9084
9317
9316
9440
8621
8632
9246
9452
9460
9467
9391
9280
9429
9407
9310
9295
9452
9467
9287
9437
9347
9435
9370
9264
9294
9242
9377
9265
9389
9430
9318
9441
9136
9113
9211
9017
8784
8822
8927
8716
8913
8881
8975
8897
8911
8671
8619
9383
9332
9040
8905
8949
9257
9212
8657
9359
8721
9348
8953
9143
8989
9107
9159
9347
8949
9392
9076
9456
9121
8935
9291
8837
9047
9047
9212
8904
8964
9257
8619
9430
8829
8711
9406
8967
9258
9332
9340
9061
8926
8850
8995
9416
8956
9107
9032
9265
9362
9407
9422
9025
9318
9332
9444
9272
9182
9411
9461
9160
9226
9332
9235
9159
9362
9385
9204
9325
9325
9061
8852
8608
8581
8732
9347
9032
8995
9415
9063
9025
9422
9190
9304
9340
9122
9347
9279
9257
9355
9437
9064
9392
9429
9205
9182
9099
9265
9167
8729
9136
9309
9415
9400
9450
9336
9392
9331
9468
9198
9299
8816
8792
9182
9028
8644
9249
9459
9144
9174
9069
8979
8918
8934
8922
9092
8942
9275
8841
9264
8787
8807
9414
9467
9435
9347
8759
9453
9264
9384
9407
9452
9451
9466
9460
9391
9273
9302
9370
9467
9443
9447
9460
9354
9331
9347
9369
9453
9425
9392
9360
9437
8980
8882
8867
8612
9017
9460
8574
9227
8642
8822
8897
8937
8894
9207
8803
8795
9468
9453
8799
9361
9263
9032
9227
9317
9287
9205
8858
9107
8988
9175
8836
8844
8800
8708
9115
9015
8956
8792
9213
9033
9385
8589
8799
9284
9422
9084
9144
9129
8657
8831
9197
8829
9122
8798
8633
8718
9467
9445
8694
9452
9205
9002
9324
9026
8850
8709
8964
8716
8716
9324
9016
9393
8868
8732
9317
9227
8754
8867
9353
8949
9152
9164
9055
9302
8859
8761
9422
8761
8912
9145
8689
8587
8850
8912
8859
9092
8634
8871
9002
9339
8751
9062
8949
8597
9302
8978
8701
8649
9056
8831
9287
8694
8589
9039
9362
9187
8980
8664
8754
9197
9205
8941
9267
8776
9068
9070
8867
9243
9288
8589
9032
9348
9152
8597
9198
8672
9095
8944
9414
9429
9145
8898
8982
9019
8898
9472
9148
9055
9236
8991
8604
8601
9185
9000
9376
8980
8933
8732
8642
9428
9229
9257
9287
8747
9032
8848
8743
9227
9009
8779
9462
9347
9407
9452
9445
9340
9377
9333
9272
9430
9279
9340
9461
9242
9317
9370
9467
9422
9235
9287
9062
9220
9256
9460
9175
9362
9355
9265
9445
9182
9385
9341
9460
9122
9291
9445
9392
9414
9257
9115
9257
9347
9311
9355
9257
9458
9174
9445
9318
