cpu_clk_unhalted.ref_distributed
9242
9407
8934
9437
9122
9272
8934
8882
9445
9277
9109
9421
8866
9093
9061
8776
9317
9249
9347
9174
9234
9443
9225
9354
9212
9175
9467
9317
9437
9212
9407
9329
9429
9436
9377
9114
9242
9393
9348
9392
9234
9407
9279
9459
9339
9405
9423
9204
9339
9176
9279
9151
9402
9204
9400
9265
9310
9370
9287
9444
9309
9235
9257
9393
9459
9434
9174
9392
9308
9227
9299
8784
8754
9354
9024
9114
9399
9227
8587
9167
9317
9155
9204
8701
9174
8648
8732
8815
9286
9430
9370
9377
9452
9256
9415
9399
9129
8873
8873
8782
8878
9279
9393
9084
9221
9002
9152
9437
9299
9227
9330
9421
9355
9062
8792
9384
9430
9181
9212
9324
9459
9114
9257
9333
9002
9272
9369
9459
9290
9202
9332
9339
9445
8612
9226
9339
9370
9204
9235
9248
9075
9127
9093
9016
8847
9322
9452
9092
9126
8692
8650
9356
9276
8845
9358
9412
9047
9408
8836
9242
9219
8612
9212
8676
9009
9009
9242
9400
9257
9227
9377
9388
9362
9235
9115
8746
8877
8846
9334
8641
8987
9182
9264
9003
9467
9329
8949
9144
9047
8776
9048
8873
8739
9174
9099
8920
9046
9145
9302
9137
9376
9190
9190
8995
9400
9385
8889
9460
8949
8934
9099
9250
8860
8943
9287
9317
8850
8996
9391
8979
9033
9301
8822
9167
9106
8881
9196
8815
9122
9459
9062
9002
9017
9092
8972
9031
8926
8941
8822
8805
8919
9032
9060
8926
9219
8919
9016
9451
8941
9339
9316
9332
9024
9444
9373
9152
9414
9408
9249
9279
9250
9287
9399
9174
9429
9189
9164
9331
9460
9294
9263
9107
9134
9088
9287
9159
9197
9016
9199
9250
9392
9346
9287
9271
9361
9433
9331
9429
9452
9264
9227
9219
9377
9271
9423
9454
9356
9444
9444
9148
9340
9408
9384
9174
9062
9370
9234
9076
8949
8867
9220
9146
8764
9009
8754
8664
8896
9047
8778
8605
9445
9339
9382
9323
9460
9465
9397
9354
9404
9234
9431
8621
8755
8922
9463
8956
9256
9318
9324
8790
8958
9289
9222
9045
9400
9281
9332
9102
9332
9445
9408
9460
9378
9452
9400
9326
9235
9152
9325
8694
8623
8951
9373
9017
9130
9462
9347
9402
9317
9399
9362
9310
9392
9389
9393
9451
9347
9445
9460
9264
9452
8881
8632
9312
9302
9385
8707
9364
9452
9452
9451
8866
9155
9211
9402
8793
9407
8717
9097
9165
8807
8670
8633
9460
9451
9055
9258
9172
9262
9016
9137
9227
9242
9301
9324
9280
9310
9265
9415
9423
9286
9370
9280
9452
9444
9399
9406
9302
9362
9226
9354
9416
9467
9422
9415
8685
9001
9451
9137
9152
9062
9440
8621
8632
9246
9106
8770
9414
9429
9295
9272
9384
9460
9324
9460
9467
9392
9317
9414
9338
9400
9354
9197
9407
9354
9352
9370
9445
9332
9444
9347
9408
9264
9264
8874
8784
8642
9303
9030
8671
9080
9220
8897
8919
8867
8657
9047
9152
9264
9121
9453
8957
9016
9019
9078
8964
8864
9348
8953
9143
8764
9055
9227
9316
9257
9040
9062
9437
8679
9209
9340
8835
8784
9435
9422
8896
9227
9283
8874
9091
8671
9445
8687
8868
9439
8975
9168
8937
8963
9353
9055
9077
9084
8948
9265
9459
9325
9325
9459
9234
9144
9384
9416
9377
9377
9287
9121
9190
9211
9309
9324
9216
9392
9250
9280
9175
9212
8964
9392
9437
8919
8713
8604
8799
8636
8761
9362
9309
9181
9244
9378
9168
9392
9437
9452
9428
9369
9340
9132
9167
9407
9347
9234
9324
9399
9354
9416
9371
9445
9450
9437
9467
9046
8754
8844
9028
8644
8624
9295
9422
9422
9279
9061
9182
9257
9325
8918
9057
8889
8828
9017
8977
9179
9250
9100
8739
9460
9452
9460
9145
9362
9430
9402
9318
9347
9438
9438
9451
9323
9377
9272
9272
9460
9339
9414
9408
9407
9378
9399
9340
9092
9355
9414
9332
9143
9445
9247
9430
9436
9172
9001
8731
9219
8927
9077
9445
8581
9403
9077
9377
8894
9207
8803
8795
9326
9053
9137
9032
9227
9062
8807
9018
9206
8981
9139
8745
9219
9393
9316
9257
9378
9167
9091
8596
9227
8708
8814
9414
9084
8882
8869
8941
9121
9167
8784
9160
9407
8694
9388
8720
8899
9452
9414
8611
9053
8901
9077
9287
8679
8671
8687
9017
9217
8574
8972
8934
8987
9347
9039
8829
8701
8776
9441
8634
9445
8942
8961
9333
8987
8774
9467
8769
8784
8701
8701
9126
8949
8866
9270
8633
8709
8984
8821
9160
8968
9054
8814
8603
9444
9271
8679
8730
9024
9174
9440
9010
8611
9310
9069
8898
8589
9370
9187
8716
9197
9212
9399
9333
8986
9003
8877
9362
9203
8897
8965
9070
9265
8664
9226
9347
8957
8953
9145
9068
8804
8868
8814
9407
8567
9393
9332
9423
9351
9407
9437
9452
8898
8982
9019
8898
9382
8822
8710
8600
8815
9018
8650
8690
8607
9008
9063
8867
9144
9204
9107
9032
9302
8691
8949
8814
9459
9302
9444
9460
9272
9354
9287
9295
9415
9445
9415
9287
9227
9227
9377
9295
9167
9182
9331
9257
9370
9287
9159
9313
9275
9122
9298
9362
9459
9407
9385
9399
9205
9369
9317
9370
9295
9460
9445
9160
9437
9429
9180
8831
8860
