misc2_retired.lfence
240
240
240
248
240
252
229
240
237
240
240
240
240
240
240
240
240
252
240
240
240
240
247
240
240
240
240
248
240
240
247
240
240
240
247
237
240
240
247
240
251
240
240
240
240
246
240
240
240
247
230
240
240
240
240
247
240
240
240
240
240
240
231
240
240
240
247
240
240
240
240
240
240
235
240
240
235
240
247
240
240
240
240
240
240
240
240
240
240
231
240
238
240
240
240
240
240
240
240
240
240
240
252
240
247
240
240
240
240
240
240
240
247
240
240
240
240
243
234
240
240
240
240
240
240
240
240
240
240
240
240
240
240
240
240
240
247
240
240
240
240
240
248
240
240
232
240
240
247
240
240
240
240
240
240
251
240
245
231
247
240
240
240
240
240
240
240
247
240
240
240
240
247
240
240
240
240
247
240
235
252
244
240
242
242
