exe_activity.exe_bound_0_ports
39340
40378
39259
39306
40137
40878
38900
40119
39928
39611
38862
38916
42488
40467
39944
42339
38863
39884
40484
40295
39835
42567
39384
42078
39738
39189
41060
39734
42608
42258
40584
40919
40971
39586
40094
42164
41927
41098
39540
40347
40734
42369
42520
38892
39979
39405
42194
38999
41199
39204
38635
40961
41708
40541
41739
39954
39258
38964
41894
39449
42045
39177
39293
40382
39823
40952
39928
38879
42523
40406
40499
39625
41473
39359
40139
39230
39328
38838
41482
39900
38621
41675
39403
39359
39791
39563
39477
39264
39982
39500
39898
41893
39762
39778
39690
39594
39818
42591
39392
39723
39847
39649
39081
38991
38773
42524
42430
39497
39508
40828
39386
42255
39828
42416
41963
42602
39166
38560
41911
41858
42020
39062
38921
39094
39036
39358
42233
42381
39153
38592
39342
39703
39737
41216
39665
38935
42444
39544
41890
39442
39889
38720
39138
42268
38622
39484
39088
42525
39320
41993
39072
39469
42080
42473
42284
42051
41965
41291
42182
41048
41414
38869
42377
38614
41779
41987
41725
38999
41583
39924
39590
38818
41952
39252
41591
38862
42000
39926
39628
38678
38907
41522
41844
41632
40911
39267
41589
41678
