uops_dispatched.port_0
59548
56846
59189
60628
61548
57794
56816
59786
59645
59304
60429
57408
61096
58503
56181
57936
57175
61406
59006
56194
58443
56065
58081
56794
59160
59888
58526
60954
57448
57207
56347
56425
57754
58315
59746
56920
59737
57155
60226
60799
59879
61572
58330
58290
60233
58826
57555
56922
56668
61677
60471
57297
60272
56259
57363
58666
56805
57304
58764
61770
59054
60218
57474
56420
56793
58965
56564
58259
57744
58263
58556
60476
59622
59478
60376
58029
57588
58297
59898
59754
56465
57036
61367
59081
60415
59746
61913
56057
60172
61490
58050
57032
61525
59415
57668
58052
58164
58784
57957
58367
57527
59949
57474
58765
57710
57803
57823
57865
59177
59287
57895
59670
59351
57873
58034
58182
58638
60319
59555
57565
60170
58019
56273
59112
56816
56980
60156
56619
57807
61659
60882
57020
57316
56512
60156
61730
56784
57437
59987
57633
56352
58576
56172
61642
60069
59766
60123
61289
58531
57710
60756
58827
57504
56074
56383
58463
57085
61747
56154
57212
59137
61088
60906
61177
60111
56483
60055
56627
56935
60652
57329
58042
61155
56118
56232
57719
56742
58242
57855
58806
56558
59040
58279
58491
59269
56803
56799
56454
61892
60566
59668
56738
59226
56331
58159
56934
58899
60301
57508
58566
56588
57269
56799
58405
56972
56351
58428
61131
58637
57108
61189
61861
57092
