uops_decoded.dec0_uops
22561
21372
22993
22189
22473
21926
22031
20899
22548
22633
21942
22069
22083
21574
22720
22900
20908
21320
22717
21162
20926
21533
22749
21656
21974
21720
21917
22217
22139
22873
21351
22489
22196
22739
21455
21206
21895
21215
21634
21964
