misc2_retired.lfence
373
356
372
349
360
367
352
360
360
360
360
375
360
360
360
360
354
360
360
367
360
356
360
375
378
364
360
371
353
360
373
360
360
360
360
360
375
375
360
375
375
375
375
360
375
367
375
360
360
360
375
375
359
375
360
374
375
360
378
359
375
360
360
376
360
375
360
360
375
360
375
375
360
360
375
360
360
375
360
360
378
373
375
378
373
364
360
360
360
360
360
375
375
361
375
360
369
371
349
360
356
367
360
360
360
360
374
360
360
361
360
360
375
375
360
375
360
359
360
375
360
360
360
360
360
371
360
360
375
367
360
360
373
360
360
360
360
360
360
360
360
360
360
360
378
363
351
360
375
376
360
375
360
360
375
360
360
360
369
360
375
361
375
375
360
375
360
360
375
360
360
360
360
375
360
360
374
361
360
364
360
360
375
375
361
360
360
361
375
358
360
361
360
360
375
360
375
360
376
377
358
367
375
360
375
368
360
360
360
360
360
360
360
367
360
360
360
360
367
375
360
360
360
367
360
367
360
359
375
361
360
367
360
343
346
360
360
360
360
360
360
360
360
360
360
367
360
360
376
360
360
360
361
360
360
360
360
360
367
360
360
360
375
360
360
375
360
359
367
360
375
375
360
360
352
360
353
360
360
357
360
360
360
367
360
375
360
360
360
375
360
360
360
377
367
378
360
348
360
360
360
360
360
360
368
360
360
360
361
360
360
360
375
360
360
360
360
360
360
360
360
360
367
360
360
360
375
362
360
369
360
360
360
360
360
360
360
360
366
360
360
360
360
360
375
367
360
360
378
360
369
355
360
359
360
367
360
360
362
360
360
360
360
375
360
360
359
360
360
360
360
360
360
360
378
360
355
360
343
351
360
359
360
360
359
360
375
360
360
346
372
360
360
360
360
360
360
360
360
367
360
360
360
360
360
360
360
360
360
360
360
360
367
360
367
360
360
367
360
360
360
360
360
360
360
367
360
352
360
369
356
375
360
360
360
369
355
360
360
360
360
360
360
360
360
368
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
370
354
374
360
360
360
360
360
360
360
360
360
360
360
360
375
360
360
367
360
360
360
345
360
360
360
360
360
360
360
375
360
367
360
360
347
360
353
367
360
355
360
360
360
367
360
360
360
359
368
360
360
345
360
375
360
360
345
352
360
359
375
367
360
360
346
360
360
367
373
375
370
345
367
367
360
360
360
360
360
375
360
360
367
360
375
360
360
345
360
345
354
345
368
345
375
359
360
352
375
351
368
344
375
345
360
367
345
360
360
360
375
358
355
352
377
360
369
360
360
367
360
360
345
368
345
345
360
375
360
360
359
359
360
360
360
374
369
363
365
345
358
374
363
359
361
360
360
360
360
360
367
375
360
360
352
360
360
360
360
346
378
350
360
374
360
370
373
358
375
360
374
360
360
360
360
360
360
375
375
360
367
360
360
360
375
360
360
360
375
360
360
375
369
367
377
360
378
375
358
375
360
360
360
375
375
375
360
360
359
359
360
360
360
360
360
360
360
360
375
360
374
360
375
360
360
362
360
360
360
375
360
375
362
375
360
376
355
373
363
360
366
360
373
360
358
360
375
360
360
359
360
367
360
375
360
359
360
375
360
360
360
360
375
360
360
375
360
360
360
360
360
374
376
352
375
371
365
375
374
360
360
378
360
360
367
360
360
375
360
375
360
367
360
360
344
344
360
360
360
375
360
345
376
359
345
375
360
345
344
367
360
373
368
369
346
359
377
359
345
345
360
360
360
360
345
361
360
360
362
359
360
375
360
360
360
375
360
360
360
367
360
360
345
345
345
367
345
367
367
360
345
359
368
345
361
346
353
353
345
346
360
376
345
353
347
344
372
353
360
360
375
367
345
345
367
375
360
375
345
360
360
345
360
360
345
360
360
345
345
359
360
360
375
360
360
360
345
365
344
375
353
368
377
355
375
360
360
360
345
367
367
367
360
353
360
360
360
360
346
360
360
360
367
360
360
360
360
367
360
350
360
360
360
360
360
360
367
363
360
371
360
360
361
360
360
360
367
360
375
371
360
361
353
367
360
360
358
360
360
367
360
375
360
360
360
360
359
360
360
360
360
367
360
360
360
360
360
371
372
360
360
377
360
360
360
374
360
360
360
360
360
360
360
360
360
359
375
360
360
371
360
352
360
342
367
360
360
360
360
360
360
376
360
360
360
360
360
360
360
375
360
360
360
375
360
360
370
360
360
360
375
360
361
360
360
360
360
360
370
360
360
360
360
367
360
360
360
367
360
367
359
360
360
378
360
360
371
360
376
360
360
360
369
360
360
360
359
360
360
360
343
375
378
359
360
360
361
359
360
361
360
369
360
345
360
354
360
343
360
368
360
360
367
367
360
360
360
360
360
360
360
360
350
360
360
360
360
360
360
354
350
360
360
360
364
360
359
360
360
360
359
360
375
360
360
366
360
360
360
360
375
360
360
360
360
360
360
360
360
360
360
367
360
360
360
360
352
360
360
360
361
359
360
360
360
361
360
360
367
360
360
360
360
361
360
360
360
360
378
360
360
360
360
360
360
360
360
360
360
376
360
360
360
360
360
360
378
374
354
360
366
360
359
345
375
360
360
361
360
360
367
360
360
360
360
360
360
360
360
360
360
360
360
374
356
368
360
360
360
366
360
360
360
360
360
359
360
360
360
360
360
375
360
360
375
360
360
360
360
360
360
360
360
368
360
360
350
360
357
360
360
360
360
360
360
360
360
360
360
360
359
376
344
342
360
368
368
361
359
360
361
360
360
360
367
360
360
360
360
375
360
360
360
360
375
360
360
360
360
367
360
360
360
373
351
360
359
347
359
367
360
360
360
361
360
360
360
360
375
360
378
349
360
369
342
360
367
360
360
360
360
360
360
360
360
361
360
360
360
360
360
360
375
360
360
367
360
376
370
360
360
343
369
359
360
360
360
360
360
360
360
360
360
360
360
360
360
360
359
360
360
369
346
360
377
360
360
360
360
360
360
360
360
360
367
375
360
360
360
360
360
361
360
370
360
369
360
360
369
377
360
360
344
360
367
360
360
360
367
360
360
375
360
360
360
353
360
365
345
360
360
367
360
376
360
360
360
361
360
367
360
360
367
360
360
360
360
360
360
352
360
368
360
360
360
375
360
360
360
360
360
360
367
360
360
360
350
370
373
360
361
360
368
375
360
375
367
367
359
367
360
375
367
360
368
360
360
360
360
359
360
360
360
360
360
361
360
375
375
360
360
375
367
360
360
360
360
375
360
360
360
360
361
360
361
375
360
360
360
360
360
360
367
360
361
367
360
375
360
354
360
360
359
360
360
360
361
360
367
360
375
375
375
360
360
376
360
375
366
375
360
375
360
360
375
360
367
375
361
360
375
360
360
360
375
368
375
360
375
367
375
360
360
360
360
360
360
360
367
360
375
375
368
360
349
367
375
362
367
360
360
367
360
360
360
367
360
375
360
361
360
360
375
367
360
360
360
360
351
360
373
363
360
354
375
360
360
360
360
375
359
375
360
375
360
375
360
359
375
361
360
360
375
360
360
360
367
353
345
360
345
360
360
367
360
360
345
345
377
360
376
367
366
360
367
360
345
352
352
345
371
360
359
345
352
367
345
367
348
370
367
362
345
367
345
360
360
360
367
360
345
376
360
347
360
370
367
362
375
360
360
360
366
345
360
360
345
360
367
367
360
361
360
360
360
360
360
371
360
367
360
377
360
361
360
360
360
360
360
368
360
360
360
375
360
361
360
352
355
360
360
360
360
360
360
360
359
367
360
360
360
367
375
360
361
360
365
369
359
360
359
360
360
360
360
360
360
360
360
367
360
353
358
360
360
367
367
361
360
361
360
361
360
360
360
360
361
360
360
375
360
360
360
378
360
360
360
360
357
360
360
347
361
375
360
353
360
360
360
360
360
360
360
359
360
360
360
367
360
365
360
360
352
358
360
360
360
360
359
375
360
360
367
360
375
367
360
360
360
360
344
375
350
363
360
360
375
360
360
360
360
367
360
360
375
360
360
360
359
367
360
360
360
360
367
360
360
360
375
360
360
360
360
360
350
359
360
360
360
360
360
360
360
360
360
361
360
360
358
367
360
360
367
360
360
360
360
347
358
360
360
360
361
360
360
360
360
367
360
375
360
367
360
360
375
376
342
360
375
360
365
350
361
360
360
360
359
360
361
360
360
360
373
359
350
360
360
360
360
360
360
360
360
369
363
360
360
360
360
360
377
351
360
374
366
360
360
360
360
360
360
360
360
360
351
360
357
360
360
367
360
360
360
360
360
367
360
361
360
360
360
360
360
360
368
360
347
358
373
360
367
360
360
360
360
360
359
367
360
360
360
375
360
360
367
360
360
360
360
360
360
361
360
361
360
360
360
361
359
360
374
371
358
360
365
367
373
353
360
375
360
367
360
360
359
360
360
360
359
360
360
367
360
360
359
361
360
360
360
360
360
360
360
360
360
367
367
360
360
360
360
344
363
360
368
367
360
374
360
360
360
375
356
359
360
355
360
367
360
360
360
360
360
367
361
360
367
360
360
360
360
360
360
376
354
360
360
360
360
360
360
360
359
360
360
360
360
360
361
360
360
360
360
360
360
374
351
360
361
360
373
352
360
360
370
375
360
360
360
360
360
360
368
361
357
360
360
360
367
360
360
360
360
375
361
360
360
375
360
375
359
367
360
371
344
360
348
354
357
360
360
360
360
360
360
375
360
360
375
360
360
361
376
360
346
361
358
360
360
360
360
360
360
360
360
375
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
372
369
360
367
360
360
360
367
359
360
367
360
360
360
342
360
356
378
363
360
360
354
360
360
360
360
375
360
368
360
360
360
360
360
359
360
360
367
360
366
360
360
359
360
358
362
360
375
360
360
360
361
360
360
359
360
360
360
360
360
360
378
346
360
359
364
360
360
358
360
360
360
360
360
360
360
360
359
360
369
368
360
360
361
360
360
360
360
360
367
367
360
360
360
360
360
366
359
356
360
375
365
369
367
360
360
360
360
360
360
360
375
360
360
370
360
368
369
360
357
360
360
378
355
360
371
360
377
358
360
360
360
375
360
360
375
360
361
360
360
360
360
360
360
360
371
344
360
369
368
366
372
360
358
354
360
362
360
360
375
360
375
360
360
359
360
360
360
360
375
360
360
360
360
360
360
367
360
360
360
360
360
359
368
375
360
357
362
360
360
359
360
360
367
375
360
360
360
360
360
360
360
360
362
360
360
360
360
360
360
361
361
360
360
360
360
359
360
375
360
374
360
363
375
360
357
362
360
360
360
360
367
360
375
360
360
360
360
360
360
360
360
360
375
360
360
369
360
378
360
360
360
360
360
374
361
375
367
360
359
375
367
360
368
376
360
367
360
360
360
360
360
367
363
377
360
360
361
360
361
360
360
360
360
360
360
361
350
360
376
366
360
360
360
360
360
360
360
350
375
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
359
360
360
360
360
360
360
359
360
374
360
360
361
360
367
360
360
360
360
367
360
366
367
360
358
360
355
373
364
366
360
360
358
374
360
360
367
360
360
360
360
360
360
360
360
360
352
375
360
360
360
360
360
360
360
360
360
367
374
360
360
357
367
361
360
361
360
360
360
360
360
360
370
349
342
363
360
360
360
367
360
360
360
367
360
360
360
360
360
360
368
373
347
360
349
355
360
360
361
360
375
361
360
360
367
360
360
360
360
360
367
367
360
375
368
375
371
360
361
375
348
356
375
360
360
359
367
360
367
360
360
360
360
360
368
360
360
375
345
360
351
359
378
360
361
360
367
360
360
360
360
359
360
360
360
360
375
360
364
377
360
362
360
361
361
360
360
360
360
360
