uops_retired.heavy
507089
544029
540629
505696
547554
524329
526195
544592
530475
524522
529882
526914
528171
521817
527974
540138
524625
548012
535424
531647
532716
530344
530005
529924
530007
527555
529094
522204
530755
514236
541116
536030
528360
528130
533650
531635
541333
521143
542665
529853
551957
531512
526245
527911
512052
516539
529741
533559
524132
527676
525805
527006
526371
537631
532975
546082
538542
539848
549974
524231
532657
534065
525008
530178
541613
528051
537339
504113
543478
543267
531288
535131
529330
538134
538399
527743
543301
548134
545631
528190
526754
522822
531405
527453
517260
516447
528947
543603
518873
520626
527703
532958
524427
529476
544209
532658
537102
514659
533319
521336
548653
545967
524868
520808
532996
547676
516530
524597
529951
524154
522850
531708
538090
523384
531112
513989
541795
521055
540682
520526
534762
527615
531671
537205
520050
525631
514824
534869
524958
549477
528195
519209
535402
527600
540421
527845
531457
533870
528773
527416
524428
538900
526764
520988
529761
536666
527383
531816
525083
538634
542186
525957
527897
521707
527243
528994
524247
525553
536419
527938
540571
508059
529531
537919
508384
551133
522640
533633
533712
529240
532529
534631
546130
534594
531197
544185
517431
544111
524053
519441
523095
531628
526832
535904
532894
539062
535521
531525
539386
524543
534735
531612
520108
525840
527095
531122
525425
530033
523463
533548
534891
522523
532848
524504
524531
536552
525087
507103
526516
549610
534718
533719
545053
538015
525299
525844
530151
524314
529518
524888
545838
525193
526043
525179
515239
536013
528693
538982
523695
531927
534332
538703
520673
535629
529697
534382
521102
542622
525951
532626
527983
536109
525862
548344
543425
530258
534521
526605
534658
535054
532144
524451
528933
534612
526589
522929
523825
518841
531434
547957
525287
521046
524865
526732
524752
543455
526961
530377
524416
538066
533887
519752
528630
505216
505095
536187
529178
538503
526730
519851
510987
528258
536597
544627
534738
536570
526853
534991
529278
531589
525420
521579
534754
519813
528955
521108
536034
529774
520800
543687
541090
540432
529314
517606
517112
525532
528296
525602
523088
529285
516629
532636
520965
533970
537081
520364
536282
529844
540841
523535
513508
520352
527790
530625
519520
537786
533386
536053
523528
522295
538367
546300
512752
543866
535491
529367
517629
517188
545820
540948
523785
535013
539184
527196
523446
545509
530794
534875
526136
519003
522049
510357
527759
522902
523764
535677
525121
540051
517969
524842
526384
526669
532637
523432
529899
534208
523098
538200
513350
519148
549090
522884
525320
530715
533654
522003
528219
522098
539611
524051
531141
535750
548043
532040
536252
527382
540347
546717
533672
539587
543464
530997
544101
531870
523063
539862
529647
542235
523317
527641
547457
528602
543403
539764
525326
532264
524291
527629
548456
533700
524412
538048
536298
539520
539758
519847
537563
536261
512047
538951
529207
519218
532423
528346
542897
529281
536454
549418
541792
551055
529285
540352
520641
537369
532814
541249
524737
528492
522770
532717
529636
528441
524062
521885
537498
538647
532017
533473
524223
543685
547908
545220
522606
528830
520732
531824
522002
529949
526240
527088
531646
524986
535683
520685
520435
531976
539390
541282
528679
522905
538782
538777
513801
530971
522958
529442
521002
529909
524492
547737
523272
535227
523422
523985
539575
545191
533763
528603
538047
526027
544990
535067
539056
514406
543309
539993
520596
544623
522776
549158
532384
540122
532246
529264
520608
519827
538161
523962
524533
531963
530303
523579
529422
536096
530885
523013
543419
518592
530588
543677
539547
531078
526801
521906
522176
531651
510834
544221
530059
540635
523077
524827
527328
527874
540314
519756
525190
523627
533651
534106
536912
527461
526476
529875
533750
532821
522839
507425
532572
527236
533424
533296
531599
524420
530661
522658
527676
519167
526694
527660
530218
525056
546882
531536
529022
514851
527658
528475
530169
539488
526073
531791
520356
515655
535646
544928
523043
525469
542888
531630
525602
531317
549761
524552
520663
515407
525047
522746
534910
542545
511881
513682
535531
518021
513042
520228
522191
541357
543018
545537
544921
536704
520517
534057
532552
543171
529840
529213
528160
519786
536009
517361
528230
533696
524585
519655
527247
524587
532367
526475
521197
510878
514197
550659
519623
545055
542892
530009
525639
533328
551079
528192
546156
508399
513949
525419
507646
505121
503824
513516
512707
515485
519621
511209
544368
524561
542032
527923
528196
525339
538681
532770
519595
523655
534148
527668
547614
546421
508768
523973
538261
524869
543054
512898
510331
511480
520047
539934
520462
527994
516300
529863
520775
511616
526711
511684
514362
532098
526212
515378
526764
512084
512599
525480
503037
529768
532091
539032
542142
531359
530656
522939
529161
522711
533954
522668
535427
533486
546418
517018
