uops_retired.cycles
495292
492785
510287
490512
489380
490244
487873
481739
479502
495322
489656
492547
491659
497988
489879
505484
488403
492433
486321
487938
490770
492357
492457
484803
486005
484706
491002
478194
503159
498359
485905
489906
488894
495694
497181
485095
496120
500507
492256
465293
501567
465068
474021
488927
488789
481109
495978
486918
485916
485379
498870
486749
507145
500065
482369
499537
475589
493317
495907
491977
504759
499458
496546
463325
504289
503009
489910
495738
488508
498179
497578
489892
485010
504130
485842
483889
478286
492549
483408
477835
483954
492541
502008
509880
479281
489692
495122
487390
500966
488911
497300
495869
489482
478888
492592
483343
475660
487070
474478
490791
491387
485493
488898
484805
501791
484369
493868
480301
490825
483322
494507
495265
485166
496992
491862
493958
488223
487618
471827
501675
483879
497953
488461
479335
484830
482228
497555
498049
489036
496302
494687
490259
485820
498902
487492
486754
484620
501404
488967
488388
496100
487816
481715
489997
482510
504071
487124
491959
491357
490309
494490
485069
503284
500172
489718
505204
485774
497884
492169
500528
504340
489967
493960
498337
498374
488476
480864
496700
483216
484560
480004
488779
494115
484329
490730
503721
497044
491952
497416
494026
486925
489712
488074
483256
488285
492658
488372
485653
494153
482363
493551
497226
489249
487812
503378
486231
495098
490930
497207
484502
466627
489642
502536
496561
506283
486337
488358
494164
486719
481442
493421
494080
491708
488812
486233
475471
495353
505369
481783
491972
496804
494178
487447
494847
488344
484806
495171
483471
487703
489549
502881
486492
508645
500952
508015
489144
494005
491127
500939
485354
490486
485336
498622
484559
485509
491908
480876
489204
506983
489843
488707
490382
491974
485765
499594
491818
484675
497147
497640
478705
493231
496201
495861
484283
495508
488119
489590
484266
502455
498755
490544
490073
482815
496783
486258
490392
488960
507175
499951
486913
495009
492690
498472
498081
482898
479362
484442
496779
489043
480215
504121
508459
497333
484534
504141
477780
486761
492318
507598
490276
480286
482290
490218
509029
484818
484147
496296
500239
479309
496518
484818
496836
483176
503599
481129
481340
494353
495893
486716
498525
498331
493108
502700
488502
497015
490937
497624
468840
486998
485253
483087
500878
504170
487669
497345
496853
495662
488960
503382
487317
497478
475118
478180
486291
471655
490354
491461
487321
502416
492511
504506
499741
482318
491992
495795
480718
489460
490853
500902
490769
489630
485683
489614
493331
489390
491976
480347
494466
487107
507152
490520
492002
500403
507531
491404
492055
482473
496776
510804
485478
500801
498911
506486
501678
490334
479968
500166
