uops_dispatched.port_0
162776
168399
166630
163705
162168
165899
161993
167469
165575
171419
158398
164179
166037
167516
163032
167043
163641
166232
167551
167682
167893
167393
168509
168848
164684
165827
171422
167661
170193
167003
168314
170419
167144
165715
161609
161256
168408
165169
164305
163949
170472
168960
165774
164097
162408
169488
160348
170746
165187
163888
167163
163454
161002
165282
163431
169398
160523
166950
159769
165992
163521
166956
164234
170883
167993
166020
165222
168073
169445
166561
169298
169693
162051
164821
169798
160547
168463
164791
163165
162641
165573
157635
167263
161040
160011
161137
164601
168484
164830
164973
164699
171469
169192
166581
156492
169739
167236
156635
165880
162098
165600
165622
166797
167388
168274
168359
160939
161664
168161
170269
165164
163235
166085
170162
165823
170255
165482
161957
162850
166540
161064
165204
164779
164034
169509
162044
160276
166733
167695
163916
169440
165730
170425
163508
158574
166677
168532
161964
164285
164372
161042
167051
160634
170522
168072
164455
167010
167054
165392
162846
168364
166931
166939
166680
160197
167440
170886
166034
159005
167558
167829
170477
161032
169263
169784
168988
167303
162030
162631
163119
164355
163451
163051
164989
163601
165916
171201
158591
161450
159650
170380
164659
168972
165735
169704
164380
164514
163160
161415
168805
164341
164013
165306
168170
170470
167664
162442
166185
169762
165750
169202
163572
161213
163549
166088
166675
166461
164474
168117
166216
167453
164740
167054
166280
167512
166789
165354
167226
162520
168453
163367
165608
160111
161648
159531
165358
170038
170535
165668
162962
168413
165218
163191
163681
168376
165653
161762
164500
164798
164267
162612
165311
166491
167952
159958
164901
171322
165597
162492
169959
159740
170490
162585
164575
166607
164403
165688
167251
170223
164989
158098
167486
163449
161030
169508
161710
170696
165589
166841
166211
166402
161111
159326
164678
165639
164029
161489
169664
169075
168633
157102
161387
169459
161064
163214
165460
165444
162118
162979
170737
170345
165332
171460
165256
160017
157153
166675
160648
163335
165840
162532
164484
166413
162997
158009
166758
165490
164923
168711
162643
163406
164023
161943
165264
169826
161651
166693
162960
168435
166871
167741
166424
163467
165434
155691
166775
170665
170106
171013
159525
165522
165877
167227
170700
164384
166999
163498
170581
167434
168910
170257
164112
170222
169948
168437
165450
167944
168246
166966
165852
166025
168058
164295
167414
166945
170040
171326
169861
169091
166811
170777
168690
165737
166733
170844
164588
168573
170975
156210
166575
163698
164030
171053
163450
166772
169958
169679
164882
168163
162892
165121
170700
168855
170009
169935
160249
171044
170624
170597
166145
167357
166972
168379
165745
171398
164964
160674
169962
165351
162477
162496
167875
167977
162523
167407
171016
164923
167855
166276
162118
164327
168319
168870
158288
163299
166545
159511
162826
161443
166109
169622
162531
164931
164199
161541
160091
162832
162466
161120
162276
171175
165263
163618
168246
163373
166746
166297
164112
166024
170607
165971
162956
165293
168890
164642
166424
166997
163296
168929
169125
169829
167665
167555
168680
170946
160308
167717
165998
161304
159026
165667
162116
169592
163161
165163
165477
167691
171317
161523
168649
163979
167694
163048
169446
168188
161002
159105
163620
167274
162180
162442
166703
170770
165313
166198
157013
165593
166633
163523
168575
167695
166407
164591
164896
171210
165234
163969
168229
158747
168337
166235
160117
167032
161160
166129
166366
169240
162860
166645
162244
161951
165933
160204
156307
164852
159655
158653
163160
163088
170802
162573
169699
161743
158747
159398
166734
159299
162408
167268
168352
168009
167586
161766
168339
168101
165849
164173
168232
166415
166002
161840
163052
165906
169660
161472
159683
161145
170262
159954
170417
170033
170927
160893
165527
161203
166314
167110
164822
165470
169603
168336
169322
161723
166902
169274
162684
160381
159802
168298
164554
165292
164853
166987
160537
159428
164342
168093
165784
168380
167550
161023
162116
157592
160024
169063
168424
160355
161961
167965
156509
160554
157482
157151
161145
165486
169990
164458
169066
167802
164441
168967
164331
162954
160570
156435
163670
158580
160534
156927
162549
162288
165925
157921
160112
159230
160576
158211
157489
157249
158694
156830
164138
158780
159097
160953
156260
155856
162998
166410
163357
161292
157639
156707
155246
162440
159280
166867
158068
168553
162349
166192
159656
171382
163312
163456
166636
161914
158769
155694
163993
163013
167308
167584
159909
164227
164043
166936
163653
163800
168067
162510
162673
161737
171250
162374
166806
170346
161521
169711
162053
168526
159227
162320
165860
169086
170497
167922
169776
164358
167498
165052
161810
165264
161396
158239
159638
156712
161569
162995
164817
165266
163984
162455
162149
163998
162177
165724
159509
167892
163364
164280
165194
167788
169361
169028
159668
168160
170299
165567
163021
163598
162732
163225
167213
163731
163143
161766
168820
167846
164406
163407
159909
166360
166941
160599
162113
166623
164561
168999
164218
162569
167269
163490
164220
171032
169160
165121
164542
166744
165862
166063
161841
162649
167878
163948
167163
160907
163218
166243
159820
162703
168659
160366
170595
161803
164379
163173
168362
159358
160901
163073
169603
167917
160678
165019
166073
167153
163476
160563
170389
165567
169551
167341
161810
166435
162533
164195
161843
170523
166880
161498
161263
163657
164133
163179
165909
163799
162384
163287
164309
161401
162967
164631
160279
168144
165203
166133
161862
167009
161392
169042
162784
163348
162799
168273
166318
161288
161466
163129
164967
164018
168544
169817
159644
164365
168691
158834
169438
166703
161491
171140
163254
170661
166867
164408
162376
169905
166676
162529
157554
160758
166668
165216
164503
171038
162959
159899
160656
166054
165336
157272
166456
167135
165650
164157
168441
167904
165925
169440
159910
163640
167496
165861
171001
161892
166205
169353
166084
167067
169412
157941
161893
166633
170710
165621
165470
168386
167144
171240
168916
168254
166313
162607
162901
168718
161971
163132
164142
160555
164431
161321
166413
167484
165492
159338
165361
162256
167555
161395
168355
168698
168336
159649
166627
162256
168922
160437
170344
165784
171010
164087
167110
167932
168723
167730
167619
169520
168291
157197
161896
164385
167237
160669
167114
156345
160150
158766
162075
159356
157728
156713
155393
157630
156125
158738
168434
163545
155558
166051
159312
159148
157108
155198
155891
156470
159799
155703
158480
171292
167005
158138
171090
171350
156523
163112
161080
155225
157500
160465
157874
165952
166445
157156
155705
156186
167314
156907
156455
159947
161476
160361
170499
158075
159412
156537
166489
157136
155313
155471
158885
157063
165992
156602
162754
161685
162515
161798
157591
162941
169079
167490
158761
170711
157323
157799
167002
158883
170104
157693
161706
165339
160525
163446
165524
159995
161237
168741
157754
165447
159357
161845
164289
162306
165695
167833
165199
156803
164149
166454
164121
170314
170119
160757
161379
164167
165718
168828
165699
162689
163218
163534
168861
161284
162804
171099
162372
157564
169505
161827
165782
161907
165250
160710
164321
162968
164054
171097
165231
167381
164946
164559
164180
162817
167407
166087
165745
159755
161086
166820
165136
159403
167556
170655
165031
170052
165718
168975
163777
167288
165511
171026
162798
166501
165339
165743
164622
165798
161505
166351
163339
166396
163798
163339
161380
164027
163093
168839
168208
164175
169216
168666
167875
170989
166658
166468
164022
166586
165186
166845
160064
165928
163107
164616
164304
166598
169749
160488
164652
164725
171097
163806
166490
167915
162324
160987
167767
166985
170687
161877
164207
162895
165863
170264
164321
163572
161341
168900
167936
159811
165146
164071
167169
162195
167131
164000
163772
163906
157814
163714
164113
164771
168319
165986
162142
165945
160490
163423
165134
167273
163097
167442
163890
162631
164098
165637
168815
165476
168746
168946
