mem_inst_retired.all_loads,mem_inst_retired.all_stores,mem_inst_retired.any,mem_inst_retired.lock_loads,mem_inst_retired.split_loads,mem_inst_retired.split_stores,mem_inst_retired.stlb_miss_loads,mem_inst_retired.stlb_miss_stores,mem_load_completed.l1_miss_any,mem_load_l3_hit_retired.xsnp_fwd,mem_load_l3_hit_retired.xsnp_miss,mem_load_l3_hit_retired.xsnp_no_fwd,mem_load_l3_hit_retired.xsnp_none,mem_load_l3_miss_retired.local_dram,mem_load_l3_miss_retired.remote_dram,mem_load_l3_miss_retired.remote_fwd,mem_load_l3_miss_retired.remote_hitm,mem_load_l3_miss_retired.remote_pmm,mem_load_misc_retired.uc,mem_load_retired.fb_hit,mem_load_retired.l1_hit,mem_load_retired.l1_miss,mem_load_retired.l2_hit,mem_load_retired.l2_miss,mem_load_retired.l3_hit,mem_load_retired.l3_miss,mem_load_retired.local_pmm,mem_store_retired.l2_hit,mem_uop_retired.any,longest_lat_cache.miss
382710,179243,551452,4997,59,59,7638,803,77767,180,0,240,7326,0,0,0,0,0,0,25656,319719,44989,43532,953,472,0,0,1779,569769,0
380745,181060,1408650,27300,74,134,8411,909,160703,165,0,345,518,0,0,0,0,0,0,23716,311560,45136,44483,901,427,0,0,1929,565536,0
1559501,1098561,3152274,50742,74,104,8498,893,111764,142,0,292,555,0,0,0,0,0,0,24040,311122,44599,43635,578,412,0,0,2161,1624606,0
545207,180994,548077,4983,59,74,7992,794,76279,120,0,45,406,0,0,0,0,0,0,25124,320175,45083,61238,3750,7174,0,0,2192,1541214,5
378596,179012,542350,4950,59,59,7756,767,78814,209,0,90,436,0,0,0,0,0,0,55023,2003884,63714,59923,735,405,0,0,1855,557022,0
378925,179340,543671,5056,59,59,7536,773,78986,330,0,441,6311,0,0,0,0,0,0,24902,316729,45440,44697,836,382,0,0,1891,560537,0
378963,181139,551523,5033,52,59,7685,765,122118,315,0,300,4527,0,0,0,0,0,0,25775,306603,44838,43661,743,418,0,0,1974,559617,0
974129,480686,2243233,49308,89,134,8595,833,79572,0,0,0,420,0,0,0,0,0,0,24857,309510,45582,44981,807,480,0,0,2012,575894,0
990670,491673,1435535,5157,59,59,7666,750,77254,127,0,262,399,0,0,0,0,0,0,25210,314999,45383,44695,682,3325,0,0,2312,2739103,0
382418,180601,544002,4983,52,52,7670,795,75926,157,0,105,412,0,0,0,0,0,0,38457,1486462,84591,60532,4939,742,0,0,2004,567292,0
377912,179332,543802,5033,67,67,7567,810,78715,262,22,375,427,0,0,0,0,0,0,24401,309980,46241,46182,435,600,0,0,2011,565051,0
386045,182705,554456,5019,59,59,7616,797,118546,142,0,157,5138,0,0,0,0,0,0,24855,309614,45223,44353,855,591,0,0,1958,565809,0
978733,483066,1410895,48622,74,133,9317,854,119563,255,0,316,510,0,0,0,0,0,0,25221,317489,45365,44468,1036,441,0,0,1861,569366,0
1560435,482356,1409953,27353,59,74,7626,765,77373,142,0,389,382,0,0,0,0,0,0,24206,322527,45268,45211,945,465,0,0,2086,2698541,5
383134,180625,545938,4883,59,59,7856,796,77720,195,0,187,936,0,0,0,0,0,0,25513,1159740,61975,57611,8754,4399,0,0,2049,573989,0
379187,179228,544562,4983,59,59,7620,797,77016,67,0,172,307,0,0,0,0,0,0,40807,1204628,55386,44369,833,360,0,0,2049,562067,5
377879,179906,546512,5030,59,59,7876,789,81046,329,0,427,8163,0,0,0,0,0,0,24508,310538,45597,45243,1028,495,0,0,1937,561650,24
386293,183167,1408813,27411,67,126,8416,839,159597,120,0,195,1546,0,0,0,0,0,0,23800,314957,44926,44079,758,390,0,0,2041,563252,0
1564179,782487,2251199,27360,59,59,7637,781,79261,150,0,187,390,0,0,0,0,0,0,25777,309284,45507,44055,714,398,0,0,2171,1646807,5
972760,182332,550227,5085,52,52,7677,774,76796,135,0,457,285,0,0,0,0,0,0,25791,327991,46838,62122,4219,3813,0,0,2095,1632650,0
380874,180997,546431,4886,59,59,7565,789,78505,194,0,308,443,0,0,0,0,0,0,39870,2063697,63534,58587,4834,710,0,0,1977,566073,0
382224,180207,547062,4972,59,59,7594,780,78305,254,0,443,3192,0,0,0,0,0,0,24260,305769,43466,42986,601,566,0,0,1993,577539,0
381988,180995,543346,27233,74,96,9471,834,161160,67,0,90,391,0,0,0,0,0,0,24290,314191,43901,44095,736,428,0,0,1861,568854,0
966992,782358,2255350,49413,74,59,7502,774,77711,105,15,90,397,0,0,0,0,0,0,23748,311658,42525,42258,922,397,0,0,1987,1626742,5
981633,487576,565135,4950,52,66,7530,788,77618,67,0,30,503,0,0,0,0,0,0,24371,309382,45440,45499,3522,3492,0,0,2234,1645129,0
382891,178721,542876,4925,59,74,7650,759,77124,134,0,374,352,0,0,0,0,0,0,39814,1162708,84601,60920,4970,4572,0,0,1914,570293,0
382489,180585,547299,4880,59,59,7514,796,76857,142,0,307,390,0,0,0,0,0,0,41744,325300,45339,43781,840,420,0,0,1921,563795,0
377344,179241,545676,4940,59,59,7623,767,117484,120,0,262,4487,0,0,0,0,0,0,25572,306290,44344,44702,713,450,0,0,1809,559847,0
963232,478975,1401938,49576,74,119,9378,815,121278,187,0,142,345,0,0,0,0,0,0,25618,311775,44135,43401,495,330,0,0,1875,558337,0
1620020,498190,1448951,28385,60,59,7522,774,77348,30,0,105,1674,0,0,0,0,0,0,24713,313366,43450,43492,586,562,0,0,2078,2808742,0
391067,185254,561012,5156,60,59,7671,819,81993,165,0,315,503,0,0,0,0,0,0,25229,1165634,63533,59443,8030,4241,0,0,1891,564250,0
390472,182285,551044,4890,60,52,7602,796,81699,105,0,202,531,0,0,0,0,0,0,40767,1119234,65765,44233,658,518,0,0,1973,579021,0
379588,180506,543522,4940,59,59,7764,752,77387,60,0,112,4767,0,0,0,0,0,0,26371,311907,45778,43228,1457,405,0,0,1906,559973,0
378109,179984,1080836,25228,75,141,8545,766,160257,173,0,195,495,0,0,0,0,0,0,24100,315576,44047,43206,863,570,0,0,1974,555853,10
1584282,793727,2292835,27398,60,74,7750,765,79687,135,0,345,1321,0,0,0,0,0,0,25259,310882,42587,41996,937,404,0,0,1998,1679133,5
384348,182077,548288,4986,52,67,7477,789,80069,150,0,240,488,0,0,0,0,0,0,25268,309629,64107,58886,9856,9669,0,0,2453,2049210,75
388811,182274,558978,5037,60,59,7732,739,77537,97,0,37,367,0,0,0,0,0,0,52580,1162130,60553,56369,893,285,0,0,1942,581264,0
387378,184048,549147,4851,60,59,7774,804,78537,165,0,247,4397,60,0,0,0,0,0,24858,313536,43347,41755,1756,690,0,0,1982,578454,0
385924,181155,547016,5031,75,96,10611,848,166332,187,0,292,1794,0,0,0,0,0,0,24487,311106,44988,44524,938,427,0,0,1944,574561,0
920892,757279,2179460,47652,75,59,7674,848,80074,262,0,225,375,0,0,0,0,0,0,24770,324645,45202,44964,906,457,0,0,1941,981141,5
965471,479966,541979,4931,60,59,7715,789,81293,90,0,165,466,0,0,0,0,0,0,25107,310199,44844,43950,4181,3604,0,0,2207,1626671,0
380573,178798,551610,5024,52,52,7628,810,80666,254,0,504,495,7,0,0,0,0,0,41267,1170101,86181,61188,5035,4359,0,0,1973,564800,0
384127,181477,547621,4880,52,52,7566,744,79201,193,0,195,427,0,0,0,0,0,0,39844,312057,43597,42921,698,563,0,0,1967,573744,0
391588,183450,555909,5133,60,60,8490,873,164033,111,0,292,3956,0,0,0,0,0,0,25382,311035,44725,44851,1073,315,0,0,1899,573924,0
387538,480752,1396135,49511,90,97,8631,797,81669,126,0,285,510,0,0,0,0,0,0,26000,315472,45376,45216,630,434,0,0,1939,580880,0
1580849,730220,1399805,27214,52,45,7616,774,77566,119,0,180,480,0,0,0,0,0,0,23539,314996,45021,44692,780,389,0,0,2109,2746397,0
378535,178524,544411,5018,60,74,7909,762,83535,216,0,210,495,0,0,0,0,0,0,24286,1168212,65973,62768,8063,4368,0,0,1915,561355,5
379104,178983,545256,4955,60,60,7698,804,80893,252,0,443,525,0,0,0,0,0,0,40751,1168684,63369,43289,733,428,0,0,1897,562726,0
383833,181592,548863,5040,60,60,7708,769,80300,111,0,150,7102,0,0,0,0,0,0,24730,309414,46377,44873,1006,450,0,0,2043,564396,0
379363,178694,1401241,27358,82,135,8806,866,124369,179,0,195,682,0,0,0,0,0,0,25054,310145,42424,42367,682,277,0,0,2071,573366,0
1562191,784641,2256723,27312,60,60,7723,781,78650,119,0,307,1815,0,0,0,0,0,0,25354,318113,45839,44398,870,495,0,0,2124,1638020,0
379459,178548,541490,25864,67,97,8580,718,79325,232,0,270,427,0,0,0,0,0,0,25661,312618,51127,62501,4139,8896,0,0,2025,1624467,0
964986,479464,1397723,4955,60,60,7789,767,79847,89,0,262,1418,0,0,0,0,0,0,56619,1162745,65049,58399,1225,690,0,0,2214,1627105,0
379655,179800,552260,5115,60,60,7738,797,84062,283,0,465,3498,0,0,0,0,0,0,24701,326379,44575,43800,1066,548,0,0,1816,572739,0
387812,181746,558625,5048,82,97,9390,881,121680,216,0,217,4564,0,0,0,0,0,0,25862,310380,45459,44026,818,427,0,0,1891,576993,0
1592898,797769,2292661,50606,52,60,7798,782,77649,208,0,322,382,0,0,0,0,0,0,25745,309558,45181,44716,683,803,0,0,1944,1639341,0
995757,180892,554845,5049,60,75,7773,748,81059,261,0,172,285,0,0,0,0,0,0,25016,306751,45330,43853,6383,6496,0,0,2085,1672887,0
381570,180069,546164,5044,60,75,7804,804,80535,282,0,404,435,0,0,0,0,0,0,40692,2009385,80130,59634,4864,487,0,0,1877,576062,0
377989,178677,542586,4942,60,60,7493,778,80043,194,0,217,3300,0,0,0,0,0,0,24852,315663,45685,45643,742,367,0,0,1909,555735,0
379252,179165,543485,4948,60,97,8491,850,162537,134,0,277,4256,0,0,0,0,0,0,24408,311948,44463,44058,818,367,0,0,1959,560636,0
965082,481549,2291844,50612,60,82,7578,767,79848,193,0,232,563,0,0,0,0,0,0,24832,310851,43410,41853,1907,953,0,0,2049,560874,0
1534989,481762,1393900,4869,37,45,7496,792,79475,96,0,97,435,0,0,0,0,0,0,23245,307125,42759,43020,1523,1486,0,0,2290,2662986,0
377582,180300,543294,4895,52,52,7796,774,79838,74,0,82,435,0,0,0,0,0,0,39118,1171862,85144,77531,4273,4294,0,0,1920,561238,0
383965,181156,548455,4906,60,60,7654,741,79197,112,0,29,443,0,0,0,0,0,0,39952,327406,45835,45139,705,577,0,0,2014,571812,0
383849,179025,548315,4907,52,45,8515,812,150090,103,0,0,4072,0,0,0,0,0,0,24041,311263,44419,44037,811,518,0,0,1902,575867,0
380291,180292,540902,4868,52,67,7562,780,76036,97,0,112,3491,0,0,0,0,0,0,24495,309935,43516,42890,653,375,0,0,1997,569093,4
382280,180502,545707,4985,52,52,8446,795,155815,247,0,60,495,0,0,0,0,0,0,23882,317171,44367,42983,931,457,0,0,1989,564434,5
380910,468149,1363714,48628,90,97,8606,780,78477,15,0,0,675,0,0,0,0,0,0,24951,305884,44971,44510,930,470,0,0,1848,565561,0
1587199,484890,1414372,5035,60,60,7596,743,78309,157,0,292,495,0,0,0,0,0,0,24478,1146707,60157,56188,4009,503,0,0,2484,2755327,19
382032,180431,546901,4913,45,45,7498,780,74311,22,0,0,450,0,0,0,0,0,0,24938,1153919,63889,75606,7692,4341,0,0,2131,573026,0
379395,182206,559487,5059,60,60,7717,758,75678,150,0,210,3281,0,0,0,0,0,0,40862,1165795,45810,45631,525,405,0,0,1986,563744,0
379017,179227,542659,4944,52,52,7638,825,117723,172,0,247,4164,0,0,0,0,0,0,24656,309766,45078,44189,1403,767,0,0,1995,564821,0
386591,182025,1438881,28342,90,135,8492,773,76284,30,0,0,298,0,0,0,0,0,0,24360,313202,44426,44038,810,1513,0,0,1937,563421,0
1539578,771039,2218262,27190,44,45,7691,789,78723,67,0,360,300,0,0,0,0,0,0,25585,308213,45183,44494,622,270,0,0,2079,1600380,5
378165,184080,559785,5061,60,60,7735,803,78209,150,0,360,570,0,0,0,0,0,0,25033,322089,45002,60247,4176,7305,0,0,2101,1677439,0
381155,180254,543701,4955,59,75,7735,788,74161,255,0,240,434,0,0,0,0,0,0,54379,2038294,65209,61452,1013,555,0,0,1959,567667,0
382280,180637,547710,5050,60,60,7733,788,79115,262,0,473,7116,0,0,0,0,0,0,25372,325849,44601,43611,990,360,0,0,1936,569638,0
384716,183796,553731,4907,67,90,9408,833,116481,82,0,45,585,0,0,0,0,0,0,25343,322716,44049,42865,1005,525,0,0,1997,565609,0
969523,793144,2284068,50661,75,60,7769,773,80307,195,0,255,563,0,0,0,0,0,0,24518,323094,44179,43915,705,353,0,0,1884,572408,0
970130,482427,552593,4881,52,52,7523,773,77457,29,0,127,360,0,0,0,0,0,0,25553,326965,45927,44813,1073,3963,0,0,2372,2749999,0
381351,177954,539705,4898,60,60,7638,795,77948,150,0,293,540,0,0,0,0,0,0,52890,1163185,82097,74325,4752,4414,0,0,1997,572705,0
378660,179139,543872,4945,52,52,7547,811,76631,112,0,194,5286,0,0,0,0,0,0,24678,326309,45389,43229,1824,1368,0,0,1989,563867,0
379205,179407,543267,4969,60,90,8575,856,160389,112,0,22,412,0,0,0,0,0,0,25104,329215,45461,44322,1073,570,0,0,1936,563846,0
997570,494986,2278004,50718,67,90,7622,750,77226,135,0,322,292,0,0,0,0,0,0,25127,318275,44242,43373,1021,570,0,0,1914,567757,0
1613755,497228,1444365,4847,60,52,7552,832,77215,165,0,263,391,0,0,0,0,0,0,24329,314316,43933,43628,547,346,0,0,2401,2816021,5
955095,475405,1380588,26823,52,60,7669,834,76364,165,0,180,1585,0,0,0,0,0,0,39462,1985322,65435,76934,8781,4142,0,0,2067,559456,140
391356,488908,1414213,27527,90,97,8719,863,80878,148,0,180,488,0,0,0,0,0,0,24966,311888,45594,43982,1366,625,0,0,1936,574581,0
1590396,485953,1411773,27367,52,52,7492,737,78780,141,0,473,412,0,0,0,0,0,0,25451,313360,45423,45137,683,518,0,0,1989,2751776,0
391628,183317,554608,5010,60,60,7810,782,81248,171,0,172,442,0,0,0,0,0,0,24931,1159701,65206,63430,7334,4234,0,0,1944,589837,0
382901,181155,549091,4995,59,60,7723,796,78518,111,0,306,322,0,0,0,0,0,0,39781,1087453,49195,45487,1013,502,0,0,2049,563445,0
380090,179993,543959,4870,52,67,7733,775,78166,29,0,90,7199,0,0,0,0,0,0,25509,313433,44889,43860,959,546,0,0,1920,562258,0
383007,179905,1437750,28341,75,135,8727,863,165389,290,0,277,367,0,0,0,0,0,0,25446,312986,44769,44194,698,307,0,0,1899,569538,0
1538314,773280,2224420,26394,60,60,7700,774,80972,201,0,187,555,0,0,0,0,0,0,25378,311817,44638,44010,668,525,0,0,2117,1637337,0
973055,180411,547026,5130,60,60,7688,811,77913,297,0,420,556,0,0,0,0,0,0,25411,311640,44951,60798,4438,3581,0,0,2048,1641155,0
383033,180605,547707,4955,60,60,7635,774,80933,59,0,247,412,0,0,0,0,0,0,40179,2014513,64830,59297,4699,465,0,0,1967,574622,5
376550,177822,539799,4872,52,60,7531,803,79587,186,0,337,4753,0,0,0,0,0,0,24682,319049,42965,42094,804,456,0,0,1891,558061,0
385140,180230,545998,5046,75,97,8628,886,120367,275,0,277,3558,0,0,0,0,0,0,25342,316582,45177,44404,893,563,0,0,1959,572297,0
966714,479559,2246430,49599,75,97,7658,744,78898,171,0,518,487,0,0,0,0,0,0,25534,318343,45341,43943,908,623,0,0,1854,566263,0
946160,469624,1365427,5055,60,59,7604,789,77270,89,0,52,345,0,0,0,0,0,0,24604,307660,45031,44417,870,3550,0,0,2289,2662389,5
386820,183593,561613,5120,52,52,7537,789,82221,230,0,480,486,0,0,0,0,0,0,39886,1160249,63632,75634,4638,4204,0,0,1944,570937,0
380600,181011,554928,5005,60,75,7621,817,79941,22,0,30,352,0,0,0,0,0,0,39167,311676,44108,44767,322,240,0,0,1878,556117,0
932592,462105,1338859,4831,52,105,8560,785,162342,306,0,165,4013,0,0,0,0,0,0,25040,317769,43759,43770,457,442,0,0,2220,1568853,5
966365,479838,1396477,49545,75,97,8341,826,77557,44,0,165,337,0,0,0,0,0,0,25672,1195918,65509,61155,4268,1404,0,0,1941,559956,0
1580120,478770,1391648,27170,52,52,7538,788,80444,52,0,120,487,0,0,0,0,0,0,25386,317507,46490,45998,743,525,0,0,2214,2736710,0
374790,178298,540587,4850,60,60,7718,767,80110,268,7,202,630,0,0,0,0,0,0,25244,1170397,64021,60478,7879,4294,0,0,1923,561262,0
381701,180623,548327,4934,60,60,7547,804,80609,67,0,120,459,0,0,0,0,0,0,40673,1195279,65200,44142,504,450,0,0,2026,562486,0
385342,180465,546931,4958,60,60,7731,800,122099,88,0,59,3418,0,0,0,0,0,0,24457,315693,44897,44594,390,329,0,0,2007,569200,0
385628,182671,553340,4966,60,60,7515,870,75674,172,0,29,3191,0,0,0,0,0,0,24462,320324,44715,44625,938,435,0,0,1963,561496,0
376291,178176,550564,5008,52,75,8646,840,118597,165,0,405,4348,0,0,0,0,0,0,25206,312936,43896,41953,1659,735,0,0,1953,570014,0
383845,494935,1438473,28243,82,105,8486,795,77508,30,7,165,1531,0,0,0,0,0,0,25125,325360,44590,43563,817,472,0,0,2018,569378,0
1558060,782430,1392939,27240,59,60,7663,765,77684,135,0,285,412,0,0,0,0,0,0,26099,322303,44028,43751,945,442,0,0,2229,1635736,0
377715,178626,548125,4904,52,52,7461,767,75537,15,0,60,540,0,0,0,0,0,0,24195,321084,62789,58681,4714,8675,0,0,2042,1632221,0
385382,180661,554304,5110,60,59,7665,803,80670,301,0,397,405,0,0,0,0,0,0,54908,1161272,63775,58693,1141,555,0,0,1997,563359,0
390878,188462,557619,5080,52,52,7659,794,118474,127,0,135,4233,0,0,0,0,0,0,24757,323304,44440,43589,788,464,0,0,2064,570555,0
382879,181423,1428828,28161,75,135,8437,855,118418,187,0,269,508,0,0,0,0,0,0,25244,325301,44337,44341,465,449,0,0,2002,572524,0
1563695,783136,2257710,27369,44,52,7530,778,78659,127,0,210,404,0,0,0,0,0,0,24322,315976,44794,44176,1243,594,0,0,2107,1636618,0
971776,179136,543463,4926,60,60,7703,780,77115,217,7,90,374,0,0,0,0,0,0,25060,318758,43463,59844,4144,3716,0,0,2132,1647820,0
377790,179190,543075,4855,52,52,7562,775,79311,15,0,75,427,0,0,0,0,0,0,39965,2092276,65761,60985,4948,690,0,0,1914,567594,5
379973,181043,544921,4963,60,60,7674,788,77450,172,0,232,10286,0,0,0,0,0,0,24850,319785,45208,44312,797,412,0,0,1870,569011,0
385676,185686,564280,5003,60,90,8474,863,122654,225,0,292,367,0,0,0,0,0,0,25422,319239,45080,44247,502,411,0,0,1966,566966,0
1001593,496977,2301175,50734,75,97,7650,803,77548,105,0,157,307,0,0,0,0,0,0,26257,317169,44834,43436,818,405,0,0,1914,573009,0
992839,493035,1433232,5000,60,52,7673,803,76831,232,0,427,608,0,0,0,0,0,0,23094,315565,44983,43766,751,4736,0,0,2363,2794109,0
387461,182661,552614,4975,60,60,7485,773,75508,135,0,217,375,0,0,0,0,0,0,54415,2010122,64869,75941,4666,4099,0,0,1885,568998,0
378715,178974,540829,4895,60,52,7522,780,75364,135,0,217,3521,0,0,0,0,0,0,25307,325392,45329,44295,946,375,0,0,2079,562305,0
380694,179766,546477,4954,60,59,7802,792,115335,127,0,376,4142,0,0,0,0,0,0,25143,322053,45228,43679,728,322,0,0,1921,562827,0
378620,358834,1320996,25294,90,97,8585,825,77477,142,0,217,450,0,0,0,0,0,0,25234,321695,44717,42946,743,330,0,0,1933,560674,0
1591325,486499,1413769,27510,60,60,7460,758,76797,262,0,383,1336,0,0,0,0,0,0,26077,322644,45415,43121,1336,631,0,0,2192,2762871,0
385910,182568,545184,4960,52,52,7637,796,78430,135,0,120,593,0,0,0,0,0,0,39314,2031283,83320,59559,7953,4307,0,0,1969,579542,0
379016,179278,546520,26409,75,127,9264,795,118240,201,37,200,495,0,0,0,0,0,0,24424,317792,44230,44177,352,360,0,0,1936,560189,0
1609290,810558,2338420,51660,60,60,7680,781,79316,134,14,59,578,0,0,0,0,0,0,23897,316448,45189,44580,698,540,0,0,1936,1674080,0
969579,183811,555638,5011,60,60,7516,828,82052,22,7,37,480,0,0,0,0,0,0,24964,315103,43630,43421,3882,3776,0,0,2056,1629531,0
385274,184251,545862,4902,60,60,7499,773,79635,44,0,141,615,0,0,0,0,0,0,39781,1924840,71889,60764,4622,571,0,0,1951,571367,0
378296,179365,545441,4895,60,60,7641,765,80822,178,0,402,3353,0,0,0,0,0,0,25464,317932,45355,46123,435,427,0,0,1967,566450,0
378001,180544,543953,4861,75,97,9644,854,120414,59,0,44,3915,0,0,0,0,0,0,24039,310281,43521,42789,607,428,0,0,2024,559657,0
939831,785527,2257900,49623,75,75,7645,776,78096,22,0,37,533,0,0,0,0,0,0,25099,311441,46181,45686,780,825,0,0,1855,559755,0
992585,493627,537405,4807,52,52,7530,833,79597,59,0,59,578,0,0,0,0,0,0,25185,306063,45041,44733,908,3633,0,0,2425,2791498,0
393574,186794,556308,5178,60,60,7688,773,80742,305,0,275,548,0,0,0,0,0,0,39800,1165445,85962,77312,5030,4625,0,0,1917,569901,0
377107,179715,546278,4955,60,60,7658,765,80222,178,0,394,617,0,0,0,0,0,0,40669,308153,43824,43409,893,360,0,0,1891,566589,0
382862,182079,553834,5219,60,60,8630,802,158557,261,0,468,3936,0,0,0,0,0,0,25526,319522,44896,44031,1088,330,0,0,1846,566065,0
378487,478788,1395956,49552,90,97,8453,780,77382,223,0,275,774,0,0,0,0,0,0,26534,317048,45373,44697,548,412,0,0,2004,564666,0
1580629,794322,1435776,28173,60,60,7545,825,77877,29,0,163,633,0,0,0,0,0,0,24899,305541,45514,45087,996,548,0,0,2135,2748107,0
388783,182186,551729,5099,60,60,7642,758,78204,335,0,320,730,0,0,0,0,0,0,25491,316358,64215,60500,7350,6951,0,0,2012,571623,0
384056,181366,549416,4976,60,60,7817,735,78490,22,0,119,650,0,0,0,0,0,0,56240,1161021,66242,44628,1215,487,0,0,1845,581443,0
382597,182001,551862,4981,60,60,7602,780,121018,268,0,313,3425,0,0,0,0,0,0,24441,320337,45485,44070,1084,457,0,0,1920,561498,0
378433,178508,541605,27424,67,142,9490,825,115317,133,0,186,677,0,0,0,0,0,0,23691,305969,45456,44750,1009,382,0,0,1944,564746,0
1557312,781025,2254863,49566,60,60,7474,810,77091,14,0,126,1523,0,0,0,0,0,0,25770,310416,45790,44420,487,412,0,0,1898,1636038,40
970735,180830,545355,4951,52,52,7694,810,77599,90,0,44,781,0,0,0,0,0,0,24763,312919,44929,44501,3624,3521,0,0,2169,1632180,0
384638,179082,546532,4942,60,60,7440,727,77286,112,0,245,707,0,0,0,0,0,0,40573,2019866,84353,61284,4324,487,0,0,1914,569530,0
380276,179916,542860,4955,60,60,7673,780,80080,149,0,431,804,0,0,0,0,0,0,25265,309285,45665,44777,735,396,0,0,1862,568098,0
382037,180673,547842,5029,60,60,7537,796,77769,277,0,187,345,0,0,0,0,0,0,55606,1197103,65862,44451,1223,614,0,0,1937,574673,0
381817,178935,544668,4841,60,52,7570,796,118933,217,0,217,4205,0,0,0,0,0,0,24313,319544,46290,45274,428,307,0,0,1982,570094,0
381347,182709,1086686,46220,90,172,9388,788,119088,195,0,300,330,0,0,0,0,0,0,25644,317858,45341,44520,720,435,0,0,1998,563060,0
1583972,795523,2285695,50524,60,74,7777,819,76061,157,0,165,367,0,0,0,0,0,0,24984,321065,45437,44318,495,3452,0,0,2161,2748257,0
1002331,183420,554770,5070,60,60,7665,795,79181,52,0,172,390,0,0,0,0,0,0,25931,327114,45013,44714,4219,3832,0,0,2214,1688817,0
385464,183502,552705,5045,60,52,7665,780,76753,180,0,255,600,0,0,0,0,0,0,39415,2001839,82883,59354,4790,645,0,0,1959,581755,0
378985,179688,543576,4892,52,45,7525,720,77333,104,0,120,3938,0,0,0,0,0,0,24965,328105,45774,45675,787,495,0,0,2018,560880,0
379496,178915,541357,4844,52,90,8429,833,158958,142,0,112,375,0,0,0,0,0,0,25094,323759,45680,43833,1066,465,0,0,1960,564300,0
993129,492508,2289409,50579,74,97,7477,750,78982,120,0,187,495,0,0,0,0,0,0,25033,330552,45584,44371,1006,494,0,0,2048,560978,0
970365,481969,549097,4950,60,60,7628,773,81059,97,0,150,420,0,0,0,0,0,0,24782,316648,44893,43649,714,3724,0,0,2267,2705476,0
375878,180799,550761,4940,60,60,7485,765,77238,172,0,127,637,0,0,0,0,0,0,54726,1126713,84294,75543,4042,3808,0,0,1883,559528,0
388834,183355,542885,4895,59,60,7613,758,78219,240,0,315,3498,0,0,0,0,0,0,23718,329109,45344,44658,608,405,0,0,1959,578295,0
385253,181332,553822,4995,60,60,8469,795,116583,262,0,225,4940,0,0,0,0,0,0,26021,320789,47853,46728,848,315,0,0,1989,563631,0
379262,481218,1403698,34153,90,112,8559,787,77227,135,0,240,375,0,0,0,0,0,0,25074,327405,46587,45299,1013,525,0,0,1846,565181,0
1605133,808287,1440081,28371,60,74,7774,810,75962,165,0,180,1547,0,0,0,0,0,0,25125,320389,45989,44737,976,352,0,0,2207,2796174,0
386190,183956,556696,5024,60,60,7528,788,77457,164,0,262,427,0,0,0,0,0,0,39131,1203969,82915,60292,8695,8112,0,0,2011,571412,0
385958,182642,543990,4940,60,60,7574,840,76311,276,0,404,548,0,0,0,0,0,0,41392,318936,44823,42746,1038,451,0,0,2012,573960,5
384545,182055,551590,5056,60,60,7618,765,117519,127,0,247,4162,0,0,0,0,0,0,25068,316944,44523,42814,2360,481,0,0,1876,563035,0
378687,178724,538040,27242,74,97,9452,833,118571,405,0,442,923,0,0,0,0,0,0,25601,338231,45156,43755,1660,705,0,0,1876,572177,0
1064251,781672,2250291,49705,67,59,7634,802,77651,330,0,450,3076,0,0,0,0,0,0,24384,328604,46044,44056,1649,427,0,0,1846,1630866,0
994273,179207,550980,5004,60,60,7440,857,78971,225,0,232,405,0,0,0,0,0,0,24560,321560,45351,43866,4304,3807,0,0,2139,1676845,0
381005,179400,542345,4897,52,90,8537,789,155583,277,0,282,4913,0,0,0,0,0,0,25877,317340,46506,45768,818,300,0,0,1779,573864,0
974708,483039,2254133,49731,75,97,7718,743,77925,15,0,223,825,0,0,0,0,0,0,26148,318039,45544,44630,743,426,0,0,1899,553065,0
970482,481612,1401131,4925,60,60,7770,758,79335,67,0,89,1811,0,0,0,0,0,0,25246,314636,46469,45544,405,3407,0,0,2311,2701239,0
375247,177126,537269,4850,52,52,7650,765,78601,0,0,52,795,0,0,0,0,0,0,39914,1158236,63270,74354,5083,4962,0,0,1936,553959,0
378696,179199,541482,4919,60,60,7682,811,78263,60,0,44,811,0,0,0,0,0,0,41895,1088324,45691,44977,758,698,0,0,1876,569612,0
387143,185867,562684,5030,52,45,8378,812,117183,179,0,81,7426,0,0,0,0,0,0,25125,307337,44632,44614,488,427,0,0,1936,572962,0
385511,484405,1398325,27191,90,97,8447,788,77711,142,0,298,729,0,0,0,0,0,0,25302,302412,44010,42830,983,457,0,0,1996,568049,0
1579586,793178,1393037,27226,60,75,7654,795,77355,60,0,119,656,0,0,0,0,0,0,25218,315681,46270,45414,465,413,0,0,2094,1668868,5
376580,178006,540576,5044,59,60,7715,802,78448,337,0,484,871,0,0,0,0,0,0,25106,309970,62837,58650,3789,6983,0,0,2062,1628728,0
378485,181141,547632,4965,52,52,7703,788,76938,14,0,7,951,0,0,0,0,0,0,55038,1195695,64326,59770,389,375,0,0,1920,554326,0
379413,179278,546949,4876,52,52,7533,810,114315,37,0,193,3811,0,0,0,0,0,0,25203,305133,45402,43832,675,472,0,0,1891,562826,0
376881,181309,549515,27264,75,97,9688,795,118864,52,0,14,671,0,0,0,0,0,0,25305,309198,44725,44392,307,277,0,0,1827,552754,0
