mem_inst_retired.all_loads,mem_inst_retired.all_stores,mem_inst_retired.any,mem_inst_retired.lock_loads,mem_inst_retired.split_loads,mem_inst_retired.split_stores,mem_inst_retired.stlb_miss_loads,mem_inst_retired.stlb_miss_stores,mem_load_completed.l1_miss_any,mem_load_l3_hit_retired.xsnp_fwd,mem_load_l3_hit_retired.xsnp_miss,mem_load_l3_hit_retired.xsnp_no_fwd,mem_load_l3_hit_retired.xsnp_none,mem_load_l3_miss_retired.local_dram,mem_load_l3_miss_retired.remote_dram,mem_load_l3_miss_retired.remote_fwd,mem_load_l3_miss_retired.remote_hitm,mem_load_l3_miss_retired.remote_pmm,mem_load_misc_retired.uc,mem_load_retired.fb_hit,mem_load_retired.l1_hit,mem_load_retired.l1_miss,mem_load_retired.l2_hit,mem_load_retired.l2_miss,mem_load_retired.l3_hit,mem_load_retired.l3_miss,mem_load_retired.local_pmm,mem_store_retired.l2_hit,mem_uop_retired.any,longest_lat_cache.miss
825495,111880,326641,2656,60,75,2956,363,242405,552,0,120,4481,0,0,0,0,0,0,12451,1069683,53732,44176,14422,14656,398,0,4447,6080084,11732
238681,120617,349232,2869,60,60,2710,217,45846,142,0,345,5916,0,0,0,0,0,0,29393,1057970,47709,18793,5690,4942,0,0,991,362657,0
212217,111723,324386,2643,60,60,2590,187,41551,150,0,217,8632,0,0,0,0,0,0,12738,198520,25399,20284,4981,5257,0,0,848,336610,5
230303,117355,341968,2903,52,89,3379,285,144956,218,0,292,3911,0,0,0,0,0,0,12590,211059,26415,21627,5674,5017,0,0,953,360227,0
829092,425779,1206826,49929,75,97,3408,187,42006,248,0,330,3926,0,0,0,0,0,0,12374,186430,23853,19970,4399,5070,0,0,871,346678,0
1475136,437643,1255402,25014,60,60,4009,345,46728,90,0,232,4588,0,0,0,0,0,0,13221,206656,25892,23323,4787,4691,0,0,1217,2588853,45
216542,109205,313429,2548,52,52,2665,172,40030,0,0,0,5501,0,0,0,0,0,0,31344,1347201,74490,39562,9027,3831,0,0,863,346560,5
234837,118317,345618,3009,60,60,3866,338,47689,202,0,157,9062,0,0,0,0,0,0,12353,197959,26612,21506,5636,5048,0,0,1028,364010,5
222448,114752,332021,2778,60,97,2890,172,146818,390,0,360,5031,0,0,0,0,0,0,12170,189881,25184,18759,5451,5175,0,0,825,354416,10
824049,419290,1196596,47286,75,97,4137,277,45018,210,7,150,4438,0,0,0,0,0,0,13739,214601,29187,23969,5257,4276,0,0,893,362364,5
1447855,427796,1212230,26322,60,60,2139,165,43018,277,0,465,4738,0,0,0,0,0,0,11876,182122,24951,20217,6098,5249,0,0,1103,2563892,75
238691,123501,350894,2948,60,75,3430,285,45114,225,15,195,4797,0,0,0,0,0,0,31585,1797239,57268,41985,14463,8547,0,0,960,344634,0
237826,120534,354748,3049,60,60,3491,307,46900,255,45,443,9937,0,0,0,0,0,0,11783,191055,24594,19057,5176,4239,0,0,1081,368564,0
211541,112254,318416,2507,60,60,2664,255,94807,157,0,367,9145,0,0,0,0,0,0,12403,195242,26060,21756,5511,4169,0,0,863,329054,10
239908,121094,1233314,26712,75,135,3934,240,95410,239,0,382,4458,0,0,0,0,0,0,12733,187633,46100,35524,10964,9987,0,0,998,360266,0
1391338,711319,2020072,24315,60,60,2499,172,41556,285,0,307,4692,0,0,0,0,0,0,13348,193201,26191,21479,5368,4648,0,0,1013,1434602,5
870828,129283,362440,2983,60,60,2575,210,45691,142,0,255,3911,0,0,0,0,0,0,11862,1072919,49910,61616,13991,8923,0,0,1479,1512269,0
220143,110438,314213,2597,60,52,2620,165,40179,232,0,195,5241,0,0,0,0,0,0,31950,1055462,24663,21264,4601,4930,0,0,878,329247,10
239786,121178,358957,2997,60,60,3626,322,49250,285,0,352,13253,0,0,0,0,0,0,12770,199108,25286,21982,4818,4705,0,0,893,363821,0
225187,112391,318442,26292,75,97,4461,270,92492,240,0,262,4812,0,0,0,0,0,0,11600,184438,24572,18677,5443,5116,0,0,848,343733,0
860251,743186,2120761,50292,75,60,3656,247,44571,300,0,285,4649,0,0,0,0,0,0,13643,218766,27475,22451,5390,4466,0,0,1035,1476694,5
777425,398181,324288,2667,52,67,2560,172,42272,202,0,127,3882,0,0,0,0,0,0,11194,181553,48151,38047,15562,14948,0,0,901,1353220,35
238058,118922,342744,2928,60,75,3139,300,45025,150,7,322,4392,0,0,0,0,0,0,50195,1077463,51240,21920,5284,4755,0,0,1006,360109,5
245005,120680,343452,2778,45,52,1877,150,42417,285,0,352,9255,0,0,0,0,0,0,10630,181368,23806,19791,5562,5278,0,0,938,359317,10
217824,112583,336496,2793,60,97,4370,285,143761,187,0,37,4784,0,0,0,0,0,0,12659,195599,25545,20882,4714,4377,0,0,908,332042,5
849211,428375,2114603,50162,67,82,3071,277,45373,180,0,67,4993,0,0,0,0,0,0,10736,187526,23055,19054,4952,4705,0,0,908,370563,30
829306,424605,1210439,2472,52,52,2357,172,42638,67,0,30,3865,0,0,0,0,0,0,12772,203204,26353,41099,9554,14959,0,0,1254,2562913,20
240922,120457,352657,2893,60,60,2995,300,44736,150,0,90,4190,0,0,0,0,0,0,52086,1944272,50823,41858,4945,4533,0,0,1066,345569,5
211120,111672,314858,2437,60,60,2484,187,39994,307,0,45,8160,0,0,0,0,0,0,12264,180241,24057,20273,4608,5562,0,0,893,336449,0
259229,129205,378367,3186,60,60,3590,202,97715,262,0,232,8274,0,0,0,0,0,0,12869,209671,26858,21982,4900,4333,0,0,1139,391338,0
221167,421764,1209432,26179,90,97,3656,240,40875,52,0,45,5082,0,0,0,0,0,0,11565,186745,24412,20369,3975,4683,0,0,863,351565,0
2032144,726311,2066566,48745,60,60,3536,354,46808,172,0,127,4692,0,0,0,0,0,0,12028,196499,26038,22587,4862,4795,0,0,1193,3611608,35
224596,112875,327046,2536,60,60,1868,127,41308,0,0,0,5041,0,0,0,0,0,0,31345,1918982,73515,39757,14239,10246,0,0,847,349625,0
237654,122098,345337,2773,60,75,3221,270,95571,225,7,82,4264,0,0,0,0,0,0,13131,213067,27611,23804,4780,4921,0,0,998,367139,5
840134,431410,315377,2532,52,52,2267,150,94601,135,0,60,9085,0,0,0,0,0,0,11590,187928,23792,18850,5913,5993,0,0,1276,1480608,1251
234322,118730,405279,26345,82,142,4430,314,96447,105,14,7,3997,0,0,0,0,0,0,12858,197882,25501,20707,4444,4602,0,0,1005,351653,4
1361867,695331,1989233,27448,60,60,3446,210,42280,90,0,247,5511,0,0,0,0,0,0,11464,184358,23625,19561,5562,4952,0,0,1066,1293783,0
811566,111833,310926,2572,52,52,2704,202,45251,165,7,180,3994,0,0,0,0,0,0,12826,1075115,50807,62562,13567,9520,0,0,1171,1394962,25
238273,120778,340692,2898,60,60,3018,262,46254,120,0,165,4639,0,0,0,0,0,0,32405,1057673,22217,16738,5353,4571,0,0,1088,367992,0
212279,112705,313921,2538,60,60,2538,187,41705,195,0,157,12453,0,0,0,0,0,0,12771,199229,25100,20441,5133,5264,0,0,863,329305,5
254449,126249,353927,2838,60,97,3573,307,144596,172,0,105,4369,0,0,0,0,0,0,11742,202692,25354,20373,5264,5205,0,0,1268,410425,5
835457,422557,2087078,49981,75,97,2365,202,40977,285,0,518,4858,0,0,0,0,0,0,12328,181806,24080,18531,4810,4235,0,0,833,339799,0
1014041,435939,1265776,3303,60,60,4429,435,52004,292,15,427,5127,0,0,0,0,0,0,12260,202016,26214,41321,9226,13758,0,0,1433,2397072,0
217086,109745,322467,2683,60,75,2424,180,42808,165,0,202,4794,0,0,0,0,0,0,49654,1931839,48750,38118,5532,5584,0,0,855,333446,5
234235,120590,351051,2838,52,67,2808,240,46128,112,0,277,8882,0,0,0,0,0,0,14331,222899,25633,19981,5486,4683,0,0,1051,358240,0
218655,114949,330446,2782,60,60,3303,195,145718,375,7,375,3663,0,0,0,0,0,0,12271,182031,23477,18343,5057,5198,0,0,878,338663,15
233348,429401,1227120,50117,97,105,3934,270,45503,165,0,277,3716,0,0,0,0,0,0,14223,210082,27365,22412,5235,4877,0,0,968,356259,0
1462590,740620,1235127,26460,60,60,2117,172,40950,97,0,225,4955,0,0,0,0,0,0,11916,181887,24344,19413,8779,8468,0,0,1148,2585911,15
221285,116514,336742,2783,60,60,2928,270,93538,202,0,202,3979,0,0,0,0,0,0,31067,1550007,75694,42042,8740,4591,0,0,818,325865,0
239409,121078,336988,2862,60,60,3018,307,48281,0,0,0,5488,0,0,0,0,0,0,10654,187036,22885,19057,5510,4884,0,0,999,358140,15
220701,111625,322848,2582,60,60,2747,255,90265,105,0,37,8729,0,0,0,0,0,0,12314,197924,25940,21804,4786,5005,0,0,803,343057,5
234542,118499,1156892,24492,90,135,3513,240,44748,165,0,232,4512,0,0,0,0,0,0,12570,196216,26285,20391,5204,4557,0,0,923,349935,5
1444009,729756,2079754,26246,60,60,2582,278,42689,195,22,202,3828,0,0,0,0,0,0,11901,180760,24406,19841,4943,4781,0,0,1036,1454375,0
259063,128840,378034,3093,60,60,2350,232,44847,0,0,0,4016,0,0,0,0,0,0,30055,1066791,49287,60215,8734,13107,0,0,1381,1467667,0
214211,112289,327604,2533,52,52,2327,195,42783,0,0,7,4662,0,0,0,0,0,0,30842,893048,23072,19154,4243,4892,0,0,780,336656,5
238411,121052,351368,3083,60,75,3806,376,49093,300,0,458,13445,0,0,0,0,0,0,13325,196470,25213,20346,5101,4249,0,0,908,363947,0
220242,111177,312866,26226,75,135,4324,202,94986,270,0,157,4715,0,0,0,0,0,0,11403,173104,24072,19559,5242,4719,0,0,915,329786,0
1454926,739007,2108011,50095,60,60,3083,255,44373,0,0,7,4892,0,0,0,0,0,0,12929,212282,27653,23312,5294,4666,0,0,1020,1450663,0
823443,109406,316868,2542,60,60,2199,180,41379,135,0,225,4135,0,0,0,0,0,0,11981,1011787,47987,39410,13961,8993,0,0,1021,1430482,15
244202,121363,358778,3068,60,52,2792,300,44152,202,0,150,4255,0,0,0,0,0,0,32114,1080852,51736,22641,4222,4690,0,0,915,375504,0
236627,119486,351396,2903,60,60,3521,225,41885,135,0,270,13604,0,0,0,0,0,0,11705,185309,24198,18502,4974,3842,0,0,900,356812,5
215734,111765,312480,2493,60,97,3581,285,144641,195,0,172,3924,0,0,0,0,0,0,13156,203970,26225,21265,5144,5025,0,0,908,324590,0
851000,741445,2120743,50324,75,60,2700,262,45800,262,0,472,4756,0,0,0,0,0,0,11703,176435,22656,17346,5721,4874,0,0,1065,361316,5
828342,421725,321464,2603,45,45,2237,195,39102,0,0,7,3873,0,0,0,0,0,0,12575,202422,49745,40722,9365,13382,0,0,1171,2553558,5
250370,123589,351948,2968,60,60,3003,247,46745,285,0,533,3889,0,0,0,0,0,0,68150,1069834,50214,41040,5160,5004,0,0,1268,389084,0
219768,112833,337071,2723,60,75,2635,202,41168,292,0,240,9069,0,0,0,0,0,0,12775,186099,24373,19508,4384,4840,0,0,916,336718,5
248175,125829,380025,3368,60,75,5015,428,108884,157,0,210,6348,0,0,0,0,0,0,11449,203159,25792,21646,4880,4486,0,0,1051,375297,10
213653,422822,1200365,45000,82,90,3702,195,41619,157,0,262,4609,0,0,0,0,0,0,12431,191217,23692,18586,5614,5407,0,0,870,340682,5
1452857,739650,1226471,26498,60,60,3372,262,45899,270,0,300,4241,0,0,0,0,0,0,13192,214883,25840,21086,9200,9062,0,0,1283,2569061,15
215656,113605,324032,2652,60,60,2192,120,40889,232,0,240,4249,0,0,0,0,0,0,31660,1912409,48940,40073,10260,5308,0,0,773,325428,0
236639,117158,338250,2843,52,60,3092,247,45805,307,0,563,9055,0,0,0,0,0,0,13417,210511,27282,21391,5989,5100,0,0,960,352353,0
242541,120889,330794,2743,52,45,2267,217,91214,135,7,187,8932,0,0,0,0,0,0,11871,194587,25136,20339,4631,4486,0,0,840,356626,5
222575,116660,1219034,26511,75,135,4062,315,90802,277,0,74,4775,0,0,0,0,0,0,12540,195623,25104,21307,5547,4992,0,0,893,326970,0
1366831,692923,1975455,22764,60,60,3130,262,46395,52,0,142,4827,0,0,0,0,0,0,11652,179682,23257,18583,5756,4928,0,0,1163,1476475,5
230572,113341,313760,2568,60,60,2507,210,41847,22,0,210,4557,0,0,0,0,0,0,31323,1068058,50240,61348,9583,13484,0,0,983,1446986,15
238262,120947,353609,2893,52,52,2936,232,45292,0,0,37,4188,0,0,0,0,0,0,31174,221883,26254,19319,5303,5272,0,0,1013,365285,0
215939,114328,324256,2470,60,60,2587,210,91703,135,0,82,9655,0,0,0,0,0,0,11564,179889,24308,21054,5827,4695,0,0,944,344643,0
262993,132817,381257,26694,60,97,4595,269,98546,247,0,105,4054,0,0,0,0,0,0,12230,207186,25570,21060,5457,5092,0,0,1178,402631,20
824502,732157,2081564,49796,67,52,2386,195,42050,277,0,217,5038,0,0,0,0,0,0,11560,189654,23646,18986,5734,4854,0,0,863,1439425,0
749963,262757,350657,2948,45,52,3791,330,50755,157,0,315,4827,0,0,0,0,0,0,12352,1074336,50882,41757,13992,8691,0,0,983,1287821,10
224348,114116,318502,2507,60,60,2237,180,40682,0,0,0,6306,0,0,0,0,0,0,30984,1046182,48176,19121,5398,5012,0,0,780,335827,5
239796,120943,352820,2998,60,60,3468,262,44556,277,0,375,13191,0,0,0,0,0,0,13667,219073,27438,22951,9985,9107,0,0,1013,373740,5
211807,109704,318499,2618,82,105,3326,202,93314,157,0,210,4189,0,0,0,0,0,0,12596,192964,24777,19304,5985,5630,0,0,856,337267,10
825343,728784,2955070,72752,82,90,3324,285,45354,150,0,232,4713,255,7,0,0,0,0,13137,196714,25841,26024,6017,4312,36,0,1148,379752,30
850575,433026,1240466,2933,60,60,3318,247,40267,142,0,135,5316,0,0,0,0,0,0,11677,191235,34845,39217,9704,13418,0,0,1358,2572436,30
217566,115138,320820,2627,60,60,2696,255,44911,315,0,480,4151,0,0,0,0,0,0,53815,1073345,51686,42459,5003,4965,0,0,825,341187,0
241117,121360,345590,2908,60,60,3033,255,44351,277,0,262,9304,0,0,0,0,0,0,11736,183395,22764,17176,6508,5063,0,0,968,360049,0
222329,111903,318211,2590,60,97,3667,225,140404,112,0,202,4808,0,0,0,0,0,0,12887,197101,26313,21137,6065,5083,0,0,810,323825,0
858749,432622,1231666,50117,75,112,3579,262,46141,187,0,52,4309,0,0,0,0,0,0,12765,197643,25516,20924,5830,5106,0,0,1073,381329,0
1424222,423859,1206487,26344,59,60,2718,187,40742,277,0,285,4992,0,0,0,0,0,0,12939,180778,24184,20172,9392,8806,0,0,975,2496376,0
254708,127739,376338,3168,59,60,3776,435,50985,105,0,285,4872,0,0,0,0,0,0,34534,1928902,71653,42706,9269,4116,0,0,1171,389340,0
220719,111406,312624,2568,60,60,2342,210,42325,157,0,112,9788,0,0,0,0,0,0,11352,192527,23063,18670,5219,4877,0,0,870,336127,5
247341,120169,349880,2838,52,52,3235,352,94125,180,0,45,10323,0,0,0,0,0,0,12695,213141,26045,21056,5212,4894,0,0,1013,374901,0
222684,114635,1212516,26326,75,135,3086,202,90526,300,7,307,3303,0,0,0,0,0,0,12554,192596,23870,17819,5576,5315,0,0,886,336738,5
1404897,720880,1174087,24650,60,60,2500,210,44947,67,0,30,7118,0,0,0,0,0,0,12875,215048,27883,22495,5272,4713,0,0,1133,1455029,220
236497,118117,327042,2638,60,60,2726,210,40644,270,7,165,5052,0,0,0,0,0,0,31474,1060745,73465,59282,9635,13464,0,0,1186,1466461,30
223708,112575,335899,2898,60,60,3378,270,44898,142,0,270,4313,0,0,0,0,0,0,31189,194682,25474,20907,4541,4922,0,0,803,342325,10
245236,122869,358086,2823,60,60,3115,300,89627,52,0,0,9364,0,0,0,0,0,0,11139,198220,23799,18392,5191,4667,0,0,1035,373269,0
217428,139537,1167304,48563,97,135,4647,202,91465,105,37,195,3708,0,0,0,0,0,0,12090,200502,25838,21517,4706,4698,0,0,690,328157,0
850234,741399,2118559,50262,67,67,3040,277,45298,45,0,0,4294,0,0,0,0,0,0,12809,199069,26725,20269,6076,5286,0,0,1028,1467245,10
827654,108402,311450,2567,60,75,2807,210,42399,0,0,15,4226,0,0,0,0,0,0,12681,980605,50210,62904,13999,9278,0,0,893,1439495,10
253886,127133,372471,3123,52,52,2079,195,44880,247,0,202,4415,0,0,0,0,0,0,31070,1076133,26856,22578,4394,4586,0,0,1216,388767,0
218707,111063,312502,2507,60,60,2657,232,42164,82,0,82,14422,0,0,0,0,0,0,11682,176803,22761,19863,4781,4457,0,0,818,319430,0
242877,122625,355522,3027,75,97,4981,458,115606,82,0,225,4249,0,0,0,0,0,0,13305,196431,26657,21367,4549,3864,0,0,1005,365350,0
835153,421376,2086403,49954,75,97,2492,157,42420,270,0,262,4970,0,0,0,0,0,0,11728,180957,24085,19579,6006,5226,0,0,743,333443,0
853020,430736,1231674,2958,60,60,3160,255,47483,150,0,202,4196,0,0,0,0,0,0,14214,222175,28860,43202,10022,13379,0,0,1313,2562613,0
212038,110702,312172,2600,60,60,2229,187,42029,247,0,367,3897,0,0,0,0,0,0,50055,1050567,49173,18551,6232,5561,0,0,877,322948,0
242347,120255,347142,2911,60,60,2858,187,45244,202,0,232,9101,0,0,0,0,0,0,12130,205139,26297,22068,4788,4203,0,0,1095,374543,5
246599,124423,362564,2964,60,60,3379,187,143953,195,0,247,4466,0,0,0,0,0,0,10989,180685,23396,19650,4334,4087,0,0,915,365453,0
440528,389779,1117181,47199,75,97,3964,262,45761,90,0,277,4115,0,0,0,0,0,0,12305,200465,25269,21011,5324,4600,0,0,878,346765,0
1456829,430370,1231323,26488,52,67,2822,277,47926,52,0,15,4758,0,0,0,0,0,0,11044,176006,23613,18310,10085,9778,0,0,1126,2567006,30
212456,114211,321668,2547,60,60,2748,217,43768,338,0,322,4069,0,0,0,0,0,0,33399,1927526,77430,42856,9267,4730,0,0,840,328027,10
240987,120401,343623,2898,59,60,2763,225,47119,135,0,165,8882,0,0,0,0,0,0,12193,203954,26205,20886,5458,4818,0,0,1081,380057,0
214455,114261,320198,2563,60,60,2162,210,89341,180,0,15,8416,0,0,0,0,0,0,12707,176543,23481,18900,4093,4845,0,0,855,331601,0
257595,128005,1256349,27246,82,135,4956,382,45975,112,0,7,9663,0,0,0,0,0,0,12125,198141,25354,21115,4773,4705,0,0,998,387786,20
1414633,720692,1896720,26339,52,52,2612,210,40771,112,0,300,4128,0,0,0,0,0,0,11863,181286,23646,18557,4370,4512,0,0,946,1415669,40
239903,122059,346823,2738,60,60,3657,337,47609,0,0,0,4578,0,0,0,0,0,0,28535,1060973,63262,50316,9464,13507,0,0,1193,1453984,20
226447,116717,340483,2810,52,52,2012,127,40678,0,0,7,3694,0,0,0,0,0,0,27187,183873,25065,19395,4981,4839,0,0,742,328893,0
234909,121483,354545,2960,60,60,2962,255,87889,22,0,44,8745,0,0,0,0,0,0,12842,212274,28000,23557,5257,5108,0,0,1072,355800,5
222865,112465,306684,26333,75,135,4190,187,83745,127,0,202,4646,0,0,0,0,0,0,11719,186381,23665,19272,4936,4870,0,0,999,358000,10
1443645,730099,2095840,50614,59,60,2635,225,44299,240,0,30,4038,0,0,0,0,0,0,12590,194899,26612,21967,5324,4855,14,0,908,1444223,30
835844,119669,350478,2853,60,75,3416,285,46109,255,0,307,5428,0,0,0,0,0,0,11224,1080359,45302,37530,13783,9048,0,0,1208,1443890,30
218896,110151,318288,2656,60,75,2611,195,44425,105,0,217,4496,0,0,0,0,0,0,29221,1061523,26200,21722,4317,4461,0,0,893,337844,0
235962,119385,352548,2907,60,60,2395,210,47042,157,7,352,12809,0,0,0,0,0,0,12373,193492,23111,17955,5429,4937,0,0,1103,358681,10
214905,111499,328122,2537,60,105,3363,240,129145,37,0,67,4068,0,0,0,0,0,0,13092,192190,26120,22176,4899,5212,0,0,848,347262,9
854284,729829,2086953,50629,67,52,2522,210,43999,0,0,30,4414,0,0,0,0,0,0,12780,195929,26096,21808,4667,4520,0,0,1156,393827,15
826694,418983,326575,2748,60,60,2507,180,40922,157,0,90,5333,0,0,0,0,0,0,11705,181628,44848,37283,9359,13678,0,0,1208,2504426,0
244339,123047,364597,3063,60,60,3814,367,49405,60,0,30,4436,0,0,0,0,0,0,45837,1067715,46014,36193,4743,4460,0,0,1013,379136,0
228598,114384,324303,2748,60,60,2387,195,43019,285,0,428,9249,0,0,0,0,0,0,11987,182329,23565,17785,5662,5070,0,0,818,346827,0
243675,119324,340856,2868,60,60,4256,285,128085,157,0,270,4407,0,0,0,0,0,0,14296,218573,28464,23026,5070,4587,0,0,953,368386,0
224132,418034,1195577,50403,97,97,3236,188,43194,322,0,450,3806,0,0,0,0,0,0,12279,188482,24077,18268,6082,5218,0,0,885,336018,0
1432210,423786,1214845,2812,60,60,2920,217,47276,127,0,240,4640,0,0,0,0,0,0,27998,196821,25930,38544,9429,8519,0,0,1321,2515797,0
242460,123466,353441,2955,60,67,1752,180,40515,60,0,0,5220,0,0,0,0,0,0,27341,1916197,44436,35820,13473,8728,0,0,1094,369884,0
220598,111464,324515,2743,60,60,2732,240,46701,210,22,255,8612,0,0,0,0,0,0,11781,199116,24904,20474,4557,4542,0,0,848,330328,0
234847,118113,344018,2888,60,59,2741,292,89660,263,0,202,9520,0,0,0,0,0,0,11713,200322,24532,19132,5554,4869,0,0,968,361516,25
221031,111635,1194264,26643,90,135,3152,225,41963,195,0,255,4301,0,0,0,0,0,0,12824,196735,25968,21468,4911,4863,0,0,833,336573,30
1435160,724580,2080223,26780,60,60,3085,247,46341,150,0,195,3784,0,0,0,0,0,0,12697,201578,25818,20527,5837,5294,0,0,1178,1456128,5
214491,109939,323374,2711,60,60,2490,210,41164,127,0,262,4119,0,0,0,0,0,0,28583,1050805,44183,50001,8476,13180,0,0,1078,1432582,9
262963,129440,372787,3173,52,52,3508,292,45175,142,0,240,4202,0,0,0,0,0,0,27588,1070186,25955,21719,4856,4912,0,0,1221,406441,0
219120,110335,318488,2668,60,60,2536,225,39100,0,0,0,13300,0,0,0,0,0,0,11479,181632,23149,18561,4436,4886,0,0,916,362765,4
234678,118259,345248,2903,75,97,5656,458,92479,180,0,210,4317,0,0,0,0,0,0,13257,194546,24158,20177,4798,4267,0,0,930,369685,4
825586,723386,2071062,50401,75,60,1966,120,41824,225,15,397,4907,0,0,0,0,0,0,12012,187176,23941,18490,4968,5628,0,0,857,365099,9
837705,425436,355126,2883,60,60,2950,285,46777,165,0,262,4121,0,0,0,0,0,0,12982,216897,48866,39097,9843,13744,0,0,1369,2530288,24
238853,119651,325067,2457,52,67,2207,127,40981,210,0,247,5156,0,0,0,0,0,0,43404,981282,43058,33807,5134,5866,0,0,1072,397754,9
238017,121098,342981,2898,60,75,3303,285,46369,217,0,75,8535,0,0,0,0,0,0,12667,195077,25810,21787,4872,4669,0,0,997,365771,4
237171,120605,346620,2898,60,97,4324,353,132879,262,0,232,5645,0,0,0,0,0,0,11150,186573,23360,18621,5269,5153,0,0,1042,372931,0
824607,416529,1348605,50403,67,90,2348,232,44446,150,0,210,4871,0,0,0,0,0,0,11630,197905,25574,21189,4714,4423,0,0,893,357141,4
1350243,379964,1090004,3167,60,60,2642,202,47539,210,0,495,4286,0,0,0,0,0,0,12735,194188,23204,33483,10098,9758,0,0,1229,2365587,14
783414,112837,333137,2697,60,60,2657,187,41603,90,22,202,3572,0,0,0,0,0,0,28960,1928369,45735,35296,9084,5272,0,0,1199,1380570,84
267117,131906,377661,3158,60,59,2792,225,47594,225,0,307,8846,0,0,0,0,0,0,12162,209351,27225,22367,4735,5144,0,0,1183,409034,4
224825,113040,320794,2768,60,60,3873,232,85002,172,0,195,8776,0,0,0,0,0,0,12491,178779,24184,19935,5388,5072,0,0,893,343888,0
255222,429725,1239799,27152,90,97,5218,412,47243,307,0,292,4455,0,0,0,0,0,0,12300,198331,26178,21340,4339,4251,0,0,1010,385006,0
1418490,718244,1192884,26458,60,60,1944,172,42179,172,0,300,4916,0,0,0,0,0,0,11945,180187,24338,19542,9701,9347,0,0,1005,1535834,24
239189,120835,348232,2923,60,60,3153,262,45388,157,0,277,4543,0,0,0,0,0,0,28575,1083627,66409,37734,9354,9248,0,0,1027,375140,14
220552,114896,325417,2633,60,75,2387,187,41529,0,0,22,3814,0,0,0,0,0,0,28519,187339,24003,19059,5188,4615,0,0,856,347698,0
238733,119292,342053,2822,60,60,3145,292,86815,240,0,247,8571,0,0,0,0,0,0,12629,198113,26015,22481,4820,4639,0,0,1206,376249,0
243676,120823,1211551,26775,75,135,2853,247,83373,172,0,285,4911,0,0,0,0,0,0,11735,181076,24069,19567,4671,4436,0,0,1109,376201,0
1413180,717005,2066511,26543,60,60,3090,225,43911,150,0,337,4636,0,0,0,0,0,0,13024,205137,25488,21317,4554,3759,0,0,1018,1444994,0
789283,119479,349181,2913,52,52,2800,255,46762,187,0,217,4835,0,0,0,0,0,0,25671,945454,43843,50528,9208,11361,0,0,1094,1438529,19
213199,110544,326388,2568,60,60,2860,187,41464,285,0,307,4784,0,0,0,0,0,0,28529,1069009,25355,21501,4588,3670,0,0,722,348404,4
234283,121386,355806,2998,60,59,2942,292,44224,105,0,262,12426,0,0,0,0,0,0,11613,205823,25858,20009,5781,5873,0,0,1057,368015,4
215593,113640,330414,2652,75,97,3648,262,86115,285,0,390,4325,0,0,0,0,0,0,12476,182340,23809,19420,5008,4087,0,0,886,357217,0
858982,715092,2048704,49156,75,60,2661,202,43961,105,0,255,4340,0,0,0,0,0,0,12238,204666,24721,20083,4483,4296,0,0,1228,1485932,0
825620,419056,317889,2613,60,60,2268,172,41697,172,0,210,4430,0,0,0,0,0,0,11789,193274,43239,34383,12575,12588,0,0,1071,1435461,4
242635,122941,348467,25471,90,90,5015,374,48985,150,0,277,3987,0,0,0,0,0,0,29528,1067551,45884,20962,4640,4027,0,0,1135,376370,0
217878,110853,319027,2697,60,74,1952,165,41399,150,0,240,9122,0,0,0,0,0,0,12179,177234,23805,18051,4828,5028,0,0,774,337973,0
243700,123291,349838,2906,60,112,4121,322,132531,187,30,352,3662,0,0,0,0,0,0,13627,214614,27516,27202,15856,13938,336,0,1978,3873204,479
826004,416109,1184286,50285,82,105,3064,157,41260,157,0,300,4707,0,0,0,0,0,0,11644,184598,23686,19272,5120,5472,0,0,1042,365713,0
1424777,401401,1150190,24950,59,60,3255,262,45851,135,0,292,4806,0,0,0,0,0,0,12822,200552,26126,21241,8950,8382,0,0,1144,2511761,4
239376,117128,345063,2825,60,60,3497,330,44427,277,0,232,5233,0,0,0,0,0,0,25692,1914627,63456,33782,9542,5016,0,0,914,360376,0
226722,109811,317425,2642,52,52,2417,270,44759,150,0,292,8923,0,0,0,0,0,0,12881,202141,25799,21225,4751,4340,0,0,834,352406,0
243960,121738,358598,2978,60,60,2545,255,88031,330,0,427,8395,0,0,0,0,0,0,12674,199602,23931,17105,6231,5437,0,0,1072,367369,4
227384,112805,1202390,26537,75,135,3430,247,82685,322,15,285,4247,0,0,0,0,0,0,12772,178347,25447,20797,4622,5156,0,0,903,361851,4
2018608,738371,2113867,26990,60,60,2612,277,45845,172,0,247,3889,0,0,0,0,0,0,12461,200829,25569,20745,5068,4308,0,0,1444,2496789,9
233921,112119,320351,2650,60,60,2531,240,41047,172,15,150,5029,0,0,0,0,0,0,12944,1053860,44959,51013,13477,8150,0,0,919,351755,4
248076,125842,371436,3083,60,60,3633,330,50477,120,0,225,4143,0,0,0,0,0,0,27930,198887,25844,21451,4625,4212,0,0,1042,365668,4
233203,115028,318395,2475,60,75,2272,194,62081,75,0,0,8988,0,0,0,0,0,0,11312,180960,22749,17237,4906,5191,0,0,891,348904,0
240623,120162,342780,26689,75,97,4723,307,89102,367,0,300,4175,0,0,0,0,0,0,13372,223757,27987,23299,4786,4444,0,0,1007,363388,0
825262,720354,2059068,50417,75,60,2222,157,41958,157,0,172,4205,0,0,0,0,0,0,11689,182311,23567,18220,5113,4864,0,0,967,1416009,0
