frontend_retired.dsb_miss
56941
54875
55743
57917
56640
59793
55310
60534
59941
56576
59350
57741
58874
54931
59311
59104
58520
55836
57458
57972
55687
57721
57667
60390
55579
57992
55373
56933
59081
59914
60480
58571
58507
59894
59706
58827
55210
60607
60276
59426
56633
59885
56847
58084
58506
56341
58334
59178
57780
58040
58529
59311
56434
59479
59478
59159
60280
57221
58916
56016
60090
59712
59617
60581
58768
58383
56785
57517
58171
59491
59461
58830
59757
58073
58165
60402
56531
60098
58196
59757
58885
57416
60179
60236
59373
58613
59027
60381
59542
58060
55027
59397
59810
58933
58193
59613
57928
56728
56356
57477
58311
58415
59276
59335
56586
59587
58050
58370
58189
59746
57529
55323
56196
55326
58299
59602
59652
56036
55570
56861
58472
56827
56979
56398
58818
55629
57548
56736
55367
55534
55193
58647
57274
58358
55061
56395
58977
60095
56778
58426
55648
56344
58326
58842
56213
57886
56436
59244
57335
60522
59402
57798
58651
55618
59619
59631
56366
58837
54855
58101
55551
56455
57661
56644
56953
58002
60294
56284
60149
55794
56507
58937
56881
56675
55844
57289
57661
57529
60064
56461
57475
55370
58926
54981
59189
55946
58559
57730
58136
57684
60398
56967
57833
55679
60553
56096
56452
58905
56236
56343
58324
57241
57647
57749
56802
56972
56264
60427
59433
56733
58289
57619
58744
58300
55525
56182
55892
58612
56020
57298
58716
56070
59511
56124
57284
57415
55483
56440
55711
56673
57511
59936
57717
58270
56669
57821
55987
58471
55737
57510
55985
59170
58563
57984
55381
60578
59703
55797
56523
57716
56103
60526
58250
56339
57974
60220
55106
59468
58766
56679
59412
58830
56847
60066
58475
56438
57122
55668
56011
58503
58321
56640
58290
55202
55658
58359
57156
58985
56764
55423
60291
55763
57309
57644
58624
57541
55318
56073
55722
58858
56755
59196
56490
56287
58872
58052
59008
54993
56204
58254
54947
55900
55506
56534
57141
55072
56716
58303
57436
58202
60200
56950
56317
56930
56905
57969
59884
56878
60155
58882
58455
58130
55656
57250
57513
55947
55866
56150
59191
55583
56965
55921
58868
58385
58412
60026
55863
58504
