idq.mite_cycles_ok
25730
26429
25928
26232
25894
25039
25460
25076
26405
24800
25685
25407
25873
25349
25437
26392
26179
25668
25701
25631
25806
25128
24888
25707
25444
25969
24581
25892
25384
25074
24822
24978
25256
25398
26306
26310
25503
24526
26089
25355
24445
25005
24890
24516
25879
24769
24994
24664
26224
25004
25577
25594
24980
24820
25063
25122
25498
25848
24931
26076
25731
24810
25942
24590
24774
24936
24862
25929
25814
25285
25798
25393
25200
24720
24830
25730
25925
25565
25828
25806
25628
24919
24967
24934
24564
24822
25841
25338
24683
24640
25566
26101
25532
26074
25081
25114
24565
25452
26479
24818
26317
26122
26025
25033
25211
26055
25740
26079
25203
24437
24836
25191
24959
25208
25037
25938
25000
25361
24990
24723
25393
25272
25145
26378
25526
24956
25654
25508
25024
26338
24788
25430
24863
26411
24548
24851
26221
25905
24852
25868
24800
24106
25633
25019
26262
25691
25246
25249
25742
24596
25782
25904
25046
25693
24803
25346
24847
25939
25985
25541
24610
26271
25893
25611
25076
24784
25624
25571
24567
25375
26120
24560
25788
25821
24725
25429
25816
25903
25122
25946
26396
24921
24693
24746
25758
24665
25362
26045
26352
25112
25227
24992
26000
24986
24686
25076
25631
24750
24551
25040
24888
24716
25295
24784
24980
25529
25099
24759
25987
24197
25099
24897
24711
24483
25271
24740
25212
26407
24907
25302
26389
24950
26207
24761
25865
25235
26001
25205
24341
25452
25722
26086
25780
26300
24835
24956
24785
25024
25985
25137
24972
26430
25994
25400
24507
24900
25257
25146
25588
25587
24873
24921
24431
25392
24730
24972
25249
25918
25602
26186
25991
25439
24972
24698
24686
25236
24911
24506
26194
25828
26221
25546
25234
24683
25023
25698
25745
24784
24596
24912
25159
25071
25520
24976
24753
26466
24805
25204
25378
24448
24875
24851
25990
25760
24836
25246
25393
25699
24935
26334
25459
24731
25910
25595
24935
24777
24311
24896
25911
24341
24908
24207
24937
25244
25880
24412
25228
24950
24962
25047
26105
25317
25302
25948
25002
26016
26385
26399
25663
25616
25163
25121
25073
25397
24463
25386
24934
25494
25151
26178
24738
26202
25059
26289
25656
25001
25739
25377
25046
26211
25304
26308
25601
24954
26467
25153
25278
25305
25006
24375
25453
24999
25213
25408
26482
26295
25263
25167
24377
24895
26143
24864
26339
24922
26388
25338
26315
24094
25446
25126
26460
25185
25828
26185
25121
25107
25084
26390
25127
25610
25521
25106
26160
24663
25049
25676
25922
26335
25681
26465
26196
25195
25093
26308
25588
25478
25047
25353
25978
25100
25686
26044
25360
26107
25734
24843
25001
25967
25647
25217
25805
25692
24926
24980
26336
25471
26043
25866
25961
25405
25030
26072
25227
24364
25474
25791
24971
25655
25378
25294
25449
25647
24834
25886
26040
24657
25311
26100
25002
25133
25243
25514
24957
24800
26469
24496
26347
24685
26264
26235
25557
24816
24812
25167
25706
24868
25400
25859
25275
24834
24450
26150
25099
25481
25231
24611
25265
24882
25843
26243
25413
26201
25285
26240
25060
26125
