idq.dsb_uops
17006
17373
16645
17716
17273
16629
17254
17727
16428
16872
16631
16285
16969
17102
17258
16803
16315
16774
16295
16516
16309
16807
16353
16618
17046
16772
17625
16729
17006
16199
17253
17319
16457
17036
16285
16311
16414
17488
16515
16252
16553
17059
17035
16248
16378
17089
17127
16427
17833
17340
17185
16847
17282
16607
17315
16296
16694
16720
16608
16391
16187
17343
16705
16820
16355
16824
16992
17639
16533
16847
16483
17087
16705
16367
17084
16428
17052
17885
16975
16464
16547
16963
16855
16373
16991
17823
16240
16669
16579
17239
16847
17404
16994
16759
17284
17156
17523
17166
17166
17012
16789
17638
16609
16947
17306
16533
17580
17847
17722
17620
17839
17831
17179
16568
16976
16235
17825
17719
17043
17215
16318
16257
17134
17193
17614
16977
16924
16952
16895
16757
17596
16622
17441
17381
17839
16287
16337
17741
17043
16382
16698
16402
16855
16765
16713
16532
16254
16368
16592
17299
17732
17284
16217
17538
17740
17178
16844
17607
16705
16923
16218
16217
17509
16395
16706
17126
16420
17140
17660
17794
17639
17487
16609
16676
17620
17795
17500
16652
17190
16763
16502
16426
16786
16833
17641
16390
16209
17194
17305
16346
17203
17756
17396
16579
16227
16808
17334
17403
17546
17237
17171
16625
17405
16288
16961
16239
16526
16946
16776
17494
16285
16187
17885
17087
17786
16894
17118
16956
17186
16554
17538
16355
16669
17500
17480
17643
17570
16382
16400
16346
17523
16376
17606
17637
17103
17185
16924
16265
16646
17813
17382
16534
17233
16932
16325
16709
17362
16953
16279
17426
16685
16968
17273
16906
16518
16420
16865
16367
17382
17314
16653
17636
16370
17510
16840
16404
16482
16938
17479
16316
16324
17808
17254
16340
16413
16534
17165
17050
16587
16705
16848
16658
16307
17172
16766
17118
16278
17297
17576
16309
17126
17209
17675
16684
17141
17667
17314
17375
16618
17013
16278
16473
16729
17683
17106
17750
17006
16405
16350
16274
16187
17018
17440
16917
16419
17018
16759
17804
17216
16892
16212
16525
17005
17353
17405
16315
16823
17134
16450
16752
16649
16901
16248
16577
16229
16796
16808
17744
16877
16645
16412
16199
16592
17643
16942
17734
16438
16758
16774
16742
16994
16630
17355
16337
17262
16308
17269
16381
16383
17781
16513
16961
17038
16744
16585
17674
17651
16674
17808
16746
16743
16586
16198
17630
16878
16667
17045
16933
17810
17387
17441
17463
16544
17597
17321
17813
16737
17186
17673
17366
17118
17171
17058
16218
16872
17347
17795
16929
17607
17658
17840
16217
17535
17539
17101
17741
17590
17538
16646
16797
17307
16723
16301
16534
16811
16442
16635
17667
16353
16895
16269
16242
17740
16861
16383
17372
16412
16391
17762
16293
16308
17283
16790
17524
17159
17058
16443
17359
17350
16458
16372
16188
16224
16715
17156
16953
17197
17538
16969
16376
16901
16977
17690
17614
16661
17434
17718
17013
16670
17555
16856
16887
16194
16945
17705
17757
17246
17254
17353
17487
17330
16871
17428
16699
16654
16978
16976
16770
17554
16377
16550
16403
17374
16804
16996
16398
17651
17583
17872
17127
17772
16366
17253
16632
17265
17186
17625
17666
17779
16900
16350
16704
16893
17688
17075
17186
17441
16307
16690
17796
16203
16652
16518
16916
16840
17103
16736
17036
17779
16612
17178
17070
16893
16220
16585
16336
16938
16249
17358
17350
16240
16900
17052
16492
16248
16991
16810
16563
16826
16694
16661
17501
16395
17733
17705
17097
16202
16232
16868
17795
16811
17239
16320
17825
16372
17470
17614
17165
17239
17044
17230
17758
16751
17027
16909
17728
16899
17101
16737
17752
16262
17524
17286
16743
16869
17877
16413
16758
16653
16991
16293
17425
17375
16743
17433
17794
16806
16419
16275
17285
16428
16315
16858
16321
17794
16248
17390
16437
17172
16375
17044
16637
16671
17014
16201
16196
17437
17861
16693
16270
16250
16323
17498
16308
16764
16337
16233
16520
17856
16194
17350
17342
17201
17698
16248
17482
16427
16666
17539
17735
17081
17115
17366
17265
17877
16871
16217
16549
16226
16436
17647
17599
16974
16366
16706
16298
17819
16286
16308
16787
16368
16368
16570
16752
17344
16187
17402
17637
16390
17715
16255
16828
16412
16818
16199
16485
16653
17555
16772
16978
16234
16414
17662
16299
17535
16879
16825
17590
17105
16689
16488
16396
16775
16623
17284
16971
17126
16846
16657
16893
17306
16214
17865
17091
17740
16713
16339
17876
17406
17057
16595
16382
17624
16585
17042
17621
17735
17623
17012
16500
17585
17668
16305
16735
17832
17550
17576
17284
16474
17104
16271
17449
16614
16314
16442
17341
16773
16764
16338
16271
16458
16337
16549
16292
16375
16396
17456
16852
17005
17539
16224
17734
16550
16593
17107
16864
16314
17458
16293
16364
17622
16441
16974
16698
16698
17791
16511
16570
17253
16420
16504
16593
17507
17637
17210
17315
17525
16644
17268
17319
16893
17816
17832
17283
16856
17115
17043
16381
16478
16465
16615
16450
16797
17224
17513
17836
16774
16718
16187
17562
16374
17808
16941
16721
16548
16344
16848
17089
16292
16796
17373
17164
17336
16876
16317
16767
16278
16877
17065
17074
17239
17493
16721
17575
17307
16479
17418
17815
17301
17654
17641
16692
16781
16215
16212
17086
17379
16909
16577
17382
16924
17654
16813
17660
17327
17801
17706
16446
16508
17516
16905
17759
16729
16436
17349
17271
16811
17713
17279
17860
16922
17198
17480
16557
16660
17712
