l2_rqsts.miss
83852
78104
79143
84516
80056
82315
81503
82917
79793
80120
84060
80474
79374
79741
82886
79159
81674
79269
79115
80607
82137
81754
80206
79927
81887
78610
80465
85027
80931
83777
85288
79697
82813
80146
82668
80194
79459
80947
78834
80712
82190
80895
79258
78622
80225
82440
84578
82956
78279
78636
81898
80299
84651
78615
78840
80028
78262
84180
78737
83024
82039
80764
82961
78797
81851
80720
80407
82414
86296
83125
84931
79731
81832
85606
78228
80855
78577
83468
79393
80529
86102
85359
83625
83167
81715
83491
79756
85721
78636
80286
86179
83758
81146
81619
80435
84432
82116
85650
78354
81732
83149
78553
83037
78716
79575
82925
83457
82016
79653
82251
81720
80063
85917
82302
82322
78258
81313
80966
82799
82139
84915
85832
83225
78399
82706
81098
84233
83580
81424
83167
84042
86069
82490
85306
84134
79908
84481
80435
79305
81342
82868
85809
81200
82846
85965
81790
80905
78669
81301
83766
83729
78135
81829
80389
83188
79874
79648
85087
81416
78671
83504
85906
78638
81178
85839
79782
85831
85983
85216
80638
82193
85099
82660
79739
82454
82091
78379
82406
78589
82036
81166
79436
78362
78643
80826
82691
82582
78363
79321
81710
78309
78939
78498
83809
85405
80441
79177
80989
80171
79713
80047
82589
81728
83222
82258
82481
83700
79080
81803
81463
82325
79583
85074
84474
78350
85401
79244
81938
82809
80596
79158
78378
83783
81592
83018
83688
78527
79314
79706
80897
79374
81655
84406
81581
84614
85232
81475
81413
81551
82983
80086
79200
84663
80155
78529
81981
80211
82579
82336
80333
83915
83681
78830
82416
80136
81843
83819
81737
83790
78157
84468
83439
85618
81362
78651
83664
84208
86005
81827
85446
78285
83329
81253
80015
79935
78416
79942
81623
83918
79333
78673
79905
85400
83407
83554
82666
79721
81546
82729
84606
80129
84426
78582
84976
82853
81870
79501
79337
82842
85130
82568
79260
82523
83903
78852
80304
81386
85973
83000
84121
83647
78430
83684
83574
80536
84465
85348
82690
83141
85173
81241
81072
81724
81800
83239
86016
86178
81183
85189
80586
81310
81418
82922
79019
84187
84744
86187
79274
79595
82517
83110
78542
84639
80116
81111
79753
79472
85394
84635
83129
80498
82101
82313
79278
86125
84512
82931
79727
81049
78836
80748
81541
85851
84322
83855
81484
81374
78643
80262
80095
80841
83821
81963
82050
82136
82871
78185
79539
79658
80646
78811
84360
79257
85809
80372
82528
85849
83027
80828
78450
81008
78641
80721
83768
83982
78983
83302
78996
84457
78939
79551
84593
83627
78432
83405
85577
84143
78577
84902
84423
81648
78416
81244
81864
78243
84034
78489
81837
84284
79797
82174
84487
85331
86286
82818
80770
80692
82367
85503
81600
80911
84519
79239
85523
84084
80470
81197
79116
85007
79800
84360
81300
82970
80387
80135
80513
82689
79668
86022
83067
84444
82510
82275
84245
79008
83231
84826
83582
83142
79051
83391
78177
78332
84525
78854
81103
84153
80974
78905
83010
83115
80626
82109
82670
85197
79502
82192
81262
80906
83799
85319
80730
78924
78745
80519
79397
85301
80745
78512
81582
78236
79904
80553
79463
81287
79734
80000
79913
81650
83523
78161
81356
83125
83137
82765
82916
78775
86229
78223
80522
84786
85193
79509
81382
78810
83086
79975
79260
82558
80767
80590
85957
83957
80082
81659
83681
80084
78843
81554
80934
83411
79243
78953
80933
81451
85771
83878
78738
79283
78248
78950
79965
79372
82266
84477
79796
81975
83726
85651
80434
80848
83812
81281
79245
78554
80827
80840
79035
81494
80900
83489
79790
81841
84150
81934
81833
79413
82978
78791
81729
78160
79965
82952
80283
78612
80555
81464
80891
78616
81667
85220
78409
84534
78697
83754
80818
80956
79913
79794
79211
81053
78584
78722
80053
80850
81496
84218
80583
85127
78998
80248
80996
81012
78329
81046
78310
80761
78864
84932
83052
82873
80539
80270
80774
80843
78207
79604
79861
79924
85893
82629
80097
78965
81471
83180
78541
79208
79975
78995
80144
83820
82765
82073
79017
81927
78452
84564
79189
81348
86063
80266
82295
84489
85529
78563
80948
82811
83296
80599
84020
80007
79098
82165
81422
81340
79472
85065
79345
81710
84856
81855
82016
83398
81133
84222
78110
80973
81530
81899
78596
79859
84151
79922
80412
80133
79375
81195
78854
81727
79110
80633
81232
78691
79962
82059
78415
79322
78454
81809
81559
81584
80143
81390
78197
78358
78747
80802
80091
80372
80383
81029
79503
79822
79455
81150
80617
78735
78101
80932
79910
82023
80087
80089
83651
80591
79857
79156
78762
81053
78219
82031
79729
79300
79820
81099
78092
83266
78551
80688
83496
79066
79589
80144
79636
82087
80842
79027
78302
81942
80617
78465
79225
78274
78856
78844
81552
79288
78368
79182
80632
84250
78232
78283
86114
82395
78359
85055
80220
80234
81045
78607
79836
81940
80704
78898
84918
80957
80269
84122
79337
79858
79355
80795
79343
80392
78403
78968
78378
83700
79914
81041
79889
79821
85127
78816
80744
80645
81052
78735
78868
79824
79809
80233
78958
83141
80496
81581
79672
79433
83277
80833
80897
85299
78460
80406
84244
82307
80011
79696
79537
78736
81639
85027
80470
79747
78959
80582
85060
80779
79110
79473
80509
79531
80374
79269
78791
80194
81682
78858
79450
81748
80031
80770
78287
79542
80358
82146
78933
78653
82930
78892
79405
80520
78367
79816
81540
78647
82541
85822
79202
84216
82802
83522
78393
82745
81214
85642
80378
78910
79016
81794
81343
79310
83985
78157
79914
79002
78273
82376
81189
79855
78219
78109
79173
83297
79996
78629
81706
78419
81496
79319
84455
78793
81400
82449
82131
78264
82025
79055
79976
78742
78114
82785
78360
79051
85065
83966
81146
84780
79383
83440
83908
85827
83709
85087
78692
83308
84685
83147
80060
79463
83884
84814
78946
81520
78138
79156
79928
79535
80418
81396
82092
82479
84160
83161
78795
80592
80072
78723
81612
82907
78411
81077
82610
80460
79714
80544
83499
83188
80253
83079
78975
78711
85041
78948
79931
81508
78442
85591
85869
78434
83082
79368
80794
79240
81009
85420
80211
78846
78098
84462
81165
79087
82882
81415
78905
79364
80850
81038
78635
78464
83806
78383
79942
79277
81628
83598
78727
82461
83520
80326
86002
82743
85325
81900
85204
81143
78724
79364
78129
79455
78236
81176
80167
80545
78625
82695
80966
80332
80964
81844
79777
82381
84702
78714
78119
78155
79359
78928
81910
85801
81276
81079
82918
79375
79400
78118
81543
78811
85005
78141
78283
81639
81364
80455
78837
79384
78091
78928
81280
79832
85243
81683
82515
82668
80954
84818
78726
80231
83080
83080
84497
80068
84415
82594
79683
83160
84224
79861
80510
81031
79263
84903
80202
82805
81675
82779
81477
82410
83182
82230
83794
84161
85969
78882
83895
78096
78233
79642
85618
82442
82290
85899
82184
83731
81611
78709
79973
79552
78591
79895
82653
81670
78900
78355
85253
83018
83153
85765
78752
85727
84129
83486
85026
85971
83922
81408
85648
85893
80127
78308
80295
82110
82329
82188
81551
81303
81366
83325
78117
80496
80418
80966
86207
82429
85518
79766
81839
81778
86038
82055
82359
80079
78847
78528
79954
83584
84661
84553
80634
78585
82825
83184
84284
85315
79753
78468
78486
82592
82635
80813
79309
81335
83337
80005
84344
78309
80676
78401
81390
80503
79866
80430
85401
81876
82868
81367
78855
84330
79128
80168
79109
81103
83390
86152
78317
83265
78370
80775
79195
79532
84404
84044
80317
85922
81339
79136
85408
81001
83853
83542
80061
82030
79834
79327
82429
85562
84264
80707
82004
84261
85982
83004
82910
80833
82143
80763
78695
84670
83623
79393
81122
83994
83198
78637
83428
80516
79266
78585
81035
81630
85686
79674
80300
79569
80467
81656
82455
82630
79537
78976
80977
80499
78603
81772
82996
81112
80143
80894
80269
81663
79543
78705
82158
78255
81102
84993
79228
80137
78883
78749
79888
80263
80364
85229
85188
83678
82012
84171
78082
79017
79448
78384
82588
78387
82941
78560
78644
85867
80859
81916
80665
82925
80796
79514
85957
82900
85406
81726
85257
78767
85575
79226
79205
78392
78940
82925
84040
82419
82628
85795
82405
80383
80328
81597
83303
81890
78378
84243
85016
81811
83664
80585
83191
85640
83919
79840
78435
83209
84186
81216
85282
79214
78849
84225
80382
78350
81868
80203
81269
86283
84519
84962
85354
80931
83581
85806
84230
86213
84540
85617
79221
78142
78430
81203
82071
83137
84829
83784
86293
81583
78609
84146
83554
82578
83686
84108
81171
78530
78931
85832
81790
80377
84175
82316
85090
83495
78258
83611
85469
84005
83628
81914
82954
81408
84453
81751
85719
84896
79442
81014
79245
82999
83092
84386
84364
84679
83934
79483
80979
80578
79216
78875
82147
85931
82834
81024
80553
80196
82528
80818
82156
78433
81825
80384
79684
84039
82376
84538
83537
83473
80624
82149
78277
82318
85928
83007
86251
83761
80221
78817
81402
85557
82734
81565
86183
84134
85298
79909
78869
83808
80884
80949
79765
79055
80364
85266
78692
78967
80674
84852
80364
85359
83694
79105
82142
78698
85751
84653
81811
78555
80066
83037
78245
78286
80436
82252
83007
80821
83840
83025
79374
82815
82486
81295
79743
79403
85191
83755
83637
78261
80222
84073
82070
81049
84715
86266
85172
83811
84643
78860
81236
82161
85785
83424
80021
83692
84846
85169
80178
79605
85097
84454
82490
80621
83717
83148
78857
84616
82235
83400
80562
78502
82952
79521
80438
79637
79472
85447
85611
78472
80797
81018
82666
82669
81938
85779
79631
82681
80668
78904
81906
83610
86071
80677
84237
78514
78891
81504
84398
85793
85468
80917
84589
83038
79525
84500
81120
78308
79906
80266
83990
83637
79246
80139
80539
84445
80363
84951
81095
83334
80781
80514
78634
85399
81672
80456
80532
78358
82943
82890
86221
82648
78108
85373
83064
82710
80035
84460
84415
85244
84486
78752
82298
81228
85692
80674
82436
84064
80919
80347
86230
81499
85869
81334
81593
86092
82641
83089
83076
78153
78444
81667
78272
79693
78563
80030
82640
81151
86065
78098
80147
84521
78294
79749
81878
83059
82729
79946
86154
79771
