mem_inst_retired.all_stores
115715
123185
118550
124753
121095
118734
120466
124972
118511
117634
118506
122399
119169
120085
118596
120293
116206
123433
120475
123061
115727
117318
125223
121192
119793
120884
116003
123023
117789
121717
119541
117091
118049
122824
118656
118318
123171
122459
116324
126835
125925
118484
116602
120087
127382
119207
120659
123689
119307
122750
122179
116490
117935
119713
122486
118295
120619
121936
119636
119957
119003
121221
125569
120355
119524
123039
119578
119115
119349
117457
119545
125219
115601
121795
117636
122204
122046
121059
120384
121499
123978
127610
120388
121711
117649
122182
119601
122200
122222
121351
119370
117785
120827
120617
117355
118317
123501
120534
121094
121178
118922
120680
120457
122098
118730
120778
126249
120590
116514
121078
118499
121052
121363
119486
123589
125829
117158
120889
116660
120947
120943
121360
120169
118117
122869
127133
122625
120255
124423
120401
122059
116717
121483
119669
119385
123047
119324
123466
118113
118259
119651
121098
120605
120835
119292
120823
119479
121386
122941
123291
117128
121738
125842
120162
125245
122585
118972
123624
122092
124299
118202
123681
123808
122483
120125
118061
123703
115728
119927
123084
118005
121295
118387
123789
117443
126417
122285
119669
119435
122743
125386
124065
115519
122619
116004
123629
122865
118117
120817
119210
124541
123160
116377
126179
127568
124344
117385
124882
127085
121927
119344
120099
115702
120276
124186
117883
119590
119130
121897
116809
117648
122584
118468
117095
120396
118517
122710
118966
127107
123170
126144
117046
118983
124965
119460
120723
119154
121023
120490
125109
122177
122985
118950
119842
127490
119264
121231
123518
125830
118064
126103
118992
117533
121117
123186
117374
126238
124128
118347
115514
125124
126080
116889
119846
116545
121512
120342
123859
120943
116397
119394
119372
117088
122174
126430
124803
117858
126337
122091
123356
122082
121546
121161
116500
123594
118544
122478
122592
117499
119728
125047
120950
122036
119573
119682
117419
121384
116134
125961
122978
122092
126701
117074
117531
118716
121826
126468
115848
124857
123984
115867
116122
125433
121659
120559
123374
125449
123870
117393
124960
124720
125018
124885
119301
119129
119105
121272
116333
121970
118299
119685
119651
119336
120303
116942
119622
121253
119794
118225
119473
116712
120337
124380
118150
121060
123755
119172
119864
120701
123793
122292
120554
120652
123113
120944
126811
119813
123256
118696
120089
118677
120648
124338
119291
118654
122671
121469
121297
121975
123398
127251
118731
121736
117560
122264
118862
118723
116426
122979
122220
127230
121361
117224
117083
121998
116512
120849
121965
117681
122534
120470
115998
121342
118805
119911
116689
120127
119480
127600
121302
123953
119193
122503
120699
120830
118549
119678
116546
118715
119900
123113
126534
120805
127253
120415
123216
117125
117261
119150
121695
121039
125337
121989
117419
122613
119136
120040
121017
121191
120355
116563
121443
122111
120419
122661
127586
123866
121635
116575
117783
116931
119292
121041
124494
126824
121040
123464
120959
119223
119811
120634
120422
121335
115935
119300
123485
118291
127547
119243
121270
120280
124048
121076
122131
121903
116668
124926
117156
122091
122026
123799
117027
120828
115824
127201
119839
125283
126081
119221
123820
125237
118360
122307
121761
121267
118948
124124
117287
125214
117951
115653
127600
118629
116106
123508
119266
118855
125457
121713
118711
118177
121587
117722
124991
123625
117189
117387
123208
116627
121833
127203
121383
121392
119482
120158
116881
124370
116522
124256
116358
117942
122468
126684
121086
116322
121857
116862
123890
116816
126752
122824
118237
118874
126706
118147
116355
120185
119081
119837
117860
117022
122546
119008
126904
127352
118627
121463
118719
124547
117658
123384
117474
123213
118952
117864
115500
126514
125624
121833
119505
119692
125912
127442
122308
120573
119925
126162
121756
118054
124239
119685
121494
123328
115890
116711
119014
127517
122149
117312
119616
120308
119372
118662
118442
120485
122798
118862
118876
121461
125338
120549
118939
118896
118237
126067
122682
121407
118701
120402
116535
117283
123883
117184
127640
116563
122046
118311
121034
122042
121564
120772
117334
119129
117635
122100
123757
126912
120973
124576
123660
117363
120349
117896
117236
119091
120999
118678
120925
126376
122171
122273
121455
116332
120771
120427
117042
121678
116527
122898
122313
116237
124788
125972
119608
123440
115540
121142
118112
119737
122793
119818
121858
124946
116041
124790
115920
122712
124076
127058
116136
116879
121118
123809
117910
122677
123319
122375
119738
120526
126434
118770
120927
119083
124970
117936
121342
117626
118280
119983
120122
120794
116066
126134
121502
120772
122165
116035
116362
126238
123563
118342
126216
117468
119447
117262
124301
122680
118701
119349
116859
125628
127208
123159
120180
117758
122107
118137
125016
118587
124736
122960
120206
122227
126442
123293
117290
125016
125357
122974
117328
121574
116902
120876
119184
115718
121363
117707
122767
121478
122812
116021
125810
117731
119926
118540
119137
116242
122762
124311
118339
124731
125760
118689
122496
119522
123157
116227
116865
121283
119894
126771
121520
118038
119456
118895
124891
117883
118770
122357
120757
116265
126657
116133
124303
120447
120394
122280
126008
125884
117504
117826
120482
116610
116974
117893
119694
121699
119530
120681
119758
123538
122527
119112
120681
120509
120432
122279
121500
123546
123285
127144
119541
115722
122731
120559
121644
123685
119150
116676
122898
117900
122345
123846
121900
126609
115561
120932
122625
119572
115645
124852
118928
126199
119362
120236
118860
126899
116898
118917
120037
117175
118447
120296
126062
119485
120033
122338
120855
125908
119986
121843
