mem_load_retired.l2_hit
20365
19896
19871
19953
20558
19563
21196
21275
20766
20792
20589
19519
19928
20814
19655
20699
20488
20308
20421
21176
20603
21361
20999
20324
20696
19710
21171
20628
21222
20827
21290
21062
20942
20504
21187
20989
19667
19397
21006
20831
20242
19798
20326
20566
20355
20832
20481
19673
20969
20260
19769
20901
19696
19644
19722
21348
21185
20503
20473
19573
21308
21393
20268
20332
20317
21053
20698
20468
19878
20431
20523
20962
21377
20631
19786
20829
20030
19964
19944
20460
20575
19963
20513
20361
21331
20284
19970
20217
21264
19791
20882
20273
20369
20707
19561
20441
20373
19981
19413
20391
19841
20346
19559
21265
19508
21086
21391
20339
21307
21054
21060
21137
20924
20172
21056
20907
20269
19863
21367
19579
19650
21011
20886
21115
19395
20474
20527
20177
21189
19935
21340
19542
19567
21317
20009
19420
20083
20962
21241
21225
20797
20745
19611
20963
20780
21263
19662
20184
20994
20820
20408
19489
21203
19402
19670
19950
21014
20799
20355
20970
20699
19761
19489
19438
21071
20408
21265
20452
20922
19406
20960
21014
20534
19685
20674
21220
21112
20498
20018
20332
20631
21293
20626
19672
21358
20615
20910
20383
20913
20148
20807
19777
20608
20295
21304
21028
19908
20898
20441
19902
20913
20265
20362
20695
21199
19700
20506
20930
20354
20825
20208
20632
19507
20866
20310
20888
21097
21142
20407
20370
20385
21251
21256
19782
19602
19907
19603
20373
20940
19716
20977
20154
21053
20507
19425
20947
19725
19959
20780
20447
19667
19490
19553
21061
19515
20177
20878
20702
20626
20265
21125
21135
19900
20034
20205
20291
21320
21158
21152
21284
20825
19920
20951
20524
20985
21059
19874
21273
20617
20695
20873
20173
20910
20864
19915
20811
20391
21134
20324
20785
20552
19574
20377
21026
20527
19770
21217
20563
19776
19892
20758
21390
20882
19423
19714
20336
19810
20191
20536
21164
21037
21098
21276
21370
20832
20409
21075
19379
20097
21075
19624
20592
19416
20225
20350
21254
20130
20413
21269
20674
20244
21175
20927
20250
19570
20163
21225
19994
19992
20264
20326
20511
20739
20975
20487
19972
20878
20255
20345
19964
19656
19447
20601
20660
19556
19807
20399
20385
20294
20278
21090
19473
20034
19733
21123
20985
19612
21241
19760
21315
19825
20763
19374
20398
19574
19846
20482
20182
19945
21012
21380
20846
20239
20753
19394
19585
19697
20532
20783
20884
21214
20106
20093
21262
19749
20136
20086
20272
21175
20740
20640
19459
20221
21308
20534
20936
20877
19941
20699
20310
20218
19431
19628
21235
20379
