arith.divider_active
11679
11561
12494
12227
12101
12333
11976
11812
11622
12331
11684
11702
11877
12346
12019
11511
12090
11960
12444
12681
12204
12418
12529
11866
12558
12218
12177
12077
12229
12068
11643
12272
12198
12127
11968
12012
11987
12293
12681
12372
12675
12025
12309
11872
12485
12341
11836
11998
12341
12343
12488
12353
11566
12427
12393
12215
11787
11791
12260
12018
12357
12575
12405
12180
11892
12387
12057
11962
11761
12494
12558
12546
12454
12215
12311
12648
12097
12232
12171
12503
12552
12258
12079
11609
12489
12276
11961
12105
11670
12508
12541
12474
12421
12292
12559
12508
12293
12260
12078
12633
12002
11934
12574
12694
11590
12584
12692
12314
12293
12606
12148
12459
12218
11777
12364
11917
11827
12123
11896
12530
11803
12373
12599
12464
12589
12409
12063
12342
12461
12222
12160
12403
11840
12690
12425
12216
12261
12245
12590
12629
12190
12323
12625
12218
12102
12181
12624
12327
12247
11690
12124
12692
12011
12493
12525
12324
12673
12205
12388
12646
12520
12245
12551
12553
12246
12646
11860
12088
12582
12219
12342
11524
12643
12021
12233
12079
12468
11965
12126
12259
11817
12483
12111
12532
12374
12129
12560
12486
12153
12496
12323
12428
12208
11537
11960
11920
12685
12343
12614
12361
12575
12710
12223
12507
12501
11997
11967
12711
12464
12178
12132
11898
12612
12436
12683
12324
12258
12303
11836
12118
12063
12533
11952
12608
12226
12431
12696
12603
12204
11871
12348
12458
12693
11991
12006
12041
11964
12474
12668
12372
12674
12099
12354
12678
12353
12213
12028
12543
12147
12703
12397
11960
11963
12687
12233
12224
12653
11868
12420
12189
11825
12455
12185
12454
12583
12388
11987
12193
12325
12476
11816
11973
12693
11622
12203
12213
12695
12131
12638
12486
11822
12574
12701
12148
11963
11813
11760
12153
11518
12597
12208
12509
12473
12409
12681
12186
12369
12028
12369
12514
11612
12432
12293
11946
12041
12649
12446
12216
12208
12381
12227
12463
12125
11861
12327
11622
12126
12458
11805
11788
11787
12183
11747
12261
12503
11668
12218
11781
12701
11818
12508
12418
12363
12138
12262
12188
12076
12131
12502
12283
12026
11983
12621
12192
12130
12268
12403
12544
12475
11592
11744
12113
11979
11518
11840
12205
12118
11987
12650
12360
11748
11632
12469
12011
12388
12283
11696
12555
12258
12094
11838
12328
12192
12464
11846
11752
11696
12052
12179
11953
12619
12235
12703
11537
12289
12248
11895
12685
12602
12637
12681
12158
12641
11936
11693
12599
12412
11974
12288
12487
12013
11983
12388
12197
11638
12453
12418
12594
12669
12258
12637
12025
12515
12422
12335
11593
12079
12544
11828
12712
11651
11953
11933
11660
12591
12230
12257
12491
12328
12289
12408
12710
12539
11865
11853
11592
11901
11722
11518
12692
12263
12163
12171
11527
11834
12352
12113
12378
12119
12089
12464
12574
12278
12626
11577
12602
12153
12643
12613
12621
11914
12470
12378
12167
11772
11529
11817
12230
12078
12358
12396
12151
12539
12416
12434
12269
11748
12367
12399
12315
11982
12104
12486
12184
11757
11727
11556
11697
12494
12598
11968
12627
11930
12515
12476
12203
11837
12278
12507
12001
12689
12213
12003
12313
11564
12567
11804
12494
12231
12250
12318
12458
12054
12473
12462
12700
12185
11848
12566
12467
12228
12252
11743
12232
12607
12340
11823
11711
12434
12411
12062
12395
11517
12258
12314
12337
12367
12347
12274
12697
11721
12103
12070
11853
12115
12173
12628
12126
12103
12002
12047
12338
11643
11551
12168
12583
12155
12669
12277
12108
12442
11868
12109
12251
12184
12318
12130
12414
12209
12705
12381
11897
11687
12123
12523
12313
11598
12337
12523
11572
12644
11710
12399
12658
12196
12387
12306
12405
12058
11972
12311
12605
12178
11625
12233
11519
11727
12000
12007
12269
12290
12035
12173
12311
12264
11980
12599
12020
12517
11692
12614
11977
11946
12259
11805
12368
11854
12290
12465
11809
12519
12328
12525
12383
11817
12284
12043
11904
12045
12364
12137
12002
11957
12577
12327
12492
11987
11901
11527
12276
11702
12569
12404
12617
12504
12583
11667
12016
12402
12073
11562
12010
12511
12460
11913
12499
12261
11576
12620
12687
11672
12353
12543
12165
12439
12408
12350
12192
11693
12186
11619
12202
12047
11853
12014
12228
12449
11838
11828
11932
12202
11973
12550
12277
11849
12162
12277
12075
12174
11560
12376
11934
12512
11735
11949
12483
12530
12353
12262
12033
12703
11528
11648
11726
12485
12251
11953
12422
12425
12462
12106
12046
12210
11891
12248
12216
12081
12545
12322
12089
12328
12480
12567
12310
12358
12139
12118
11525
11762
11872
11768
11970
12313
12058
11785
12274
12325
12698
12038
11899
12093
12361
12329
11628
12194
12383
12656
11858
12402
12324
12620
11822
12469
11978
12151
12142
12331
12144
11594
12638
12162
11923
12111
12489
12033
12472
11772
11790
12649
12156
12272
11536
12624
11986
12208
11568
12184
12699
11763
12292
12572
12380
11888
12433
11747
12003
12108
11710
11872
12392
12513
11837
12284
11539
12618
11792
12108
12153
12242
12057
12378
12450
12523
12131
12517
12212
11592
12236
12274
12198
12321
12654
12074
12343
12694
11856
11957
12504
11545
11862
12342
12323
11985
12666
11955
12702
12411
12498
11963
12276
12328
12276
12257
11982
12118
11922
12166
11693
12589
11997
12074
11626
12357
11603
11685
12566
12234
12656
12015
12550
11852
11808
12020
12490
12451
11952
11989
11931
12093
11641
12262
11978
11920
11926
11852
12546
11914
12198
11637
12464
11963
12259
12449
11707
11939
12012
11867
12277
11788
12052
12223
12552
11504
11740
12344
11781
11669
12286
12673
12675
12231
11920
12355
12106
12074
12568
11970
11530
11939
12205
11518
12504
12323
12557
11855
12068
12516
11971
12474
12533
12338
12063
11868
12305
11958
11922
12539
11789
11663
12549
12420
12584
12406
12058
12546
12371
11608
12229
12631
12223
11692
12105
12490
12456
11928
12495
11541
12353
12223
11649
12118
12682
11723
12673
11682
12288
12712
12609
11619
11747
12201
12183
11705
12287
12163
12673
12285
12049
12099
12366
12271
11833
12364
12684
12319
11842
12110
12238
11746
12303
11732
12455
12546
12456
12038
12004
12204
12067
12453
12394
12500
12195
12551
12193
11916
12668
12094
12273
11815
11975
12552
12611
12135
12196
12056
12415
12263
12196
11627
11702
12461
12443
12669
11697
12618
11736
11811
12533
12266
12063
12574
12400
11949
11747
12598
12380
12138
11690
12708
11526
11604
12601
12497
12213
12522
12499
12564
12529
12536
12329
11861
11739
11842
12218
12051
11556
11814
12524
11513
12351
12158
12108
12326
12003
11657
12253
12043
12114
12378
12321
12363
12585
11842
11510
12058
12545
11968
12360
12364
12703
12227
12207
11927
12127
11922
11749
12423
11628
12087
12583
12169
12159
12619
12335
12452
12539
11918
11917
12583
12461
11546
12493
12230
12235
11798
12573
12408
12522
12429
11868
11614
12271
11563
12252
12070
12070
12523
12381
12257
12281
12549
12529
11912
12183
12422
11958
12641
12371
12288
12063
11677
12506
12611
12665
12178
12576
11917
11947
12194
11901
12406
12377
12343
11817
12103
12633
11959
11741
12359
11941
12127
12425
12268
12117
12068
11943
11774
12119
12689
12396
12426
12613
12024
12362
12429
12263
12432
12193
11979
11778
12243
11771
12463
11761
11851
11965
11981
12468
12429
12303
12595
12679
12546
11817
12015
12144
12228
12494
12014
11840
11810
12564
12427
11860
12539
11765
12308
12448
12506
12278
12322
11828
12217
12219
11765
11719
12035
12531
12171
12095
12345
11808
12679
12298
12301
12681
12640
12024
12358
11534
11788
12181
11870
12584
12655
12085
12294
12513
12408
12138
11938
12130
12229
11666
12126
11686
12111
12362
12542
12508
12435
12250
12218
12033
12098
12073
12600
12245
11588
12530
12139
12408
12467
12488
12330
12571
12145
12439
12298
12709
11767
11618
11832
12243
12280
12170
12580
12348
12591
12411
12238
12143
11642
11886
12423
11995
12433
11843
12032
12467
12288
12117
12361
12088
12021
12019
12618
11632
12388
12678
12340
11745
12678
12455
12218
12363
12651
12481
12148
11998
12253
12117
12408
12578
11768
11882
11940
11879
12533
12696
12305
12461
12223
12217
12609
11936
12423
11940
12670
12083
12009
12707
12508
11896
12388
11965
12530
12281
12689
12697
12422
12068
12227
11852
12528
12071
12652
12071
12077
12583
12391
12337
11684
12162
12453
12559
12460
12458
12484
11678
12221
11994
12107
12083
12108
11893
12195
12683
12433
12363
12667
12463
12703
12453
12082
12470
11927
12263
11938
12357
12641
12613
12689
12698
11890
12541
12172
12537
12709
12531
12063
12008
12324
12450
11934
12279
12558
11902
12125
12517
12463
12529
12464
12632
12293
12495
12082
12004
12274
12559
11983
12011
12358
12568
12488
12144
12504
12288
12452
12228
11768
12645
12007
12504
12023
12455
11912
12614
12453
12621
12709
11774
11935
12323
12096
12423
12588
11737
12142
12573
12493
12373
12586
12352
11943
12377
12367
11998
12388
12093
12228
11998
11761
12710
11508
12689
12450
12126
12428
12011
11982
12245
12490
11795
12304
12403
11546
11933
11785
12296
12601
11742
12148
12591
12148
12014
12652
11661
11985
12213
11848
11792
11766
11601
11698
11973
11731
11511
12392
12395
11508
11983
12006
11938
11718
11654
12177
12324
12503
12224
11643
12219
12173
12108
12464
12323
11904
12091
11563
11879
12423
12368
12583
12329
11541
12290
12271
12433
12632
12065
12207
12274
12605
12581
11753
11973
12566
12658
12280
12077
12212
11862
11683
12701
12637
11955
12083
12083
12394
12168
12438
11761
11592
12305
12321
11551
12258
12117
12472
12231
12101
11535
11624
12566
12189
11712
12380
12099
12185
11983
12203
12630
12026
12118
12169
12523
11894
12440
12422
11667
11821
12187
12117
12573
12668
12196
11648
12609
12183
12420
12134
12013
12257
12619
11606
12495
12534
11546
12139
12521
12287
12128
12035
12016
11853
12009
11843
12255
12288
11682
11893
12024
12044
12181
12210
12579
12322
11963
12500
11937
12440
11876
11822
11742
11846
12028
12614
12642
11993
12024
12532
12417
12428
12115
11893
12262
12186
12661
12052
11603
12402
12283
11549
11545
12568
12130
11572
11736
12419
11965
12498
11620
11662
12176
11798
12020
12535
12068
11966
12266
11758
12382
11562
12533
12291
12283
12183
12463
12423
12477
11943
12692
12357
11982
12503
12427
12358
11779
12057
12599
11974
11757
12420
12580
12208
12022
12123
12513
12158
12152
12623
12177
12573
12467
12028
12093
12291
12688
12088
12040
11856
12309
11984
12292
12558
12097
12019
11900
12112
12307
12202
12138
12580
12358
12638
12113
11815
12532
11870
12268
12583
12271
12424
12498
12703
12473
12378
12582
12253
12231
11938
12043
11943
11824
11824
12393
12408
12623
11662
12302
12325
12563
12649
12403
12563
12161
12645
12023
12176
12412
12486
12213
11723
12701
12216
12311
12634
12377
12637
12338
12538
12071
12212
11964
11879
12153
11948
12694
12460
12318
12428
11998
12569
12493
12256
11955
12679
12138
12281
12473
12248
11628
11712
12709
12485
12713
12411
12217
12558
12328
11823
12397
12083
11939
12298
12051
12450
12420
12524
11827
12208
12520
12329
11893
11522
12324
12002
12553
12193
12626
12077
12367
12348
11905
11929
12129
11648
12296
12624
12373
11998
12295
12638
12443
12389
12233
12506
12583
11762
12343
11987
12622
12667
12445
12408
12493
12500
12463
11951
11846
11972
12097
12411
12583
11772
12482
12691
12478
12453
11617
12628
11837
11767
12640
12097
12414
12677
12419
12696
12193
12572
12591
12583
12026
12528
12193
12252
11833
12600
12643
12228
12340
12518
12324
12688
12337
11670
12102
12711
11869
12696
12178
12387
12585
12553
12658
12340
12133
12153
12259
12155
12150
12603
12202
12140
12669
12275
12178
12161
12660
12611
12529
11975
12256
12359
12515
12633
12681
12543
12423
12128
12293
12558
12002
11881
12134
11928
12554
12077
12127
12666
12228
12343
12686
12353
12366
12293
11580
12278
12420
12234
11885
12623
12110
12589
12617
12216
11529
12258
11842
12176
12353
12681
12580
12258
12452
12683
12128
12029
12224
12424
12630
12064
