br_inst_retired.near_taken
127131
116849
117759
116024
120147
115709
120617
116201
117734
125292
119375
120442
115405
124397
118154
121025
124810
115929
118539
118778
120639
125624
119903
117893
115736
119222
124013
117358
126987
117968
123814
125081
115899
127080
118094
120156
119952
116670
117829
116971
118816
119824
116227
115629
119997
120224
124824
117488
118524
121696
119112
122897
118561
121053
115843
118797
123090
121123
117703
116564
121361
115624
120553
126955
115486
125852
118077
116260
116584
126489
116614
116003
123278
118922
118293
115492
120591
116047
121750
121553
119870
116745
124672
123587
115487
126368
120714
123009
125184
118011
125685
124239
119474
119822
118081
120514
116990
116131
119895
116979
115735
122693
119739
116031
115916
123219
121080
125614
118542
119742
123323
116405
120756
117206
117261
117238
119971
125895
126038
117336
119196
124746
