arith.div_active
12140
12067
12435
11651
11831
12043
12036
12249
11737
11528
12320
11702
11965
12158
11984
11522
11505
11924
11940
11737
12028
12223
12646
12199
11733
12047
12367
12474
11533
12528
12134
11832
12493
12030
12553
12213
12564
12219
11663
12295
12329
12447
12249
12222
11998
12326
12407
12564
12553
12453
11520
12416
12132
11936
11739
12278
12418
11986
12631
12550
12207
12573
12394
12645
11860
12651
11885
12340
12428
12289
12659
12454
12703
12453
12568
12458
12572
12078
11940
12211
12063
12404
12435
12163
12055
12025
12261
12365
11756
12425
12412
11537
12641
12539
12480
12321
12263
12424
12651
12553
12217
12557
12678
12071
11928
12049
12012
11762
12704
12413
12634
12130
12418
12696
12617
12584
12464
12203
12086
12661
12458
12200
11728
12699
11883
11913
12604
12026
12361
12453
12241
12598
12463
12489
12388
12302
12659
12342
11554
12410
12548
11687
11746
11883
12596
12698
12195
11981
12453
12491
12323
12035
12118
12079
12379
12659
12315
11593
11645
12223
12290
12529
12361
12571
12453
12516
12310
12073
12226
12643
12032
11705
12580
12196
12443
12441
12559
12330
12169
12307
12628
12469
11937
12098
11894
12548
11962
12459
12662
12574
12480
12571
12578
12171
12348
12668
12191
11566
12461
12373
12328
12488
12575
12618
12705
12429
12502
12589
11998
12050
12508
12103
12156
12473
11773
12508
12192
12686
12299
12239
12701
11871
11980
12568
12337
11918
12676
12281
12488
12395
12692
12224
12138
12004
12173
12498
12341
11620
12610
11984
12467
12153
12383
12077
12353
11845
12353
11990
12510
12660
12467
12447
12313
12300
12223
12333
12108
12207
11928
12328
12138
12141
12622
11835
12455
12224
12365
12584
12351
11619
12127
12313
12403
12109
12391
12241
12365
12660
12553
11983
12324
11785
12067
12436
12195
12093
12028
11745
11787
12648
11550
12657
12208
12128
12617
12388
12173
11993
12535
11745
12027
12073
12513
11688
11977
11688
12475
12154
12594
12092
11981
12203
12413
11821
12403
12563
11947
12143
11999
11617
11724
11983
12241
12502
11609
11675
11892
11908
11737
12129
12514
12399
12253
12178
12019
12073
12047
12484
12561
12269
12380
11622
12171
11888
12516
12528
12418
12543
11546
11826
12408
12374
12620
11945
12159
11944
12703
12617
11885
12376
12420
11886
12460
12207
11512
11643
12685
12285
11738
11847
12309
12388
12540
11812
12583
12035
12055
12619
12364
12583
12628
12236
11634
11547
11674
12274
12511
11853
12077
12237
11939
12198
12378
12389
11853
11652
12609
11982
12008
12609
12298
12439
12418
12562
11724
11507
12575
11614
12024
12385
12468
11978
11835
11917
12633
12540
11802
11774
11652
11620
12348
12162
12562
11757
12575
12441
12578
12343
12417
12680
11858
11813
11893
12474
12326
11752
12228
12591
12014
12117
12313
12038
12088
12507
12240
12153
11927
12275
12534
12594
11510
11860
12620
12004
12479
12528
11689
12133
12283
11761
12661
12374
12157
12541
12105
12654
11853
12666
12301
11641
12193
12438
11758
11889
12123
12403
12163
12508
12598
12330
11978
12684
12644
12536
12303
11863
12319
12486
11943
12057
12278
11967
12313
11516
12624
12704
12084
12041
12428
12560
12057
11623
11972
12394
12056
12178
12204
11848
12488
12114
11777
11937
12544
12501
11497
11696
12048
12625
11950
11829
12630
12298
12351
11794
12360
12287
12693
12689
12037
12212
11853
11937
12627
12439
12128
12084
11867
12211
11525
12598
12458
11597
11773
12543
12587
11968
11622
12536
12292
12499
11931
12116
12580
12673
12151
12498
12102
12342
12621
11810
12263
12502
11735
12494
12454
11516
12609
11779
12596
12234
12268
11900
12426
12003
11967
12294
12165
12128
11566
11578
12403
12517
12462
12205
12278
11967
12061
12482
12343
12628
12147
12326
12051
12212
12312
12539
12610
12020
12179
11652
12646
11780
11911
12418
12559
11551
12133
12683
11875
12688
12432
12093
12297
11988
12558
12313
12520
11968
12105
12005
12183
12019
12257
12003
12314
12454
11793
11737
12081
12369
11776
11616
11978
12617
11763
12438
12341
12205
11841
12516
12352
11906
12341
12272
12012
11960
11772
12299
11837
12060
11618
12454
12690
12156
12058
12362
12528
11853
11634
12254
11819
12016
12095
12633
11893
11898
11922
12154
12669
12193
12244
12480
11556
12230
12467
12624
12362
12193
11743
11946
11792
12318
12597
12244
11943
11673
12038
11684
12399
11670
11953
12507
12104
12414
12092
12307
12384
12657
12325
11885
12151
12575
12078
12335
12444
12135
12044
12058
12419
11821
12133
12699
12093
11810
11698
12655
11586
11766
12424
12341
11772
12556
12508
12115
12261
12134
11860
12288
12236
12418
11652
12161
12470
11873
11833
12484
12517
11503
12255
11836
12307
11985
12358
12476
12546
11968
12663
12184
12158
12181
12314
12395
12008
12053
11705
11814
12680
11958
12639
11543
12212
12674
11908
12298
11571
12597
12369
11927
11668
11876
12108
11759
12594
11504
11967
12077
12298
11515
12491
12423
12496
12416
12318
12032
12293
12442
12524
12374
12513
12204
11983
12218
12163
12212
12198
12690
12483
12502
11896
11784
12153
11712
12673
12357
12309
12664
12693
11803
11637
12393
11792
12644
12246
12162
12194
12083
12271
12268
11692
12268
12497
11811
11885
12453
12273
12179
12374
12670
11572
12402
12468
11719
12018
12278
12449
12537
12258
11899
12419
12028
11594
12262
12318
12639
11578
11862
11915
12062
12569
11583
12593
12407
12471
12257
12656
12113
12676
11965
12023
11976
11587
11788
12018
12078
12679
11735
12494
11907
12333
11948
12300
12673
12194
12180
12343
12208
12056
12535
12534
12410
11877
12590
12206
12404
12450
12308
12608
12014
12547
11881
12033
12302
11890
12061
11843
12320
12023
11921
11676
12561
12429
12553
12043
12493
12535
11846
12254
11928
11539
12068
12578
11602
11810
12579
12286
12427
12701
12701
11889
11903
11818
12142
12655
11722
12631
12530
12198
12641
12437
11854
11667
12704
12122
11636
12264
12205
12583
12222
12250
12124
11813
12321
12371
11571
12257
12304
11995
12683
12256
12135
12666
12193
12577
11664
12421
12430
12653
12037
12134
12005
12403
12157
12445
12462
12219
11744
12193
11776
11803
12343
12225
11803
12272
11742
12699
12202
12523
12541
12165
12542
12054
12089
12058
12573
11653
11580
12248
11569
12289
12502
11693
12298
11808
12537
11974
12088
12599
12409
11838
11632
12442
11531
11787
12573
12426
12213
12504
12152
12163
12600
11868
12327
11884
12637
11675
11708
12462
12292
12643
12353
12553
12366
12337
12184
11538
11743
11640
11652
12213
11883
12336
12656
12306
12027
12442
12102
12031
12613
11936
11953
12488
11842
12669
11608
12243
11867
12070
12128
11658
12486
12268
12523
12141
11610
12388
12466
12086
12283
12192
11947
11613
11879
12634
12454
11518
12226
11883
11509
12103
12473
12483
12438
12127
12219
11967
12693
12594
12073
12059
12361
12392
12189
12272
12665
12354
12580
12038
12163
11787
12353
12584
12313
11654
12185
11601
12203
12480
12525
12629
11750
12615
11968
12643
11909
12430
11867
12429
11704
12228
12390
12200
12632
11924
12578
12181
11710
12568
12028
12414
12556
12123
12121
11993
12498
11762
12038
11570
12652
11843
12301
12648
12702
12575
12453
12238
11822
11777
11933
12088
11853
12528
11732
12391
12553
12537
11854
11682
12673
12352
12539
12599
12444
12484
11773
12653
12694
12102
11926
12028
11899
12367
12332
12005
11763
12419
12676
12283
12572
12358
12005
12181
12538
12506
12017
12188
12468
12576
11827
12105
12462
12221
12428
12353
12166
12139
12585
11832
12342
12607
12300
12131
12700
12611
12415
12383
12208
11823
12291
11894
12461
12509
12619
12332
12262
12258
12562
12288
11873
12135
11547
12447
11594
12179
12678
12367
11638
12555
12539
12371
12214
12033
12591
12191
12383
11762
12684
12673
12197
12662
12638
12439
12671
12577
12552
12575
12544
12354
12259
11947
11974
11651
11531
12221
12700
12221
12340
12063
12178
12373
12579
12399
12093
12206
12143
11671
12148
11994
12673
12573
11801
12510
12426
12273
12421
12300
11878
12020
11704
12623
12292
11659
12496
12337
12304
12476
12231
12498
12244
12427
11594
11993
11831
12147
12399
12613
12674
11756
11874
12609
12200
12650
12440
12459
12524
12671
12034
12368
12608
12341
12358
11879
12373
11822
11978
12501
11773
11577
12533
12623
12384
12423
12608
12328
12053
12064
12203
12329
12655
12583
12046
11646
12380
11809
11769
12152
12426
12682
12662
12488
12524
12321
12458
12369
11623
12386
12270
12629
12055
12560
11858
12363
12685
12628
12664
12485
12127
12406
12553
12453
12054
12278
12332
12468
11905
12568
12657
12688
12487
12511
11852
12491
12581
12702
12316
12603
12389
12128
12527
12619
11913
12308
11902
12492
11823
12385
12663
12470
12484
12472
12388
12293
12489
12633
11991
12183
11869
12578
12218
12207
12593
12346
12650
12488
12122
12128
11907
12418
