mem_store_retired.l2_hit
420
435
435
420
412
435
405
412
427
435
405
412
427
420
405
427
412
412
412
427
435
420
412
420
420
412
427
420
405
412
420
420
427
420
412
420
405
435
405
427
412
405
412
412
412
427
420
420
405
435
405
427
427
412
435
435
420
435
427
435
412
435
427
420
405
405
427
412
405
420
435
435
420
435
435
435
420
412
420
405
405
427
435
427
427
405
427
412
427
435
405
420
412
435
412
435
427
405
427
427
405
420
420
435
412
412
427
412
427
405
427
420
435
420
435
435
405
435
405
427
435
427
412
435
405
427
420
412
420
420
412
412
412
435
405
412
412
412
420
412
435
435
427
420
420
412
405
434
412
435
412
412
405
420
412
405
427
435
420
420
427
412
405
427
435
427
412
405
405
427
427
427
420
405
435
420
427
435
412
427
412
427
405
424
411
409
409
439
433
417
412
412
420
405
435
405
435
405
405
412
405
412
412
412
427
427
405
412
420
427
412
405
435
427
427
405
427
435
405
420
420
435
412
405
427
412
420
405
420
427
427
420
435
420
412
405
420
427
420
420
427
427
420
420
427
412
405
412
420
405
405
420
412
427
412
420
412
435
435
420
435
435
405
412
405
412
417
439
439
431
435
435
405
435
405
405
435
412
412
431
439
420
435
412
435
405
405
435
412
435
405
420
420
427
420
427
405
435
435
435
405
420
420
420
435
427
420
420
420
405
412
420
435
435
427
435
420
409
424
431
439
425
405
435
435
427
435
420
435
420
405
405
412
427
405
427
427
435
435
427
427
412
405
412
435
420
405
427
427
405
435
412
412
399
412
435
412
435
435
412
435
435
427
435
405
405
427
412
420
420
412
405
405
412
405
427
427
405
405
420
420
412
420
427
420
405
435
412
435
420
420
435
427
412
435
412
435
427
435
405
405
405
405
427
427
412
405
405
412
412
405
435
412
427
435
427
427
412
405
435
435
405
412
427
420
427
405
420
412
435
435
435
435
405
420
420
427
412
412
427
427
427
420
405
420
427
431
440
427
420
420
420
420
412
405
435
412
435
435
420
427
420
427
412
427
435
427
420
405
427
427
427
405
420
427
435
435
435
405
405
435
435
435
427
412
405
405
405
412
420
427
405
402
405
420
427
405
412
420
420
427
435
420
420
412
412
420
427
427
420
420
405
427
412
427
412
420
435
435
427
412
412
427
435
427
420
412
427
405
412
405
405
435
405
420
405
435
420
412
420
420
412
435
427
435
412
405
427
412
427
427
412
412
427
405
435
435
420
427
405
420
435
420
427
435
405
412
420
420
435
435
427
405
412
435
427
427
439
409
424
439
439
417
439
439
424
424
405
427
412
420
427
427
412
412
412
435
427
412
427
405
427
405
420
405
412
435
435
427
412
412
427
412
435
405
427
427
405
427
434
412
420
435
427
435
427
420
435
420
435
431
439
435
405
435
412
412
420
412
420
435
405
412
412
405
435
401
405
412
427
405
427
412
412
427
405
412
427
424
424
405
412
405
427
405
412
434
417
409
439
431
409
431
420
420
420
431
417
424
424
417
417
427
405
412
412
420
435
435
420
420
427
405
412
435
435
405
435
412
427
405
405
435
427
405
427
420
420
405
427
435
435
435
435
405
412
435
427
405
420
435
427
412
435
427
420
412
435
420
435
420
435
435
435
435
435
435
427
427
412
427
435
427
427
435
435
412
427
412
427
405
427
427
420
427
420
435
412
427
427
405
405
435
420
412
435
427
427
420
405
405
420
420
435
427
427
412
412
420
420
435
427
412
424
439
409
439
439
439
424
431
417
417
420
435
427
435
412
405
412
412
412
435
420
427
427
427
412
427
412
412
412
427
435
435
435
435
405
435
420
435
435
427
427
420
427
412
427
428
427
435
427
427
405
427
427
420
420
420
435
427
420
420
435
435
412
427
412
435
435
427
427
435
420
405
405
405
435
420
412
435
412
435
412
427
405
427
427
412
428
439
409
425
402
402
441
412
420
435
427
412
420
435
405
412
427
420
405
420
427
420
405
405
427
405
420
420
412
412
405
427
427
412
412
427
405
405
427
420
412
420
405
420
405
412
427
427
412
427
435
420
412
405
420
412
427
433
424
431
431
424
439
439
420
420
420
412
435
405
427
427
435
405
420
427
427
435
427
435
420
405
409
417
431
424
424
417
427
412
405
412
427
435
412
420
412
420
405
420
412
405
412
420
427
420
412
420
427
435
405
405
420
412
420
405
435
412
412
420
405
405
402
424
431
431
424
411
424
424
411
431
431
402
431
439
441
431
417
417
424
439
402
439
431
439
439
424
431
439
402
418
424
417
431
441
431
417
424
409
439
417
426
417
439
417
424
402
424
424
439
409
439
424
435
435
435
427
420
405
435
435
412
420
