topdown.slots
4957394
5053346
5004545
4972774
5294235
5277179
5202999
5362607
5190441
5292262
5261464
5157255
5295778
5185382
5371573
5231611
5219172
5181057
5341079
5141499
5222078
5199877
5104394
5103053
5268386
5100221
5205717
5265968
5218667
5295847
5187209
5130029
5145120
5229056
5147304
5254761
5325231
5227812
5146959
5298922
5305362
5261380
5309995
5228526
5211969
5357453
5252168
5251304
5199332
5311751
5351667
5364841
5303428
5178813
5206673
5244152
5213716
5253316
5254837
5325332
5242034
5270710
5148438
5345480
5299738
5333714
5227086
5341329
5240712
5233315
5258488
5355565
5367375
5297649
5327629
5274526
5150580
5193313
5289763
5224849
5226663
5133131
5139338
5242568
5183516
5357568
5152877
5343006
5309830
5177018
5326496
5247695
5304228
5356081
5338524
5361931
5346651
5365672
5106769
5256536
5226379
5252847
5113026
5191331
5287346
5283323
5079153
5067821
5205081
5019563
4937234
5155264
5040759
5107207
5080351
5075650
5130875
5084025
5264670
5079669
5170841
5252469
5163433
5079445
5121736
5123637
5187303
4976691
4988789
5191536
5159530
5063439
5221233
5140076
5302387
5070925
5352002
5111535
5138662
4998091
5071442
5315691
5150298
5296265
4893191
4962120
5148189
5045242
5216867
5045131
4966190
5362254
5094267
5156819
4891547
4999500
5163105
5257591
5158391
5015469
5285756
5205096
5149570
5170639
5072478
5014923
5299253
5118203
4973524
5181698
5159806
5057864
5053384
4929471
5068020
5136929
4954525
4891421
5147193
5055075
5035652
5033165
5187271
5305773
5026908
5288422
5002428
5191401
5040504
4900352
5033115
5142056
5170199
5331440
5232874
5066421
5109865
5079804
5047783
4971954
4931257
5022874
4994614
4907876
5006186
4950035
5257058
5047745
5289824
4940602
5051128
5078927
5248391
5134297
4865263
5098636
4980507
5116921
5302284
4961122
4865750
4965796
5263774
5029730
5095329
5252133
4916419
5063163
5134297
5199729
5007586
4922959
5307298
4876107
4998714
5027118
4913378
4976463
5012659
5152497
5090410
4893927
5131577
4892767
4991130
4878297
4926086
5243333
5083791
5055184
5218354
5275018
5228956
4890521
5132895
4988755
5046268
5218125
4964473
4965229
5031298
4927706
4907002
5317774
5127022
5301378
5239664
5061015
4993486
5128376
4976460
5312644
5146107
5069967
5181810
4978104
4961136
4994794
5023470
4905083
5027315
4958257
5067390
5338046
4894819
4982685
5029871
5101827
5139061
4984702
4973463
4866809
5073725
4892806
5122945
5171385
5195615
5104941
5001303
5119040
4954443
5047233
5180525
5265597
5073883
5118767
5171540
5038082
5145209
5104160
5110355
4970144
5081329
5016792
5054246
5030894
5045314
5318115
5026369
5135437
5159178
4958929
5075502
5124076
5061102
5237432
5226131
5135662
5136978
5323457
5316334
5202795
5362250
5042020
5134488
5141873
5228119
5155962
5215149
5218023
5170968
5243141
5322004
5183866
5118180
5329114
5293394
5119907
5352824
5368471
5339995
5117001
5332706
5324835
5194895
5212152
5125550
5112285
5232703
5227321
5333495
5278089
5225727
5213180
5168648
5248876
5189712
5020782
5154160
5160171
5287923
5234828
5287463
5119531
5176316
5315303
5160315
5266207
5305815
5298327
5207979
5204192
5130263
5264428
5186998
5284308
5252589
5185672
5203659
5170160
5289191
5362313
5119539
5262120
5319992
5037876
5184066
5142692
5124324
5215512
5244053
5245687
5237928
5126353
5155052
5125366
5326114
5276508
5196452
5172315
5230855
5123340
5160007
5063458
5246587
4977630
5291806
5174880
5140278
5282472
5046905
5132871
5214500
5038599
5181195
5003579
5288589
5177003
5132950
5064177
5074628
4985214
4941727
5349578
5289737
5205440
5012069
4992655
5223275
4992102
5031138
5075021
4885931
5046324
5028726
5077063
5170156
5157018
4958034
5015972
5055135
4983391
4948493
4941340
5034613
4934894
5182157
4971645
4929134
5103227
5271940
4866420
4973153
5091288
4995475
4866041
5327694
5254244
4948002
4991872
4966943
5021286
5347890
5100372
4912106
5057210
4908943
4933795
5029374
5140196
4868485
5022042
5232470
4919909
5117768
5337811
5131388
4878533
4985404
4891381
5222959
4917377
4914975
5059003
5211623
5097375
5253218
5352393
5226690
5052848
5223445
5184916
5192921
5019855
5189932
4947788
4995972
5144102
5108631
4873859
5114125
5317422
5101268
5215523
5290087
5190928
5188750
5325851
5190580
4947670
5210048
5041236
5112079
5112395
5328386
5254015
5309734
5086073
5244570
5199260
5242341
5182156
5196009
5232958
5355931
5153678
5298864
5337185
5211578
5120764
5146663
5301660
5262750
5308026
5287530
5204564
5336918
5254914
5191308
5241713
5258114
5316141
5153280
5263767
5306095
5232450
5153803
5313617
5338759
5163289
5193136
5210916
5266989
5363926
5356546
5199030
5224213
5187007
5183667
5193023
5135449
5197357
5275597
5339837
5182054
5265499
5253129
5335609
5253237
5151835
5130812
5095297
5250140
5150624
5165898
5099767
5266825
5132253
5232904
5139108
5242552
5220915
5284258
5164459
5277388
5271357
5233456
5199284
5357648
5216035
5257285
5285977
5361267
5159344
5318981
5265694
5145466
5170037
5309151
5226346
5261114
5260972
5190656
5149996
5192084
5313936
5268822
5228305
5173560
5143375
5169303
5184686
5193506
5231869
5219386
5240061
5300355
5306094
5282995
5371309
5210961
5303733
5250406
5362228
5246346
5206973
5220655
5023121
5129764
5027840
5199164
5105421
5069772
5074732
5248192
5304871
5259686
5261206
5305736
5111021
5257115
5276901
5102874
5076308
5101432
5184951
5225077
5054463
5279598
5199550
5309831
5044086
5309936
5289637
5194408
5267531
5126099
5253293
5059798
5030351
5307786
5302964
5272950
5234278
5122717
5175728
5223944
5230319
5301513
5115344
5312248
5079174
5272357
5086143
5178613
5310060
5216874
5320272
5085085
5110096
5116392
5331658
5306280
5084824
5301157
5366732
5251473
5171885
5226217
5324603
5304090
5254669
5270537
5168677
5308525
5179397
5337284
5283027
5266671
5143670
5210519
5291834
5312191
5363964
5126504
5255352
5229444
5238083
5300029
5344736
5244673
5350087
5338614
5276226
5266630
5197765
5293150
5299808
5303142
5145083
5272403
5118365
5250495
5332884
5141131
5154606
5203352
5271604
5096532
5144248
5293145
5289905
5272796
5167956
5271612
5205092
5237571
5199188
5358524
5269811
5311825
5335814
5222338
5178186
5129313
5241806
5250726
5127535
5059281
5370199
5138706
5338305
5180187
5134982
5308984
5195185
5354375
5115029
5098693
5303671
5268241
5357057
5339231
5199142
5218282
5286838
5196903
5170644
5244638
5236579
5357307
5288330
5232274
5304487
5221791
5314033
5334605
5252342
5311837
5328289
5216610
5155284
5243205
5296325
5245351
5318078
5239586
5156582
5185923
5337884
5352179
5235798
5309141
5370220
5222196
5244270
5265167
5120897
5252151
5328817
5175048
5194219
5311064
5297440
5354732
5168825
5186838
5296454
5357926
5211212
5343669
5273160
5177313
5229445
5342745
5241012
5287360
5279187
5185409
5167370
5288756
5291578
5196809
5226473
5244712
5156995
5207296
5224502
5292005
5202680
5094910
5326314
5169356
5273913
5150998
5148500
5266445
5364489
5306542
5247070
5252855
5178693
5145638
5210023
5168861
5339419
5109889
5107606
5175588
5149333
5130691
5043735
5118669
5294025
5164934
5122220
5178427
5235050
5253437
5253921
5195787
5147409
5019209
5277628
5322304
5073343
5195756
