uops_executed.cycles_ge_2
209410
203624
211701
208341
210339
214254
202857
205300
206827
208157
210053
219809
213514
210793
210261
218412
212771
220033
208885
210867
209475
210929
219174
208063
211282
211715
212740
217666
210710
208915
216315
208406
209788
206780
219274
203717
209124
208372
218125
211136
210198
211665
212890
210409
208331
207342
211705
215098
210176
219011
212799
211049
210506
217149
208893
210467
212056
210490
219930
212471
218990
213039
218529
206361
214382
211671
219300
209553
205417
210356
208379
211712
212585
219323
216710
208781
210765
215756
210528
212000
205522
218829
210671
207985
208126
219963
209769
219945
212269
215355
213575
218250
213220
209636
218252
202191
204459
209861
218815
213223
208948
209203
209885
211644
208634
209346
214563
209713
219197
218130
210052
210230
212168
209744
209833
218900
209937
218209
209517
204325
211716
209710
210188
207438
211891
209154
216850
219715
206262
217731
210221
205098
211743
209117
217348
212006
211060
217715
208323
217949
209352
208014
219275
217888
217731
211792
212279
216749
211856
207499
213002
205829
217869
219469
209509
219974
216600
216347
209403
208640
215918
209286
208970
199641
214176
208472
209238
211500
218731
217596
205727
209569
210942
210736
210375
206183
215113
219935
213348
206376
207857
210088
210181
209947
215285
211937
208952
219538
207784
218464
207675
210177
213562
217572
204515
210232
210774
218167
219412
206854
199465
206528
212006
208416
206470
203496
207948
215694
210040
210767
210791
206523
217834
207801
214923
209063
216412
219387
210639
219638
205902
214454
208522
217970
207410
208499
210410
208242
206141
210170
208366
217074
206718
205274
215547
208909
218919
214910
215542
207693
206809
215320
216407
218414
211663
210271
211676
207096
205418
209370
209230
209559
216335
208812
209301
211790
209627
207554
206314
207724
218844
210895
216721
207886
205143
219003
204874
219005
204645
215474
203000
219689
206879
207398
202824
204444
207615
215497
218910
216933
206741
218115
212221
218276
208178
208188
205605
218212
214190
214135
219287
207795
217472
209643
214189
219256
209384
219340
208842
199624
208224
207985
209703
208461
218265
206517
215349
209904
207465
219233
205000
217957
207073
207373
218999
206662
205333
215858
208328
214675
210320
206643
207920
215002
207259
202834
206676
208003
205947
217987
213012
214821
205569
206472
216823
214181
211478
209844
209243
218982
213198
204297
218934
208464
214210
216906
210053
211678
212924
210721
211514
212374
205252
208896
204219
199948
203861
205418
219737
213652
206198
203488
219442
208347
217155
209784
213010
210977
214321
199549
217735
216961
210322
209406
204820
213399
208534
207878
208429
210158
204323
208613
211240
206033
207815
209124
205746
218031
205001
210151
208391
212273
210204
216682
217496
204940
218692
208268
217967
199304
209367
205124
207048
214883
219114
207525
209809
210411
213036
217120
202282
216877
211032
219582
214027
216745
205951
214480
206375
210151
209323
206030
216989
209702
218074
209874
203440
205897
216193
211549
206577
212818
211088
207480
209238
214659
205154
204369
218571
217453
218847
218182
218184
205323
214497
207419
206974
216960
210334
206534
203937
205465
205318
219847
208688
204023
205932
208526
207120
217342
208518
213588
207467
207229
204524
217597
212695
216893
208767
219090
215182
204876
205697
208756
207636
208217
208161
215739
207778
205210
208283
204917
213281
206329
206230
206500
215453
217273
218327
207739
206625
215410
215813
211443
202628
208802
208929
216545
207024
217154
209064
218016
208461
218382
216442
204753
211203
215273
209223
215137
207799
217932
212820
216235
210202
214814
213064
209923
