idq.dsb_cycles_any
24852
25274
25127
25953
25292
24914
27042
25770
26102
25826
25317
25994
25799
25967
26983
25036
27008
27062
26845
26506
26681
26869
25989
26423
25984
25854
25932
25620
25240
25660
25904
27064
25812
24812
26379
25936
24832
24910
25222
25752
26581
26057
26421
25972
25871
24987
25863
25778
24871
27234
25851
26449
26515
26516
25910
26841
27123
25782
26302
25191
26194
25826
24827
24723
25692
26716
26667
25631
25065
26245
25054
26867
25022
25350
25435
26628
24842
25899
25902
26080
25323
25786
26010
25106
24757
25434
26494
26654
26457
26620
25809
25112
26125
26325
25333
25772
25982
26603
26126
26604
25294
26098
25093
26784
25849
26928
25676
24912
24984
26783
25646
25495
24879
25483
25937
25783
25509
25434
25805
25673
24974
26801
26723
26313
26817
25285
24710
27095
25004
26922
26639
25293
24866
26862
25695
25179
25174
25816
26031
25781
24895
25920
25283
25806
25187
26866
25405
26056
27009
24875
24971
27105
25443
26984
26814
27102
26587
24919
25148
27212
26807
24890
26365
25293
26480
24651
24682
24788
26480
27149
26663
26869
26172
27080
25300
25704
26367
26981
26081
26673
25474
25903
25104
26339
25176
25145
25641
26495
26024
26632
25121
25448
27029
24734
25379
24648
26309
26968
26533
26893
25582
26718
26900
26844
26856
25451
25874
25279
26203
25072
26404
25003
25932
25332
26053
25539
25892
26463
25687
26225
26878
24953
24857
25835
26713
26071
25846
25342
26776
26379
24728
27224
25751
26426
26619
25004
26922
24784
24835
24875
24856
25482
26461
25448
26800
26722
24852
25364
25257
25089
26284
25192
24884
27223
25655
27065
26383
24901
25570
24655
25279
25978
25207
24676
25494
24991
26595
26450
25355
26810
26591
26857
25022
26302
25235
25946
26142
24810
27096
25046
25518
25269
26766
25391
25932
25217
25325
25505
25029
25122
26975
26464
25456
24836
24759
26535
25062
26108
26819
26427
24665
25280
26411
26986
26217
25269
26553
26721
26044
24769
25004
26252
26387
26584
25070
26131
25078
25248
24830
25332
24695
26775
26410
25920
26754
24922
26829
26456
27120
25488
25269
26701
26131
25978
26329
26103
26025
24985
24951
26478
24883
24816
26019
26597
25654
26161
25417
26346
26824
24897
25989
26541
24727
27052
25883
27192
25809
25110
27131
26445
26924
25468
26382
25068
26615
25039
26038
26565
25362
26065
26815
25744
24929
25342
26231
25155
27062
24741
26139
25312
25825
25442
24723
26072
24894
25248
25398
26481
27176
27114
26810
24985
27033
25444
25150
25357
25668
26922
27067
27015
25121
26582
25765
26003
26177
25824
26920
26321
25885
25522
27194
26229
26373
27142
25035
26688
27129
26243
25638
25688
24860
26747
26225
26008
26979
25769
25263
25598
25911
25741
26318
26106
25823
26991
27171
25936
26184
25509
26720
25945
26274
25789
26159
24909
27102
26410
25699
24899
25766
26399
25505
26292
26272
25876
25824
26509
25420
25812
25446
26628
26818
26330
25773
24999
25289
25171
26850
26007
26534
26822
25431
25153
25134
25703
24786
25020
25536
26701
25453
24880
25984
25866
26066
25872
25996
26486
25022
25160
26748
25729
26813
26607
25653
24929
24692
25210
25918
25761
