cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
24164125,6834716,34935146,18437664,14220458,50762365,24402605,25396387,827677,1283233,28176135,72030672,49045
24334076,6866922,35158948,18519370,14181321,50982490,24566622,26040529,829956,1285882,27821951,72196339,49669
23651497,6873518,34705828,18391025,14129257,50972179,24452221,26014541,869072,1335252,28210764,70806412,47952
24077823,6736223,34917492,18478091,13980543,50532159,24141941,25432356,791961,1262654,28201832,72058145,49242
24490902,6977002,35090948,18560412,14221243,51479757,24643067,25739931,825924,1299107,28556384,73024249,50060
24104229,6911779,34904880,18426415,14136561,51011393,24380704,25704282,830732,1297804,27900153,71756894,49691
13115351,3920126,18294653,9676534,7262336,27657387,12364612,12775686,465369,694331,14354001,38940721,29189
1174995,793831,1643837,988358,288877,4069673,786647,1054186,189920,227061,1339819,3218412,5328
21725751,6248083,29718384,20976668,5487178,51260197,9927852,10964866,1143109,1557474,16686941,37602107,71971
23261101,2709211,33706693,25471863,5894820,45156152,11331200,12815857,437405,848986,18392553,37530871,20964
23235351,2468607,33539958,25325779,5865806,45188711,10930107,12538749,330422,733519,18139882,37010529,21381
21496560,2361506,31256927,23590156,5564912,43478025,11017148,12428312,335706,726645,16872365,33410261,19547
636968,394147,1183665,876917,455254,3067455,850586,879406,152970,182318,930191,704596,2535
806314,336501,841835,398591,94084,2183567,666415,688527,110159,136237,902114,2203415,3972
818870,454811,1126293,704238,229760,2164436,209087,393730,76670,133487,825819,2090597,4011
2250648,1539088,3113205,2211438,703285,7149457,835250,656864,332017,468638,2229515,4209747,14151
15678982,1806623,22973475,17717557,4193078,35764468,8375303,9719301,400646,713734,13960202,25611678,13307
23476845,2496781,33947237,25775804,5925008,50110183,11409579,12815842,398332,791253,18613793,36906492,18665
11544141,1489662,16648181,12554628,2840757,23966884,5343881,6096145,214154,423424,9173419,18522860,10921
13294249,1518880,17443421,12954183,3026164,23458082,5731832,6663505,341179,565909,11224600,22893513,12151
22518508,2178099,32429630,24411403,5616676,43826976,10878709,12479784,246005,632498,17655473,36195563,17939
22561411,2211735,32614802,24523022,5837271,43897078,10851961,12013411,241425,630988,17756563,36399254,18199
22650342,2305476,32701661,24597333,5852323,44247877,11124590,12498245,268725,659247,17291312,35587673,17459
22237574,2298850,32348190,24482571,5945212,44316134,11257148,12593602,260009,666232,17686305,35427296,18663
22574813,2144645,32669449,24512184,5623701,43540004,10854743,12444908,251469,632548,17722075,36250925,19048
22801453,2190775,32962891,24675895,5854681,44250866,11082057,12250840,249099,632991,17972806,36771801,19442
22658809,2184234,32630565,24492030,5849189,43995758,11113828,12484674,255515,630015,17332137,35481101,16506
10263922,2010214,15900192,12185396,2903326,22761415,5601901,6388596,455351,651795,9131546,16426671,8272
953496,497755,1325382,718675,236534,2109265,664700,920461,207315,227435,1217847,2965495,4879
697282,94751,954362,510156,330298,1991971,421878,219348,9230,21750,742181,2236592,3446
659461,92191,911516,496517,333440,1955651,663627,685767,7092,16586,225671,640263,2585
310945,67899,690979,500930,340471,1962210,656338,668728,8033,20019,699435,650600,2095
293701,29448,162515,115989,234665,2112964,648301,708217,38705,61071,938703,2795421,959
0,0,0,423885,307251,1626685,571448,594655,4267,19694,593529,1628631,0
0,0,0,462326,405986,1905191,753062,782033,3984,20435,774462,2118486,0
0,0,0,374043,299104,1471499,555500,577098,4935,19208,570603,1563115,0
0,0,0,293933,290864,1297826,539351,559238,3135,16696,545675,1508964,0
0,0,0,296790,290130,1301035,538140,558028,3547,17071,545619,1505140,0
0,0,0,280827,291263,1299145,540191,560155,4072,18067,549638,1519705,0
0,0,0,320306,381390,1489867,705208,730021,2750,17256,710366,1956871,0
0,0,0,281867,290345,1287986,538403,558262,1404,14823,542717,1503103,0
70711,32340,67428,66428,918600,4233970,1345311,1014111,25403,41010,751071,1951764,576
1018639,441121,1346494,878025,366291,3445241,291905,305633,112747,184833,1022170,2543528,5517
809301,162804,1335676,737602,492805,2973967,943606,975548,15559,41983,565521,1559406,4077
492136,242086,1147838,761516,481701,2878987,896232,917880,45497,71960,830736,868690,2985
799202,161658,837936,406533,122760,2216236,699332,733573,8131,35785,820512,2318267,3607
789592,183404,1094922,617497,365954,2238763,266883,276941,14253,40156,775456,2231672,3598
1033114,244930,1377272,814727,406883,2875394,647322,659822,26748,64699,504745,2046243,6180
17378412,2263481,26732198,14626761,9532492,48484600,12785080,13895343,388000,929112,18959852,54230271,100981
5913610,2181317,9763466,5359873,4486009,24482658,8431726,9051966,366031,688847,7936851,20395748,42197
998390,419428,1347330,877590,337490,3262043,371643,284216,59343,137721,960005,2487287,6858
972194,412939,1376869,888013,374239,3846921,727281,752724,68297,67939,393636,1661742,6054
6354516,2171509,9680607,5756064,2213715,32521881,4861446,5448538,359883,569634,6625757,14208806,44729
3346065,433289,4935014,3426734,1162395,18241371,2256858,2493472,118962,213685,3339961,6910537,23158
0,0,0,53026,25796,191914,53162,55919,3076,5863,63378,0,0
0,0,0,58408,28165,194580,57006,60035,2124,6147,69192,0,0
0,0,0,58355,29065,198636,56930,60040,1778,6883,72472,0,0
0,0,0,56438,28676,184413,55653,58742,2132,6998,69105,0,0
0,0,0,59789,29401,186370,55863,58991,2699,8124,74116,0,0
0,0,0,58729,30501,184732,57116,60390,2256,7709,72570,0,0
0,0,0,62608,31738,192419,58084,61435,2247,8970,78433,0,0
226949,85589,619885,824554,951937,4012052,1821742,1889312,126236,172856,1969819,2969646,1742
740853,228460,720227,709260,262604,3331204,728319,756343,125297,168970,1099806,1827844,5247
1006584,556653,1387557,689160,125341,2367093,513352,768308,128339,174783,1098559,2571393,6254
1043737,558988,1436338,914284,395033,3348644,509836,279148,16354,108685,1047135,2590902,6261
1956475,935495,2420260,1460622,505713,4638943,1169988,1336358,419399,444778,1572727,2567568,14235
3062036,1585436,3724916,2441285,783196,8627059,1155541,1303046,282228,408685,2533454,7546997,19763
1634683,878891,1821078,1370762,135615,6372846,523696,792800,336174,404471,1514638,3066825,11736
1556688,1000445,2186291,1594291,391673,6395454,525015,291389,321528,401637,1539716,2873297,10872
1574285,1050896,2170139,1614670,387796,7124395,745063,762136,303211,311698,776855,1982062,10856
562490,396539,1582782,1057418,513023,4908937,967399,1011147,207869,277612,1233503,1815810,3357
1630831,1018224,1902037,1497787,129943,6802912,529128,804308,411913,485070,1561393,2775293,10366
3130192,1717144,5989886,3656880,1897548,10247830,3149394,3026505,457872,579170,1562576,3186633,12085
7631974,1813192,7498572,4605746,3913227,18900053,9598586,8849248,586643,737255,10058853,24510640,25659
16968444,3859893,21326629,12197949,9880822,30134006,17612879,17016964,1252746,1680401,22438091,47496207,54744
7290474,6232948,12223323,6160325,3642154,15289676,8619222,9237937,1187585,1456913,9833258,15816524,24253
1335910,856802,2228062,1493486,518582,5953753,966650,1003205,184649,212217,608259,1855471,7714
1010778,522348,1805122,1322486,436078,7219661,854644,791659,234715,302320,1526060,2240387,7149
1328996,394604,1412587,716801,124551,3315804,744563,1012692,120103,176605,1350628,3430018,6962
1035394,427062,1394937,866976,383722,2956433,503564,278991,59020,107407,1085290,2705321,4934
987974,416157,1377193,871927,395583,3370539,759354,789823,50513,93546,395770,1662056,3870
7403910,3619919,10269965,4657425,3939164,15072368,10877489,12215738,690271,918991,12181330,26752114,22523
13230594,6184222,24727228,15091419,11797220,30879175,19883199,17663287,1120800,1814209,23044653,38792169,45978
1233618,656213,1705703,931337,267201,3481297,516496,531501,192529,258855,1233201,2757683,8057
1391851,813193,1912309,1366489,385527,6086190,522985,556552,217266,277964,956919,2848767,8959
4893557,3306629,5457852,2131098,419508,11211696,4016106,3858084,730668,817082,5309322,12241072,23077
41883002,26656828,59822569,29632545,22592354,55722208,42463711,47243008,3128943,4475392,54344304,127431404,125779
41041701,47336906,59308400,33381212,24131990,62271838,42129114,43781285,5041136,6206211,47317949,109080749,123390
55703650,39771179,82096092,43750530,37716668,74907795,66340609,66264286,4171548,5382508,71033837,166633047,153342
62127114,13932443,90914286,46054497,42540333,77142727,74259539,76606154,1244418,2837500,86059346,206468431,157727
2793810,1205227,4744297,2777331,2010485,7308354,3142950,2763606,228594,377102,3032850,6659244,9094
20826237,10876126,30189876,17359912,12723372,35464066,20993440,21404168,2173955,2536604,24543914,51416942,67493
18509572,10993066,30811577,18833012,12759448,41162577,23908684,25299770,2364078,2985016,28116258,43533657,51951
10899124,7621586,15818883,8755326,5565649,20274756,7191769,6698803,1493478,2049557,17971432,40179908,44122
12533441,3962982,17687520,9519088,7282546,18814559,11766409,12476954,979406,1192286,14187479,34444929,37178
32020498,13838332,48700297,24861596,20814952,50297851,37791626,40438206,2449202,3420009,46825943,106748771,93416
34540153,11218006,43973818,22189736,15794816,43938789,28498021,29836252,1885682,2549252,41041609,103697079,104891
17431974,11562999,27833656,16333841,11121178,32809784,15911459,17486522,2139288,2439819,22720670,51765708,58888
20080219,15071916,32280018,17615595,13032554,35682578,23499898,22530109,2146994,2709937,24287983,54264586,64197
18657139,16113687,29985676,16495335,11335312,36298009,22434674,25178190,2999981,3475673,25064755,49764255,65208
32563083,25041350,50223726,25928403,18946636,50105248,38712187,44228285,3744331,4522096,47596630,107342932,95856
33378776,28576766,51449220,28239856,22300836,55202374,43648387,45887032,4030241,4871228,47246037,102528368,97202
35229432,18194049,49605280,27570527,22043923,55764258,36058591,35023188,3216422,3931433,44799381,99435224,104610
21995989,9921919,36718737,22671225,17863642,46683032,28148479,30971056,2371537,3279156,37924398,73310774,79431
21633827,9195162,30352886,16235015,9981375,43405337,26021649,28741027,2687569,3147569,28769273,64784524,85883
24772637,10947883,32887550,17367303,11059241,38448096,22368559,24526994,2436844,2980248,29665967,72568042,91006
24159429,10641951,36159528,19820818,15499232,44482972,29004802,30618343,2627940,3402095,37848722,84614945,85719
31766537,14980723,46860489,24810862,17954860,46584266,31150491,31608468,2329115,2884801,37780562,89463110,102529
28005915,12796650,40610451,21140939,16501380,43963194,32266857,35330468,2312959,3058356,39770882,92505488,85904
12614901,5846830,21252410,11608473,7013311,28359482,14725193,16047299,1538145,1699228,16628649,31347302,55275
18684481,7595679,28385164,16562731,12207800,36052101,18627068,16375002,1699859,2150986,20391596,48305158,66986
19273355,12381982,29855102,15439357,11756213,36341139,19244517,18379098,2255426,2749601,25266533,63056051,69977
3327836,2238029,4686578,3078078,1714910,9769765,3174204,2881626,347687,381643,2121632,7299948,15516
2050031,1224696,2940675,2078603,925667,9640250,2130229,2640845,648055,752411,3787814,8039101,12471
3711636,2120772,5931760,3289198,1740092,11813330,4030210,3783174,702320,691352,3579352,6398855,19129
2572008,1739420,2808620,1974856,274171,6089803,748407,1489892,491525,591436,2713079,5905228,16721
40703701,25559793,58989248,30974094,25545520,52965794,45616324,47342709,3182177,4196930,57724366,130883205,118126
28476654,14899020,36414810,18227725,14206865,38804511,24690786,24636565,2633181,3085977,33830806,88119495,86222
18033656,10545435,28400768,16556304,11019592,32114143,17803873,19627135,2273308,2918652,27667428,55662625,58174
10043107,4187505,12852101,6556893,3625136,12336307,4496188,4479985,787583,1023914,9372172,28084772,45782
15912460,7913721,24079398,14778205,9582700,32368175,15101640,15319738,1540724,1780001,17464812,42771192,60636
20136029,11717345,27038350,13232583,8712777,31395816,16246504,18048767,2380272,2861278,25382568,62736487,70717
20446925,8075637,30347205,17942496,11787676,43352716,18882192,20768319,2299012,2735452,23807389,59646967,87530
39734324,16354734,49812568,27714403,21511713,63185131,36922294,37209830,3563508,4448930,51024963,123126001,130407
