cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
14262874,1513331,20611731,13472032,3660329,75846100,7312552,8031199,76789,553661,10890623,26531543,107083
14592079,1376122,21037571,13693129,3770944,76410099,7121696,7827085,22914,479969,11032352,27140484,112858
14574408,1403121,21023302,13699120,3892279,76540250,7329996,8036745,27426,495240,10556156,25691028,110506
14156390,1435447,20702496,13639190,3762124,76749058,7308811,8038689,34971,509528,10794836,25154881,110256
14276321,1436102,20607507,13402162,3657098,76342908,7343936,8060055,50604,528007,10843313,26389599,108818
14407687,1361362,20781558,13573984,3652416,76054756,6903136,7835894,19753,487946,10791435,26475763,109403
14618055,1367124,21049885,13739444,3875010,76526111,7529653,8048585,13975,473017,10598340,25848284,111987
14090733,1424307,20843167,13741698,3888676,76564546,7538393,8262279,32891,505537,10757941,25011141,109951
14354464,1373644,20507498,13353236,3538906,75688031,7302453,8019415,17768,479779,10778379,26527954,107814
14357728,1410936,20745475,13552957,3778123,75874037,6922664,7625863,19124,488818,10792359,26415502,108477
14332582,1399044,20709777,13510147,3770268,75523385,7304269,7801283,15631,473250,10487675,25726194,106192
14285972,1405729,20811640,13681439,3876731,76345046,7523811,8257156,25420,495431,10814364,25097077,109825
14460243,1421985,20689951,13518019,3551688,76163220,7333510,8058946,32878,508097,10865709,26362900,111737
14597206,1407840,21066361,13663471,3767974,76159332,7082371,7794439,32014,508851,11064346,27178551,112808
14987781,2323242,22462735,15134208,4185070,83375451,8433753,9226682,931578,1449840,12422341,26962480,116905
14220813,1585414,21033582,13838206,3780375,76769939,7342336,8051670,111182,589897,10714440,25001977,112768
14274682,1398927,20367262,13520250,3632088,76257456,7278879,7989925,51205,510793,10818045,25853867,109420
14483801,1430467,20913286,13576343,3779422,75894675,7117452,7820332,24576,499689,10955618,26965971,105734
14480011,1428254,20886397,13678819,3785285,76384363,7331991,8040500,32235,498431,10359325,25860549,109113
14199936,1419461,20935547,13727624,3770340,76913347,7328350,8058763,33471,513577,10667931,25157680,113060
14290209,1525043,20431698,13512190,3649876,76169551,7321774,8051718,80387,557921,10849066,26302312,108685
14422541,1444463,20841111,13607111,3664335,75893418,6916689,7827355,26887,498319,10841675,26547807,107556
14571385,1452804,21013293,13693704,3872864,76695798,7412842,8058932,17207,505608,10649022,26468759,110026
14070240,1392417,20756392,13540548,3774425,75937744,7323381,8038417,18372,499104,10648168,25141543,106243
14418605,1392987,20598659,13539644,3754743,76478249,7478392,8198525,26940,503563,10814729,26404434,110484
14421896,1387400,20835385,13630787,3651313,76104970,6886842,7824720,20009,500471,10829094,26362653,111097
14334860,1388493,20691053,13531097,3772934,75717583,7311189,7817015,18773,478720,10521203,26457322,105060
14302257,1367946,20980248,13768306,3867338,76882930,7516373,8253739,17130,493195,10605311,25026665,112377
14314053,1374608,20501830,13496006,3667282,76911844,7358013,8072686,19776,495822,10839946,26358860,112475
14522874,1409726,20940215,13706091,3650954,76447469,6899309,7817989,30488,508269,10866165,26571706,113360
14503858,1407709,20909163,13708559,3766094,76970759,7341975,7845319,18347,493639,10637783,26509778,111443
15458547,2664301,21946459,14599459,4064151,81002944,8268280,9170840,836304,1353882,12776619,27785257,115708
13953465,1369944,20203833,13327856,3744950,75429385,7269029,7989217,23903,502944,10762680,25653716,103797
14568525,1363585,21006752,13609182,3654959,76252535,7100011,8016132,17093,496583,11037596,27015984,112279
14368077,1394069,20747822,13593746,3766992,76229402,7285835,7783528,16179,492168,10551677,26386953,108838
14153346,1346132,20670407,13494229,3752228,75791332,7314989,8052929,16846,486697,10321682,25001125,106751
14125916,1365794,20423846,13543123,3779206,76437287,7331337,8055651,26803,507372,10840111,25782668,110188
14379590,1384226,20752828,13466670,3543191,75729975,7103624,8033993,25441,497795,10779451,26533521,106641
14582751,1447378,20975712,13653023,3880215,76273960,7343081,7854583,31501,517945,10819152,26499819,109229
14303380,1417758,20882801,13683452,3779938,76674094,7322404,8036558,20293,508396,10582040,25047675,111647
14141887,1397718,20460603,13599768,3775110,76784233,7320506,8045294,15331,508056,10879483,25867470,111712
14500879,1413452,20910940,13510216,3646347,75812042,7320601,8266461,12779,499254,10827068,26479868,107049
14333054,1382795,20712011,13502419,3777601,75738875,7111898,7614857,29287,500214,10739601,26450774,105662
14485188,1394914,21249110,13833897,3958536,76809597,7690013,8429470,29015,483762,10699698,24997283,114373
14411548,1519569,20626790,13743966,3668482,76828117,7334463,8056160,112762,585759,10863702,25757159,112944
14394174,1567964,20788966,13539707,3635120,75111006,7050809,7762799,104877,574081,10825467,26414128,107661
14216983,1439419,20542827,13387652,3748262,75079396,7091191,7628750,49932,515540,10700843,26334567,102145
16974698,4342315,23358874,14982788,3971168,79754563,7958525,8854721,790081,1460064,13023567,28979976,128920
14221180,1611382,20785429,13805090,3763061,76398827,7307919,8033190,128512,608642,10973472,25087055,112670
14664421,1552725,20980413,13696857,3657909,76624607,7323998,8032293,104205,578229,11150298,26975625,114372
