idq.ms_cycles_any
222549
230836
222045
235590
222155
222103
222963
221864
223937
220051
231431
221763
220333
233552
222335
222514
228667
218472
231138
234932
224017
219166
218868
219478
226702
222668
228952
219693
227525
223095
220448
226634
223167
218347
219721
221078
227315
227166
225238
230783
229140
228160
220845
234938
233614
223437
229196
223377
223855
220306
221239
223540
235039
224778
222688
227174
227069
220151
222543
225213
225480
226331
219807
228535
220099
229303
219073
229189
233169
227360
223748
221565
224840
228083
228331
221587
225574
221226
220565
228377
226394
221419
221810
230676
220196
225554
222294
220357
223636
222191
226618
221489
222930
225806
218868
225017
232427
224649
226245
233199
227542
220664
219597
220165
227515
225433
232886
222684
224951
225306
224046
220876
220678
224213
226314
228980
221686
221214
219374
221175
223897
220355
227972
219959
223189
232401
219975
218319
230566
227778
220451
223874
227399
221256
227385
220169
231907
224684
225514
227036
226988
223622
218923
217011
222058
227914
225933
220760
229533
220799
232096
233198
218113
224670
220764
222155
227277
230900
224200
228153
219666
219953
222187
228760
220759
222586
225820
228390
223181
217959
222056
221878
228290
220527
221393
226415
221563
221213
217918
220066
225147
223683
221906
221905
222720
229925
221340
234730
222718
227671
222162
229682
217621
221491
231970
217863
223686
228343
220576
221936
225789
218735
223332
219411
219487
222309
224685
221650
226836
221474
221997
225726
232487
226551
221109
221230
231244
219971
222588
233308
220849
217983
220981
225619
220338
229150
223850
222751
229924
221207
221537
218961
228085
231968
221176
229637
228552
222694
220188
226081
218502
222708
222122
220325
217644
225177
229120
221745
227730
234941
220462
220202
228293
227922
220407
222999
223181
218312
218329
226461
218496
225194
234149
221039
222364
219800
225524
222558
220945
221676
220851
223410
231376
223853
223409
226496
234117
222715
219381
221049
219584
230474
231325
223419
228734
221936
221397
222895
232216
219795
226281
226455
219171
229082
221516
227727
226096
221139
226349
221642
220383
222920
222100
232736
228780
231266
222768
231410
226970
220249
225722
223101
220250
221626
223381
218909
223288
228587
221275
231885
225373
235607
226645
221521
222762
222668
225363
219863
222318
225807
227663
232598
227489
222028
223651
224578
220020
221560
219812
226820
225612
223509
220344
233304
232002
222655
221114
224320
220818
223833
216365
228086
227330
227038
222873
225020
223791
221742
221960
224752
222780
221946
229794
233756
225198
222527
233339
226982
222470
225554
220357
221632
228270
222529
221490
231114
220644
220997
220471
219661
222667
233559
216551
227554
228307
229096
221984
220633
231987
226383
223642
228018
227829
222701
227930
222657
221005
219907
219990
225561
219437
227392
219906
226233
221730
227757
226661
219250
229111
220912
220485
221825
228537
223276
229005
231485
221990
221316
230164
227873
228431
223031
224072
222095
227401
227697
222004
221508
223013
221498
219933
223490
220620
222730
220895
221027
221715
222712
235125
222378
230824
220799
228148
223511
225642
220100
221522
221523
225354
227982
220739
223382
221299
226777
227130
231291
218352
219230
221776
221137
222853
220039
218224
217661
217506
226834
220615
233047
222311
220784
229867
223275
219493
231225
221502
229045
220630
231436
219841
222092
220769
226321
221691
219775
228911
221773
229319
223330
228663
221496
226135
222011
226649
223969
218899
222258
226558
233392
220018
225139
222815
223389
223336
221971
223112
222678
222314
221608
229640
228947
220252
230212
231876
219946
221944
220264
221708
217263
219336
232250
221291
220202
217546
228753
223202
222801
220688
225225
232457
228793
233094
218198
226300
234188
227057
225415
222540
220684
221751
220909
229618
228688
221688
221404
224071
227730
233698
221152
222967
221086
225907
220359
220498
234614
226303
222403
224536
220714
230734
221948
223351
223255
229820
220994
229872
231526
222414
222702
221299
221341
221615
223362
221819
232753
225948
228035
222383
223300
219746
227968
221696
219931
223689
229352
231313
230894
223794
227464
224982
221231
222928
227463
223115
231988
222220
229852
226840
220238
220293
231733
225177
225487
223343
228149
222938
217843
223848
230292
226734
227865
227914
227238
226257
222495
218604
222518
222876
220540
224176
225882
221707
221397
222122
232062
220495
224105
218898
222827
223076
227098
222442
229264
233772
221836
227033
228784
221221
221885
224603
221180
223495
221932
219916
222373
226503
227345
225392
220694
226734
224749
220407
217230
224218
223110
219875
221991
230154
229147
222112
225325
222254
229962
220013
223675
227116
234429
230088
230874
223831
223179
225841
220495
223759
221932
220817
228784
231488
220303
227874
226471
227712
222288
226562
220605
220838
227732
223484
221676
226804
223371
228520
227768
224559
226008
232885
228093
222035
220258
224706
220850
227718
223026
231672
226353
228560
230807
222790
228970
224655
227070
223540
223888
227593
221713
221137
227537
231259
218893
222324
227031
222381
221388
222151
235694
223793
222213
222820
231911
223868
229576
213774
221788
225603
222375
222818
228260
220499
222077
220814
219888
234842
220020
228004
220685
228634
220536
227669
221714
230742
224759
222068
219675
222280
221028
225067
229606
229082
221879
227446
221301
229645
220149
230570
221211
223587
233073
222336
234783
222797
223122
223621
223938
221174
221356
222655
235551
226179
227501
233342
222217
231927
215009
230522
223644
221862
227279
227066
225096
220928
224318
220431
225150
220658
221386
219390
231644
221161
222621
222055
235041
219936
222767
220898
224889
221913
221842
228730
229997
235788
229734
224530
231714
227838
221565
220126
222629
224288
227547
220365
221672
220746
221568
232744
218277
232665
221830
222569
221616
221374
221128
220496
221222
228467
229308
222230
226534
232980
221913
225592
222510
221614
220887
221144
223322
221418
219469
228156
218435
231884
222304
218811
227552
222681
226828
220361
222958
226316
220576
224176
230964
222143
230588
218677
223658
220833
222109
229559
221977
222170
229861
223801
220650
227777
226412
227338
220848
221221
228117
224159
