uops_retired.heavy
256819
255639
251872
255884
246443
239652
248346
256720
253661
258215
245110
244939
245910
247317
249370
260068
245189
263148
251512
259450
248850
250098
241579
242394
257484
253369
240000
253020
252751
255125
255747
256807
262853
256655
247255
260198
252789
250930
253902
261264
254045
251856
245453
253348
262154
252113
254342
259528
249700
245745
241764
252020
263178
252255
250796
245935
262399
260900
254500
253027
253221
256526
257249
257586
256277
253526
256054
256685
256887
256710
253714
246962
263671
254868
253356
259643
252810
255802
251430
256719
255535
253545
253573
256744
256437
259858
253653
255642
256112
252396
263604
263726
255761
263585
256046
253073
255886
249645
258143
255750
252517
241401
252420
252583
249114
253324
248853
255357
255317
253080
250951
253312
253997
256586
254618
263646
253381
263442
253950
256461
252158
253409
257985
253446
240929
259956
253650
253289
249814
256667
255219
254361
251150
255918
252720
257893
251948
256632
256775
256414
255657
253321
263606
253703
253392
253434
263744
254545
256525
252943
251501
253869
263786
252416
252480
263797
252703
250102
254998
259718
252552
255623
255621
254221
253516
251371
253011
262916
256278
263580
248658
263282
253135
261134
251105
252681
252399
252991
251521
256400
253020
251003
258200
253969
262727
258598
249921
253274
253566
256292
256029
260736
253325
260187
253297
251923
256705
254357
251064
256769
256242
258305
252915
260058
251201
249816
261698
262090
255228
253087
263398
252867
262996
252976
254125
255497
260024
254407
251213
260660
253521
252855
250936
262123
252832
252448
252976
254521
256083
257199
251536
252217
253643
255716
253530
255775
255439
256227
250076
253481
252774
252696
255607
253636
263182
250978
255851
253463
262663
254556
255828
255024
256273
253753
256307
253606
251676
259582
252114
251970
255499
253837
253284
253823
257229
252110
257336
253889
258368
260396
253005
256390
253591
253034
259700
256885
256089
253851
259281
252863
255677
253491
256393
256420
253463
251978
253514
253582
257239
253389
254405
253283
252853
255909
251783
251866
251988
249618
253562
255488
246530
258061
252635
259566
245841
257514
252464
255810
258605
256182
253018
252965
251886
251509
251445
254170
256412
262853
253605
253320
257592
253176
253271
256239
254461
250146
257744
256196
256184
263344
262306
254335
252510
251870
253558
252329
253644
255566
250316
253432
254373
258765
251233
254844
256071
256228
258229
263744
252565
254815
254965
258496
258305
252498
251300
255786
260491
257064
253222
252993
256641
257087
253267
253834
256262
253303
252822
254800
253824
256512
255235
251307
255676
255629
251097
252755
253114
252753
251392
252629
262742
253511
254897
252984
262336
255699
253027
257429
254062
253990
253456
260430
253554
252961
251275
258469
253036
262145
251085
255910
255309
252196
253311
253073
251704
251448
256189
253217
255752
258912
253755
254701
263936
253021
251265
253288
256010
255132
252947
256364
255104
253732
253823
253769
255481
259386
257515
255829
254362
260988
251315
260216
255664
252870
255879
251274
254795
256468
255066
253795
256535
257630
253616
256428
253340
256212
253628
253026
256480
252298
253900
255632
254972
254554
253348
255151
252105
252453
252187
252935
263921
254746
262610
252575
255717
253165
253408
255873
251369
253125
251570
256646
261358
253186
255701
255926
253358
259515
253912
253214
251233
257030
263255
251706
253485
252973
256009
251423
253611
255819
253374
263713
263135
251329
251906
253163
253307
253272
251812
256461
251810
261577
257415
255448
253500
256330
253420
259896
253161
261632
253155
250754
253079
254697
260238
254769
256469
258723
256175
253422
256683
252163
253735
254325
252328
253602
252674
255893
252968
252808
256661
253115
253060
252711
256557
255857
251633
253747
255092
252106
255807
253322
253087
252944
256053
251242
251508
252704
253354
252494
255588
252142
255774
251661
250942
253468
244858
252037
256342
250432
257699
254039
255963
251257
258734
253038
254588
252827
252800
251337
249392
258682
255817
251810
251518
253386
253370
255239
251561
260325
251941
251981
259995
252050
252642
256607
253806
256553
257177
253233
260416
252735
260392
253117
256099
253124
253258
253759
253861
252643
262972
252706
252944
252702
251088
254296
252930
252947
256406
256969
256327
263138
255848
253949
256826
252224
262824
254009
258898
262951
262288
253750
259869
253959
263416
259293
256663
253553
256783
257008
