cycle_activity.stalls_total
316933
327640
331257
312639
332942
321240
326808
310960
317064
330508
330984
302884
307795
315968
329991
326078
316188
316089
321274
316239
331099
315180
331964
318375
301947
316513
314554
323111
324775
331500
305578
307967
314256
317724
326921
319462
328903
321017
332209
307512
319102
332536
329938
331724
312105
308139
330718
319568
315109
320218
318348
320917
322661
306034
302180
330516
323572
305066
312924
311819
331073
309098
323962
331959
319591
313307
320687
318294
308863
324941
329701
332379
312385
325840
321045
304466
320217
328120
331927
318218
312916
323138
330542
302555
323450
318600
312780
311833
328432
321591
307705
330077
330892
315934
323414
331420
332409
319592
312371
317572
326852
319418
331492
309578
319121
325984
306814
309799
305193
332102
307489
302369
320937
310005
324439
325340
327376
302811
320860
330734
320761
317848
326521
313628
320449
304104
315627
318407
312377
319154
330027
321266
307883
311502
304346
319015
305061
324205
323968
319627
313035
323775
312946
323689
325997
326241
304956
312346
313597
326436
321212
304584
324896
310329
317016
324737
316169
315093
301289
323897
308679
312451
311388
324950
321170
332438
313329
312408
316010
322366
327227
329107
306988
328872
332253
308278
308068
332905
321985
312425
312198
312413
313897
314114
326413
303109
323593
332725
317103
324557
321358
322947
306874
318155
307302
330814
304121
326457
312742
329217
316453
320955
329340
310297
320146
325308
312982
315293
324216
318371
325291
329199
327546
319221
325869
316248
319436
310335
323330
307757
319591
316448
317896
312563
328428
321661
307540
307783
307408
306921
331158
326622
332231
307399
302253
331680
308194
321247
328221
307143
317101
313776
304685
314352
318289
309739
332541
328148
325758
317276
326683
311480
315664
303349
314375
305573
325665
330650
332473
322934
327601
319772
330949
303265
330555
325886
327021
321966
323855
330315
327067
322908
317578
308410
302647
317672
325760
315191
330942
331393
305901
326194
312257
312679
301756
310539
330219
321371
320437
313577
302458
330081
331541
326252
314621
330709
305823
323957
326549
328467
331456
315461
307770
325386
329696
302043
328805
322616
309940
316212
305513
311825
319915
306927
324859
303445
322398
316143
319422
307169
304627
332367
311142
308387
328331
327495
312683
322254
329009
312579
326585
319207
324869
303798
321372
323186
308262
320529
304618
319061
314363
310333
310438
303564
332088
325269
332850
318446
320343
330516
331471
309128
330442
312715
326759
328664
314398
331238
304645
319042
317669
314375
315447
332075
315183
309764
313713
313749
313624
308841
317546
309846
312527
326331
301734
330987
317544
321790
326064
318172
323529
309874
325459
326865
329125
313620
326022
316390
304482
324805
326982
324455
325922
318584
302601
320581
312146
304060
326540
329369
322248
330484
325452
318908
313015
304874
313512
330168
332127
327542
304734
332059
325092
322940
314584
328664
320796
313257
303419
303901
328152
304692
318347
323189
326508
318522
311575
330692
324771
324162
329259
312412
313960
313593
305547
313287
326883
316756
315643
312291
325214
327977
330253
310437
327217
330079
310094
314362
317054
313515
311158
325545
329512
308392
330527
307102
318758
327743
324795
331128
309659
327548
332113
306971
325891
332021
323328
322580
302871
320831
313445
309852
309324
322132
306725
312014
328257
330117
320077
302938
312496
310612
318842
328215
316243
322319
320544
327629
308342
328269
322817
328020
331168
313497
315787
305185
325362
321171
327701
321957
321880
331304
328061
327161
306642
319159
328146
311943
327774
325476
312015
311352
315812
306112
324687
325867
329842
323366
302872
326267
316104
308970
305120
315954
307060
317719
328744
327366
305996
318973
301623
330835
319798
312991
308954
321545
330491
312119
329461
315613
332558
327260
327973
313461
331128
304193
325216
328539
309379
306450
308502
327409
327224
305260
314222
313402
311132
327772
306454
323630
317129
324671
328334
319316
310685
328604
310824
302261
309743
325342
301920
326257
318820
319344
321971
330216
303951
329424
328797
315319
304139
326011
323648
328874
317098
323286
306695
312142
305552
324325
330098
324404
330691
314214
306503
330081
330080
330716
313257
327738
311020
306825
314462
320564
321975
331142
318510
323749
323291
326638
312330
330345
319100
306815
326659
326277
316074
308958
311947
301318
319077
312210
327280
324414
305570
316334
309929
308768
304356
310365
312359
331654
304969
331713
309852
318172
321682
328234
324130
330776
328007
321704
301437
304549
320096
320404
331074
320420
313061
309557
313761
328659
332398
317324
324453
307052
326300
325774
323747
306193
307757
315633
325197
307643
327566
306949
303580
315240
311283
306498
321253
322058
331572
311710
328929
328647
310943
328659
322946
309751
323479
303399
320632
317315
329099
322922
318799
309092
319942
332072
319307
312530
324224
310612
320925
331396
324202
325881
306756
332875
314338
330348
323483
304254
310496
328646
311680
328158
316952
323425
332887
326911
323364
309001
320372
309067
332431
304294
321213
317519
321153
323817
306400
319710
312712
331623
324488
308467
308081
317534
304869
321578
319656
304427
310478
326289
316034
314480
314580
314771
317627
310353
330968
329909
315588
303410
330552
331247
323430
302604
330319
320310
314068
321484
311824
310355
315216
307176
315842
320341
330364
314015
307043
332071
321798
326484
327276
317368
314438
323957
323544
327206
307779
312991
312626
317937
314182
312953
310971
323406
325660
306532
316021
330875
318074
307313
318105
307534
302793
326208
310976
315787
302220
310599
304728
330500
318274
332943
317067
316998
306667
321848
319655
321121
303708
307596
308948
327174
329752
331923
324025
308268
313768
312248
324265
324471
323979
318311
326261
332824
331260
331535
332942
315297
325548
329619
332667
325759
329501
322209
316011
326968
312086
329415
305317
325913
324888
312607
303524
307703
318439
310543
322599
307944
306124
307778
325118
321727
313919
315934
318411
316304
316067
315496
326093
324491
312130
312884
322960
313438
314677
309588
322663
316757
328672
310299
330667
310141
324861
322979
327482
332445
310987
309897
319528
311961
309981
325487
330077
332682
328643
324603
324961
307538
313404
319999
329363
329964
315360
330039
316510
313170
329947
307314
306403
317029
323468
315237
320652
314862
310198
328197
332390
323638
311362
313706
329351
305425
330636
315817
321086
318256
320055
306767
316105
331847
328609
312597
315180
324054
329588
302316
332538
326824
306765
323369
320532
306462
317960
306046
313429
330892
317605
308016
307318
304714
325968
326737
307474
325742
305651
307223
327144
325201
304295
313104
324234
326859
328726
314324
326217
327961
325857
306984
329721
332056
324942
311922
329486
327234
325473
332261
329406
329982
307916
305250
329207
324036
325191
302829
321635
307486
304130
310522
317827
319184
331941
306197
328539
307085
323565
312889
314201
325079
312334
314381
312207
322009
311139
324570
324819
332745
305715
303494
310945
303831
311591
324071
305368
326791
323825
326414
327829
322588
327731
310006
318792
315969
329340
329399
331195
318734
312626
311027
321249
312088
309421
