uops_retired.ms
196491
196198
193622
183502
189124
191795
197259
194516
198114
194817
195764
185840
191382
193586
186977
197680
201715
187637
193089
185504
187658
191566
195631
187570
193901
201655
185178
200064
189434
194226
195721
196250
200675
189457
196205
194015
192628
191755
194261
188547
193779
196878
188225
188378
185998
193688
201424
196131
192656
194572
195276
195068
195623
194337
196932
193404
195974
196469
194846
195376
196606
196562
196879
184070
194870
194579
198896
195775
196477
193558
194329
196584
196470
195065
194233
194228
198263
195313
194329
196109
195050
193151
193592
195960
202093
197443
194465
196583
196835
199010
194278
194526
194390
194876
193245
194545
195146
192453
195500
194434
194141
196437
194307
194811
195271
197143
194915
193481
194691
196003
193751
194256
196205
194309
198661
194346
194128
194185
192735
196335
196162
194936
193445
196518
194253
197227
193887
196606
196687
196334
194447
194367
194592
194322
199715
194446
195314
195951
194143
193533
202203
195576
194187
194283
189341
194385
196381
194564
196049
194766
193245
194209
193281
193593
196086
186565
194117
201558
194179
193465
194142
194256
193820
197408
194434
193251
197734
193903
197034
198504
189228
194073
194208
196175
196130
199916
197932
198801
196998
194665
193292
199729
197242
194143
193320
199040
196335
198571
194065
201740
199674
193150
192576
201462
195689
194239
201624
194049
194120
196396
195526
196040
200029
195687
193263
199041
197928
194254
188079
194075
194009
193979
194278
195254
196072
197602
193135
195199
193871
195891
195306
195672
195993
192270
199907
194682
194153
193130
196809
193986
193223
195501
194508
195846
193804
195973
196016
196373
194144
194231
193349
198185
193668
198527
192812
194427
194050
194357
196990
196586
194560
194187
183747
200487
193983
195562
196246
194053
194526
198344
196995
195764
193517
197990
194255
197836
196732
194826
196403
194105
194388
198744
193393
194240
193511
196680
192689
193961
196745
196198
193352
193329
193683
194287
194733
198587
198465
194096
193939
195928
193220
196014
193961
194006
196116
193248
193180
197820
183412
194137
196148
193863
196553
193983
193899
196357
194639
192519
196063
196069
192582
195455
194300
193286
194186
196695
192542
193982
195285
197228
193353
197348
196424
196231
197914
197435
187939
195158
200615
193218
194816
195101
193200
193330
196234
200456
193220
196633
193983
194142
196486
194231
194423
196245
194988
195868
194390
196303
196578
193555
196198
197137
194080
193670
194366
195239
194184
193485
194609
193444
193724
196874
191507
194346
201567
196177
196185
197189
195031
196250
194161
194232
196081
196288
194676
194210
196546
197039
189975
193445
196446
196003
193575
194142
194101
193467
193886
196702
194977
196527
198579
194724
194322
194042
193352
194519
195561
194169
197300
195472
194283
194422
195477
198341
196903
194253
195538
196982
193434
196138
196109
194097
193411
196566
195966
196094
196625
196918
194006
196093
193946
196048
194164
193797
194323
194097
196385
194598
193469
194033
197046
194254
196132
194118
193456
193296
194352
195756
194076
196221
193930
194591
196405
193376
194450
196593
198711
194142
193714
198696
195328
194659
196655
196017
193466
194322
194599
193335
194367
196179
194097
193880
194624
194202
194190
193533
196288
193487
200307
196859
196112
196628
194472
198782
193419
200708
193512
194186
196195
195223
196357
197947
196403
194187
196378
201552
193466
194517
194660
193505
194389
198803
194142
196400
194657
194073
196748
196514
195043
194187
194277
196856
196245
193087
195384
193448
195396
194096
194340
196477
193308
193556
194335
196147
194916
193637
196492
193422
194029
194165
186895
193421
196267
192614
197093
195197
194413
193466
194256
193961
194074
193474
198023
196312
194897
196013
195861
194479
198720
193452
193577
196270
193376
194184
196402
193932
194368
195862
196476
194005
194037
194862
199007
194577
201123
196297
194176
196336
194234
194319
194233
194524
193427
193984
193894
194484
194162
193438
195772
194479
196230
194372
196837
196470
196057
194300
198092
193443
195359
200148
194586
197678
201869
193467
198669
194073
197418
196379
194185
196269
193465
196140
195193
193444
195036
194547
194470
195943
194344
195216
194187
193862
193466
195860
202074
194474
195441
195954
194606
194624
194492
193848
196086
196108
199481
194134
194381
192635
196381
194343
196698
199834
194849
197705
194346
194031
194089
196410
196198
197256
195629
195846
196215
195950
195339
193284
194142
196213
192454
196619
195562
197235
196309
193928
193297
194277
193920
193422
199898
194147
195808
194074
195860
194209
194098
196288
194232
194001
194059
196065
194547
198328
193153
197936
193944
194430
196785
196086
194097
196268
197112
194741
196836
194196
195226
196197
194306
197314
194205
194627
197484
197300
196424
195178
194323
193825
192588
194321
197702
194022
193702
192472
196269
194074
193820
196431
194208
200655
198193
193849
194615
194420
196132
196148
187202
196200
190277
190300
194343
194501
194248
197453
193604
194388
193713
196615
196896
194067
193994
194789
194167
193648
193781
194117
196854
194952
194718
193471
195847
200481
198533
192618
198361
195642
194297
194089
193444
198902
196290
194022
194482
194117
194074
196010
194480
196286
193551
194286
193378
194837
194435
201029
195394
196207
194482
193869
196244
194299
193240
199115
197917
195059
201682
196499
193331
195898
194530
196132
194291
196267
195544
195718
193331
198610
193375
196313
196401
194030
196417
196355
193842
194298
197518
194261
194074
193283
194553
193573
195898
192656
193990
193948
193429
198498
196221
196287
193580
194719
195824
193261
199677
194095
193286
196311
195998
194213
194052
193264
197196
194714
192544
196199
194690
193439
199023
196340
194186
194367
194119
197254
193444
193638
194436
196423
196253
200926
193908
194181
194568
193996
197498
196199
193961
199600
201454
199799
193624
194209
196293
198752
196267
193390
195330
196702
194299
196731
196458
193378
194098
194449
193102
193962
195825
195600
194143
200660
197357
194090
197445
198561
195882
196252
193263
194245
200414
196085
196135
195720
195553
193962
196221
194577
193215
194072
198039
194038
193269
199372
195576
200412
195583
194757
194361
193894
196354
194358
193440
196966
193940
195078
195833
196113
194048
196506
194578
194253
201516
194848
199913
196199
201619
196230
196245
196221
194907
197912
194027
194114
194119
195808
193061
193235
195214
196041
192992
192971
195876
196118
196038
195931
195931
193083
193879
197602
193831
193222
196189
193692
195387
193087
193015
193851
195951
193803
194652
193756
194030
193085
193971
193301
195950
197832
194029
194139
198469
195117
193121
195814
193170
192160
199121
200871
196194
196253
199018
196612
194429
193155
195804
193704
200342
189766
194186
199505
197333
196499
201338
194473
193263
194073
193605
194510
194210
195249
194146
194300
201403
194126
195712
194117
193875
193989
196487
195277
195347
195198
193645
194344
194279
199078
197794
194300
196371
195313
194998
194147
194848
200856
198653
194404
194367
193593
195553
196679
193578
196252
195469
194186
196310
193307
192563
193993
194326
197566
196334
200816
193903
196327
193354
194234
194141
194405
193853
194370
196766
196156
195290
201989
196193
194789
194164
193354
194187
193398
194322
196243
194754
195741
193421
193658
193661
194999
196624
196310
194411
195459
196906
193275
194149
194186
196714
199624
195987
195254
198933
195835
194027
195700
194735
194209
193323
193941
193353
194473
196639
200935
194054
199922
198150
194406
194185
196147
194898
193992
194187
192743
