cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
14369876,1348554,20562433,13666402,3656528,77079868,7327326,8046920,16164,462071,10639863,25666628,117625
14596489,1476583,21056667,13709682,3639869,76673783,7084617,7816616,78189,510414,10742441,26466523,118759
14649318,1355820,21145612,13716006,3772135,77263175,7346433,8070729,17507,454666,10634923,26998407,116997
14583913,1393123,21028139,13782961,3775849,77702665,7315884,8028248,12432,467833,10294409,25013730,119310
14177679,1302386,20732145,13701787,3754959,77190551,7313522,8050351,17828,451999,10717243,25053369,117091
14729741,1380876,21043875,13672942,3648042,77288736,7319828,8037752,33728,473739,10916911,26911386,119376
14526897,1320367,20965005,13720678,3764216,77404416,7098278,7802882,8094,443203,10437576,26395938,118073
14514145,1385019,21164392,13771695,3884696,77414335,7556148,8288610,11866,437630,10270947,25827859,115857
14097724,1335611,20641983,13557435,3786031,77016714,7343039,8044089,20419,440966,10642810,25615542,114053
14505126,1384298,20662915,13439209,3530367,76494221,7287137,8018595,51603,468960,10760491,26515056,114439
14626445,1294158,21109792,13770861,3872872,77461653,7105111,7815402,17638,439556,10671676,26884559,118541
14465043,1325038,21124381,13808088,3776272,78191104,7329529,8045447,15718,441990,10309170,25032070,119143
14253834,1345724,20839715,13649915,3758229,77676853,7315733,8051270,18058,465540,10787017,25778585,116099
14578634,1331804,20848416,13596625,3650885,76726752,7103568,8034715,7750,448684,10848598,26856535,113585
16256959,4614259,24168453,16076405,4310893,83896946,8167264,8656984,646889,918367,11338845,27784674,122649
14795464,1593063,21371821,13999365,3890046,77716416,7548488,8064174,164475,581020,10723652,26422040,116843
14248040,1630134,20871493,13803827,3771508,77080739,7317668,8029632,169880,592045,10701487,24986375,113827
14423155,1625194,20844225,13600057,3660526,76605365,7319700,8040663,168604,584123,10921316,26535416,111172
14486653,1578826,20922704,13699325,3653423,76301631,6910227,7825518,165853,581745,10857731,26255444,109640
14504069,1458610,20927027,13659211,3777939,77029476,7318880,7820090,95671,506024,10616277,25720221,111527
14279486,1371163,20820338,13530468,3765715,76739573,7333910,8060669,36151,458149,10590791,25108753,110264
14178324,1319750,20508442,13398001,3737885,76675328,7521928,8234494,28920,448917,10881014,26125481,108049
14388906,1358595,20770598,13524025,3652539,76546398,6898332,7806134,26282,446876,10759453,26463278,110159
14354616,1350991,20689465,13453090,3759709,76695464,7322141,7817413,12489,426638,10475846,25659870,109909
14432391,1378344,21011005,13600451,3876155,76700543,7308190,8012747,24460,449729,10695209,25742377,110258
14208969,1316778,20311769,13391780,3650537,76090164,7311796,8042199,11374,440512,10708879,25756100,107912
14581784,1479005,21068991,13588670,3772897,76304409,7119387,7836063,79484,510552,11024538,26923104,110232
14420789,1372637,20824999,13550158,3766692,76678044,7303211,7885194,18536,436471,10421029,25672533,110268
14170386,1348122,20698031,13476251,3762179,76428758,7340286,8059927,16373,437674,10487362,24994680,108929
14270752,1372239,20408207,13425158,3657869,76435654,7345603,8054600,19075,451511,10745945,25774607,109486
16962414,4942469,24068186,15890050,4166651,82610892,7738732,8244295,389271,916582,12309374,29456674,130004
14675465,1489178,21179081,13782698,3883871,77188178,7332058,8040603,97732,528783,10640317,26372220,115417
14280335,1354675,21043524,13787272,3778658,77422779,7329274,8037596,42018,474388,10517796,25090944,117696
14415129,1346080,20638827,13653343,3638169,77644296,7285770,8014354,19725,462166,10772452,26109949,119168
14491671,1341815,20986457,13610702,3656849,77151522,7117181,7842854,13587,442902,10721068,26270807,117154
14543274,1349829,21006504,13690133,3774311,77533170,7116733,7830022,19393,441309,10561394,26536936,116718
14269284,1340560,20847678,13570829,3757995,77146715,7328076,8043159,21554,430468,10290141,25028744,112977
14212618,1320173,20553152,13433227,3774954,76812704,7542044,8244101,14475,436691,10866461,26371027,109917
14394288,1324474,20782913,13517562,3638945,76462127,6885951,7797309,23753,439134,10707584,26399863,112365
14375637,1348775,20800117,13539501,3756151,76987830,7253037,7822780,13055,422139,10437792,26147646,113005
14319131,1443940,20909865,13655821,3784386,76759429,7316513,8024711,99303,513746,10340638,25066735,111119
14363069,1545267,20914035,13676314,3849251,76186637,7292321,8022945,172413,572194,11102921,26472621,110552
14804561,1460799,21146397,13741626,3771504,76941520,7337879,8270157,89218,509509,11016120,27596379,112607
14482388,1448855,20927974,13641778,3774623,76655649,7319620,7826583,40937,467848,10533690,26563688,112096
14379116,1496803,21023857,13731767,3775271,76922547,7346733,8063936,120597,538947,10399552,25063933,112786
14141810,1467801,20474619,13534486,3766610,76277885,7316286,8034416,89431,512936,10742195,25717398,110626
14518145,1348085,20708700,13533432,3559616,76993643,7142324,8077041,14619,436450,10788301,26605245,113883
16805442,4920179,24077658,16017828,4323611,80506724,7713219,8278484,515449,1047615,12706139,30339537,126960
14431410,1559427,21073138,13784061,3777446,76986308,7324854,8045479,155056,570621,10483099,25134627,113107
14134379,1422373,20440595,13513589,3750667,76305070,7304336,8015718,90324,498896,10762835,25725410,111154
14592964,1516676,21063030,13727262,3540218,76851167,7109394,8044515,123746,540508,10828942,26347910,115686
14694252,1531167,21189097,13914557,3771797,77640456,7102631,7612513,145436,571619,10908336,26532454,117687
14464405,1406267,20907986,13672810,3756957,76749324,7306477,8021035,55219,482524,10244417,25563290,113156
14122181,1318192,20642833,13566371,3901173,77143707,7555651,8263653,21092,442490,10718319,25759697,112193
14455208,1336469,20846785,13484948,3545758,76597030,7113265,8046291,21500,443787,10756259,26537470,113577
14447132,1367579,20884658,13595012,3774432,76917796,7124426,7618157,34648,453248,10731848,26311691,113319
14462388,1329046,20846893,13585909,3774495,77019796,7310685,8021899,17621,430839,10263223,25101608,113357
14354494,1395635,20970543,13750910,3883498,77445356,7354201,8079949,24947,463482,11074547,25792764,114782
14471558,1339241,20872666,13500709,3627184,76816951,7293820,8213541,18121,447597,10891040,26901520,113119
14457484,1346196,20883286,13598033,3762748,76957942,7096495,7619013,14711,442906,10756621,26426804,113242
14483658,1343344,20917975,13644116,3776383,77034475,7345610,8074049,14725,447659,10286753,25120185,112990
14254001,1365418,20829766,13731989,3771772,77498825,7315386,8026283,16968,454391,10729023,25094014,116142
14549361,1347669,20766977,13518742,3536905,77158270,7319245,8047575,15007,451788,10765911,26480405,117568
14655848,1335051,21167038,13771686,3882663,77202756,7102481,7713690,14216,447102,10789543,26870888,117272
