mem_inst_retired.all_loads,mem_inst_retired.all_stores,mem_inst_retired.any,mem_inst_retired.lock_loads,mem_inst_retired.split_loads,mem_inst_retired.split_stores,mem_inst_retired.stlb_miss_loads,mem_inst_retired.stlb_miss_stores,mem_load_completed.l1_miss_any,mem_load_l3_hit_retired.xsnp_fwd,mem_load_l3_hit_retired.xsnp_miss,mem_load_l3_hit_retired.xsnp_no_fwd,mem_load_l3_hit_retired.xsnp_none,mem_load_l3_miss_retired.local_dram,mem_load_l3_miss_retired.remote_dram,mem_load_l3_miss_retired.remote_fwd,mem_load_l3_miss_retired.remote_hitm,mem_load_l3_miss_retired.remote_pmm,mem_load_misc_retired.uc,mem_load_retired.fb_hit,mem_load_retired.l1_hit,mem_load_retired.l1_miss,mem_load_retired.l2_hit,mem_load_retired.l2_miss,mem_load_retired.l3_hit,mem_load_retired.l3_miss,mem_load_retired.local_pmm,mem_store_retired.l2_hit,mem_uop_retired.any,longest_lat_cache.miss
181331,400600,1139351,49831,90,82,5773,405,34816,142,0,82,22,0,0,0,0,0,0,13562,154311,23637,21653,390,97,0,0,623,273409,0
1380632,703056,1137571,25937,52,52,4614,397,36278,150,0,375,82,0,0,0,0,0,0,14099,173762,23784,22014,427,15,0,0,877,2450864,0
183471,101513,282070,2242,60,60,4669,375,35847,232,0,225,2965,0,0,0,0,0,0,29099,1067495,58999,38386,5908,5517,0,0,570,274690,0
183686,97954,267850,2072,60,60,4700,405,35986,172,0,322,105,0,0,0,0,0,0,16830,166698,24562,24034,420,7,0,0,563,287220,0
189227,100325,282439,2100,52,60,4666,405,73401,262,0,172,3218,0,0,0,0,0,0,12918,158385,23362,22920,270,0,0,0,540,277488,0
184234,98195,278233,26029,67,142,6840,465,72333,157,0,277,75,0,0,0,0,0,0,12772,159199,23974,23364,442,0,0,0,548,278303,0
1356367,691966,1971580,48839,60,75,4700,427,35474,0,0,120,7,0,0,0,0,0,0,12854,158828,23474,23161,172,0,0,0,540,1320984,0
812975,100229,280384,2187,52,60,4617,390,35197,210,0,180,22,0,0,0,0,0,0,13085,156253,23265,22990,2425,2289,0,0,713,1406543,5
180457,96540,268437,2072,52,52,4662,390,35785,135,0,210,195,0,0,0,0,0,0,27168,1887510,59507,38735,3708,37,0,0,518,280835,0
180924,97628,271640,2135,59,60,4613,412,35380,180,0,232,5359,0,0,0,0,0,0,13036,153844,23154,22594,435,0,0,0,562,280720,0
179415,98285,273585,2157,60,97,5990,480,107160,157,0,262,0,0,0,0,0,0,0,13008,162891,24543,23888,840,0,0,0,525,279115,0
788974,400078,2000809,49866,52,90,4640,412,36346,142,0,225,7,0,0,0,0,0,0,12260,156636,23952,22924,796,15,0,0,593,294639,0
1411408,417613,1185673,2131,52,52,4607,375,34679,112,0,210,45,0,0,0,0,0,0,12387,157686,23368,22635,785,270,0,0,1012,2500891,0
182137,97117,265724,2062,52,52,4580,397,35617,150,0,82,30,0,0,0,0,0,0,27928,1915441,42907,55406,5347,2897,0,0,510,283156,0
182984,101498,284298,2097,60,60,4677,382,34927,37,0,172,2312,0,0,0,0,0,0,12343,152914,22961,22216,499,82,0,0,548,279128,0
185465,99136,280647,2137,60,75,4699,412,70919,150,22,135,3476,0,0,0,0,0,0,12456,160310,23862,23438,417,22,0,0,555,280933,0
179139,95030,1166128,26775,67,135,5578,382,37879,112,0,127,37,0,0,0,0,0,0,12058,153938,23117,22826,454,112,0,0,533,276855,0
1330550,679301,1941499,23528,60,60,4764,390,37263,382,0,465,120,0,0,0,0,0,0,12671,157788,23202,22155,666,120,0,0,720,1369207,140
195878,104469,282540,2182,60,60,4789,405,34975,0,0,37,180,0,0,0,0,0,0,26687,1020223,41532,54061,2802,5378,0,0,750,1387893,10
189024,100244,279087,2172,52,60,4662,375,35580,240,0,225,52,0,0,0,0,0,0,27089,1044522,22872,34862,2308,2181,0,0,578,288267,0
182591,97637,271576,2055,60,60,4658,397,34841,22,0,22,6009,0,0,0,0,0,0,12273,163076,24296,23795,628,291,0,0,540,276229,0
178526,95525,264486,2062,67,90,6075,480,70224,232,0,180,15,0,0,0,0,0,0,11982,151549,23192,22538,633,208,0,0,533,277096,0
813116,650463,1990586,49159,75,67,4760,375,35871,277,0,450,0,0,0,0,0,0,0,12951,153106,24190,23222,774,186,0,0,600,278257,0
803802,411202,267728,2042,60,60,4639,405,35153,247,15,262,45,0,0,0,0,0,0,12478,152309,24004,23488,789,2651,0,0,945,2536131,5
191601,101944,279454,2247,60,60,4692,390,36196,217,15,270,0,0,0,0,0,0,0,41416,1046731,57762,51888,3582,3016,0,0,540,289818,0
181635,98211,273661,2045,59,60,4642,374,35738,330,15,225,2310,0,0,0,0,0,0,12007,147071,23439,23207,172,134,0,0,517,273234,4
179934,96163,272141,2022,60,67,5908,435,71508,142,7,270,3468,0,0,0,0,0,0,12635,145699,22594,22928,566,141,0,0,525,280816,0
178964,416147,1182862,26986,90,112,5826,450,36346,187,0,210,45,0,0,0,0,0,0,12561,147336,22405,23238,417,230,0,0,510,278737,0
1338778,683079,1076758,24267,60,60,5094,405,39632,195,0,240,0,0,0,0,0,0,0,12875,145705,22637,23591,770,261,0,0,765,1947838,5
179524,98781,274302,2067,60,60,4670,367,34716,127,0,112,195,0,0,0,0,0,0,26856,1013737,57381,37709,5750,5600,0,0,517,278947,0
182889,97775,274345,2097,60,52,4617,375,34875,82,7,52,52,0,0,0,0,0,0,26803,151629,23169,24421,215,156,0,0,548,276696,0
177618,95041,266315,1982,52,52,4617,397,72783,255,15,210,3145,0,0,0,0,0,0,12688,150478,21765,22753,350,163,0,0,563,275993,0
178995,98709,274236,25959,75,97,7012,427,72059,22,0,90,75,0,0,0,0,0,0,12020,147326,22390,23221,588,215,0,0,548,278599,0
779732,701835,2000559,49696,75,60,4642,390,34600,120,0,67,30,0,0,0,0,0,0,12346,148664,22133,22685,637,367,0,0,592,1362754,0
737123,267889,274152,2067,60,60,4654,367,34947,22,0,7,22,0,0,0,0,0,0,12004,1010432,39219,37395,4843,2391,0,0,735,1288204,0
186940,99836,278010,25533,75,112,6216,435,37548,97,0,0,67,0,0,0,0,0,0,26653,1053766,39589,22455,208,148,0,0,570,279544,0
179237,96046,269643,1980,52,60,4569,382,34845,150,0,127,2431,0,0,0,0,0,0,11938,144240,21654,21317,441,209,0,0,547,279216,0
811002,414905,1178898,26910,60,112,6036,465,109683,90,0,210,7,0,0,0,0,0,0,12501,153216,22533,22051,804,305,0,0,563,280926,5
803680,411254,1169787,50761,75,97,5728,397,35633,37,0,30,7,0,0,0,0,0,0,11900,152089,22479,22517,208,201,0,0,563,281180,0
1431445,413719,1176390,26867,60,52,4594,390,35029,142,0,60,225,0,0,0,0,0,0,12192,145219,21883,30623,2509,2779,0,0,781,2544296,20
178028,97693,273708,2067,52,52,4572,382,35071,0,0,7,22,0,0,0,0,0,0,26931,1884482,40647,37407,3284,238,0,0,555,276080,0
178871,95842,266170,1980,60,60,4672,367,35109,112,0,247,2085,0,0,0,0,0,0,12144,148648,21474,21527,382,232,0,0,555,277728,0
184904,101244,281206,2232,52,52,4707,435,73680,330,0,442,4151,0,0,0,0,0,0,13026,152987,23012,22134,797,275,7,0,510,293231,10
180485,97668,1141606,25969,75,142,5849,427,73941,157,0,187,0,0,0,0,0,0,0,12508,146640,22967,22157,908,268,0,0,558,293057,0
1383443,707503,2017101,26088,60,60,4652,375,35226,0,0,67,0,0,0,0,0,0,0,12417,158430,22045,22014,0,276,0,0,859,1382557,4
784939,100559,275256,2147,52,52,4662,382,36587,292,0,397,52,0,0,0,0,0,0,16796,1026611,40897,53729,4029,2800,0,0,878,1376970,0
183626,98111,273409,2082,60,60,4602,375,35205,135,0,0,30,0,0,0,0,0,0,27847,1014610,22043,21742,405,126,0,0,603,293445,0
183468,101068,286016,2162,60,75,4609,382,34778,165,30,180,5450,0,0,0,0,0,0,12327,144720,22344,22231,277,119,0,0,558,290815,0
179768,96315,267851,2072,75,112,5931,488,74959,225,0,255,0,0,0,0,0,0,0,12891,152870,22854,22171,773,96,0,0,528,293087,0
802704,411956,2042616,50775,82,104,4718,390,36336,127,0,142,120,0,0,0,0,0,0,12481,144161,21715,21693,330,127,0,0,621,294282,9
791310,402641,1144277,2157,60,60,4737,367,36209,135,0,240,172,0,0,0,0,0,0,12155,152278,22501,38394,2635,4763,0,0,968,2458359,14
185151,95463,265757,2062,60,60,4722,375,35431,180,30,202,105,0,0,0,0,0,0,41490,1917952,38314,34680,540,7,0,0,603,301517,0
194230,98713,281986,2241,60,60,4726,375,35518,60,0,52,2618,0,0,0,0,0,0,12177,162306,22584,22178,82,7,0,0,598,296398,0
185820,95862,266902,1972,52,52,5728,458,70722,82,0,45,3528,0,0,0,0,0,0,12132,156700,22869,22374,390,30,0,0,603,291114,0
191550,403518,1147780,25979,90,97,5923,472,34910,37,0,22,0,0,0,0,0,0,0,12410,145667,22020,21510,495,232,0,0,573,289260,4
1385152,707600,1143285,26119,60,60,4729,390,36518,300,0,405,0,0,0,0,0,0,0,12703,153311,23402,22824,435,2852,0,0,990,2459780,9
189585,98142,273448,2082,52,52,4565,397,35309,172,0,105,7,0,0,0,0,0,0,26968,1012741,57390,51151,3708,3348,0,0,573,287511,0
191354,101689,288139,2250,60,75,4702,382,35739,157,0,187,0,0,0,0,0,0,0,28050,155110,22307,21503,727,15,0,0,509,293054,0
188824,99063,264614,1982,52,67,4647,420,66963,60,0,187,3414,0,0,0,0,0,0,12185,144992,22426,22403,97,15,0,0,640,297265,0
187187,102477,274966,26035,75,97,6922,442,72311,142,0,217,0,0,0,0,0,0,0,12688,145910,22194,21706,360,0,0,0,513,292503,0
1396242,1024828,2045133,50803,60,52,4568,390,35070,0,0,7,157,0,0,0,0,0,0,12331,145387,22889,22610,97,22,0,0,814,2473340,4
179279,96079,282559,2162,60,75,4715,390,35812,225,0,300,3131,0,0,0,0,0,0,13114,173703,23417,22464,375,67,0,0,555,288994,5
180096,96268,267768,2072,52,52,4692,450,71898,210,0,247,3468,0,0,0,0,0,0,13480,165470,23229,22883,518,7,0,0,487,281025,0
822492,375726,1154326,25694,90,135,7785,570,74343,352,0,52,195,0,0,0,0,0,0,13002,153922,22336,21720,458,82,30,0,960,1447893,2747
1352356,695180,1693724,25790,52,45,4562,397,35260,180,0,217,7,0,0,0,0,0,0,12826,155295,21843,22264,322,75,0,0,697,1299395,35
183666,98499,273732,2067,60,60,4647,397,35052,45,0,105,22,0,0,0,0,0,0,13158,160405,43206,39271,3070,6426,0,0,758,1395010,0
179135,98570,274595,2152,60,45,4640,412,34957,217,15,187,135,0,0,0,0,0,0,47699,1021616,43306,38930,210,97,0,0,555,276695,0
175249,93584,262581,1960,60,60,4592,405,35286,315,0,390,5807,0,0,0,0,0,0,13224,165972,24713,22148,630,67,0,0,570,273812,0
185333,96498,267866,2147,67,90,7012,503,77042,225,0,255,45,0,0,0,0,0,0,13919,160835,23372,21554,803,225,0,0,608,289956,0
793611,720803,2041950,49420,75,60,4707,375,36099,277,0,300,0,0,0,0,0,0,0,13338,160339,24635,23102,360,0,0,0,608,286263,0
794180,408139,272922,2082,60,52,4572,397,35258,82,0,157,0,0,0,0,0,0,0,12683,151900,23052,21436,3380,3025,0,0,832,2342700,5
179327,97744,285044,2162,52,75,4684,390,35551,97,0,60,15,0,0,0,0,0,0,46922,1020672,63205,38152,3288,3160,0,0,593,279511,0
173573,94218,264185,1980,60,75,4672,390,35198,142,0,60,2370,0,0,0,0,0,0,12342,152677,22839,22599,0,0,0,0,554,268608,0
176608,95165,272345,2082,60,60,5623,480,116962,382,0,82,15,0,0,0,0,0,0,12438,156489,23447,22539,120,30,0,0,555,273844,0
180255,406645,1159423,49405,90,97,5999,382,35393,165,7,330,217,0,0,0,0,0,0,13085,154384,23325,23079,473,127,0,0,578,282569,0
1399342,715413,1148800,25694,60,60,4659,390,35454,210,0,232,0,0,0,0,0,0,0,13269,158621,23362,23631,337,30,0,0,667,2489107,5
178279,95343,281554,2227,60,60,4658,382,35572,135,22,142,0,0,0,0,0,0,0,30544,1086715,63741,39549,6517,4457,0,0,540,277337,5
180122,96299,268397,2072,60,60,4700,397,36108,112,0,225,7,0,0,0,0,0,0,13830,160299,23615,23341,750,15,0,0,578,280218,0
200243,106605,304135,2327,52,52,4684,412,75671,15,0,52,3964,0,0,0,0,0,0,12273,154257,23541,23080,713,202,0,0,555,308721,0
183089,99001,270921,25738,82,142,6907,442,76445,180,0,97,37,0,0,0,0,0,0,12720,153425,23007,23544,112,7,0,0,548,282980,0
1401549,716831,2036397,49239,60,60,4583,412,35067,135,0,75,22,0,0,0,0,0,0,12761,155873,23753,23357,210,22,0,0,562,1382492,5
789804,98351,279045,2257,60,75,4722,397,36164,180,0,292,0,0,0,0,0,0,0,12504,157579,23545,22724,3375,2770,0,0,645,1383894,5
179105,96468,267851,2072,60,75,4790,390,35616,202,0,67,52,0,0,0,0,0,0,28132,1894281,62062,40173,3470,37,0,0,488,278194,0
180040,96225,267611,2156,60,60,4869,375,36085,270,0,240,6125,0,0,0,0,0,0,11945,158068,23493,23157,508,75,0,0,517,280757,0
179375,98096,273452,2062,60,97,5826,435,116080,0,0,82,217,0,0,0,0,0,0,12583,154564,23066,22655,402,82,0,0,570,283281,0
1372079,414021,2056284,49621,75,97,4655,412,36496,217,0,135,15,0,0,0,0,0,0,11682,154158,23981,23632,595,75,0,0,810,1328317,30
1374289,407919,1163271,2167,60,60,4647,412,35018,0,0,60,82,0,0,0,0,0,0,12140,158802,23132,22805,283,90,0,0,1006,2447303,25
178109,96548,268318,2057,52,52,4737,412,36075,195,7,60,75,0,0,0,0,0,0,28657,1907944,63844,78189,6636,3363,0,0,533,276526,0
181444,99512,277157,2245,60,60,4687,412,36347,337,0,457,2445,0,0,0,0,0,0,12856,157108,23231,22196,862,45,0,0,487,282246,0
180490,96344,275353,2157,60,60,4662,442,75996,232,0,247,3416,0,0,0,0,0,0,12162,150135,23673,23822,700,360,0,0,540,280631,0
181869,97002,1148760,25689,90,135,5713,450,34498,240,0,75,22,0,0,0,0,0,0,11720,143845,23117,23616,506,141,0,0,510,283750,0
1401144,716299,2045475,25833,60,60,4682,397,36348,195,0,390,7,0,0,0,0,0,0,12186,148505,23948,23058,605,284,0,0,810,1380932,15
179336,96360,274424,2097,52,67,4549,442,35992,262,0,150,150,0,0,0,0,0,0,28703,1022367,43263,58151,3306,5838,0,0,735,1385233,0
180096,96282,275231,2157,60,75,4775,405,36338,60,0,180,52,0,0,0,0,0,0,30707,1021349,23519,22677,588,134,0,0,563,280190,0
181882,96933,269522,2162,60,52,4655,412,37893,307,0,210,6675,0,0,0,0,0,0,12463,145935,23533,23586,543,223,0,0,503,284961,0
186654,99582,277326,2247,75,97,7294,488,80284,315,15,390,285,0,0,0,0,0,0,12471,145752,23416,23162,722,186,0,0,548,282387,0
788417,716207,2033605,49366,75,60,4688,405,35314,240,0,255,45,0,0,0,0,0,0,12811,145793,23206,22186,772,172,0,0,480,277815,15
788407,405182,265109,2026,60,60,4616,397,35929,120,0,172,75,0,0,0,0,0,0,12041,151391,43057,40954,2959,4755,0,0,840,2486507,5
180101,96473,268320,2147,52,52,4632,412,35626,172,0,255,37,0,0,0,0,0,0,44921,993851,42157,38577,983,141,0,0,540,280218,0
180035,98892,275149,2156,60,60,4727,375,36049,157,0,225,2408,0,0,0,0,0,0,12464,145322,23119,23919,934,366,0,0,547,280482,0
182310,97117,265819,2072,60,60,6021,465,76096,322,0,195,3866,0,0,0,0,0,0,12223,145990,22223,23012,625,178,0,0,518,283802,0
183949,410022,1162280,28286,82,97,6036,397,36996,120,15,150,75,0,0,0,0,0,0,12050,146148,22216,22833,610,268,0,0,563,280287,0
1373276,702677,1116090,24718,52,105,5893,480,72501,210,0,225,82,0,0,0,0,0,0,12313,146361,22029,23281,633,223,0,0,810,2442276,5
180173,98976,275289,2157,60,75,4782,397,36346,180,0,247,30,0,0,0,0,0,0,30408,1022005,64608,41202,6598,6196,0,0,570,280462,5
184061,97454,277216,2135,60,60,4650,420,36365,135,0,0,15,0,0,0,0,0,0,29340,145208,21949,23765,232,179,0,0,525,287988,0
179153,95739,265902,2047,60,60,4587,412,75239,30,0,120,3611,0,0,0,0,0,0,12455,145908,22094,22365,596,141,0,0,555,280325,0
177904,95221,279355,25814,75,97,7312,427,75681,337,0,210,7,0,0,0,0,0,0,11990,143752,21518,21367,685,253,0,0,570,279388,0
836640,717918,2039201,49426,74,60,4727,412,36942,412,0,345,120,0,0,0,0,0,0,12216,152281,21933,22452,336,224,0,0,532,1391917,5
742011,99457,274992,2072,52,52,4587,375,35272,90,0,0,7,0,0,0,0,0,0,11674,1026507,43546,41143,5020,2383,0,0,690,1299408,10
180432,96553,273037,2187,60,60,4675,397,36931,300,0,360,0,0,0,0,0,0,0,28861,1026249,41745,22149,819,335,0,0,570,280810,0
180130,98916,275236,2157,60,60,4707,382,35693,135,0,247,2184,0,0,0,0,0,0,12343,145529,22149,21652,744,134,0,0,510,280964,0
183624,97104,281207,2232,52,90,5811,480,122018,180,0,225,90,0,0,0,0,0,0,12636,170652,23718,23629,491,215,0,0,525,286399,0
793550,407809,1154989,49324,67,90,5934,397,36050,142,0,292,22,0,0,0,0,0,0,11981,146251,22919,22470,523,149,0,0,495,279492,0
1398717,405106,1152858,25772,60,75,4729,367,35847,172,0,180,22,0,0,0,0,0,0,12146,145184,22011,37383,3028,2772,0,0,795,2498201,10
182739,100614,280343,2142,60,75,4797,390,36317,142,0,187,7,0,0,0,0,0,0,28943,1901161,43898,40078,3859,163,0,0,543,295580,0
178638,95600,266211,2061,60,60,4720,382,36350,202,0,195,1950,0,0,0,0,0,0,12494,145422,22249,21747,502,141,0,0,590,298374,0
180421,98923,275258,2242,60,60,4820,488,75947,127,0,240,3371,0,0,0,0,0,0,11719,143649,21721,21547,157,163,0,0,573,293199,0
177777,95092,1147985,25644,75,135,5796,450,81111,225,7,210,202,0,0,0,0,0,0,12591,147802,22366,21864,473,275,0,0,603,293610,0
1403751,715234,2032357,25744,60,60,4835,382,35596,150,0,232,37,0,0,0,0,0,0,28507,167210,24056,23148,195,171,0,0,878,1397386,14
785115,96300,275020,2157,60,60,4715,412,35933,165,0,195,7,0,0,0,0,0,0,27059,951807,46046,61243,3834,3054,0,0,722,1388202,0
179589,96237,267633,2070,60,60,4700,405,36175,255,0,412,37,0,0,0,0,0,0,30512,1021253,21928,21635,667,321,0,0,561,295049,0
189973,100849,283335,2242,60,60,4691,382,36177,157,0,217,5675,0,0,0,0,0,0,12034,146376,22154,22484,367,52,0,0,551,304673,4
188314,96943,272012,1992,75,97,5976,525,74624,0,0,0,0,0,0,0,0,0,0,12493,145594,21983,22276,322,45,0,0,558,289119,4
798722,406285,2012012,48539,75,112,4705,390,35897,165,0,270,52,0,0,0,0,0,0,11894,145014,21972,21889,0,0,0,0,635,297539,4
794152,406497,1157810,2062,60,67,4655,420,35324,82,0,105,0,0,0,0,0,0,0,12658,143910,21765,40813,2305,4249,0,0,1124,2492720,0
186766,96161,275536,2157,60,60,4730,367,36646,187,0,210,60,0,0,0,0,0,0,49364,1576238,43246,39321,75,7,0,0,580,292298,0
185242,94955,269870,2142,52,52,4767,427,35461,15,0,0,2605,0,0,0,0,0,0,12110,144926,22171,22667,262,30,0,0,588,290297,4
184873,94898,264585,1987,60,60,5841,450,77734,247,0,0,3371,0,0,0,0,0,0,12057,144403,21766,21322,540,22,0,0,551,291785,4
204103,414422,1174923,26046,90,97,6099,465,37402,330,0,360,0,0,0,0,0,0,0,13122,150956,22223,21450,705,60,0,0,576,314485,0
1380600,709663,1120649,24767,52,45,4608,390,35788,202,0,195,30,0,0,0,0,0,0,12160,150283,22745,22496,255,2626,0,0,1088,2497321,0
186857,99521,267784,2072,60,60,4699,397,35543,45,0,0,0,0,0,0,0,0,0,30078,1022276,62796,56326,4407,3934,0,0,580,292443,0
192973,105509,274476,2226,60,60,4802,390,36633,202,0,352,7,0,0,0,0,0,0,28701,145308,22113,21745,375,30,0,0,598,303702,0
185932,99182,264244,2052,52,52,4677,397,76197,225,0,225,3461,0,0,0,0,0,0,12403,145935,22382,21690,533,135,0,0,603,293409,0
190424,101445,272860,25714,75,97,7192,435,79570,180,0,225,37,0,0,0,0,0,0,12042,142443,21810,21285,510,22,0,0,610,293301,0
624701,552293,1609197,39677,79,74,2762,229,23045,106,0,175,2638,0,0,0,0,0,0,9806,124642,18214,18755,665,463,13,0,566,1136756,0
186986,100212,278129,2112,60,60,5616,450,120981,150,0,67,1273,0,0,0,0,0,0,12786,155444,22764,22245,585,0,0,0,540,294662,0
174589,403610,1145259,49226,82,90,6879,457,74977,60,0,52,217,0,0,0,0,0,0,12626,156777,21432,21493,210,195,0,0,555,273661,0
1406441,698437,1157378,25643,52,60,4481,420,36218,337,0,209,253,0,0,0,0,0,0,11281,140025,20934,20956,105,0,0,0,803,2502213,0
186320,99893,276999,1992,60,60,4459,420,34356,45,0,30,126,0,0,0,0,0,0,11637,1025429,40237,37789,6111,3438,0,0,593,286634,0
175969,94683,265289,1971,52,67,4472,405,35056,0,0,0,179,0,0,0,0,0,0,30315,1026458,42749,21422,0,0,0,0,502,274578,5
184531,99109,275441,2047,60,75,4542,382,74864,90,0,157,2509,0,0,0,0,0,0,12418,150981,22328,21675,285,52,0,0,570,289759,0
181545,97116,267137,24707,75,127,6832,465,76341,60,0,0,141,0,0,0,0,0,0,12463,157034,22375,21533,435,60,0,0,578,282260,0
1395984,715155,2031819,49395,60,60,4482,420,37261,337,0,412,417,0,0,0,0,0,0,11892,142217,21359,21142,120,15,0,0,533,1380505,5
793344,98826,275064,2247,60,60,4594,375,36309,345,0,420,119,0,0,0,0,0,0,12718,150918,22179,20999,3213,2672,0,0,683,1391314,5
187053,100317,270899,2111,60,60,4449,405,37063,180,0,292,194,0,0,0,0,0,0,31608,1837760,45768,38254,3602,15,0,0,577,294015,0
189755,101535,274489,2246,60,60,4601,390,35720,337,0,457,4867,0,0,0,0,0,0,12647,149817,22210,21340,968,0,0,0,652,307726,0
174524,93857,260162,1962,120,187,7222,540,127551,97,0,0,7,0,0,0,0,0,0,12366,147447,21885,20910,563,217,0,0,540,271531,0
769952,397162,2003986,48395,75,97,4591,420,36393,60,0,195,15,0,0,0,0,0,0,11741,144165,21472,21518,15,7,0,0,585,289415,0
1400477,406886,1152496,2072,60,60,4527,390,35281,172,0,180,0,0,0,0,0,0,0,12801,150726,22283,21413,277,22,0,0,870,2487601,0
179605,96328,272276,2172,60,75,4542,420,36377,150,0,225,0,0,0,0,0,0,0,12838,1018036,43156,57141,5968,3055,0,0,525,279896,0
186810,100468,278672,2147,60,75,4602,405,36066,307,0,420,2312,0,0,0,0,0,0,28148,1022458,21705,21292,585,0,0,0,555,287274,0
190103,102191,276015,2077,60,60,4482,457,80975,105,0,0,3085,0,0,0,0,0,0,12771,157704,22441,21923,457,165,0,0,578,297830,0
186540,97565,1149943,25622,82,127,5582,480,35898,0,0,7,157,0,0,0,0,0,0,12170,141556,21347,35115,4029,3563,0,0,645,293389,0
1375916,704551,1999389,25592,52,52,4391,405,34212,22,0,202,52,0,0,0,0,0,0,12114,150445,21527,21610,105,15,0,0,810,1347925,0
177992,95259,264284,2042,52,60,4467,420,37367,150,0,225,30,0,0,0,0,0,0,12088,153848,21375,39733,2650,5443,0,0,713,1382981,0
185914,99910,276653,2051,60,60,4480,375,34386,0,0,0,0,0,0,0,0,0,0,48034,1905783,43651,40553,0,0,0,0,562,292729,10
173693,93211,258501,1962,60,60,4377,420,34190,112,0,0,5195,0,0,0,0,0,0,12373,161872,22434,21405,450,90,0,0,563,274189,0
178446,96521,269448,1997,75,97,6840,533,74697,52,0,225,0,0,0,0,0,0,0,11449,144639,21397,21376,300,187,0,0,533,280770,0
794822,718132,2034113,49386,67,60,4482,382,35332,150,0,277,7,0,0,0,0,0,0,11697,150736,22000,21225,142,7,0,0,570,293107,0
791485,406894,266728,2062,52,52,4467,390,36954,150,0,255,0,0,0,0,0,0,0,13049,150643,22463,21324,435,2642,0,0,863,2446966,0
190437,100209,283020,2211,52,75,4517,382,35354,180,0,232,0,0,0,0,0,0,0,29892,1020559,63153,56850,3827,3316,0,0,540,300747,0
179936,97318,268358,2146,60,75,4931,465,37182,135,0,0,2484,0,0,0,0,0,0,29294,158032,23169,21383,442,37,0,0,585,280816,0
181752,97434,265681,2037,37,45,5931,473,93889,202,15,157,300,0,0,0,0,0,0,12290,145033,21835,21352,570,0,0,0,533,285060,0
182460,408278,1147494,49237,90,97,5448,382,33544,172,0,7,180,0,0,0,0,0,0,12457,150680,22386,21349,352,15,0,0,517,283672,0
1398390,715064,1146542,25689,52,60,4519,397,37249,142,0,172,7,0,0,0,0,0,0,12283,151919,21630,21374,150,0,0,0,788,2488915,0
187350,100555,278803,2127,60,60,4459,420,35204,165,0,345,0,0,0,0,0,0,0,12433,149825,43128,40362,5976,5518,0,0,548,284834,0
178452,95769,265384,2057,60,60,4467,435,35041,165,0,210,7,0,0,0,0,0,0,45775,1037323,41722,21443,608,7,0,0,540,278255,0
183279,97740,270884,2117,52,60,4489,420,77046,292,0,307,3115,0,0,0,0,0,0,12321,144412,21751,21481,533,247,0,0,578,277730,0
187852,100804,274976,48051,90,142,8549,435,80832,45,0,22,0,0,0,0,0,0,0,12504,152642,22584,22188,502,112,0,0,540,291225,0
1400090,716038,2032718,49256,60,60,4451,427,35193,142,0,165,45,0,0,0,0,0,0,12683,150876,21677,21407,150,45,0,0,540,1380242,10
797233,100548,284133,2057,45,60,4332,405,34649,30,0,22,0,0,0,0,0,0,0,12840,153824,22471,21608,3303,2740,0,0,825,1401571,0
177958,95513,265412,2060,60,75,4591,397,36180,262,0,180,7,0,0,0,0,0,0,32065,1909749,63040,38252,3751,30,0,0,495,281196,0
183861,98852,273942,2072,52,52,4474,397,36123,180,0,262,2567,0,0,0,0,0,0,12816,145405,21735,21532,360,0,0,0,548,288233,5
183334,98338,272183,2047,45,82,5638,473,118275,210,0,82,195,0,0,0,0,0,0,12668,151478,21479,21292,510,0,0,0,555,288023,0
786734,405047,1146801,49306,75,97,5608,382,36894,82,0,52,0,0,0,0,0,0,0,12646,150112,22066,21255,180,0,0,0,585,274260,0
1360575,387561,1095157,8176,52,52,4422,420,34084,22,0,22,7,0,0,0,0,0,0,12631,143306,21556,21029,600,7,0,0,916,2421157,0
178817,95891,265740,2071,60,60,4548,390,36718,292,0,390,7,0,0,0,0,0,0,13802,1035488,42401,56910,5794,3152,0,0,547,278853,0
183212,98516,273107,2156,52,52,4406,412,35037,97,0,112,2259,0,0,0,0,0,0,28715,1036197,21669,21219,480,75,0,0,630,286521,0
183496,98780,273747,2157,60,60,4534,442,75609,157,0,210,3566,0,0,0,0,0,0,12891,164757,22869,21668,608,165,0,0,533,287585,0
180944,96873,1147204,25694,67,127,5612,427,80688,165,0,180,0,0,0,0,0,0,0,12745,157619,21647,21468,390,0,0,0,532,285054,0
1411357,722026,2050155,25883,60,60,4550,442,36023,315,0,367,0,0,0,0,0,0,0,13450,153171,21811,21136,705,7,0,0,750,1395096,0
477324,96376,272044,2087,52,67,4459,427,35086,150,0,187,15,0,0,0,0,0,0,13033,166930,22284,39358,2702,5490,0,0,728,1301842,0
182482,97953,271169,2147,60,75,4617,390,36834,165,0,277,37,0,0,0,0,0,0,46104,1896973,41724,38621,307,15,0,0,570,275592,0
183508,98588,273300,2072,60,60,4527,397,35663,165,0,187,5646,0,0,0,0,0,0,13994,165891,22486,22014,457,15,0,0,555,288056,0
177090,95080,263770,2061,75,97,5832,502,79983,180,0,277,210,0,0,0,0,0,0,12928,158594,21723,21408,337,0,0,0,525,275558,0
