frontend_retired.latency_ge_4
5650
5856
5676
5401
5525
5766
5495
5676
5645
5525
5584
5495
5556
5766
5495
5555
5645
5406
5585
5405
5556
5462
5796
5315
5405
5465
5525
5706
5795
5706
5641
5405
5525
5676
5526
5496
5826
5615
5586
5525
5854
5706
5315
5736
5466
5345
5525
5675
5765
5464
5315
5765
5496
5705
5856
5676
5585
5646
5434
5585
5676
5345
5586
5765
5706
5796
5466
5372
5495
5646
5404
5464
5435
5706
5765
5465
5466
5822
5585
5526
5435
5555
5463
5466
5435
5766
5345
5676
5465
5465
5466
5404
5763
5615
5826
5345
5314
5610
5346
5586
5706
5465
5460
5585
5465
5586
5762
5465
5495
5645
5526
5462
5435
5646
5645
5344
5641
5406
5645
5556
5615
5375
5702
5646
5646
5525
5645
5522
5706
5735
5555
5554
5642
5495
5402
5795
5616
5406
5732
5675
5345
5405
5856
5586
5431
5341
5765
5675
5435
5825
5525
5766
5705
5826
5555
5765
5584
5491
5586
5432
5526
5647
5644
5581
5345
5796
5405
5705
5465
5644
5761
5616
5312
5735
5676
5521
5706
5796
5826
5345
5551
5645
5612
5517
5526
5495
5706
5346
5521
5556
5673
5736
5344
5315
5586
5342
5646
5795
5705
5646
5706
5524
5646
5766
5525
5856
5766
5346
5406
5736
5766
5706
5796
5646
5736
5641
5765
5706
5586
5586
5346
5765
5465
5465
5645
5525
5525
5732
5495
5525
5796
5706
5586
5645
5736
5525
5706
5706
5766
5525
5492
5766
5436
5826
5496
5766
5706
5705
5405
5766
5706
5615
5586
5705
5585
5555
5826
5675
5432
5855
5344
5856
5826
5706
5856
5796
5585
5525
5706
5586
5525
5766
5616
5646
5706
5736
5586
5615
5735
5406
5765
5466
5345
5615
5795
5676
5525
5736
5676
5766
5555
5826
5735
5731
5466
5646
5585
5826
5616
5495
5796
5552
5646
5856
5315
5525
5793
5616
5585
5616
5645
5856
5370
5525
5736
5525
5616
5465
5765
5526
5585
5705
5405
5706
5736
5676
5460
5315
5615
5615
5766
5436
5495
5345
5405
5671
5586
5825
5615
5645
5761
5615
5585
5405
5585
5615
5825
5375
5856
5345
5615
5612
5405
5796
5676
5406
5435
5555
5676
5585
5587
5345
5646
5435
5700
5706
5375
5345
5345
5315
5645
5344
5435
5315
5706
5405
5796
5405
5586
5435
5435
5466
5528
5465
5405
5555
5345
5495
5855
5465
5466
5826
5736
5795
5766
5521
5375
5406
5346
5537
5762
5621
5570
5644
5575
5664
5656
5729
5586
5450
5461
5345
5496
5556
5526
5465
5586
5465
5345
5581
5706
5315
5406
5315
5464
5315
5766
5526
5435
5345
5345
5676
5345
5375
5736
5405
5526
5551
5435
5496
5315
5465
5765
5856
5737
5705
5400
5405
5615
5405
5375
5375
5406
5315
5375
5826
5405
5375
5345
5492
5826
5585
5346
5315
5375
5646
5555
5822
5495
5615
5463
5345
5521
5766
5345
5465
5345
5523
5856
5766
5702
5406
5766
5796
5706
5495
5675
5706
5677
5405
5585
5706
5523
5495
5585
5435
5672
5435
5465
5525
5372
5495
5645
5674
5556
5345
5465
5526
5823
5765
5826
5736
5645
5615
5555
5344
5555
5466
5465
5405
5615
5794
5585
5345
5435
5525
5465
5402
5616
5525
5404
5435
5555
5586
5404
5705
5555
5766
5495
5735
5645
5526
5495
5495
5495
5675
5580
5465
5675
5616
5496
5525
5345
5400
5315
5345
5375
5706
5709
5857
5432
5856
5496
5405
5613
5767
5765
5640
5495
5736
5796
5406
5435
5801
5525
5465
5675
5556
5586
5825
5641
5526
5526
5736
5405
5345
5525
5761
5646
5675
5796
5826
5405
5522
5375
5525
5611
5465
5706
5645
5646
5492
5555
5525
5766
5826
5766
5761
5856
5585
5646
5705
5856
5731
5702
5586
5796
5556
5787
5465
5405
5406
5646
5586
5824
5585
5759
5686
5525
5676
5555
5406
5641
5493
5645
5646
5615
5345
5706
5465
5523
5766
5375
5675
5523
5436
5706
5563
5796
5465
5616
5525
5705
5525
5615
5706
5586
5585
5676
5616
5647
5674
5645
5585
5525
5645
5705
5610
5646
5496
5645
5729
5794
5826
5765
5706
5796
5766
5525
5640
5525
5346
5435
5704
5585
5315
5406
5345
5705
5615
5586
5344
5465
5556
5644
5706
5736
5435
5856
5705
5465
5405
5525
5735
5586
5706
5700
5765
5436
5705
5616
5495
5645
5405
5495
5435
5556
5766
5525
5615
5676
5826
5616
5585
5765
5346
5766
5345
5616
5826
5582
5676
5555
5765
5856
5706
5556
5436
5765
5585
5585
5822
5405
5645
5827
5676
5825
5586
5466
5765
5826
5735
5616
5405
5646
5555
5465
5436
5586
5615
5315
5466
5615
5581
5795
5736
5676
5645
5525
5706
5705
5646
5435
5495
5525
5616
5586
5581
5525
5646
5550
5704
5376
5615
5465
5705
5405
5585
5465
5495
5465
5345
5316
5466
5345
5525
5613
5555
5375
5676
5495
5581
5521
5585
5466
5826
5705
5735
5585
5676
5826
5639
5345
5675
5646
5555
5670
5706
5796
5795
5736
5856
5825
5826
5795
5766
5586
5730
5766
5616
5742
5615
5676
5465
5585
5556
5405
5704
5675
5525
5492
5706
5765
5766
5734
5495
5795
5736
5375
5373
5702
5822
5676
5706
5466
5586
5646
5790
5736
5496
5585
5585
5525
5585
5465
5791
5765
5706
5826
5765
5436
5616
5465
5615
5586
5616
5586
5766
5405
5405
5435
5526
5376
5586
5826
5856
5641
5586
5495
5435
5706
5645
5375
5704
5705
5583
5586
5586
5646
5314
5676
5555
5766
5670
5406
5795
5643
5371
5435
5495
5792
5615
5436
5615
5826
5345
5766
5646
5615
5705
5401
5525
5585
5645
5856
5585
5345
5615
5616
5765
5646
5706
5766
5766
5706
5495
5466
5706
5826
5645
5492
5615
5495
5526
5586
5702
5345
5736
5585
5405
5555
5435
5581
5344
5525
5495
5826
5375
5706
5525
5493
5405
5435
5826
5465
5523
5585
5556
5645
5400
5615
5496
5796
5646
5736
5495
5431
5706
5345
5526
5585
5525
5525
5314
5525
5345
5674
5550
5405
5764
5406
5645
5761
5555
5465
5615
5438
5496
5385
5645
5615
5706
5466
5825
5796
5826
5675
5465
5375
5466
5765
5345
5584
5405
5461
5616
5406
5646
5465
5646
5375
5706
5585
5586
5736
5402
5616
5405
5585
5736
5735
5346
5585
5526
5645
5705
5495
5796
5436
5706
5705
5645
5736
5765
5646
5646
5646
5615
5826
5645
5643
5436
5584
5495
5826
5579
5465
5615
5643
5706
5405
5556
5616
5735
5526
5763
5736
5676
5586
5736
5826
5585
5491
5826
5826
5585
5526
5671
5375
5465
5765
5853
5672
5585
5405
5495
5525
5585
5616
5675
5403
5675
5645
5526
5612
5405
5405
5465
5675
5707
5645
5796
5767
5826
5795
5705
5706
5766
5644
5825
5705
5822
5737
5730
5533
5552
5555
5825
5855
5766
5646
5645
5766
5556
5586
5733
5496
5645
5553
5465
5345
5705
5461
5706
5646
5526
5795
5612
5465
5706
5555
5762
5826
5466
5796
5556
5641
5826
5405
5646
5705
5795
5646
5582
5552
5555
5645
5767
5526
5645
5676
5645
5580
5526
5706
5765
5676
5616
5375
5643
5616
5790
5646
5645
5855
5644
5610
5405
5706
5586
5585
