cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
14488444,1212560,21080152,13738511,3796137,78090813,7349537,8077246,14074,425711,10774581,25940538
14731170,1285870,21197559,13679403,3780525,77934479,7500230,8033443,26184,451960,10766366,26462128
14545236,1239529,20820805,13585516,3777301,77399614,7123644,8046436,11997,423892,10714723,26456312
14461424,1260193,21071191,13769609,3776607,77920002,7301187,8026897,18162,435856,10499868,25775822
14607358,1237812,21072441,13698564,3688579,77898821,7322334,7854516,7839,416507,10734873,26502234
14666802,1239788,20979579,13664371,3883149,77872392,7316575,8211967,15631,438337,10700107,26369781
14533260,1294640,21156903,13744365,3878087,77648523,7305113,8232820,19394,441633,10712467,26398118
14811177,1221331,21298618,13879451,3673478,77929321,7500495,8038164,15197,432752,10941010,27116502
14460188,1271567,20843387,13654468,3785770,77944854,7325912,8052743,11607,446738,10548621,25866414
14615786,1416369,21092648,13768458,3793282,77606861,7154654,7879709,85149,504078,10629258,26547771
14379615,1264783,20769908,13646927,3681501,77545592,7323763,8035661,11463,432400,10709400,25792355
16021300,3883752,23815014,15906421,4391374,84143122,8539237,9124715,702618,969664,11784118,28262817
14668236,1365937,21118209,13804736,3774838,77778546,7120527,7837993,89632,510430,10579531,26475817
14530183,1306986,20995374,13847082,3675291,77962355,7321635,8040850,33697,463125,10737008,25869201
14554547,1439663,21150108,13839166,3767631,77750463,7305681,8033016,122437,552262,10632123,25840435
14686704,1383577,21124764,13751482,3674135,77905589,7126301,7834140,89982,519684,10817586,26465904
14580834,1509134,21047588,13936414,3783142,77907545,7320692,8036529,164801,589284,10698331,25199028
14550719,1543360,21152504,13761754,3778213,76874968,7498297,8212677,169713,595268,10845563,26380584
