cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
14356345,1283105,20792030,13657713,3786142,76700206,7381713,8110303,21729,457458,10586040,25931574
14516318,1304592,21149412,13717133,3762305,76799792,7521184,8251365,26063,449352,10767881,26461049
16738128,4815715,24068278,15940258,4165570,83364408,7951822,8440050,609814,1103803,12429880,29471748
14470174,1529436,20928493,13840124,3767282,76663502,7346421,8066445,177071,590252,10718777,25230187
14546386,1424771,21046303,13713578,3761796,76346516,7163546,8072890,97416,519766,10837033,26513434
14470944,1363086,21125109,13743987,3678067,77205974,7355670,8079356,80257,506040,10644723,25894989
14611145,1452001,21109951,13770112,3779386,76838628,7164105,7894232,105440,537798,10663552,25921522
14624627,1409389,21160557,13881989,3887509,77111131,7352954,8278167,88092,524822,11107965,26606740
14460702,1294593,21073834,13637559,3675346,77119237,7364560,8097640,34080,460501,10830386,25993368
14590619,1502646,21122648,13775091,3790824,76876480,7385697,7914828,134192,562807,10726868,25969164
14455800,1539869,20912413,13732199,3665493,76593238,7359544,8057112,162772,587817,10936029,25888124
14405859,1262390,21042808,13705520,3774284,77526138,7361154,7860972,9564,447590,10519365,25859705
14848208,1301520,21162501,13678117,3989284,77266648,7542047,8050501,21287,449223,10993136,27904544
14334422,1275775,20747033,13580849,3663903,76850517,7353860,8054371,17779,447728,10734390,25800048
14433231,1298115,21084795,13708365,3772965,77224203,7355597,8066633,23253,463581,10547320,25946492
14499915,1218828,20952783,13525791,3655380,76806053,7137801,7829306,16173,428293,10698847,26473315
14388035,1272057,20808612,13620212,3787342,77047391,7368831,8069167,12332,450744,10553881,25318579
14536577,1283182,21196026,13728725,3783566,77330051,7521437,8239068,25200,445804,10775039,26490505
17697172,5032381,25819973,16879174,5314921,83121980,10074836,10887039,1214936,1882084,15457807,32783884
23087227,6724756,33845607,18358239,13257086,48703015,22502882,23532376,958818,1417908,26859183,67386603
23446822,7516820,33640176,18135809,13447092,50031913,23009145,24293428,937510,1391650,27289568,68889740
23755975,7181815,34558227,18374502,13781751,51480807,23276714,24870515,838372,1306273,26792233,68787456
23663221,6923129,34021416,18252706,13470188,50483577,23311260,24661576,831407,1299444,27062053,70053109
24260253,6392487,35111423,18695537,13965576,51838965,24305870,25450639,818695,1289703,28385223,71553257
23583806,6677597,33899181,18166737,13581121,50998913,23525312,24879124,845832,1298437,27604472,69567167
24166430,6846081,34820863,18562317,13990672,51903032,23988797,25291031,809349,1275442,27940122,71546625
24034124,6517249,34676337,18632970,13826331,51959219,24057550,25373564,852604,1323660,28121411,70548697
5504293,1706880,8574673,4729072,3359652,14229697,5847719,6153912,310670,439250,6792960,15494098
10616105,3537402,16479108,8779911,6362822,26286945,11028761,11620718,569117,796788,12559016,30672379
24116027,7184681,34745582,18620616,13923981,51923182,24272296,25594223,881320,1338270,28242568,71091413
24276604,6409638,35161594,18686264,14121117,52310520,24425007,25754531,761532,1236668,28014880,71599900
24414098,6649857,35384082,18712055,14116262,52614434,24345318,25715887,797889,1276483,28331847,71978881
23764551,6688635,34641340,18421574,13727104,51478829,23916007,25180057,804171,1264424,27823315,69956903
24314027,6567492,35175773,18915584,14375177,52649003,24644562,26174971,790876,1276179,28919946,71745279
23917835,6484167,34819759,18551886,13837922,52022334,24165951,25457438,823633,1304972,28742914,71736908
24619883,6836088,35599657,18858935,14237313,52604521,24696932,25777078,807474,1299510,28022739,71034469
24252288,6503445,34935140,18557041,14033221,51695401,24126219,25594880,782907,1267487,28256878,71860102
24396587,6649207,35363468,18903168,14198599,52603484,24616544,25902236,821092,1312737,28387864,71622993
24308692,6719835,35209233,18703534,13916585,51991460,24271952,25390019,798475,1283895,28287675,71847299
24226102,6546829,35106746,18649421,14088364,52619093,24338005,25707526,793910,1308980,28398232,71419584
24027527,7153712,34938153,18596745,13890946,51904327,24147407,25383777,825752,1316919,28091241,70476042
24101072,6798974,34802874,18577730,13925004,51466911,24046750,25386820,788035,1256542,27772012,71042830
23548673,6560880,32749345,17585751,13101363,48505933,22826894,24103383,761834,1212511,27627208,70990946
717032,332726,1244024,837387,377463,3274256,693713,765814,59475,83077,651587,1714270
9468376,4258058,14158526,9401969,2773044,34115709,5461191,6314780,1326871,1593938,9229154,17106762
23311097,2441192,33547437,24987214,6146587,45633440,11434311,12673777,307078,726939,18295245,37908419
22643691,2044702,32793179,24695397,6005687,43968113,11171217,12773458,205252,610830,17984968,36397471
22771017,2118172,33060254,24790446,6009436,44325399,11369056,12787273,203471,612060,17840711,36587781
8602870,1045458,12558369,9296363,2282141,18550635,4636305,4960013,168868,326147,6912999,14212483
782439,362680,1063406,787666,427051,2477894,616173,846741,111810,139156,827810,1401594
581750,430474,1085764,677627,312313,2607157,605667,426972,83772,137789,570689,1372687
2259847,1484955,2336780,1631845,636216,8542893,1051905,975070,334084,387037,1862263,4598149
7548550,926049,11311841,8571291,2119681,15071109,3782684,4352385,156248,255175,5162029,11867591
23221241,2235551,33522676,25319745,5884333,43988807,11329821,12667385,310388,697140,18058586,36980404
20407824,2036256,29218594,21917854,5398630,38976150,9910047,10881220,245108,583283,15642234,33309813
4300079,837501,6718380,5042769,1417727,12017502,2752382,3135266,256784,320897,3156503,6482666
21585443,2144069,31440494,24261719,5863161,42871971,10773633,12113166,257186,631792,16852493,34263758
22414810,1999413,32445485,24372219,5779439,43331424,11131075,12529829,160630,572005,17706692,36477056
22354937,1986760,32541241,24283531,5767899,43553043,11108067,12499877,147911,572253,17364102,35720726
22504859,2038330,32505781,24390569,5886513,43712066,10955020,12540341,149971,575091,17496774,36416469
22331897,1972675,32469815,24198077,5858967,44133498,11322718,12508861,136907,548728,17712488,36246276
22520364,1933318,32401121,24355003,5899661,43980592,11156612,12547819,143853,545787,17464813,35983792
22499135,2012807,32504859,24204348,5874341,43529307,11113170,12713446,155047,564695,17635749,36969442
17848687,1994004,25231319,18863454,4553501,34602832,8881318,9965551,283040,613954,14741979,29326685
629054,695724,1172792,878949,330650,3585668,645981,459890,217947,272229,731717,1331947
845575,83139,897438,486803,425940,2434497,615632,638616,34383,45925,711949,2733515
471039,73353,891226,483156,206209,1656380,618706,640573,9152,20884,678992,1326826
474500,94867,894511,489589,315759,1906994,616666,426899,13349,25751,452284,1335484
368976,41603,279803,438215,332103,2194968,634336,657974,31126,45735,750202,1124227
0,0,0,378510,305642,1602454,567892,590888,5038,19253,591130,0
0,0,0,374840,307236,1629254,571363,594593,3752,18184,590939,0
0,0,0,442269,397577,1763063,736400,764107,4529,19827,753749,0
0,0,0,316558,290921,1292869,539392,559299,1345,14806,546611,0
0,0,0,316686,289971,1303679,537701,557563,3117,16248,545209,0
0,0,0,310577,290287,1272500,537991,557811,892,14187,542312,0
0,0,0,315230,292344,1301054,542251,562269,1949,15236,547533,0
0,0,0,389877,382089,1490469,706426,731376,2796,17466,712427,0
0,0,0,312944,290722,1285285,538849,558686,771,14376,545608,0
943112,510060,1506956,1009314,454116,4305898,874770,781834,95004,154685,952295,2168122
849835,251765,892043,558815,348295,2725815,477046,494694,53535,80078,845495,2266354
785864,176522,1053316,698121,449569,2496847,665969,892329,13167,39822,765010,2178965
945661,194568,1261722,596703,338569,2779631,859481,684470,12291,41969,767228,2170401
762408,147060,826410,498539,348772,2242660,474102,704508,10017,36451,771100,2212156
598609,157109,1033524,586162,340707,2489409,665380,689010,9071,34724,545432,1487333
7013706,1191349,10175569,6225284,3335872,19999706,5120703,3459262,41121,264869,5195107,19674251
18655620,2957995,23889971,13802586,10638323,59214118,18539112,18058025,654415,1107571,20548218,61229632
1209428,421736,1369545,889160,458644,4380815,679433,704614,135922,146133,939372,3102321
756502,363995,1050826,866945,236209,3174569,675791,699819,116183,159509,961133,1678778
3256595,1255880,5265410,3703285,1561054,19758824,3050572,3022175,272425,267286,2736363,6368566
7947785,1629428,11499035,7107056,2483157,35872468,4030847,4647410,210910,386616,5581588,16437008
0,19557,90325,54741,26261,201105,54555,57359,2826,5461,0,0
0,16887,87063,51399,26592,186751,54218,57078,1336,4878,0,0
0,25544,100651,62494,29136,198663,57648,60764,4317,9070,0,0
0,20477,92036,55286,28253,188213,54880,57915,1528,6660,0,0
0,23572,97008,59233,29522,186629,56606,59750,3345,8715,0,0
0,21540,99217,60949,30374,189553,57128,60392,2435,7692,0,0
0,24599,97347,59128,30843,184106,56834,60104,3234,8734,0,0
53288,284141,2458397,1536361,1006764,2569417,1275331,1322661,52580,86214,1125358,98665
1011639,553606,1394205,895951,366326,2779875,488683,736479,70674,110670,1044618,2519646
749560,410305,1382126,682499,244372,3240051,704585,732338,128429,172685,1039744,1711911
1003142,542704,1377266,883042,365889,3256360,707144,506550,69536,164901,706768,1726399
1033678,470576,1079979,708620,366994,2853553,486813,735223,148839,189821,1071735,2510821
2805448,1805572,4329172,2568080,1081007,14474126,2433654,2583478,671834,674020,3019916,5809403
1411719,854636,1958414,1439831,261769,5916659,734142,526232,252422,388071,1355539,2707915
1243152,910612,1773479,1416802,376430,7049816,721720,751337,377685,442076,1128622,1946932
1494408,830528,2065189,1542448,372595,6890356,494146,514144,297083,323576,1086073,2718112
905046,483746,1215723,1066766,249493,3688004,719047,745641,174606,238828,1171249,1761795
1216050,1020676,2075337,1554815,377354,6907189,724540,753962,317050,381450,1092167,1889820
1698094,1053996,2333992,1501280,350964,7230760,684376,710872,355763,379570,1378673,2860893
10885971,2897393,14819313,7321881,5027831,19530566,9289084,10422895,682991,809372,7895285,29612987
10684159,2882894,16831705,10704309,7683875,26158060,14434780,13402209,766475,963863,11748978,27130784
16812108,7941237,21042641,10349032,6716846,20247730,13732218,12161502,1058756,1324614,18556646,51000337
983100,452493,1366602,1187583,368675,5362963,713208,740999,168322,244833,900857,945929
1350178,582544,2095489,1553893,530271,6598009,792430,1054957,189773,276219,1733530,2700306
1089936,531600,1507734,952306,350580,4554978,817919,736506,147448,211154,1364855,2467824
731935,321759,1019315,816044,365476,3250258,708819,736370,72207,117888,662423,860907
945670,357194,1299351,807625,365602,2804433,488482,734923,38533,80945,966475,2417485
828088,392767,1460148,779374,248591,3923684,713799,741410,120174,176522,1075292,1693748
59619943,43316919,85043588,44495837,36378623,92867407,70663351,71408012,4676023,6537276,79706408,180387785
49811712,30302587,68329012,36830811,28135142,71593820,52590013,52919111,3890767,4890179,61833536,150578679
8710359,1924787,8597353,4222342,4431278,10034606,9028402,9350627,236430,418680,13174850,33866137
5886659,3158741,8168057,4717932,2978604,11786188,2891180,3904825,572659,635548,4394401,12359231
1011253,476845,1397207,703233,248536,3351449,485872,507797,113602,155407,1021800,2494232
1637396,1076660,2269079,1925073,386160,7591033,967344,1016384,421741,513275,1520723,2057991
3771992,4685386,8590075,5134423,2960383,14564463,3778688,3233752,809816,1089656,4690769,9392516
52045818,54045248,74435846,40625331,33622250,84573534,60506096,63783726,6144435,7859018,74314084,154885622
38136112,24348720,53621618,29706639,23438126,54285883,41216500,43777589,3790652,4516762,50880422,120047599
66769704,28674083,87883955,43952172,39963131,75658359,71474993,75521636,3490257,4983462,85152605,218083693
43089906,9293144,59590618,28259913,25901968,51844109,48709818,51129317,784167,1878936,59426572,146577945
6217443,1773288,7983946,3081769,2238239,12756227,5828333,4717174,641028,823086,8530295,19058447
18295673,12649405,28642717,15338309,10735686,39263739,21130343,21526863,2526420,2829658,20632377,46877803
24408500,12772389,33574550,18571769,12815411,42230382,27785475,29075055,2751826,3215058,31791877,73506634
17285204,6677580,24603709,13372508,9770932,24917168,13329582,14986418,1280700,1657341,18070030,51424447
13993112,7534327,20445381,10834138,7830102,21256449,14481473,14953455,1361756,1535003,17229294,39569553
40852889,19860253,55474712,27527287,22414061,56852948,41217636,43253802,2426367,3328856,52471160,132058350
13287274,3760784,18466004,11784048,11642891,33799722,23604001,24608908,1164509,1664420,23674748,37681240
29293004,14972193,37434494,22210431,18899602,47735393,30722529,32821134,2894735,3586958,34411394,84217102
15421218,13459102,24742661,15156732,11586066,33494324,20467705,18731348,1778314,2398190,23430003,42206367
28660821,24680271,42740675,24110166,17507245,43307077,28838479,32677487,3457951,3817661,36586897,87387872
38714713,26145100,54294959,29277159,24858499,55751297,46019734,49756345,3713942,4392949,51499659,121462069
30413076,18407026,47324259,25025053,18363478,50109790,38291448,37466483,2620708,3242462,38034055,92450197
18444028,10074334,30180930,18402797,12193791,39375020,20402914,20748902,2413279,2629466,21972724,49562458
24980970,12377183,40124447,22468426,16092313,53086206,32165469,30911660,2653486,3369301,32806638,65444929
23780569,10746690,34316533,16967988,12925530,46033900,28059460,29238549,2354749,2973871,36706838,73875854
29070527,11983866,38114060,19934841,15469904,50798146,30961355,31880688,2997550,3403480,37656758,88846490
22525452,9237063,33303928,18471817,14471409,43477946,25650026,26323493,2193152,2569758,32615462,69725207
37386809,19065578,52249339,27950376,22827513,54294088,39821993,38787553,2616356,3475294,41387890,103199328
18915904,8317200,28282946,14578766,9709054,33564158,17552399,18066954,1958013,2273468,22352453,60185760
20095148,7640961,27473872,14653929,10161150,33971308,19344420,20522928,1777003,2299877,27216332,60586424
13151722,6104235,20582240,11865900,7944206,29458070,14907634,15447142,1530772,1792155,15525536,37249274
15351377,10044989,21987923,11930059,8187349,26984995,14589128,13500666,1724101,2033226,18639235,46048624
1327389,619879,1489694,1143318,371932,4867155,498201,745330,226664,305718,1325238,2684203
4960276,1968399,5860064,3107458,1157501,10457252,3277233,3730561,775341,902742,6154812,13936021
2868881,1475101,3830252,2708139,1175873,10069854,2367821,1811509,408048,485250,2749043,7278219
29371306,14013339,44429171,22146719,19578838,41588334,34297704,36393186,1847291,2324400,37237676,92334145
24990401,20497632,36557058,19123984,16039164,41446570,27228529,29125305,3054668,3171045,33001311,75558030
15843589,10939911,25914781,16851766,12170954,37782172,22007380,22366054,2135180,2569171,21739685,38916390
15790273,8033933,20857759,10478838,6768710,28379638,14728642,13839736,1495885,1791265,16657340,48299883
9344938,3312558,10106841,4946242,4633983,23421287,10363725,10943383,1204513,1350091,12012236,25021839
14807816,7753515,23126011,14488827,10815346,33533313,18163161,17500931,1938867,2403995,21991109,38471820
22128349,10605087,32875305,17733557,10900200,43510816,21617632,22729887,2344763,2702198,25013060,63176070
25391684,11155539,36043536,20558901,15947378,52985878,30582002,28818084,2892277,3530353,35712234,75173444
37206478,13919766,48809239,26605087,18586357,64222542,37077122,37912725,3137514,4021072,46678187,114052978
27467082,8372779,37288614,21559540,15554504,53140465,24851597,26451820,2805327,3380766,36656504,84880871
27252990,7422188,40787300,20086551,15501943,53156813,31313409,30881399,2015410,2771907,37680771,86096849
23186887,7206941,32611684,18268946,12685706,42287222,24153013,22659594,2000946,2520246,26223817,63886997
26615685,8237981,40728181,19719307,14487991,48124073,30206618,30603154,1908669,2507782,32464680,80007613
21365156,7177836,31401143,18089218,15033637,42978490,24834910,27290535,1935118,2486206,31554928,66741450
9467897,4496890,13001763,7839762,4101463,24196334,8954927,9211029,1363730,1576470,11159742,26317938
4960053,2379304,8724184,5119078,2468920,15378402,4332872,5427415,899019,1162361,8550418,14076611
6276681,3056522,8144210,4790407,1605224,13565477,4864020,5033498,777859,814391,5569781,16428792
1922470,2014864,4309675,3845429,1467066,12887836,2494865,2834198,975699,1052480,3825681,3047825
3843121,2166900,4505819,3053462,1548740,14486037,3916827,3862553,779465,989355,6109024,9954989
3124020,1963962,5578924,3508553,1330217,13764261,3970818,4118923,794657,960006,5740820,7425206
13532724,7620188,18480120,11123228,8212114,27235288,14570745,13802922,1340505,1575452,18922676,42144889
23822751,27836778,35973862,18557350,11829869,45971505,23660095,21994377,3713814,4323367,27906571,65677449
