cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
22530360,1770682,32561972,24561015,5868795,44738265,11106266,12489702,135217,498423,17454512,35701431
22694968,1839364,32776217,24561640,5835588,43869310,11055984,12448989,173014,525214,17669416,36706538
19395983,1798999,27747143,20956521,4935005,38905367,9916421,11126045,163317,511111,15938357,31087141
813290,969128,1413912,977082,329415,3926850,644158,664146,235035,287194,802156,1500520
842493,124999,1138438,486242,309469,2377947,603796,625250,30557,41718,717577,2673636
488035,80642,675656,490884,202066,1660166,610125,630986,13227,26634,696273,1327799
479992,78205,886500,486417,313111,1887753,610066,632879,7344,17303,462257,1323765
696916,138469,963221,445570,221158,2151365,437998,455699,32016,18767,605128,2050101
522985,71904,754948,394189,301160,1636837,560468,583227,7149,93337,445359,1607049
634220,66218,911871,450425,393009,1824899,729055,756937,2812,57810,509363,2059711
508373,73052,734029,374782,301364,1583064,560981,583624,7302,57930,464478,1592423
448645,56962,643469,313730,286364,1283416,531984,551645,1421,41480,330256,1492312
452309,64687,651851,322058,286740,1276882,532177,551807,5689,42363,340896,1481065
446190,64797,640559,316127,283341,1267038,525050,544343,6961,64909,358964,1468877
448962,59333,644191,317660,283693,1274550,526297,545732,3180,39386,336022,1473657
586244,72484,837108,404491,379106,1512191,702006,726807,7723,47891,388168,1965097
448209,64550,643038,316792,284535,1267855,527572,546999,5829,39711,331192,1477616
909918,521408,1568567,1033635,430982,4196099,832087,859671,184367,155531,336086,2054730
863240,246197,1144871,521996,227518,2982881,463562,480677,53606,82838,817032,2183794
851528,270313,1099183,751760,431737,2886717,640551,664060,59716,87438,805858,1505253
780610,176031,1255612,685897,440511,2508996,656775,879725,11717,40272,983377,2153737
768933,157324,1042261,496986,231766,2478874,664056,480320,7014,33332,761949,2176611
684474,159258,823883,536452,323540,2472893,635720,658323,7107,35276,512379,1184649
1823379,597508,2443183,1603062,725144,6508495,488324,530236,159936,231665,1833962,4926002
22766488,3735330,32458993,18540854,14040938,68799536,19921887,21749130,720114,1188994,24849078,69919489
977141,449974,1643524,1045907,345427,3699800,876394,701141,96605,176147,942401,2376826
935838,304703,1011305,665156,343621,3613199,469385,487246,87985,134252,929981,2345878
2120957,838277,3756071,2635840,883328,12599786,1742802,1854329,204427,232195,1132950,3062556
9016317,2013752,12996146,8371098,2938308,42670279,5424318,6147731,356609,576959,7382358,18378843
0,22186,83990,51532,24337,183515,50770,53321,4425,6567,0,0
0,20394,88973,53918,26492,191649,54017,56853,2176,5616,0,0
0,21511,96318,59763,27982,191787,55837,58841,2218,6885,0,0
0,21003,90010,53918,27868,185594,54507,57499,1686,6704,0,0
0,25544,97308,59663,29704,193683,56327,59460,2988,8795,0,0
0,57485,121196,82447,31291,195305,58067,61352,18975,24960,0,0
0,63638,128113,86840,33537,199577,61418,64953,23107,29191,0,0
0,58526,120572,82324,31526,182415,56762,60073,19874,26692,0,0
