cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
967267,1129906,1366993,1258999,337296,4331453,687695,718235,342404,383754,945124,899968
1243850,1370654,1725508,1277590,337311,4077865,479835,717234,317802,357367,1294649,2349953
1006790,1287304,1767278,1131528,232270,4681667,681163,710152,406876,452370,1331807,1604056
1314176,1536992,1809359,1359033,338147,4675827,687870,501832,381046,473011,1028522,1641743
1513676,1376042,1745005,1293372,443490,4434129,690944,937178,374792,405788,1360782,3097984
1247973,1323229,2055391,1262599,337516,4880399,898254,935922,396670,446645,1286614,1656962
1342422,1625504,1857056,1402836,337095,5001987,683793,497817,408817,500924,1067606,1639282
1320575,1344618,1470228,1130453,337822,4277456,479796,717323,418265,463275,1370841,2396389
913474,868565,1610066,1166413,332626,4107132,678533,705842,267331,257293,842346,1621091
1497557,1656697,2366528,1437388,337350,4887420,1091581,921129,399147,503650,1601858,3042209
1296392,1342713,1449577,1113544,336055,4661718,478799,502450,418274,465076,1358360,2361316
1057021,1307102,1749349,1330814,327056,4830622,666922,697633,409180,401838,983582,1654717
1284806,1469005,1779416,1322833,230909,4364855,687088,499498,353326,443545,1318749,2345347
931019,978587,1302156,965203,335780,4240168,686370,715924,301092,344977,894013,1623544
1327474,1534413,1838505,1576392,440009,5374447,682788,711582,471864,465617,1358643,2369420
1305424,1465007,1802865,1340167,230973,4426468,685746,715290,360469,400052,1347754,2365497
1035862,1465002,1785413,1100258,230432,4682814,686195,716736,392290,438533,992743,1645791
1235075,1413682,1724025,1273402,322482,4608296,451234,468024,375594,371965,976747,2064132
1072607,1485883,1511306,1375874,229234,4622003,687415,717237,474011,518844,1401149,1625012
1353975,1866303,2211991,1401778,334309,5479184,892533,931693,466402,513088,1412027,2381762
1381565,1751189,1919698,1449476,332505,5170883,479767,499876,510280,549469,1094492,1636584
1037068,1293612,1469631,1347839,339507,4365325,485653,722323,405096,456023,1350243,1624251
1106184,1551316,1913689,1446527,336396,5109185,686793,717721,461096,499958,1441202,1627529
1358642,1773996,1891020,1220255,219260,5130316,593479,500941,507211,552893,1420267,2296615
1133298,1630185,1595108,1466972,335079,5091115,686099,716732,517335,558889,1112193,911667
1666754,2019833,2630116,1941444,546580,5722846,881961,939430,512711,641897,2145752,3068939
1262758,1409733,1763976,1074708,229546,4537072,687631,500272,333464,424428,1303973,2360040
1408307,1660330,1616799,1282483,336480,5277192,686187,715926,541515,590222,1152549,1627950
1432951,1910802,1996097,1526745,337016,4764341,482515,722886,551541,535672,1166141,2397276
1161041,1738430,1994844,1450684,230750,5229055,687129,715698,575821,622387,1514620,1614691
1729685,2036304,2022539,1554773,451031,5978313,908211,723888,616401,725897,1572343,2368625
1488206,2123204,2061590,1604764,338029,5151897,480624,720935,650830,614656,1234926,2353073
1235756,2035385,2110097,1662590,231463,5088389,690981,722849,700692,744581,1640690,1616023
1237033,2331424,2116575,1673065,332835,5782462,677669,500188,661654,782981,1280680,1558377
1516778,2093306,1743948,1412357,338046,5833589,474335,499177,727520,765730,1641612,2257395
1552538,2400743,2213586,1955716,342427,5801379,906871,946195,843862,790093,1675903,2309253
1200464,2401623,2092800,1650905,326944,5835990,663111,545429,635945,777701,1239908,1489581
1547455,2078372,1750806,1421162,338215,5715651,475196,499951,741682,784508,1674621,2269162
1187370,1851486,1678911,1602877,339838,5414812,687976,718706,647616,589321,1211862,1577587
1489681,2122464,2052994,1589291,230668,4970840,678565,708772,547162,582308,1560623,2320233
1165432,1997666,2007724,1301382,231658,5550122,685121,710214,622873,663059,1172437,1617356
1463604,2231113,2039595,1826929,444368,6197104,686668,716267,738416,772560,1561777,1594548
1446985,2258464,2418074,1871214,351011,5947845,809564,888015,700930,746684,1851770,2210593
1200405,2074357,2039074,1347723,231227,5613432,685125,716491,652843,698811,1244995,1603909
1479874,2042557,2059665,1611487,336961,5712650,475251,494926,663125,709601,1259304,1608589
1228507,1926128,1744291,1629334,333122,5277953,470508,706441,660458,705307,1593921,1609938
1430346,1990519,2360214,1556286,337225,6137118,896908,931754,598675,649364,1877418,2320468
1443123,1975994,2010001,1552916,336929,5549629,687526,498839,536794,644602,1188451,1629336
1286501,1888471,1699982,1514064,326903,5123284,455871,690031,622541,680284,1552459,1901680
1213839,1936836,2065595,1605923,336110,5741336,687054,713157,591211,633865,1570159,1625641
1463995,2116729,2044987,1367069,231126,5693082,683459,495628,590958,691995,1586174,2338209
1751474,2141300,2074128,1616042,440828,5863484,682476,922595,717223,771233,1607958,2347567
1225857,2018658,2072697,1625953,338240,5817222,689467,717291,675453,663579,1259936,1619574
1499728,2285168,2084561,1626035,230723,5231272,685264,498053,622138,714107,1607859,2348976
1339372,2017743,1699342,1374393,327302,5899924,668117,695207,662775,697392,1230821,1634433
1734767,2329696,2406900,1825789,443397,5896849,687838,934637,702418,686056,1226456,2314508
1485232,2147750,2417349,1835624,336463,5823998,895300,715578,671295,757758,1932878,2337017
1202762,1979796,1713614,1371215,337284,5834154,687300,716927,653271,693365,1238585,1604982
1470882,2115359,2044283,1589609,336563,5713920,480600,501797,644234,624983,1236702,2351808
1483739,2104907,2070611,1835231,231294,5217792,883980,922814,703035,748481,1917877,2303328
1195683,2122183,2036381,1574901,336304,5726108,686216,690942,581687,671864,1220163,1618543
1466924,1985746,1708199,1380262,337710,5853924,478290,499047,664193,701209,1572996,2321509
1433687,2104533,1988412,1769471,336480,5704311,895697,934361,684287,664327,1529348,2298298
1166972,2151766,1979619,1538062,331696,5547436,675723,705691,572980,594556,1186735,1570242
1428920,2035530,1999892,1313405,233024,5634322,483450,502691,605407,634997,1498694,2289977
1163367,1770731,1650001,1555608,338768,5369350,690314,720026,601841,640467,1166514,854308
1391985,1897083,1933237,1476126,329369,4563557,494653,717072,504166,525627,1490232,2303949
1338813,1968816,2209040,1425383,327473,5381893,666653,694644,554742,595822,1428601,2313809
1080098,1511043,1507512,1403294,335395,4703751,686378,716780,490700,528845,1079107,883418
1372976,1843799,1891564,1442689,333169,4484385,469721,706465,471127,522349,1470452,2275875
1097630,1550907,1884922,1223775,231183,4902414,689100,718825,527729,563315,1452293,1577493
1348864,1688277,1859594,1425211,340700,4886014,692721,506190,437430,550857,1123094,1578954
1557911,1625154,1825794,1387989,432340,4780168,665396,912512,485281,541320,1691051,2943472
1161787,1811376,1999276,1304630,230457,5404035,686549,716119,621244,663221,1538206,1568195
1421987,2056987,1952537,1482189,337285,5133829,685703,498110,491884,601969,1115356,1575431
1682237,1888950,1937013,1495268,434016,5329479,679245,913336,569316,610261,1817711,2946070
1186446,1917056,2079302,1638278,338608,5460390,688812,718419,669180,617672,1231898,1571611
1406124,2140473,2306440,1716332,337818,4893277,898021,721090,556276,664277,1505148,2319465
1207321,1658470,1582578,1416163,325961,4993118,664856,693225,555954,627495,1159084,1138035
1311573,1619350,1805632,1350208,337268,4194135,475791,713930,384229,425434,1366490,2290158
1032533,1360414,1786540,1107430,231490,4520782,692896,721103,400605,455093,1358150,1572756
1399435,1915189,1947732,1496243,333926,5302776,680901,490725,505833,619181,1167732,1570275
1440248,1831746,1662619,1333198,339291,4938495,481628,716323,593153,651866,1569491,2282111
1399614,1912164,2278443,1708468,336473,5067829,894333,931775,602149,590602,1499511,2294328
1145154,1538651,1759157,1317413,325808,4696101,664387,475272,340223,438130,986330,1631899
1246156,1209754,1399162,1065148,337430,4082053,479297,717433,373915,418345,1290250,2348368
978718,1117892,1706495,1245658,336606,4328288,687980,718032,332383,327281,939524,1646221
1284539,1517930,1784149,1325843,232114,4233310,687272,499462,342671,442648,1335899,2386170
1279050,1344843,1766853,1304146,446390,5068779,692539,722391,413107,463515,1311826,2385837
970081,1123320,1372175,1255949,337118,4398034,688538,718357,336014,322300,933580,1612117
1267874,1397945,1737129,1282236,231720,4101854,691055,693184,318279,408723,1313360,2370596
1027326,1336383,1440644,1102657,336689,4691887,684016,716564,390415,437949,1005467,1653948
1559869,1671853,2137993,1573764,437336,5270025,675899,703432,459805,363566,975324,3052124
1234515,1311119,1719775,1474282,338144,4360938,898892,936936,341610,387666,1603140,2352265
981486,1322578,1692656,1024426,227874,4440248,680058,711181,346304,391707,942932,1647474
1295607,1503757,1795069,1338677,337150,4688908,477853,498241,405731,448780,999151,1638348
1047163,1417860,1485051,1361393,329217,4376485,494892,716900,430070,472047,1360818,1621077
1053580,1578604,1812273,1357747,334825,4802223,682675,709896,380377,417061,1033902,1651244
1302854,1482908,1810713,1119461,235410,4795693,486782,508984,407311,448692,1351587,2417812
1282460,1487897,1769547,1536489,442422,4645777,686957,932075,461685,508801,1338861,1625976
1064093,1420162,1838144,1379587,335455,4663999,680369,712252,380000,421784,1378080,1649741
1255754,1192064,1399115,1062124,337100,4482419,480319,499684,362476,414006,1294568,2366341
1050727,1342190,1484074,1347407,341136,4664482,696622,726959,405892,395794,1001591,1657136
1331577,1751700,1847698,1401602,214574,4490755,657898,531944,434390,529290,1382798,2268147
1584616,1795803,2174213,1601078,550115,5200433,689762,935136,544927,597994,1712509,3094356
1091392,1477310,1534161,1410621,340087,4998766,689743,718212,456289,449441,1064676,1658753
1270037,1467029,1756163,1300305,231482,4095151,679349,707745,347211,386384,1300655,2336871
