cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
14588014,1270402,21200779,13837610,3867499,76758224,7650123,8397424,22355,470028,10785421,26444740
14579791,1288764,21008472,13756172,3663214,77321202,7099250,7843811,11750,473227,10833700,26468683
14414053,1310310,20821251,13870375,3762924,77406792,7285016,8021538,26217,477811,10633251,25202515
14576826,1318279,21017357,13845942,3762364,77236881,7094557,8020650,5032,480225,10886455,26492401
14452031,1298850,21015402,13789332,3661168,77329811,7298616,8049310,12507,477820,10890844,25929385
14573226,1205724,21001111,13916001,3880981,77617863,7313892,8057531,14285,445162,10821335,25845474
14568018,1311057,21022077,13865000,3759721,77248345,7101827,8023978,28474,479075,10869559,26424633
23094856,10529143,33429147,19706336,10433125,65500020,18793560,20383388,1853771,2378314,24794771,54563253
23297070,7212802,33195120,17947722,12916864,47930827,22586390,23597140,947715,1417093,27020291,67337486
23733548,6833638,34087439,18295219,13575615,49875438,23315558,24741273,832345,1295842,27818452,69253512
23870555,6917438,34344108,18321139,13524828,50567496,23629731,24784806,901173,1353446,27636256,69367869
23873744,6745725,34539136,18641537,13886041,50476454,23757648,24897565,788416,1239512,27630827,69498537
23935903,6728348,34606239,18197034,13240655,50943102,24113868,24755673,823108,1287714,27719935,69904832
23527095,6527063,34113356,18558180,13683457,49874786,23285375,24591460,792985,1241167,27141153,68724789
23810383,6567334,34194896,18416077,13406013,50660425,23224878,24292235,773740,1235512,27317944,68356711
16251511,4498085,23240781,12551844,9047238,32908624,15167873,16508764,508005,828014,18850539,48116002
1179189,466362,1691340,1077820,478560,4668876,871820,949359,202892,188370,1195839,3057361
23705408,6952132,34360677,18456920,13786522,50593227,23416032,24477922,857459,1308627,27456998,68760053
24017352,6558749,34910516,18724146,14013715,50993679,24217049,25571815,799456,1262242,28171384,70506977
24215492,6765831,34961954,18748247,13930480,51133455,23818954,25185566,763223,1224012,27982779,71239816
24201919,6709898,35361159,18890068,13905855,51122079,23846151,25182477,814594,1277962,27998766,70381909
24328736,7278789,35154281,18783524,13811572,51096183,24201982,25552672,868168,1324060,28451667,71577931
23971673,6461435,34992275,18694228,13807350,50587708,24034530,25366406,758994,1214179,28025003,70434366
24040391,6462850,35004414,18779104,13916504,51003005,24028776,25385541,773620,1242923,28054318,70453547
24445534,6457386,35471688,18865960,13919315,51473495,23963982,25166549,762082,1234403,28496099,72015405
24221660,6479697,34921843,18765304,13923479,50926189,24023060,25187841,782332,1241137,27965202,70467455
24209193,6969490,34760077,18675959,13889313,50692309,23825847,25370935,798009,1252873,28198520,71097422
24238974,6489964,35213671,18855324,13930791,50914807,24223404,25586031,789273,1237441,28177283,71112615
23978856,6328237,34794098,18640776,13784533,50342985,23868000,25175597,764449,1207497,27763229,70215508
23989953,6779304,34792465,18715375,13762157,50363356,24003878,25327343,790379,1249388,28208917,70333822
23971681,6926758,34879624,18704700,13848453,50999989,23989200,25274690,838898,1287578,27954048,70116595
11320413,3531268,16196587,8711169,6198172,24407505,10756951,11343108,445616,622414,12548196,33146354
708554,354519,1106927,977191,346839,3710341,700306,732352,193555,227002,879375,910546
21056076,5069191,31667090,23612405,6118000,60136542,12114732,13400444,1267157,1618129,17654504,34472542
23112951,2026156,33434188,25246453,6017196,45139425,11395694,12609131,276597,656378,17997613,36727281
23135904,1935864,33251277,25184346,5974809,44506057,11104171,12668829,177121,559596,18011083,36990609
19344535,1643985,27639464,20943226,5073325,38670705,9787456,10991464,155867,477135,15465448,30793845
782372,446053,1345864,819048,311888,2547557,807655,631634,100803,153023,831858,2066768
802877,368892,833482,552091,306314,2596556,401324,416923,120189,151628,864181,2043078
603313,420000,1130221,723695,312489,2571308,610293,631919,108765,134191,869386,1376899
2126034,1450181,2716443,1818374,584989,9037832,1339315,953128,220957,365967,2154247,4358806
19299815,1960024,28492285,21560633,4962210,37088677,9096989,10061364,295291,600043,13428967,29035652
23284269,2089754,33698701,25261776,6041517,45105139,11274517,12841989,276153,663213,18253499,37047429
9595373,989015,13533719,10007910,2357330,18568521,4450950,4983285,178632,334093,7350365,15251722
13976899,1586184,20650447,16081977,4001877,32738237,7678904,8616133,276326,525908,10939477,21336009
22739913,1941978,32833603,24902992,5820740,45597841,11036908,12397137,204472,590450,17532871,35551042
22974634,1886018,33143431,25043828,5733581,45552234,11055473,12439619,166402,553995,17740485,36259299
22712098,1842521,32948919,24865248,5804958,45588555,11052543,12438009,138772,532784,17467712,35525898
22644661,1977090,32865228,24882846,5902726,45317734,10986055,12354088,203088,601069,17603061,35800774
22803690,1815174,32962271,24842939,5714296,45018070,11024095,12402258,161762,550220,17766630,36138243
22763509,1966770,33121056,24834403,5804905,45496417,11163850,12534511,209380,609445,17550876,35363226
22955552,1891216,33218619,25029487,5848916,45808659,10894608,12261450,185326,587200,17684678,35657036
8601815,1821396,12904043,10338837,2515128,19257639,4208707,4624876,351391,522194,7053604,13240503
807642,283644,1368985,719013,324770,3258135,802745,832113,74687,93164,1051908,2180703
