br_misp_retired.all_branches
7657.0
7910.0
7858.0
7772.0
8079.0
7859.0
7826.0
8173.0
7732.0
7716.0
7947.0
7991.0
8008.0
7836.0
7793.0
8122.0
8027.0
7902.0
7814.0
7891.0
7754.0
7596.0
7954.0
7906.0
8177.0
8179.0
7732.0
7570.0
8190.0
8133.0
8016.0
7782.0
7981.0
8063.0
8015.0
8141.0
8186.0
7945.0
8069.0
7932.0
7902.0
7808.0
8255.0
8123.0
7962.0
8027.0
8198.0
7899.0
7793.0
7921.0
7997.0
8029.0
7998.0
7931.0
7843.0
7782.0
8103.0
8129.0
8033.0
8025.0
7763.0
7896.0
7902.0
8055.0
7912.0
8010.0
8147.0
8050.0
7836.0
8241.0
8064.0
7858.0
8100.0
8015.0
8010.0
8037.0
8091.0
8025.0
8203.0
8036.0
7909.0
7960.0
8185.0
7995.0
7993.0
8000.0
8301.0
7828.0
7840.0
8014.0
7944.0
7972.0
8129.0
8203.0
7967.0
8222.0
7889.0
7914.0
7986.0
7867.0
8077.0
7997.0
8031.0
8045.0
8004.0
7908.0
7824.0
8034.0
7800.0
7958.0
8139.0
8012.0
8244.0
8014.0
8104.0
7734.0
8005.0
8076.0
8037.0
8032.0
8083.0
8159.0
7858.0
7977.0
7786.0
7950.0
7986.0
8072.0
8027.0
8225.0
8245.0
7785.0
7744.0
8020.0
7860.0
7970.0
7935.0
8038.0
7964.0
7873.0
7867.0
7728.0
7999.0
7936.0
8022.0
8326.0
8168.0
8113.0
7805.0
7680.0
7883.0
7846.0
7866.0
7951.0
7919.0
8082.0
7735.0
7815.0
7705.0
8020.0
7926.0
8272.0
8000.0
8162.0
7819.0
7819.0
8000.0
8021.0
8028.0
7987.0
7564.0
7797.0
7834.0
8212.0
8110.0
7608.0
7665.0
7869.0
7918.0
8000.0
7944.0
7721.0
8147.0
7990.0
8151.0
7547.0
7606.0
7723.0
7553.0
8236.0
7861.0
7900.0
7873.0
7711.0
7665.0
7944.0
7888.0
8175.0
7657.0
7566.0
7766.0
7609.0
7991.0
8091.0
7958.0
7851.0
7762.0
8053.0
8072.0
7837.0
7807.0
7867.0
8054.0
7598.0
7816.0
7914.0
7725.0
7732.0
7554.0
7578.0
7685.0
7887.0
7848.0
7852.0
7926.0
7942.0
7964.0
8061.0
7867.0
7870.0
7705.0
7695.0
7806.0
7859.0
7848.0
8062.0
7798.0
7605.0
8020.0
7889.0
7616.0
7785.0
7747.0
7844.0
7996.0
7979.0
7971.0
8177.0
7806.0
7732.0
7866.0
8116.0
7954.0
7917.0
7884.0
8016.0
7661.0
7896.0
7963.0
7965.0
8021.0
7803.0
7657.0
7694.0
8119.0
8018.0
7895.0
7957.0
7943.0
7810.0
8028.0
7624.0
8040.0
8009.0
8145.0
8051.0
7933.0
7683.0
8182.0
8029.0
8067.0
7975.0
7991.0
7841.0
7996.0
7892.0
7924.0
7618.0
8047.0
8117.0
8146.0
7991.0
7960.0
7863.0
8137.0
7749.0
8125.0
8018.0
7920.0
8058.0
8108.0
7870.0
8010.0
7850.0
7677.0
7997.0
7948.0
8137.0
8018.0
8056.0
7913.0
8293.0
7887.0
7825.0
8079.0
8067.0
7985.0
7892.0
8205.0
8067.0
8296.0
7969.0
8060.0
7938.0
7999.0
8098.0
8061.0
7912.0
8029.0
7978.0
7731.0
7963.0
7993.0
7854.0
7980.0
8011.0
7924.0
8227.0
7931.0
7873.0
7856.0
8008.0
7886.0
7952.0
