mem_load_retired.fb_hit
11797
12810
12643
11966
12591
11779
12147
11855
12480
12806
12989
11863
12889
12232
11846
12537
12575
11877
11997
11904
11877
11937
11833
12146
12968
12342
12177
11796
12576
12843
12763
11857
12518
12273
12064
11908
12607
12777
12852
12615
12571
12281
12564
11893
12186
12103
11884
12441
12239
12553
12838
12718
11885
12906
12467
12386
12005
12110
12779
11802
12372
12485
12590
12876
11875
12784
12035
12303
12942
12418
11914
12372
12649
12875
12620
12494
12957
12519
12623
12981
12972
12673
12865
12979
12222
12896
12909
12703
12862
12943
12876
12934
12524
12094
11825
12125
12178
11862
11772
12663
12831
12689
12636
11975
12283
12734
12350
12423
12124
12612
12230
12132
12391
12678
12756
12469
12437
12808
12170
12854
12733
12486
12669
12613
12072
12689
12595
12402
12103
12117
12786
12343
12313
12804
12786
12223
12157
12500
12170
12058
11870
12975
12403
12524
12003
12396
12546
12981
12536
12456
12681
12503
12185
12131
12312
12189
12189
12298
12710
12508
12239
12186
12140
12584
12523
12208
12711
12095
12138
12434
12672
12237
12771
12230
12507
12066
12861
12711
12839
12651
12658
11839
12138
12089
12088
12862
12809
12560
12958
12342
12492
12775
12862
12927
12426
12546
12326
12680
12982
12338
11841
12598
12222
12666
12734
12665
12853
12582
12079
12967
12178
12417
12215
11825
12882
12734
12320
12607
11863
12456
12448
12570
12380
12515
12515
12230
12817
11998
12117
12771
11998
12193
12306
12884
11833
12552
12274
11825
12470
11896
12101
11998
12192
12463
12500
12253
12591
12606
12550
12359
11884
12419
12936
12613
12336
12471
12725
12440
12726
12779
12853
12933
12216
12336
12360
12511
12389
12103
12217
12829
12185
12984
12486
12778
12836
12352
11967
12674
12509
12861
11817
12581
12876
11811
12986
12492
12366
12648
12359
12700
12892
12412
12445
12732
12773
12523
12046
11879
11915
12110
11794
12177
12568
11960
12635
12064
11756
12245
12270
12666
12538
11765
11914
12514
12726
12515
12147
12226
11959
12485
12666
12365
11779
11982
12291
11765
12448
11850
12012
11952
12501
12361
12606
12583
12050
12173
12305
12771
12185
11915
12906
12642
12524
12056
12013
12139
12597
12603
12373
12230
12283
12881
12875
12179
12966
11957
12222
11938
12988
12071
12674
12170
12095
11906
11778
12207
12627
12297
12685
12216
11952
12494
12949
12388
12839
12634
12395
12825
12163
12440
12522
11779
12020
12337
12289
12854
12397
11899
12438
12566
12027
12591
12163
12674
12650
11772
12181
12433
12006
12328
11929
12178
12396
12700
12274
11779
11990
11854
12199
12561
12343
12201
12709
12952
12328
12433
12162
12915
12785
12380
11833
11832
12524
12531
11960
12636
12913
11832
12058
12561
12810
12516
11967
12421
12170
12606
12208
11848
12358
12200
12231
12139
11765
12138
12230
12164
12125
12846
12328
11779
12020
12380
12455
12381
12333
11898
12934
12027
12891
12748
11930
12352
12794
11818
12350
12950
12283
12209
11990
12013
12105
12634
11876
12749
11847
11960
11878
12315
12095
12914
12480
12471
11832
12117
12356
12426
12057
12313
11907
12554
12452
12846
12853
12779
12241
12428
12173
12475
12519
12920
12526
12726
12369
12183
11987
12846
12450
12890
12839
12951
12802
12787
12641
12482
12613
12725
11874
12569
12280
12437
11827
11863
12898
12594
12780
12064
12456
12057
12449
12222
12877
12696
11960
12621
12646
12936
12631
12608
12831
12452
11931
12816
12869
12725
12408
12198
12837
12580
12982
12825
12502
11975
12170
12056
11906
11780
12132
12681
11833
