l2_rqsts.demand_data_rd_hit
31519
30837
31422
31383
31390
31163
32036
33311
31891
32253
32748
31194
31030
31113
31385
33059
31766
32787
30706
31062
31199
32031
31474
31235
31524
31480
32066
31027
31834
33735
32312
32383
31288
32988
31103
31160
32736
33373
31173
30787
31416
31247
30877
31175
31084
31587
31868
31225
30924
31253
31355
31284
32278
30844
33409
32910
33617
33384
32646
30606
32148
33641
31097
30696
31455
31060
31605
31793
30931
31713
30688
30902
31557
30783
31730
31544
30768
31557
31704
31104
32165
33384
30969
31672
31055
31384
31587
32219
30713
31943
31147
31326
30742
31622
30681
32230
30705
30702
31565
32890
31209
32239
31813
32624
31437
30935
31883
31534
31103
30719
31374
32494
30814
30784
32338
33186
31424
32136
32954
30969
33540
33114
31443
32936
33128
32003
33741
33556
31903
31753
33687
31390
32440
30936
30851
33600
32930
30669
33479
33166
30907
32468
31023
33525
31335
30783
33734
31172
31518
31195
33477
32957
31481
31682
31670
31303
30600
31385
31540
30676
30962
32415
32101
31627
32489
31459
31184
31389
31233
30982
31458
32043
30652
31163
31122
32513
31116
31379
31839
31239
30743
31330
32007
31672
32560
33432
30873
30848
32196
31845
33445
33403
32468
32506
33417
31282
32539
31272
30622
30908
31875
30686
32183
31076
31879
31358
32279
31142
30577
33095
31931
32730
31351
32996
32369
32977
32371
32820
31450
30858
31781
32253
31448
32800
33175
33100
33226
32342
31619
32325
31123
31986
33751
31665
32039
31223
33024
32177
31814
30711
32080
31313
31950
33235
32475
31324
30935
30849
30594
31383
31077
30639
30787
31959
33466
32151
31406
30725
31091
31094
32730
32738
31610
31137
31779
32100
31553
31491
31686
30965
31589
32437
30756
32586
31078
31004
30579
31054
31061
32075
30827
30631
33670
31030
30948
31037
33142
30661
32648
31804
32049
31873
31633
31404
31740
32119
32193
33773
31316
31771
30703
32072
31238
32561
31829
32089
31771
31910
31575
30933
31588
31600
32974
31582
32245
32211
31316
30997
32358
31956
30700
32093
32326
31982
31171
30842
32533
31182
33757
31668
32309
32331
32726
31638
32389
31549
31544
33051
31465
31881
32584
30874
31001
32271
31323
33271
31561
31201
31447
31979
31469
31524
30626
31880
32691
31930
31320
31049
32862
32026
31078
31798
32929
30609
32629
32258
31418
31207
31799
31252
31470
32453
33167
33312
31397
31708
32682
32960
32492
31174
31948
32976
32318
31667
31335
31103
31659
31979
31014
33393
31002
31986
31180
32300
32400
32855
33456
31316
32089
31208
30680
31503
31764
33248
32976
31420
30859
31693
31303
31169
31136
32064
31179
32045
32746
31668
30781
31264
32288
31101
31006
31470
31331
32658
32701
31300
32213
32098
31956
31392
30666
31549
30793
31163
32715
31902
30999
31683
30989
32545
30581
31137
32665
31179
30940
31763
30984
32013
31663
31196
32598
31401
31080
30941
31099
30803
31976
30668
31764
30920
30876
31572
30646
32028
32459
30621
33288
30614
32819
33432
31559
31307
33477
30946
32122
30618
32736
32879
31037
33148
33431
33668
33585
31786
31766
32994
30971
32918
31688
31580
31327
31319
32914
32577
31283
31360
31979
33353
32307
33591
32903
32280
30893
31004
30893
31723
33708
32555
32617
31523
30836
31176
32030
31504
31008
33510
32715
30747
31358
32477
30656
33760
32419
31560
31140
32165
30771
30613
30940
32357
31217
32498
33354
33655
32838
31646
32221
30883
30806
33513
31066
31233
31254
30873
30875
31379
33342
33667
30573
32567
33176
32318
32561
31640
30945
32112
31382
31628
32980
30629
30890
31517
32032
30598
31507
31209
33468
32198
33738
31710
32860
31368
31007
33786
32146
32602
33301
33071
30656
30849
33072
32260
33563
33613
31920
33088
32789
30861
31869
32790
32565
33387
33476
31682
32372
30883
31144
30800
30668
33505
32517
33606
33741
33237
30712
30860
31004
30802
33345
30828
33596
30917
31290
32012
32396
32325
30760
31657
31661
31095
32150
31608
33359
31054
31379
32563
32251
31758
32502
32660
31894
31477
31005
31504
31563
33645
32838
31823
31856
32522
31003
31065
32032
30827
31099
30761
31623
33733
31323
33476
30725
32561
31603
30735
31891
31082
31453
31271
30612
31212
33020
31015
32205
30773
31038
32002
32792
33659
31545
31319
33664
31807
31852
31945
30982
33077
30918
31534
32081
31392
31877
30788
31609
32740
31923
33682
31610
31337
31504
31350
31176
32473
32807
31804
31186
33237
31029
30746
31748
32057
33745
31445
31023
32065
31402
31934
33473
33297
31265
32504
32396
33587
31342
31853
30701
31383
30949
32216
30838
33499
32389
32089
32977
32421
30693
31037
32112
31625
30940
32563
32274
32078
32105
32648
32586
33057
30731
32835
32251
32444
32069
31868
31409
30585
31677
31174
31911
30931
31936
33005
31238
32013
32627
32288
32117
32726
32957
30983
32041
32433
31505
32555
30969
32769
31339
32204
31061
32446
31694
31056
31103
30738
32044
32471
30947
30642
32137
31992
33346
32218
32134
31802
31471
31003
32590
32218
31718
30698
32284
31500
32659
33351
33192
32198
30938
31690
31159
31442
32041
31274
31305
33442
31260
33364
33157
30633
31055
31437
32092
31957
31580
31444
30892
33477
30994
31518
31937
30621
31239
32859
32271
33192
32668
31639
31519
32658
32756
31930
33350
31395
31838
31602
32082
31282
31833
30603
32210
31755
32802
32998
32444
31961
32214
32025
31619
31844
31975
33090
32200
31807
32039
33480
31405
30917
31219
30847
30974
31928
31347
32590
31044
30956
31766
33361
31775
32092
32921
31641
33290
31594
31185
31294
32028
31919
31783
32115
32225
31247
32143
31701
31951
30695
32188
32081
30745
32876
31601
31066
31646
32499
32013
32474
31073
30756
32231
30653
31760
33528
31712
32072
30880
32107
30748
30589
31613
32747
33217
31761
32733
31454
31202
31379
31530
32766
32222
31874
31706
31453
32410
31674
32762
33397
30935
31462
32865
32432
31424
31869
32405
31310
30958
32769
31418
31429
31514
31899
33620
31649
31907
32473
31582
31982
32671
32076
33479
31650
33140
31061
32121
32080
30640
31443
32258
30708
30957
30820
31203
31477
31106
30648
31013
31765
32558
32356
32206
31912
30852
33272
32043
33082
31566
31014
30893
32193
32028
32189
33084
31517
30862
31336
31954
32158
31574
32036
31762
32428
30688
31564
32322
30696
32297
31834
30941
30843
32630
31802
31182
31288
31334
30667
31286
31561
31972
32098
32441
31020
31088
31597
31933
31125
31483
31136
32080
30692
30709
31028
33231
33432
33737
30605
33103
33197
32346
30805
30677
30871
30935
31934
31495
30999
31201
31873
30780
30906
30817
31147
31326
30790
31282
30911
32033
30786
30834
30967
31244
31144
30672
30651
31338
31044
30828
30985
30657
32118
31370
33567
33055
32553
31335
32266
31748
32314
31462
32617
32810
33577
31291
32750
31039
31057
31810
31380
33019
31581
33060
30929
31427
30986
32366
32270
32177
32339
30994
33284
32902
32859
31188
33391
32229
32122
31391
32726
32756
31933
31987
33545
30711
32155
33476
31562
30764
30714
31005
30592
32999
31367
31861
32219
30838
31721
33079
32712
30635
31889
32066
31917
30796
30832
31434
31684
30673
30589
33505
30650
32271
31893
31751
31289
33734
31280
32904
31532
31188
31652
33635
30681
31251
30939
30715
33434
31657
32771
31905
31407
30608
30790
33420
31115
31038
30826
32866
31781
31287
31246
32437
33768
30695
30712
32942
32211
30843
32936
31572
30782
30755
31604
31009
30976
30683
31984
31485
31006
30629
32902
31310
30791
31647
31803
32531
31895
32094
31034
31406
32057
31251
31254
31597
31060
32571
31637
31690
33200
