mem_load_retired.fb_hit
12948
12774
12531
12724
13334
13079
12103
13027
12787
12875
12237
13075
12131
12402
12149
12500
12892
12493
12283
13160
13018
12477
13158
12524
12209
12465
12494
12960
13123
12506
12128
12712
12423
12958
12448
12661
12238
13145
12727
12387
12282
12269
12810
13233
12726
12346
12594
12582
12680
12867
12726
12319
13162
12207
12682
13331
12389
12888
12787
12343
12232
13096
13229
12627
12283
12645
12387
12944
12384
12831
12215
12306
12239
12476
12531
12837
12673
12920
12253
12783
12761
13178
12239
12440
13270
12793
12295
12932
12674
13114
12912
12226
13341
12301
13317
13025
12146
12561
12829
12168
12427
12906
13220
12207
13185
13035
12330
13119
13278
12578
13238
12879
12552
12883
12154
12623
12800
13028
12638
12451
12738
12590
12374
13221
12353
12170
12403
12733
13348
12770
12659
12772
12264
12869
13131
12858
12826
12771
12328
12260
12271
12314
12570
13325
12929
13156
12575
12775
12431
13192
12540
12230
12352
12596
13137
12887
12765
12939
12695
12554
12875
12090
12809
12681
13305
12130
12305
12193
12707
12125
12842
12590
12373
13092
12780
12279
12824
12697
13257
12982
12667
12735
12162
12491
12300
12629
13024
12476
12238
12179
12822
12881
12674
12772
12461
12944
12632
12102
12272
12116
12675
12621
12364
12711
12270
12789
12194
12677
12807
12935
12379
12471
12443
12675
12388
12972
12201
12770
13342
12510
12481
12329
13229
12944
12745
12216
13047
12201
12866
12673
12225
12985
13127
13060
12637
12425
12590
13026
12251
13327
13337
12127
12167
12094
12088
12187
12107
12518
12238
12637
12882
12638
12483
12730
12699
12500
12659
12938
12394
12907
12462
12763
12267
12268
12982
12905
12547
12807
12419
13171
12179
12994
12103
12541
12175
12516
12822
12786
12109
12214
13161
12391
12357
12683
12291
13270
13261
12382
12156
12131
13184
12525
12319
12692
12607
12741
12839
12706
12522
12718
13072
12629
13127
13076
12436
12388
12079
13194
12876
12275
13285
12686
12555
12892
12308
12561
12238
13138
12719
13104
12242
12265
12568
12083
12232
12505
12461
13034
12630
13176
13018
12851
13070
12491
13101
12707
12366
12486
12246
13192
12300
12735
12656
12243
12202
13032
12981
12367
12604
12163
12819
12143
12452
12569
12320
12917
12438
13257
12752
12683
12710
12279
12431
13200
13064
12951
12547
12890
12632
12383
12445
12374
12506
12197
13288
13099
12897
12717
12486
12550
12661
12923
13328
12124
12646
13283
12554
12140
12730
12406
13142
12502
12784
12733
12524
13310
13009
12982
12769
12571
12621
13020
13110
13084
12952
12459
12437
12214
12382
12179
12282
12181
12918
12546
12123
12798
12825
12592
12323
12280
12276
12442
12997
13072
12641
12764
13254
13247
12643
12419
12443
12809
12892
12707
12977
13208
12649
12361
12831
12451
12997
12831
12086
13272
12378
13056
12995
13184
13125
12162
12440
12559
12488
12958
12970
12086
13286
12727
12751
12962
12387
12254
12185
12164
12314
12865
12502
13032
12136
12403
12475
12447
12547
12455
12275
12865
12266
13307
12702
12604
13140
12636
12779
12844
12169
13259
12866
12455
12412
13079
12644
12583
13067
13050
12588
12208
12863
12914
12679
12543
12614
12827
12724
12162
13245
12846
12516
12583
12457
12246
12373
13145
12095
12603
12848
12379
12355
12397
13152
12375
12196
12114
12855
13284
13146
13011
12315
13056
13110
12367
12487
12299
12734
12085
12335
12561
13114
12825
12577
12582
12564
12770
12725
12596
12341
12787
12675
12377
12716
12411
12651
12477
12693
13093
12480
12392
13254
13003
13123
12127
12300
12727
12524
12144
12472
13327
12944
12293
12750
13265
12135
13118
12313
12193
12758
13115
12963
12936
12522
13109
12150
12585
13161
12665
12606
12333
12730
13058
13128
12510
12133
12753
13195
12594
12283
12953
12476
12544
12810
12605
12884
12561
12912
12666
13119
12421
12276
12883
12395
12676
12180
12409
12167
13151
12133
12875
13259
13345
12350
12539
12080
12595
12319
12952
12438
12657
12694
12501
13238
12828
13113
12261
12683
13017
12525
12742
12869
12139
12927
12127
12199
12661
12581
12351
12353
12867
12856
12685
12610
13157
13311
12182
12537
13325
13246
13029
12437
12113
12120
12911
12405
12553
12883
12463
12473
12155
12361
12888
13046
13011
12431
13159
12790
12396
12800
12619
12483
12245
12810
12135
12825
12253
12852
12431
12801
12749
13051
12690
12965
13202
12127
12735
12409
12875
12724
12576
12141
12500
12467
12103
13164
12838
13321
12577
12567
12246
12876
12212
12253
12568
