sample,epi_delta,runtime_delta,busy_fraction
1,3171,47,67.468085
2,11303,110,102.754545
3,10798,108,99.981481
4,9948,107,92.971963
5,9972,109,91.486239
6,10310,104,99.134615
7,10245,102,100.441176
8,10649,107,99.523364
9,9460,106,89.245283
10,10382,104,99.826923
11,10265,107,95.934579
12,10663,116,91.922414
13,10912,107,101.981308
14,10125,105,96.428571
15,10500,111,94.594595
16,10203,113,90.292035
17,11743,108,108.731481
18,29866,116,257.465517
19,30184,109,276.917431
20,30782,110,279.836364
21,30779,130,236.761538
22,35343,103,343.135922
23,14407,108,133.398148
24,10429,114,91.482456
25,11262,102,110.411765
26,11020,114,96.666667
27,9799,101,97.019802
28,10509,111,94.675676
29,9590,105,91.333333
30,9949,109,91.275229
31,10552,110,95.927273
32,10610,111,95.585586
33,9885,106,93.254717
34,11209,117,95.803419
35,10176,107,95.102804
36,10478,109,96.128440
37,10179,103,98.825243
38,10179,113,90.079646
39,11153,111,100.477477
40,9738,109,89.339450
41,10088,106,95.169811
42,10713,107,100.121495
43,9744,102,95.529412
44,9300,108,86.111111
45,11017,122,90.303279
46,11872,119,99.764706
47,11136,118,94.372881
48,12178,130,93.676923
49,13130,124,105.887097
50,10390,113,91.946903
51,10523,112,93.955357
52,10631,116,91.646552
53,10392,102,101.882353
54,9330,101,92.376238
55,9971,106,94.066038
56,10459,108,96.842593
57,11183,107,104.514019
58,10371,117,88.641026
59,10554,104,101.480769
60,10085,108,93.379630
61,10521,111,94.783784
62,10039,109,92.100917
63,10414,113,92.159292
64,10880,103,105.631068
65,10983,127,86.480315
66,11613,113,102.769912
67,10106,107,94.448598
68,10192,106,96.150943
69,10605,108,98.194444
70,10488,117,89.641026
71,11465,117,97.991453
72,10055,106,94.858491
73,10272,104,98.769231
74,10569,109,96.963303
75,10115,121,83.595041
76,12366,117,105.692308
77,10214,109,93.706422
78,10582,106,99.830189
79,10615,108,98.287037
80,10945,115,95.173913
81,10120,110,92.000000
82,10223,109,93.788991
83,10882,104,104.634615
84,10638,106,100.358491
85,10453,110,95.027273
86,10198,114,89.456140
87,10734,100,107.340000
88,9754,109,89.486239
89,10406,103,101.029126
90,13864,110,126.036364
91,29969,109,274.944954
92,29402,110,267.290909
93,30196,108,279.592593
94,33377,120,278.141667
95,30246,114,265.315789
96,15665,122,128.401639
97,10917,118,92.516949
98,10636,108,98.481481
99,10285,109,94.357798
100,11043,111,99.486486
101,10115,109,92.798165
102,9881,106,93.216981
103,11119,112,99.276786
104,9433,106,88.990566
105,10128,108,93.777778
106,10160,106,95.849057
107,10912,115,94.886957
108,10803,112,96.455357
109,9310,104,89.519231
110,10521,116,90.698276
111,10578,108,97.944444
112,10958,119,92.084034
113,10049,98,102.540816
114,10503,107,98.158879
115,9854,106,92.962264
116,11718,104,112.673077
117,10076,112,89.964286
118,10182,107,95.158879
119,10470,112,93.482143
120,9949,104,95.663462
121,10159,120,84.658333
122,11712,104,112.615385
123,9447,107,88.289720
124,10656,112,95.142857
125,10275,107,96.028037
126,10690,111,96.306306
127,10046,110,91.327273
128,10236,109,93.908257
129,10468,107,97.831776
130,12728,142,89.633803
131,10870,105,103.523810
132,10237,107,95.672897
133,10055,110,91.409091
