sample,epi_delta,runtime_delta,busy_fraction
1,2672,38,70.315789
2,9612,110,87.381818
3,9046,109,82.990826
4,10097,112,90.151786
5,8866,110,80.600000
6,9334,116,80.465517
7,9665,106,91.179245
8,9232,118,78.237288
9,9704,111,87.423423
10,9078,107,84.841121
11,10192,115,88.626087
12,8990,107,84.018692
13,9554,116,82.362069
14,9268,104,89.115385
15,8707,115,75.713043
16,9747,101,96.504950
17,9715,127,76.496063
18,10154,126,80.587302
19,10796,123,87.772358
20,10223,111,92.099099
21,9291,107,86.831776
22,8613,101,85.277228
23,9123,111,82.189189
24,8895,108,82.361111
25,10075,123,81.910569
26,9434,106,89.000000
27,9727,118,82.432203
28,9557,116,82.387931
29,9850,117,84.188034
30,9582,106,90.396226
31,8771,105,83.533333
32,9386,102,92.019608
33,9854,120,82.116667
34,8845,127,69.645669
35,10539,112,94.098214
36,11809,125,94.472000
37,10323,133,77.616541
38,10002,106,94.358491
39,10386,131,79.282443
40,11503,129,89.170543
41,9151,108,84.731481
42,10847,121,89.644628
43,8955,130,68.884615
44,10523,115,91.504348
45,12163,140,86.878571
46,12468,137,91.007299
47,9122,102,89.431373
48,10033,118,85.025424
49,8920,107,83.364486
50,9580,114,84.035088
51,9194,107,85.925234
52,9670,107,90.373832
53,8304,107,77.607477
54,9352,113,82.761062
55,9512,109,87.266055
56,8983,107,83.953271
57,9131,106,86.141509
58,9631,113,85.230088
59,8845,108,81.898148
60,9567,107,89.411215
61,8814,114,77.315789
62,9349,106,88.198113
63,10015,112,89.419643
64,11010,114,96.578947
65,9177,104,88.240385
66,9438,110,85.800000
67,9828,115,85.460870
68,8919,109,81.825688
69,9419,115,81.904348
70,15240,117,130.256410
71,9502,105,90.495238
72,9120,113,80.707965
73,9812,105,93.447619
74,8992,106,84.830189
75,9249,108,85.638889
76,10022,116,86.396552
77,9301,109,85.330275
78,9194,111,82.828829
79,20872,105,198.780952
80,31318,111,282.144144
81,33075,112,295.312500
82,32611,110,296.463636
83,32192,109,295.339450
84,31075,106,293.160377
85,31326,105,298.342857
86,31743,112,283.419643
87,32448,104,312.000000
88,31040,103,301.359223
89,33147,107,309.785047
90,31247,108,289.324074
91,30549,108,282.861111
92,30467,100,304.670000
93,32433,108,300.305556
94,32958,112,294.267857
95,32607,108,301.916667
96,33574,114,294.508772
97,32768,107,306.242991
98,33425,108,309.490741
99,30251,107,282.719626
100,28493,112,254.401786
101,9032,106,85.207547
102,8800,105,83.809524
103,11561,118,97.974576
104,9713,110,88.300000
105,8664,107,80.971963
106,9054,102,88.764706
107,8737,111,78.711712
108,9323,110,84.754545
109,9368,107,87.551402
110,9467,116,81.612069
111,9109,114,79.903509
112,9486,117,81.076923
113,11336,123,92.162602
114,8369,114,73.412281
115,9569,108,88.601852
116,10413,133,78.293233
117,9554,111,86.072072
118,8716,109,79.963303
119,9384,98,95.755102
120,8864,107,82.841121
121,8495,113,75.176991
122,9670,111,87.117117
123,9224,112,82.357143
124,9054,105,86.228571
125,9320,118,78.983051
126,9080,106,85.660377
127,8799,110,79.990909
128,9458,108,87.574074
129,8879,106,83.764151
130,8856,110,80.509091
131,9133,106,86.160377
132,8591,107,80.289720
133,9002,106,84.924528
134,8925,109,81.880734
135,10027,113,88.734513
136,8612,120,71.766667
137,9541,102,93.539216
138,8716,106,82.226415
139,8917,104,85.740385
140,8691,110,79.009091
141,9385,105,89.380952
142,8654,109,79.394495
143,8707,103,84.533981
144,8853,105,84.314286
145,8931,107,83.467290
146,9642,112,86.089286
147,9015,109,82.706422
148,9211,114,80.798246
149,10899,117,93.153846
150,8703,110,79.118182
151,9480,112,84.642857
152,9333,110,84.845455
153,9317,107,87.074766
154,8964,115,77.947826
155,11229,107,104.943925
156,8601,108,79.638889
157,8787,103,85.310680
158,9548,114,83.754386
159,9809,112,87.580357
160,8570,105,81.619048
161,9596,110,87.236364
162,8994,103,87.320388
163,8407,112,75.062500
164,9831,109,90.192661
165,8793,117,75.153846
166,9019,106,85.084906
167,10063,108,93.175926
168,9267,111,83.486486
169,8921,109,81.844037
170,9432,108,87.333333
171,8631,111,77.756757
172,9426,105,89.771429
173,8835,108,81.805556
174,8931,107,83.467290
175,9161,105,87.247619
176,9120,104,87.692308
177,8977,114,78.745614
178,8688,107,81.196262
179,10751,125,86.008000
180,8993,105,85.647619
181,9360,111,84.324324
182,9109,111,82.063063
183,9345,109,85.733945
184,9300,107,86.915888
185,8920,109,81.834862
186,8805,108,81.527778
187,8915,103,86.553398
188,9162,106,86.433962
189,8998,108,83.314815
190,8899,110,80.900000
191,9982,120,83.183333
192,9398,107,87.831776
193,9055,104,87.067308
194,8697,114,76.289474
195,9683,102,94.931373
196,9005,112,80.401786
197,14417,114,126.464912
198,11490,102,112.647059
199,9232,109,84.697248
200,9714,111,87.513514
201,9456,116,81.517241
202,9346,106,88.169811
203,8656,108,80.148148
204,9578,113,84.761062
205,9603,121,79.363636
206,14980,120,124.833333
207,12178,143,85.160839
208,9829,113,86.982301
209,10229,122,83.844262
210,9857,118,83.533898
211,8398,106,79.226415
212,9895,105,94.238095
213,9467,109,86.853211
214,11087,112,98.991071
215,9499,103,92.223301
216,9101,107,85.056075
217,9143,117,78.145299
218,10349,119,86.966387
219,13732,105,130.780952
220,9197,105,87.590476
221,8717,106,82.235849
222,8744,102,85.725490
223,8932,107,83.476636
224,9122,108,84.462963
225,9055,108,83.842593
226,9120,108,84.444444
227,9300,111,83.783784
228,12369,111,111.432432
229,8770,104,84.326923
230,8748,105,83.314286
231,9505,114,83.377193
232,9703,107,90.682243
233,8634,119,72.554622
234,10225,114,89.692982
235,9183,111,82.729730
236,10246,109,94.000000
237,8946,110,81.327273
238,8798,102,86.254902
239,9240,107,86.355140
240,8780,106,82.830189
241,10307,115,89.626087
242,8459,107,79.056075
243,8973,110,81.572727
244,9830,110,89.363636
245,8813,110,80.118182
246,10660,104,102.500000
247,9132,107,85.345794
248,8916,105,84.914286
249,8980,110,81.636364
250,9944,114,87.228070
251,9831,114,86.236842
252,8792,106,82.943396
253,9045,112,80.758929
254,9969,113,88.221239
255,9123,106,86.066038
256,9081,106,85.669811
257,9558,108,88.500000
258,8889,111,80.081081
259,9249,101,91.574257
260,9355,113,82.787611
261,9270,107,86.635514
262,8967,109,82.266055
263,10025,115,87.173913
264,9993,114,87.657895
265,8716,109,79.963303
266,9937,114,87.166667
267,8529,105,81.228571
268,9266,111,83.477477
269,9948,114,87.263158
270,9142,108,84.648148
271,9216,109,84.550459
272,9411,109,86.339450
273,9365,115,81.434783
274,9343,104,89.836538
275,8584,111,77.333333
276,9345,109,85.733945
277,9122,106,86.056604
278,9506,106,89.679245
279,8947,107,83.616822
280,9111,119,76.563025
281,9329,102,91.460784
282,9950,116,85.775862
283,9948,111,89.621622
284,9287,108,85.990741
285,9398,118,79.644068
286,9246,106,87.226415
287,9280,105,88.380952
288,9382,115,81.582609
289,8927,112,79.705357
290,10534,103,102.271845
291,33109,113,293.000000
292,33087,113,292.805310
293,30372,104,292.038462
294,31019,107,289.897196
295,32541,113,287.973451
296,35769,114,313.763158
297,29881,104,287.317308
298,33287,110,302.609091
299,33853,117,289.341880
300,32964,117,281.743590
301,38322,166,230.855422
302,53906,139,387.812950
303,33650,115,292.608696
304,30786,116,265.396552
305,34216,100,342.160000
306,31274,109,286.917431
307,32053,110,291.390909
308,31180,105,296.952381
309,31541,105,300.390476
310,24437,106,230.537736
311,9185,109,84.266055
312,9317,105,88.733333
313,9023,114,79.149123
314,8979,109,82.376147
315,9106,113,80.584071
316,9238,102,90.568627
317,8392,111,75.603604
318,9229,115,80.252174
319,9793,105,93.266667
320,8748,113,77.415929
321,9387,106,88.556604
322,11123,109,102.045872
323,9022,109,82.770642
324,8625,108,79.861111
325,8756,112,78.178571
326,11776,105,112.152381
327,9321,110,84.736364
328,9445,110,85.863636
329,8592,107,80.299065
330,8654,103,84.019417
