sample,epi_delta,runtime_delta,busy_fraction
1,4237,36,117.694444
2,9643,124,77.766129
3,11862,117,101.384615
4,10869,130,83.607692
5,12392,122,101.573770
6,10726,100,107.260000
7,10110,107,94.485981
8,9845,108,91.157407
9,10342,113,91.522124
10,10650,112,95.089286
11,10460,107,97.757009
12,10194,124,82.209677
13,13207,110,120.063636
14,11273,109,103.422018
15,10120,108,93.703704
16,9896,106,93.358491
17,10343,106,97.575472
18,10269,117,87.769231
19,10510,104,101.057692
20,10505,115,91.347826
21,10373,101,102.702970
22,10235,107,95.654206
23,10235,114,89.780702
24,10260,103,99.611650
25,10808,101,107.009901
26,9977,107,93.242991
27,10547,108,97.657407
28,10523,121,86.966942
29,10727,104,103.144231
30,10499,118,88.974576
31,10557,103,102.495146
32,10757,117,91.940171
33,9767,103,94.825243
34,10724,111,96.612613
35,9889,106,93.292453
36,10468,117,89.470085
37,11255,116,97.025862
38,11403,104,109.644231
39,9863,110,89.663636
40,9927,104,95.451923
41,10042,105,95.638095
42,10940,110,99.454545
43,9789,111,88.189189
44,10366,102,101.627451
45,10520,107,98.317757
46,10987,114,96.377193
47,10342,114,90.719298
48,10344,131,78.961832
49,12201,115,106.095652
50,11168,113,98.831858
51,10681,105,101.723810
52,10076,107,94.168224
53,9734,106,91.830189
54,10407,102,102.029412
55,10325,111,93.018018
56,10286,112,91.839286
57,10690,106,100.849057
58,10365,106,97.783019
59,10765,107,100.607477
60,11296,121,93.355372
61,9976,113,88.283186
62,10572,108,97.888889
63,10906,110,99.145455
64,10758,114,94.368421
65,10536,107,98.467290
66,10256,105,97.676190
67,10918,109,100.165138
68,12365,114,108.464912
69,28599,110,259.990909
70,29628,106,279.509434
71,29054,106,274.094340
72,30387,105,289.400000
73,28929,114,253.763158
74,20774,107,194.149533
75,10004,108,92.629630
76,10397,107,97.168224
77,9876,107,92.299065
78,10944,118,92.745763
79,9983,103,96.922330
80,9833,115,85.504348
81,10526,102,103.196078
82,10047,111,90.513514
83,11128,112,99.357143
84,9833,101,97.356436
85,10004,110,90.945455
86,9995,107,93.411215
87,9917,104,95.355769
88,9865,107,92.196262
89,10077,109,92.449541
90,10262,108,95.018519
91,10504,117,89.777778
92,11003,103,106.825243
93,10269,114,90.078947
94,10437,108,96.638889
95,10115,114,88.728070
96,10250,119,86.134454
97,11019,110,100.172727
98,10986,117,93.897436
99,11582,120,96.516667
100,11994,122,98.311475
101,11351,119,95.386555
102,10312,102,101.098039
103,10075,105,95.952381
104,9656,104,92.846154
105,10786,107,100.803738
106,9616,107,89.869159
107,10161,109,93.220183
108,10106,106,95.339623
109,10448,119,87.798319
110,11296,106,106.566038
111,10580,124,85.322581
112,10695,101,105.891089
113,9770,104,93.942308
114,10010,115,87.043478
115,11157,113,98.734513
116,11556,104,111.115385
117,10863,108,100.583333
118,10227,120,85.225000
119,11966,116,103.155172
120,10911,114,95.710526
121,10554,110,95.945455
122,10308,112,92.035714
123,11580,114,101.578947
124,10246,106,96.660377
125,10108,115,87.895652
126,10360,104,99.615385
127,10808,107,101.009346
128,10461,120,87.175000
129,10838,112,96.767857
130,10988,107,102.691589
131,9511,105,90.580952
132,9983,111,89.936937
133,10716,100,107.160000
134,9615,110,87.409091
135,10978,106,103.566038
136,9782,109,89.743119
137,10535,111,94.909910
138,10169,103,98.728155
139,10319,105,98.276190
140,9578,103,92.990291
141,11055,129,85.697674
142,34033,114,298.535088
143,30123,111,271.378378
144,29240,102,286.666667
145,28883,106,272.481132
146,31857,113,281.920354
147,17673,113,156.398230
148,10207,107,95.392523
149,10160,101,100.594059
150,9455,110,85.954545
151,10919,113,96.628319
152,10680,111,96.216216
153,10033,106,94.650943
154,10300,106,97.169811
155,9958,115,86.591304
156,10525,109,96.559633
157,10142,110,92.200000
158,11063,114,97.043860
159,10270,102,100.686275
160,10035,110,91.227273
161,9884,105,94.133333
162,9905,107,92.570093
163,10233,107,95.635514
164,11573,120,96.441667
165,11377,118,96.415254
166,9890,104,95.096154
167,10335,107,96.588785
168,10292,110,93.563636
169,10437,109,95.752294
170,10149,108,93.972222
171,9574,106,90.320755
172,10272,108,95.111111
173,10260,116,88.448276
174,10936,117,93.470085
175,11307,102,110.852941
176,10479,120,87.325000
177,11766,114,103.210526
178,10389,107,97.093458
179,9672,104,93.000000
180,9892,121,81.752066
181,11954,111,107.693694
182,9632,108,89.185185
183,11352,124,91.548387
184,10720,100,107.200000
