sample,epi_delta,runtime_delta,busy_fraction
1,4072,44,92.545455
2,17098,111,154.036036
3,11315,114,99.254386
4,9738,107,91.009346
5,11832,108,109.555556
6,9768,107,91.289720
7,11215,109,102.889908
8,11059,106,104.330189
9,9767,101,96.702970
10,11185,105,106.523810
11,15747,109,144.467890
12,10185,108,94.305556
13,10672,101,105.663366
14,10864,120,90.533333
15,12624,117,107.897436
16,10349,103,100.475728
17,14287,109,131.073394
18,26260,106,247.735849
19,29440,110,267.636364
20,28973,107,270.775701
21,27280,105,259.809524
22,28910,114,253.596491
23,28009,106,264.235849
24,26062,112,232.696429
25,10838,114,95.070175
26,10566,112,94.339286
27,10879,102,106.656863
28,10010,112,89.375000
29,10691,100,106.910000
30,16688,114,146.385965
31,9482,105,90.304762
32,10842,108,100.388889
33,10163,105,96.790476
34,10098,105,96.171429
35,11986,113,106.070796
36,10106,102,99.078431
37,9969,105,94.942857
38,12004,138,86.985507
39,12573,122,103.057377
40,11922,106,112.471698
41,11080,116,95.517241
42,11184,103,108.582524
43,10617,112,94.794643
44,11375,104,109.375000
45,10276,106,96.943396
46,10183,109,93.422018
47,11792,116,101.655172
48,11149,106,105.179245
49,10928,116,94.206897
50,11014,118,93.338983
51,11014,106,103.905660
52,11522,102,112.960784
53,10489,106,98.952830
54,10811,109,99.183486
55,11376,104,109.384615
56,10512,128,82.125000
57,11602,100,116.020000
58,12006,114,105.315789
59,10012,106,94.452830
60,10447,110,94.972727
61,11323,106,106.820755
62,10139,106,95.650943
63,10986,105,104.628571
64,10463,105,99.647619
65,11556,104,111.115385
66,27066,108,250.611111
67,28538,109,261.816514
68,27590,102,270.490196
69,27985,120,233.208333
70,29124,117,248.923077
71,31040,114,272.280702
72,23398,107,218.672897
73,10902,107,101.887850
74,10949,106,103.292453
75,10110,108,93.611111
76,10323,110,93.845455
77,10307,103,100.067961
78,10862,106,102.471698
79,10503,109,96.357798
80,10194,116,87.879310
81,11684,106,110.226415
82,10153,105,96.695238
83,10681,110,97.100000
84,11194,110,101.763636
85,11809,119,99.235294
86,10250,114,89.912281
87,11907,105,113.400000
88,10351,109,94.963303
89,10524,107,98.355140
90,11270,112,100.625000
91,9729,103,94.456311
92,11419,107,106.719626
93,11485,124,92.620968
94,11936,126,94.730159
95,11989,118,101.601695
96,11742,133,88.285714
97,13862,116,119.500000
98,9860,127,77.637795
99,12836,99,129.656566
100,10216,110,92.872727
101,10369,112,92.580357
102,11952,108,110.666667
103,10270,108,95.092593
104,10889,106,102.726415
105,10314,110,93.763636
106,10578,108,97.944444
107,11632,103,112.932039
