sample,epi_delta,runtime_delta,busy_fraction
487,12274,107,114.710280
488,12912,109,118.458716
489,17254,118,146.220339
490,22467,112,200.598214
491,13479,117,115.205128
492,13727,129,106.410853
493,15870,128,123.984375
494,12207,111,109.972973
495,12053,105,114.790476
496,12908,109,118.422018
497,12126,111,109.243243
498,12283,107,114.794393
499,12566,108,116.351852
500,12655,105,120.523810
