sample,epi_delta,runtime_delta,busy_fraction
488,12814,120,106.783333
489,12954,121,107.057851
490,32044,122,262.655738
491,31812,117,271.897436
492,27902,106,263.226415
493,11705,106,110.424528
494,11934,110,108.490909
495,13100,116,112.931034
496,11614,107,108.542056
497,12445,112,111.116071
498,12585,115,109.434783
499,11752,110,106.836364
500,11472,110,104.290909
