sample,epi_delta,runtime_delta,busy_fraction
1,4765,45,105.888889
2,12239,101,121.178218
3,11150,104,107.211538
4,11272,105,107.352381
5,28721,109,263.495413
6,32706,111,294.648649
7,28733,125,229.864000
8,13462,123,109.447154
9,11931,106,112.556604
10,12233,118,103.669492
11,12560,111,113.153153
12,11654,110,105.945455
13,13050,108,120.833333
14,12037,113,106.522124
15,12739,110,115.809091
16,13444,112,120.035714
17,12136,108,112.370370
18,12995,110,118.136364
19,12327,106,116.292453
20,12776,115,111.095652
21,13116,108,121.444444
22,13237,117,113.136752
23,13301,120,110.841667
24,13168,122,107.934426
25,31656,131,241.648855
26,41033,136,301.713235
27,25114,118,212.830508
28,11364,102,111.411765
29,12185,116,105.043103
30,11652,105,110.971429
31,11150,106,105.188679
32,11664,109,107.009174
33,12161,121,100.504132
34,11856,107,110.803738
35,11783,107,110.121495
36,11051,119,92.865546
37,12760,102,125.098039
38,11111,106,104.820755
39,11185,100,111.850000
40,11143,107,104.140187
41,10665,110,96.954545
42,11749,110,106.809091
43,12898,121,106.595041
44,12198,118,103.372881
45,33076,132,250.575758
46,35459,106,334.518868
47,23340,106,220.188679
48,10869,103,105.524272
49,11388,111,102.594595
50,11279,104,108.451923
51,11575,115,100.652174
52,11259,103,109.310680
53,11376,107,106.317757
54,12216,113,108.106195
55,12975,123,105.487805
56,11514,106,108.622642
57,11813,106,111.443396
58,11225,112,100.223214
59,11774,111,106.072072
60,11876,103,115.300971
61,11430,112,102.053571
62,12462,113,110.283186
63,11489,110,104.445455
64,12509,114,109.728070
65,29125,114,255.482456
66,30260,101,299.603960
67,26443,110,240.390909
68,14523,111,130.837838
69,11652,100,116.520000
70,12170,117,104.017094
71,11990,111,108.018018
72,11816,108,109.407407
73,12210,113,108.053097
74,11938,104,114.788462
75,11111,117,94.965812
76,13502,110,122.745455
77,12139,110,110.354545
78,11294,111,101.747748
79,12101,110,110.009091
80,11548,102,113.215686
81,11444,104,110.038462
82,11536,106,108.830189
83,11906,114,104.438596
84,12267,106,115.726415
85,17009,109,156.045872
86,31560,124,254.516129
87,32380,107,302.616822
88,21321,103,207.000000
89,10885,109,99.862385
90,11417,109,104.743119
91,12310,109,112.935780
92,11730,110,106.636364
93,11824,111,106.522523
94,11475,108,106.250000
95,11848,103,115.029126
96,12205,108,113.009259
97,12570,112,112.232143
98,11456,110,104.145455
99,13060,119,109.747899
100,14399,119,121.000000
101,12530,111,112.882883
102,13250,118,112.288136
103,13059,111,117.648649
104,12039,117,102.897436
105,13624,105,129.752381
106,30547,109,280.247706
107,30931,101,306.247525
108,26615,111,239.774775
109,13643,115,118.634783
110,12148,105,115.695238
111,11953,104,114.932692
112,11539,107,107.841121
113,11035,107,103.130841
114,11151,100,111.510000
115,11614,122,95.196721
116,12792,107,119.551402
117,11987,107,112.028037
118,12925,116,111.422414
119,12940,123,105.203252
120,12185,106,114.952830
121,11814,108,109.388889
122,12541,113,110.982301
123,11912,105,113.447619
124,11474,118,97.237288
125,12601,100,126.010000
126,19854,109,182.146789
127,31637,118,268.110169
128,31827,107,297.448598
129,18229,103,176.980583
130,12211,110,111.009091
131,11496,108,106.444444
132,11512,99,116.282828
133,11049,105,105.228571
134,11758,106,110.924528
135,11380,106,107.358491
136,11665,105,111.095238
137,11793,124,95.104839
138,14598,126,115.857143
139,13255,116,114.267241
140,12804,119,107.596639
141,12496,109,114.642202
142,11165,100,111.650000
143,11964,107,111.813084
144,11837,106,111.669811
145,11813,108,109.379630
146,12378,111,111.513514
147,32312,115,280.973913
148,31399,115,273.034783
149,26005,102,254.950980
150,12807,113,113.336283
151,11299,109,103.660550
152,11621,109,106.614679
153,12305,109,112.889908
154,11979,106,113.009434
155,11133,110,101.209091
156,11403,101,112.900990
157,13642,126,108.269841
158,12454,110,113.218182
159,12250,114,107.456140
160,12674,110,115.218182
161,11221,109,102.944954
162,11807,106,111.386792
163,12181,107,113.841121
164,11901,107,111.224299
165,11480,108,106.296296
166,12749,111,114.855856
167,21436,109,196.660550
168,32019,111,288.459459
169,29286,104,281.596154
170,18096,111,163.027027
171,11198,103,108.718447
172,11052,110,100.472727
173,13222,118,112.050847
174,11653,99,117.707071
175,10974,104,105.519231
176,11633,106,109.745283
177,11494,109,105.449541
178,12365,106,116.650943
179,11284,118,95.627119
180,12768,106,120.452830
181,12557,111,113.126126
182,12116,133,91.097744
183,13545,106,127.783019
184,11717,103,113.757282
185,12443,111,112.099099
186,11147,106,105.160377
187,11610,104,111.634615
188,28363,104,272.721154
189,30693,105,292.314286
190,27230,105,259.333333
191,13429,112,119.901786
192,12432,130,95.630769
193,13597,107,127.074766
194,11729,107,109.616822
195,12366,105,117.771429
196,11133,108,103.083333
197,11803,110,107.300000
198,12849,107,120.084112
199,11659,101,115.435644
200,12153,110,110.481818
201,11976,109,109.871560
202,11605,108,107.453704
203,12110,111,109.099099
204,11784,110,107.127273
205,12184,110,110.763636
206,11987,101,118.683168
207,11369,108,105.268519
