sample,epi_delta,runtime_delta,busy_fraction
1,2488,42,59.238095
2,7628,100,76.280000
3,7557,107,70.626168
4,7758,108,71.833333
5,7613,108,70.490741
6,7307,101,72.346535
7,7525,109,69.036697
8,8092,120,67.433333
9,8448,106,79.698113
10,7588,110,68.981818
11,7663,106,72.292453
12,7786,109,71.431193
13,7365,111,66.351351
14,7493,112,66.901786
15,8719,102,85.480392
16,8207,118,69.550847
17,8789,118,74.483051
18,8847,108,81.916667
19,7717,106,72.801887
20,7701,107,71.971963
21,7870,109,72.201835
22,7610,114,66.754386
23,8004,102,78.470588
24,8217,114,72.078947
25,7767,111,69.972973
26,7504,102,73.568627
27,7918,111,71.333333
28,7740,108,71.666667
29,9022,110,82.018182
30,8159,105,77.704762
31,7801,117,66.675214
32,8047,108,74.509259
33,7608,105,72.457143
34,7727,103,75.019417
35,7627,105,72.638095
36,7359,111,66.297297
37,7729,103,75.038835
38,7676,107,71.738318
39,7406,105,70.533333
40,7418,106,69.981132
41,8137,109,74.651376
42,7748,107,72.411215
43,7523,107,70.308411
44,7333,107,68.532710
45,10556,144,73.305556
46,8472,128,66.187500
47,8043,99,81.242424
48,7588,107,70.915888
49,7897,120,65.808333
50,8015,102,78.578431
51,7411,106,69.915094
52,7727,105,73.590476
53,7482,109,68.642202
54,8504,126,67.492063
55,8129,110,73.900000
56,7954,110,72.309091
57,8189,106,77.254717
58,7356,105,70.057143
59,7852,106,74.075472
60,7344,121,60.694215
61,9083,118,76.974576
62,8495,118,71.991525
63,8700,127,68.503937
64,8753,116,75.456897
65,7895,101,78.168317
66,7059,103,68.533981
67,8332,117,71.213675
68,8003,114,70.201754
69,7511,106,70.858491
70,7832,106,73.886792
71,9022,118,76.457627
72,7815,107,73.037383
73,8150,112,72.767857
74,8080,109,74.128440
75,7718,104,74.211538
76,7699,111,69.360360
77,8260,108,76.481481
78,7432,104,71.461538
79,7736,106,72.981132
80,7664,109,70.311927
81,7344,108,68.000000
82,8115,108,75.138889
83,7572,111,68.216216
84,7898,108,73.129630
85,7678,106,72.433962
86,7631,106,71.990566
87,8012,116,69.068966
88,7781,106,73.405660
89,7632,110,69.381818
90,7782,109,71.394495
91,8717,112,77.830357
92,7694,110,69.945455
93,7515,105,71.571429
94,7483,112,66.812500
95,7575,102,74.264706
96,7589,107,70.925234
97,7704,103,74.796117
98,8354,114,73.280702
99,7726,111,69.603604
100,7672,112,68.500000
101,8034,107,75.084112
102,7737,107,72.308411
103,7642,114,67.035088
104,8691,119,73.033613
105,7728,102,75.764706
106,7941,112,70.901786
107,7290,100,72.900000
108,7943,110,72.209091
109,7238,106,68.283019
110,8311,116,71.646552
111,7725,107,72.196262
112,7758,109,71.174312
113,7494,116,64.603448
114,8437,103,81.912621
115,7269,105,69.228571
116,7726,111,69.603604
117,7988,108,73.962963
118,7655,109,70.229358
119,7517,103,72.980583
120,9586,111,86.360360
121,7811,110,71.009091
122,7313,107,68.345794
123,7779,106,73.386792
124,8417,113,74.486726
125,7928,111,71.423423
126,7454,112,66.553571
127,8555,111,77.072072
128,7707,109,70.706422
129,7348,104,70.653846
130,7889,112,70.437500
131,7445,101,73.712871
132,7740,105,73.714286
133,7294,103,70.815534
134,7927,116,68.336207
135,7652,106,72.188679
136,7387,109,67.770642
137,7897,107,73.803738
138,8338,118,70.661017
139,9328,134,69.611940
140,8280,100,82.800000
141,8027,108,74.324074
142,7767,117,66.384615
143,8304,108,76.888889
144,7684,108,71.148148
145,7622,114,66.859649
146,7969,106,75.179245
147,8502,109,78.000000
148,7307,110,66.427273
149,8238,108,76.277778
150,7425,106,70.047170
151,7488,109,68.697248
152,8994,115,78.208696
153,7679,114,67.359649
154,7347,110,66.790909
155,9288,138,67.304348
156,9435,141,66.914894
157,9108,112,81.321429
158,9099,130,69.992308
159,8481,120,70.675000
160,8622,107,80.579439
161,9214,122,75.524590
162,7200,116,62.068966
163,9100,119,76.470588
164,8909,130,68.530769
165,7794,101,77.168317
166,8834,123,71.821138
167,8463,123,68.804878
168,8035,120,66.958333
169,9894,144,68.708333
170,9263,116,79.853448
171,7549,105,71.895238
172,8116,107,75.850467
173,7458,109,68.422018
174,8098,108,74.981481
175,7350,105,70.000000
176,8121,112,72.508929
177,7781,110,70.736364
178,7540,104,72.500000
179,7686,107,71.831776
180,7550,114,66.228070
181,8205,101,81.237624
182,8023,113,71.000000
183,7558,105,71.980952
184,7250,108,67.129630
185,7727,113,68.380531
186,7918,114,69.456140
187,8619,107,80.551402
188,7734,111,69.675676
189,7593,114,66.605263
190,8503,113,75.247788
191,7475,102,73.284314
192,7399,103,71.834951
193,7918,110,71.981818
194,7681,107,71.785047
195,7263,103,70.514563
196,8495,113,75.176991
197,7349,101,72.762376
198,7550,109,69.266055
199,7560,103,73.398058
200,7569,113,66.982301
201,8178,103,79.398058
202,7667,104,73.721154
203,7761,113,68.681416
204,8423,110,76.572727
205,7188,114,63.052632
206,8069,120,67.241667
207,9196,112,82.107143
208,7380,107,68.971963
