sample,epi_delta,runtime_delta,busy_fraction
1,5702,45,126.711111
2,14047,109,128.871560
3,12015,112,107.276786
4,25412,111,228.936937
5,13106,107,122.485981
6,13832,121,114.314050
7,12278,115,106.765217
8,13822,107,129.177570
9,12428,109,114.018349
10,12151,114,106.587719
11,12155,106,114.669811
12,12622,114,110.719298
13,13235,117,113.119658
14,14162,128,110.640625
15,13540,112,120.892857
16,12249,108,113.416667
17,12272,100,122.720000
18,12430,109,114.036697
19,12041,114,105.622807
20,25781,101,255.257426
21,12264,106,115.698113
22,11923,106,112.481132
23,13541,117,115.735043
24,12760,119,107.226891
25,12182,104,117.134615
26,12220,111,110.090090
27,12805,105,121.952381
28,12568,113,111.221239
29,12531,108,116.027778
30,12839,110,116.718182
31,12094,110,109.945455
32,12499,106,117.915094
33,12082,103,117.300971
34,12231,109,112.211009
35,11873,106,112.009434
36,17040,106,160.754717
37,21067,122,172.680328
38,15890,110,144.454545
39,12123,111,109.216216
40,11763,107,109.934579
41,12469,105,118.752381
42,14444,133,108.601504
43,14694,118,124.525424
44,12336,108,114.222222
45,12514,102,122.686275
46,13151,126,104.373016
47,12582,105,119.828571
48,12181,105,116.009524
49,12182,105,116.019048
50,12331,108,114.175926
51,12031,108,111.398148
52,12541,101,124.168317
53,24554,106,231.641509
54,13471,117,115.136752
55,12195,104,117.259615
56,13842,127,108.992126
57,12802,107,119.644860
58,12431,109,114.045872
59,12928,110,117.527273
60,11506,106,108.547170
61,13058,122,107.032787
62,12250,105,116.666667
63,13011,104,125.105769
64,11457,107,107.074766
65,14036,127,110.519685
66,13610,111,122.612613
67,12855,111,115.810811
68,16433,122,134.696721
69,24818,111,223.585586
70,12342,115,107.321739
71,12317,119,103.504202
72,13670,114,119.912281
73,16578,148,112.013514
74,15235,133,114.548872
75,14710,123,119.593496
76,12094,106,114.094340
77,13067,113,115.637168
78,12030,104,115.673077
79,11625,104,111.778846
80,11816,106,111.471698
81,12229,107,114.289720
82,12962,105,123.447619
83,11655,110,105.954545
84,20610,108,190.833333
85,18348,113,162.371681
86,12038,113,106.530973
87,12920,111,116.396396
88,14524,120,121.033333
89,12496,105,119.009524
90,12017,101,118.980198
91,11795,117,100.811966
92,12705,100,127.050000
93,12256,111,110.414414
94,11282,98,115.122449
95,12145,107,113.504673
96,12073,108,111.787037
97,12337,106,116.386792
98,11774,106,111.075472
99,12443,107,116.289720
100,12343,125,98.744000
101,28721,104,276.163462
102,11024,107,103.028037
103,12100,106,114.150943
104,12306,113,108.902655
105,13130,111,118.288288
106,13270,121,109.669421
107,13114,111,118.144144
108,13388,116,115.413793
109,12846,124,103.596774
110,13226,101,130.950495
111,12166,109,111.614679
112,12259,100,122.590000
113,11983,105,114.123810
114,13296,111,119.783784
115,11721,106,110.575472
116,11976,104,115.153846
117,26089,113,230.876106
118,12569,107,117.467290
119,13288,124,107.161290
120,12443,108,115.212963
121,12443,107,116.289720
122,12241,107,114.401869
123,12474,112,111.375000
124,13221,103,128.359223
125,11165,106,105.330189
126,12250,106,115.566038
127,12422,108,115.018519
128,14689,112,131.151786
129,12324,107,115.177570
130,11722,103,113.805825
131,12600,106,118.867925
132,11303,107,105.635514
133,20872,110,189.745455
134,17686,105,168.438095
135,12061,105,114.866667
136,11763,107,109.934579
137,14064,119,118.184874
138,12249,107,114.476636
139,12325,106,116.273585
140,12294,108,113.833333
141,12724,112,113.607143
142,12400,116,106.896552
143,12896,116,111.172414
144,12758,103,123.864078
145,11836,106,111.660377
146,13601,121,112.404959
147,12704,106,119.849057
148,12093,105,115.171429
149,12187,107,113.897196
150,25737,105,245.114286
151,11917,106,112.424528
152,13182,112,117.696429
153,11230,106,105.943396
154,13581,114,119.131579
155,11687,104,112.375000
156,13148,121,108.661157
157,13427,106,126.669811
158,11742,107,109.738318
159,12630,108,116.944444
160,11446,104,110.057692
161,12529,106,118.198113
162,11352,109,104.146789
163,13003,111,117.144144
164,12536,104,120.538462
165,12271,114,107.640351
166,27187,113,240.592920
167,12336,123,100.292683
168,13213,112,117.973214
169,13952,105,132.876190
170,12269,107,114.663551
171,11526,107,107.719626
172,12131,108,112.324074
173,12572,109,115.339450
174,11951,108,110.657407
175,13725,118,116.313559
176,11581,103,112.436893
177,12626,114,110.754386
178,13650,117,116.666667
179,12977,105,123.590476
180,12271,104,117.990385
181,11964,104,115.038462
182,20805,110,189.136364
183,18030,115,156.782609
184,12151,104,116.836538
185,12017,104,115.548077
186,12200,109,111.926606
187,12005,103,116.553398
188,12432,116,107.172414
189,12062,108,111.685185
190,12315,101,121.930693
191,11385,103,110.533981
192,13169,128,102.882812
193,16825,152,110.690789
194,13997,103,135.893204
195,11772,111,106.054054
196,12378,101,122.554455
197,13938,128,108.890625
198,22939,110,208.536364
199,16070,103,156.019417
200,12017,104,115.548077
201,13268,129,102.852713
202,14044,120,117.033333
203,13479,119,113.268908
204,12251,105,116.676190
205,12623,105,120.219048
206,12512,113,110.725664
207,12409,105,118.180952
208,12101,105,115.247619
209,11668,104,112.192308
210,13535,120,112.791667
211,12049,104,115.855769
212,12113,107,113.205607
213,12078,108,111.833333
214,17348,108,160.629630
215,23304,125,186.432000
216,12097,99,122.191919
217,12059,106,113.764151
218,11301,106,106.613208
219,14577,121,120.471074
220,12793,105,121.838095
221,12073,107,112.831776
222,12175,107,113.785047
223,13089,107,122.327103
224,12089,114,106.043860
225,13450,113,119.026549
226,11636,101,115.207921
227,12739,112,113.741071
228,11744,114,103.017544
229,14309,115,124.426087
230,12125,101,120.049505
231,26392,110,239.927273
232,11855,106,111.839623
233,12152,109,111.486239
234,13139,112,117.312500
235,12408,109,113.834862
236,12358,110,112.345455
237,12384,110,112.581818
238,12758,111,114.936937
239,12388,106,116.867925
240,12130,111,109.279279
241,11785,100,117.850000
242,12122,107,113.289720
243,13152,111,118.486486
244,12058,107,112.691589
245,12033,107,112.457944
246,12113,104,116.471154
247,17810,116,153.534483
248,21869,104,210.278846
249,11464,107,107.140187
250,11696,108,108.296296
251,12762,106,120.396226
252,13906,117,118.854701
253,12333,108,114.194444
254,12076,112,107.821429
255,12367,104,118.913462
256,11770,117,100.598291
257,13829,110,125.718182
258,12032,103,116.815534
259,11946,108,110.611111
260,12178,119,102.336134
261,13745,115,119.521739
262,12936,101,128.079208
263,11815,109,108.394495
264,25980,101,257.227723
265,12292,123,99.934959
266,12903,105,122.885714
267,12244,106,115.509434
268,12258,113,108.477876
269,12559,107,117.373832
270,14327,115,124.582609
271,11648,108,107.851852
272,11986,110,108.963636
273,12248,104,117.769231
274,12006,121,99.223140
275,13537,99,136.737374
276,12038,108,111.462963
277,11974,105,114.038095
278,12265,105,116.809524
279,12773,113,113.035398
280,27210,117,232.564103
281,12614,104,121.288462
282,11964,111,107.783784
283,12208,106,115.169811
284,13434,117,114.820513
285,12196,103,118.407767
286,11710,109,107.431193
287,11995,105,114.238095
288,12374,112,110.482143
289,12609,111,113.594595
290,12509,106,118.009434
291,11646,102,114.176471
292,12026,113,106.424779
293,12594,112,112.446429
294,12651,101,125.257426
295,12409,105,118.180952
296,13829,116,119.215517
297,26186,120,218.216667
298,13946,125,111.568000
299,13772,119,115.731092
300,12612,106,118.981132
301,12094,111,108.954955
302,12463,113,110.292035
303,12804,104,123.115385
304,12338,109,113.192661
305,12326,106,116.283019
306,11977,107,111.934579
307,12716,108,117.740741
308,12080,105,115.047619
309,12502,109,114.697248
310,13198,104,126.903846
311,12037,111,108.441441
312,13342,110,121.290909
313,25821,108,239.083333
314,12270,111,110.540541
315,12540,108,116.111111
316,14057,112,125.508929
317,11324,107,105.831776
318,11971,106,112.933962
319,12052,104,115.884615
320,12689,117,108.452991
321,13469,114,118.149123
322,12665,110,115.136364
323,12790,103,124.174757
324,12376,109,113.541284
325,12400,111,111.711712
326,12656,111,114.018018
327,12973,105,123.552381
328,12432,115,108.104348
329,20037,102,196.441176
330,19128,118,162.101695
331,11772,101,116.554455
332,12027,106,113.462264
333,11435,103,111.019417
334,11957,115,103.973913
335,14206,112,126.839286
336,12236,107,114.355140
337,12582,106,118.698113
338,12430,111,111.981982
339,12789,118,108.381356
340,12196,103,118.407767
341,12381,108,114.638889
342,12163,107,113.672897
343,12942,116,111.568966
344,12554,106,118.433962
345,12477,106,117.707547
346,26268,109,240.990826
347,11747,104,112.951923
348,11835,117,101.153846
349,12929,100,129.290000
